Outs,OBC,RE
0,0,0.430622009569378
0,1,0.7111111111111111
0,2,1.0714285714285714
0,3,3.0
0,4,1.4285714285714286
0,5,0.8
0,6,1.5
0,7,2.5
1,0,0.23493975903614459
1,1,0.3409090909090909
1,2,0.6944444444444444
1,3,1.0
1,4,0.6428571428571429
1,5,1.6666666666666667
1,6,1.75
1,7,0.3333333333333333
2,0,0.14864864864864866
2,1,0.19607843137254902
2,2,0.4
2,3,0.36363636363636365
2,4,0.4
2,5,0.0
2,6,1.0
2,7,1.0
