Outs,OBC,RE
0,0,0.5450643776824035
0,1,0.46153846153846156
0,2,1.0
0,3,2.25
0,4,1.5
0,5,0.5
0,6,0.5
1,0,0.34831460674157305
1,1,0.6666666666666666
1,2,0.6666666666666666
1,3,0.6666666666666666
1,4,1.125
1,5,2.0
1,6,1.6
1,7,1.6666666666666667
2,0,0.09701492537313433
2,1,0.2682926829268293
2,2,0.2549019607843137
2,3,0.5
2,4,0.2727272727272727
2,5,0.8823529411764706
2,6,0.5
2,7,1.1428571428571428
