Outs,OBC,RE
0,0,0.8646616541353384
0,1,1.2083333333333333
0,2,1.7777777777777777
0,3,1.0
0,4,0.4
0,5,1.0
0,6,3.6666666666666665
0,7,1.0
1,0,0.5566037735849056
1,1,0.9354838709677419
1,2,1.0476190476190477
1,3,1.1666666666666667
1,4,0.5
1,5,1.3333333333333333
1,6,2.0
1,7,1.25
2,0,0.3448275862068966
2,1,0.4
2,2,0.5952380952380952
2,3,1.0
2,4,1.0588235294117647
2,5,0.0
2,6,1.5
2,7,1.0
