Outs,OBC,RE
0,0,0.3977272727272727
0,1,0.8
0,2,1.0
0,3,2.5
0,4,1.0
0,5,3.0
0,7,1.0
1,0,0.16176470588235295
1,1,0.23809523809523808
1,2,0.4
1,3,0.5
1,4,0.08333333333333333
1,5,1.0
1,7,0.5
2,0,0.12962962962962962
2,1,0.2727272727272727
2,2,0.23076923076923078
2,3,0.5
2,4,0.16666666666666666
2,5,0.375
