Outs,OBC,RE
0,0,0.61248654467169
0,1,0.9032258064516129
0,2,1.0707964601769913
0,3,1.25
0,4,1.4285714285714286
0,5,1.0625
0,6,2.25
0,7,3.1333333333333333
1,0,0.35901162790697677
1,1,0.5613207547169812
1,2,0.708029197080292
1,3,1.12
1,4,0.9
1,5,1.0526315789473684
1,6,1.6206896551724137
1,7,2.425
2,0,0.1896551724137931
2,1,0.36475409836065575
2,2,0.44680851063829785
2,3,0.5857142857142857
2,4,0.725
2,5,0.5454545454545454
2,6,0.9090909090909091
2,7,0.76
