Outs,OBC,RE
0,0,0.12121212121212122
0,1,0.0
1,0,0.13793103448275862
1,1,0.3333333333333333
1,2,0.0
1,3,0.0
2,0,0.0
2,1,0.07142857142857142
2,2,0.0
2,4,0.0
