Outs,OBC,RE
0,0,0.6610169491525424
0,1,1.3333333333333333
0,2,3.5
0,3,1.0
0,4,3.3333333333333335
0,6,2.0
1,0,0.34782608695652173
1,1,0.875
1,2,0.2857142857142857
1,3,1.0
1,4,1.1666666666666667
1,5,1.5
1,6,2.0
1,7,1.0
2,0,0.17142857142857143
2,1,0.3125
2,2,0.25
2,3,1.3333333333333333
2,4,0.7
2,5,0.0
2,7,0.5
