Outs,OBC,RE
0,0,0.39344262295081966
0,1,0.4117647058823529
0,2,1.4
0,3,1.0
0,4,1.0
1,0,0.20930232558139536
1,1,0.4375
1,2,0.9285714285714286
1,3,3.0
1,4,1.0
1,6,1.5
1,7,0.0
2,0,0.05405405405405406
2,1,0.07692307692307693
2,2,0.07142857142857142
2,3,1.5
2,4,0.6
2,5,0.0
2,7,0.0
