Outs,OBC,RE
0,0,0.6541353383458647
0,1,1.3103448275862069
0,2,1.0625
0,3,1.25
0,4,1.0
0,5,1.3333333333333333
0,6,2.6666666666666665
0,7,1.5
1,0,0.37755102040816324
1,1,1.0
1,2,1.2222222222222223
1,3,2.5
1,4,2.0
1,5,1.6666666666666667
1,6,1.5
1,7,2.6666666666666665
2,0,0.2
2,1,0.5806451612903226
2,2,0.3333333333333333
2,3,0.7857142857142857
2,4,1.3333333333333333
2,5,2.111111111111111
2,7,1.0
