Outs,OBC,RE
0,0,0.5074626865671642
0,1,0.5625
0,2,1.1818181818181819
0,3,1.0
0,4,0.2857142857142857
0,5,4.0
0,7,1.6666666666666667
1,0,0.39473684210526316
1,1,0.5714285714285714
1,2,0.9545454545454546
1,3,0.8571428571428571
1,4,1.1
1,5,1.4
1,6,2.0
1,7,1.25
2,0,0.15384615384615385
2,1,0.2857142857142857
2,2,0.55
2,3,0.2857142857142857
2,4,0.5
2,5,0.4666666666666667
2,6,0.0
2,7,0.0
