Outs,OBC,RE
0,0,0.5214285714285715
0,1,0.5
0,2,0.95
0,3,1.0
0,4,1.125
0,5,2.6666666666666665
0,6,2.6666666666666665
1,0,0.37755102040816324
1,1,0.6071428571428571
1,2,1.15
1,3,0.5714285714285714
1,4,0.9090909090909091
1,5,2.6666666666666665
1,6,2.75
1,7,3.6666666666666665
2,0,0.11956521739130435
2,1,0.3793103448275862
2,2,0.5263157894736842
2,3,0.2727272727272727
2,4,0.9230769230769231
2,5,0.7777777777777778
2,6,1.6666666666666667
2,7,1.1428571428571428
