Outs,OBC,RE
0,0,0.5754716981132075
0,1,0.7727272727272727
0,2,1.1304347826086956
0,3,1.0
0,4,0.4444444444444444
0,5,2.3333333333333335
0,6,2.25
1,0,0.30612244897959184
1,1,0.72
1,2,0.7428571428571429
1,3,1.2222222222222223
1,4,0.9230769230769231
1,5,0.6666666666666666
1,6,2.0
1,7,2.5
2,0,0.11450381679389313
2,1,0.4423076923076923
2,2,0.3157894736842105
2,3,0.6666666666666666
2,4,0.34615384615384615
2,5,0.8666666666666667
2,7,1.5
