Outs,OBC,RE
0,0,0.6934306569343066
0,1,1.1176470588235294
0,2,1.0476190476190477
0,3,2.6
0,4,1.0
0,5,1.6666666666666667
0,6,1.25
0,7,1.3333333333333333
1,0,0.3402061855670103
1,1,0.6451612903225806
1,2,0.6190476190476191
1,3,1.1666666666666667
1,4,1.4545454545454546
1,5,2.4
1,6,2.1666666666666665
1,7,1.0
2,0,0.16279069767441862
2,1,0.35714285714285715
2,2,0.21212121212121213
2,3,0.36363636363636365
2,4,1.4
2,5,1.0
2,7,0.0
