Outs,OBC,RE
0,0,0.7176470588235294
0,1,1.0
0,2,2.1666666666666665
0,3,1.6666666666666667
0,4,0.75
0,5,1.0
0,6,1.0
0,7,1.5
1,0,0.5416666666666666
1,1,0.7894736842105263
1,2,0.5
1,3,1.25
1,4,1.1666666666666667
1,5,1.5
1,6,2.6666666666666665
1,7,1.0
2,0,0.16
2,1,0.26666666666666666
2,2,0.1875
2,3,0.2
2,4,0.4
2,5,2.25
2,7,0.0
