Outs,OBC,RE
0,0,0.6285714285714286
0,1,0.6666666666666666
0,2,1.0
0,3,0.0
1,0,0.48
1,1,0.8181818181818182
1,2,0.8
1,3,1.0
1,4,0.0
1,5,0.5
1,6,0.5
1,7,0.5
2,0,0.375
2,1,0.5
2,2,0.6923076923076923
2,3,0.0
2,4,0.6666666666666666
2,5,0.0
2,6,0.0
2,7,0.0
