Outs,OBC,RE
0,0,0.7003367003367004
0,1,1.0144927536231885
0,2,1.3777777777777778
0,3,0.625
0,4,2.3636363636363638
0,5,0.8333333333333334
0,6,2.25
0,7,2.3333333333333335
1,0,0.41232227488151657
1,1,0.7536231884057971
1,2,1.0
1,3,1.0869565217391304
1,4,1.375
1,5,1.2307692307692308
1,6,1.8
1,7,1.6
2,0,0.1827956989247312
2,1,0.3235294117647059
2,2,0.5849056603773585
2,3,0.5714285714285714
2,4,1.434782608695652
2,5,1.6
2,6,3.0
2,7,2.142857142857143
