Outs,OBC,RE
0,0,0.5748031496062992
0,1,0.8509316770186336
0,2,0.9583333333333334
0,3,1.3888888888888888
0,4,1.5
0,5,1.9375
0,6,3.3
0,7,5.318181818181818
1,0,0.29609929078014185
1,1,0.525974025974026
1,2,0.5
1,3,0.8846153846153846
1,4,0.9473684210526315
1,5,0.7333333333333333
1,6,1.25
1,7,0.8
2,0,0.14314115308151093
2,1,0.3352941176470588
2,2,0.4027777777777778
2,3,0.3617021276595745
2,4,0.475
2,5,0.36666666666666664
2,6,1.0
2,7,1.0
