Outs,OBC,RE
0,0,0.6455026455026455
0,1,1.1555555555555554
0,2,1.0476190476190477
0,3,1.875
0,4,1.4285714285714286
0,5,1.4
0,6,2.4285714285714284
0,7,1.5
1,0,0.375
1,1,0.7142857142857143
1,2,0.5428571428571428
1,3,1.5555555555555556
1,4,1.0769230769230769
1,5,0.5
1,6,1.8571428571428572
1,7,1.1
2,0,0.2396694214876033
2,1,0.62
2,2,0.425
2,3,0.6363636363636364
2,4,0.7619047619047619
2,5,0.6
2,6,0.0
2,7,1.0
