Outs,OBC,RE
0,0,0.47761194029850745
0,1,0.75
0,2,1.2
0,3,0.6666666666666666
0,4,0.75
0,5,0.3333333333333333
0,6,4.0
1,0,0.3020833333333333
1,1,0.4642857142857143
1,2,1.0625
1,3,0.6666666666666666
1,4,0.375
1,5,0.8571428571428571
1,6,0.0
1,7,4.0
2,0,0.13095238095238096
2,1,0.24324324324324326
2,2,0.25
2,3,0.3
2,4,0.25
2,5,0.3333333333333333
2,6,0.0
2,7,3.0
