Outs,OBC,RE
0,0,0.4246575342465753
0,1,0.18181818181818182
0,2,1.0
0,3,5.0
0,4,0.0
1,0,0.4461538461538462
1,1,0.4
1,2,0.8333333333333334
1,3,1.5
1,4,1.3333333333333333
1,5,2.0
1,6,0.5
2,0,0.1346153846153846
2,1,0.4117647058823529
2,2,0.2857142857142857
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
