Outs,OBC,RE
0,0,0.6094420600858369
0,1,1.0576923076923077
0,2,1.2
0,3,1.625
0,4,1.3125
0,5,2.3333333333333335
0,6,2.111111111111111
0,7,1.5714285714285714
1,0,0.2865853658536585
1,1,0.4807692307692308
1,2,0.6206896551724138
1,3,1.0588235294117647
1,4,1.2941176470588236
1,5,1.1666666666666667
1,6,1.5
1,7,0.75
2,0,0.1773049645390071
2,1,0.3269230769230769
2,2,0.3333333333333333
2,3,0.3157894736842105
2,4,1.1428571428571428
2,5,0.6
2,6,1.3333333333333333
2,7,1.25
