Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Seymour Asses,2642,250,Tuck,163,823,RGO,427,T5,2,7,4,1,,,0,0,9,1,1,KGB,POS,RGO,RGO,,1
Princess Peach,2606,171,Emerson,703,629,LGO,458,B5,0,0,4,1,,,0,0,10,1,1,POS,KGB,LGO,LGO,,1
Jerome Peterson,2641,506,Emerson,703,666,FO,160,B5,1,0,4,1,,,0,0,10,1,1,POS,KGB,FO,FO,,1
Axkoa Griffin,2848,123,Emerson,703,327,FO,204,B5,2,0,4,1,,,0,0,10,1,1,POS,KGB,FO,FO,,1
Smokey Zygowski,2945,69,Tuck,163,375,K,306,T6,0,0,4,1,,,0,0,11,1,1,KGB,POS,K,K,,1
Emerson,703,69,Tuck,163,1,2B,68,T6,1,0,4,1,,,0,0,11,1,1,KGB,POS,2B,2B,,1
Toastman,2663,569,Tuck,163,376,FO,193,T6,1,2,4,1,,,0,0,11,1,1,KGB,POS,FO,FO,,1
Dill Doe,2735,2,Tuck,163,569,RGO,433,T6,2,2,4,1,,,0,0,11,1,1,KGB,POS,RGO,RGO,,1
Salsa Steve,2835,827,Hannibal Bligh,1724,702,1B,125,T1,0,0,0,0,,,0,0,12,2,1,NNL,BIR,1B,1B,,1
Karl Havoc,2911,249,Hannibal Bligh,1724,973,K,276,T1,0,1,0,0,,,0,0,12,2,1,NNL,BIR,K,K,,1
Kilometers Straw,2624,321,Hannibal Bligh,1724,522,K,201,T1,1,1,0,0,,,0,0,12,2,1,NNL,BIR,K,K,,1
Raja Ayun,2248,399,Hannibal Bligh,1724,635,FO,236,T1,2,1,0,0,,,0,0,12,2,1,NNL,BIR,FO,FO,,1
LaCarpetron Dukemarriot,775,448,Robbie Tightpants,2584,847,PO,399,B1,0,0,0,0,,,0,0,13,2,1,BIR,NNL,PO,PO,,1
Francesco Hardgust,2691,888,Robbie Tightpants,2584,174,FO,286,B1,1,0,0,0,,,0,0,13,2,1,BIR,NNL,FO,FO,,1
John McDonald Jr.,2853,210,Robbie Tightpants,2584,201,HR,9,B1,2,0,0,0,,,1,1,13,2,1,BIR,NNL,HR,HR,,1
Laars Nootbaar jr,2730,299,Robbie Tightpants,2584,186,BB,113,B1,2,0,1,0,,,0,1,13,2,1,BIR,NNL,BB,BB,,1
Kenny Kawaguchi,783,23,Robbie Tightpants,2584,93,2B,70,B1,2,1,1,0,,,1,0,13,2,1,BIR,NNL,2B,2B,,1
Rocky Li,2585,520,Robbie Tightpants,2584,330,FO,190,B1,2,2,2,0,,,0,0,13,2,1,BIR,NNL,FO,FO,,1
Mark Spoon,2377,133,Hannibal Bligh,1724,923,FO,210,T2,0,0,2,0,,,0,0,14,2,1,NNL,BIR,FO,FO,,1
Trevor Rosé,1725,804,Hannibal Bligh,1724,401,RGO,403,T2,1,0,2,0,,,0,0,14,2,1,NNL,BIR,RGO,RGO,,1
Corbin Christmas Carol,2827,111,Hannibal Bligh,1724,123,HR,12,T2,2,0,2,0,,,1,1,14,2,1,NNL,BIR,HR,HR,,1
Enrique Rosales,2734,619,Hannibal Bligh,1724,333,PO,286,T2,2,0,2,1,,,0,0,14,2,1,NNL,BIR,PO,PO,,1
Hitgood McChunky,2893,129,Robbie Tightpants,2584,534,LGO,405,B2,0,0,2,1,,,0,0,15,2,1,BIR,NNL,LGO,LGO,,1
Demetrios Ooga,180,320,Robbie Tightpants,2584,202,1B,118,B2,1,0,2,1,,,0,0,15,2,1,BIR,NNL,1B,1B,,1
Teddy Bigstick,2722,182,Robbie Tightpants,2584,350,BB,168,B2,1,1,2,1,,,0,0,15,2,1,BIR,NNL,BB,FO,,1
LaCarpetron Dukemarriot,775,944,Robbie Tightpants,2584,350,PO,406,B2,1,4,2,1,,,0,0,15,2,1,BIR,NNL,PO,PO,,1
Francesco Hardgust,2691,650,Robbie Tightpants,2584,2,PO,352,B2,2,4,2,1,,,0,0,15,2,1,BIR,NNL,PO,PO,,1
Superbone Threefinger,413,502,Hannibal Bligh,1724,811,PO,309,T3,0,0,2,1,,,0,0,16,2,1,NNL,BIR,PO,PO,,1
Salsa Steve,2835,734,Hannibal Bligh,1724,286,LGO,448,T3,1,0,2,1,,,0,0,16,2,1,NNL,BIR,LGO,LGO,,1
Karl Havoc,2911,559,Hannibal Bligh,1724,999,LGO,440,T3,2,0,2,1,,,0,0,16,2,1,NNL,BIR,LGO,LGO,,1
John McDonald Jr.,2853,678,Robbie Tightpants,2584,650,3B,28,B3,0,0,2,1,,,0,0,17,2,1,BIR,NNL,3B,3B,,1
Laars Nootbaar jr,2730,625,Justin Time,2886,121,LO,496,B3,0,3,2,1,,,0,0,17,2,1,BIR,NNL,LO,LGO,,1
Kenny Kawaguchi,783,755,Justin Time,2886,483,FO,272,B3,2,0,2,1,,,0,0,17,2,1,BIR,NNL,FO,K,,1
Kilometers Straw,2624,743,Hannibal Bligh,1724,487,K,256,T4,0,0,2,1,,,0,0,18,2,1,NNL,BIR,K,K,,1
Raja Ayun,2248,838,Hannibal Bligh,1724,623,FO,215,T4,1,0,2,1,,,0,0,18,2,1,NNL,BIR,FO,FO,,1
Mark Spoon,2377,103,Hannibal Bligh,1724,504,RGO,401,T4,2,0,2,1,,,0,0,18,2,1,NNL,BIR,RGO,RGO,,1
Lee Luda,2720,840,Justin Time,2886,269,RGO,429,B4,0,0,2,1,,,0,0,19,2,1,BIR,NNL,RGO,RGO,,1
Hitgood McChunky,2893,556,Justin Time,2886,798,K,242,B4,1,0,2,1,,,0,0,19,2,1,BIR,NNL,K,K,,1
Demetrios Ooga,180,418,Justin Time,2886,153,FO,265,B4,2,0,2,1,,,0,0,19,2,1,BIR,NNL,FO,FO,,1
Trevor Rosé,1725,950,Hannibal Bligh,1724,211,K,261,T5,0,0,2,1,,,0,0,20,2,1,NNL,BIR,K,K,,1
Corbin Christmas Carol,2827,480,Hannibal Bligh,1724,211,K,269,T5,1,0,2,1,,,0,0,20,2,1,NNL,BIR,K,K,,1
Enrique Rosales,2734,42,Hannibal Bligh,1724,1000,2B,42,T5,2,0,2,1,,,0,0,20,2,1,NNL,BIR,2B,2B,,1
Superbone Threefinger,413,228,Hannibal Bligh,1724,711,LGO,483,T5,2,2,2,1,,,0,0,20,2,1,NNL,BIR,LGO,LGO,,1
Teddy Bigstick,2722,510,Justin Time,2886,648,BB,138,B5,0,0,2,1,,,0,1,21,2,1,BIR,NNL,BB,BB,,1
LaCarpetron Dukemarriot,775,1000,Justin Time,2886,202,FO,202,B5,0,1,2,1,,,0,0,21,2,1,BIR,NNL,FO,FO,,1
Francesco Hardgust,2691,827,Justin Time,2886,812,HR,15,B5,1,1,2,1,,,2,1,21,2,1,BIR,NNL,HR,HR,,1
John McDonald Jr.,2853,2,Justin Time,2886,587,RGO,415,B5,1,0,4,1,,,0,0,21,2,1,BIR,NNL,RGO,RGO,,1
Laars Nootbaar jr,2730,453,Justin Time,2886,348,1B,105,B5,2,0,4,1,,,0,1,21,2,1,BIR,NNL,1B,1B,,1
Keyo,331,715,Justin Time,2886,765,SB,50,B5,2,1,4,1,,,0,0,21,2,1,BIR,NNL,Steal 2B,Steal 2B,,4
Kenny Kawaguchi,783,955,Justin Time,2886,967,HR,12,B5,2,2,4,1,,,2,1,21,2,1,BIR,NNL,HR,HR,,1
Lee Luda,2720,962,Justin Time,2886,967,HR,5,B5,2,0,6,1,,,1,1,21,2,1,BIR,NNL,HR,HR,,1
Hitgood McChunky,2893,429,Saul Pewald,2708,326,BB,103,B5,2,0,7,1,,,0,0,21,2,1,BIR,NNL,BB,BB,,1
Mîke Ock,2882,69,Saul Pewald,2708,243,FO,174,B5,2,1,7,1,,,0,0,21,2,1,BIR,NNL,FO,FO,,1
Salsa Steve,2835,545,Hannibal Bligh,1724,455,1B,90,T6,0,0,7,1,,,0,0,22,2,1,NNL,BIR,1B,1B,,1
Karl Havoc,2911,167,Hannibal Bligh,1724,812,DP,355,T6,0,1,7,1,,,0,0,22,2,1,NNL,BIR,RGO,RGO,,1
Kilometers Straw,2624,911,Hannibal Bligh,1724,324,LGO,413,T6,2,0,7,1,,,0,0,22,2,1,NNL,BIR,LGO,LGO,,1
Sean Carrcrash,1709,69,Brick Bruiser,516,144,1B,75,T1,0,0,0,0,,,0,0,23,3,2,POS,BIR,1B,1B,,1
Sean Carrcrash,1709,595,Brick Bruiser,516,145,CS,450,T1,0,1,0,0,,,0,0,23,3,2,POS,BIR,CS 2B,CS 2B,,4
Kenny Powers,2627,676,Brick Bruiser,516,146,LGO,470,T1,1,0,0,0,,,0,0,23,3,2,POS,BIR,LGO,LGO,,1
Princess Peach,2606,666,Brick Bruiser,516,701,2B,35,T1,2,0,0,0,,,0,0,23,3,2,POS,BIR,2B,2B,,1
Jerome Peterson,2641,821,Brick Bruiser,516,630,K,191,T1,2,2,0,0,,,0,0,23,3,2,POS,BIR,K,K,,1
LaCarpetron Dukemarriot,775,626,Hans Freii,2622,900,FO,274,B1,0,0,0,0,,,0,0,24,3,2,BIR,POS,FO,FO,,1
Francesco Hardgust,2691,750,Hans Freii,2622,900,BB,150,B1,1,0,0,0,,,0,0,24,3,2,BIR,POS,BB,BB,,1
John McDonald Jr.,2853,412,Hans Freii,2622,100,K,312,B1,1,1,0,0,,,0,0,24,3,2,BIR,POS,K,K,,1
Tueballs Wunbatt,2946,499,Hans Freii,2622,412,1B,87,B1,2,1,0,0,,,0,0,24,3,2,BIR,POS,1B,1B,,1
Kenny Kawaguchi,783,55,Hans Freii,2622,212,BB,157,B1,2,5,0,0,,,0,0,24,3,2,BIR,POS,BB,BB,,1
Lee Luda,2720,353,Hans Freii,2622,550,FO,197,B1,2,7,0,0,,,0,0,24,3,2,BIR,POS,FO,FO,,1
Basil,2785,763,Brick Bruiser,516,875,1B,112,T2,0,0,0,0,,,0,0,25,3,2,POS,BIR,1B,1B,,1
Dutch Boggs,2625,642,Brick Bruiser,516,22,PO,380,T2,0,1,0,0,,,0,0,25,3,2,POS,BIR,PO,PO,,1
Jihmih Tyranus,2873,312,Brick Bruiser,516,823,DP,489,T2,1,1,0,0,,,0,0,25,3,2,POS,BIR,LGO,LGO,,1
Demetrios Ooga,180,114,Hans Freii,2622,175,2B,61,B2,0,0,0,0,,,0,1,26,3,2,BIR,POS,2B,1B,,1
Hitgood McChunky,2893,387,Bart Bishop,2900,4,RGO,383,B2,0,2,0,0,,,0,0,26,3,2,BIR,POS,RGO,RGO,,1
Teddy Bigstick,2722,796,Bart Bishop,2900,560,Sac,236,B2,1,3,0,0,,,1,0,26,3,2,BIR,POS,FO,FO,,2
LaCarpetron Dukemarriot,775,560,Bart Bishop,2900,579,3B,19,B2,2,0,1,0,,,0,0,26,3,2,BIR,POS,3B,3B,,1
Francesco Hardgust,2691,818,Bart Bishop,2900,501,K,317,B2,2,3,1,0,,,0,0,26,3,2,BIR,POS,K,K,,1
Tucker Doubt,567,314,Brick Bruiser,516,256,1B,58,T3,0,0,1,0,,,0,0,27,3,2,POS,BIR,1B,1B,,1
Fatts Richard,2508,175,Brick Bruiser,516,395,FO,220,T3,0,1,1,0,,,0,0,27,3,2,POS,BIR,FO,FO,,1
Sean Carrcrash,1709,500,Brick Bruiser,516,54,DP,446,T3,1,1,1,0,,,0,0,27,3,2,POS,BIR,RGO,RGO,,1
John McDonald Jr.,2853,432,Bart Bishop,2900,250,FO,182,B3,0,0,1,0,,,0,0,28,3,2,BIR,POS,FO,FO,,1
Tueballs Wunbatt,2946,828,Bart Bishop,2900,799,3B,29,B3,1,0,1,0,,,0,1,28,3,2,BIR,POS,3B,HR,,1
Kenny Kawaguchi,783,622,Bart Bishop,2900,911,Sac,289,B3,1,3,1,0,,,1,0,28,3,2,BIR,POS,FO,K,,2
Lee Luda,2720,325,Bart Bishop,2900,442,1B,117,B3,2,0,2,0,,,0,0,28,3,2,BIR,POS,1B,1B,,1
Lee Luda,2720,900,Johnmaine Chupri,2849,671,SB,229,B3,2,1,2,0,,,0,0,28,3,2,BIR,POS,Steal 2B,Steal 2B,,4
Demetrios Ooga,180,641,Johnmaine Chupri,2849,792,BB,151,B3,2,2,2,0,,,0,0,28,3,2,BIR,POS,BB,BB,,1
Hitgood McChunky,2893,865,Johnmaine Chupri,2849,732,BB,133,B3,2,4,2,0,,,0,0,28,3,2,BIR,POS,BB,FO,,1
Teddy Bigstick,2722,342,Johnmaine Chupri,2849,852,LGO,490,B3,2,7,2,0,,,0,0,28,3,2,BIR,POS,LGO,LGO,,1
Kenny Powers,2627,840,Brick Bruiser,516,741,1B,99,T4,0,0,2,0,,,0,0,29,3,2,POS,BIR,1B,1B,,1
Princess Peach,2606,567,Brick Bruiser,516,973,PO,406,T4,0,1,2,0,,,0,0,29,3,2,POS,BIR,PO,PO,,1
Kenny Powers,2627,125,Brick Bruiser,516,581,CS,456,T4,1,1,2,0,,,0,0,29,3,2,POS,BIR,CS 2B,CS 2B,,4
Jerome Peterson,2641,210,Brick Bruiser,516,85,BB,125,T4,2,0,2,0,,,0,0,29,3,2,POS,BIR,BB,BB,,1
Basil,2785,500,Brick Bruiser,516,227,K,273,T4,2,1,2,0,,,0,0,29,3,2,POS,BIR,K,K,,1
LaCarpetron Dukemarriot,775,840,Johnmaine Chupri,2849,2,FO,162,B4,0,0,2,0,,,0,0,30,3,2,BIR,POS,FO,FO,,1
Francesco Hardgust,2691,613,Johnmaine Chupri,2849,354,FO,259,B4,1,0,2,0,,,0,0,30,3,2,BIR,POS,FO,FO,,1
John McDonald Jr.,2853,259,Johnmaine Chupri,2849,99,BB,160,B4,2,0,2,0,,,0,0,30,3,2,BIR,POS,BB,BB,,1
Tueballs Wunbatt,2946,746,Johnmaine Chupri,2849,647,1B,99,B4,2,1,2,0,,,0,0,30,3,2,BIR,POS,1B,1B,,1
Kenny Kawaguchi,783,988,Johnmaine Chupri,2849,254,FO,266,B4,2,5,2,0,,,0,0,30,3,2,BIR,POS,FO,FO,,1
Dutch Boggs,2625,342,Brick Bruiser,516,628,K,286,T5,0,0,2,0,,,0,0,31,3,2,POS,BIR,K,K,,1
Axkoa Griffin,2848,519,Brick Bruiser,516,722,FO,203,T5,1,0,2,0,,,0,0,31,3,2,POS,BIR,FO,FO,,1
Tucker Doubt,567,227,Brick Bruiser,516,163,1B,64,T5,2,0,2,0,,,0,0,31,3,2,POS,BIR,1B,1B,,1
Fatts Richard,2508,164,Brick Bruiser,516,521,PO,357,T5,2,1,2,0,,,0,0,31,3,2,POS,BIR,PO,PO,,1
Lee Luda,2720,492,Tuck,163,392,1B,100,B5,0,0,2,0,,,0,1,32,3,2,BIR,POS,1B,1B,,1
Demetrios Ooga,180,590,Tuck,163,276,K,314,B5,0,1,2,0,,,0,0,32,3,2,BIR,POS,K,K,,1
Hitgood McChunky,2893,633,Tuck,163,698,2B,65,B5,1,1,2,0,,,0,0,32,3,2,BIR,POS,2B,2B,,1
Teddy Bigstick,2722,698,Tuck,163,476,Sac,222,B5,1,6,2,0,,,1,0,32,3,2,BIR,POS,FO,FO,,2
LaCarpetron Dukemarriot,775,626,Tuck,163,895,FO,269,B5,2,2,3,0,,,0,0,32,3,2,BIR,POS,FO,FO,,1
Sean Carrcrash,1709,671,Brick Bruiser,516,663,HR,8,T6,0,0,3,0,,,1,1,33,3,2,POS,BIR,HR,HR,,1
Kenny Powers,2627,665,Brick Bruiser,516,250,PO,415,T6,0,0,3,1,,,0,0,33,3,2,POS,BIR,PO,PO,,1
Princess Peach,2606,525,Brick Bruiser,516,567,2B,42,T6,1,0,3,1,,,0,1,33,3,2,POS,BIR,2B,2B,,1
Jerome Peterson,2641,841,Brick Bruiser,516,733,1B,108,T6,1,2,3,1,,,0,0,33,3,2,POS,BIR,1B,1B,,1
Mack Quackerson,2834,789,Francesco Hardgust,2691,612,BB,177,T6,1,5,3,1,,,0,0,33,3,2,POS,BIR,BB,BB,,1
Dutch Boggs,2625,380,Francesco Hardgust,2691,221,BB,159,T6,1,7,3,1,,,1,0,33,3,2,POS,BIR,BB,BB,,1
Axkoa Griffin,2848,829,Hannibal Bligh,1724,234,DP,405,T6,1,7,3,2,,,0,0,33,3,2,POS,BIR,RGO,RGO,,1
