Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Quentin Adams,397,,Owen Uridge,2058,844,HR,6,B3,0,2,4,1,4.49%,-4.49%,2,1,69,7,3,MHM,GCG,HR,HR,,1
Donnie Lindsanity,2052,377,Owen Uridge,2058,758,RGO,381,B3,0,0,6,1,-0.30%,0.30%,0,0,69,7,3,MHM,GCG,RGO,RGO,,1
Jay Bedia,2151,860,Owen Uridge,2058,716,BB,144,B3,1,0,6,1,0.05%,-0.05%,0,1,69,7,3,MHM,GCG,BB,BB,,1
Levi Pyram,237,777,Owen Uridge,2058,505,K,272,B3,1,1,6,1,-0.12%,0.12%,0,0,69,7,3,MHM,GCG,K,K,,1
Thomas Nova,1,,Sonny Streaker,2065,,Auto BB,,B3,2,1,6,1,0.36%,-0.36%,0,0,69,7,3,MHM,GCG,Auto BB,Auto BB,,10
Zed Leona,2004,831,Sonny Streaker,2065,889,1B,58,B3,2,4,6,1,1.31%,-1.31%,1,0,69,7,3,MHM,GCG,1B,1B,,1
Julio Cesar,53,,Sonny Streaker,2065,,Auto BB,0,B3,2,5,7,1,0.01%,-0.01%,0,0,69,7,3,MHM,GCG,Auto BB,Auto BB,,10
Forrest Gleeson,51,923,Big Tuna,2091,245,K,322,B3,2,7,7,1,-0.40%,0.40%,0,0,69,7,3,MHM,GCG,K,K,,1
Frankson Ahtra,1959,624,Levi Pyram,237,552,1B,72,T4,0,0,7,1,1.03%,-1.03%,0,0,70,7,3,GCG,MHM,1B,1B,,1
Ovaltine Jenkins,404,,Levi Pyram,237,728,DP,471,T4,0,1,7,1,-2.05%,2.05%,0,0,70,7,3,GCG,MHM,LGO,LGO,,1
KC Bats,287,442,Levi Pyram,237,837,PO,395,T4,2,0,7,1,-0.22%,0.22%,0,0,70,7,3,GCG,MHM,PO,PO,,1
Larry Wayne,2053,250,Big Tuna,2091,580,K,330,B4,0,0,7,1,-0.06%,0.06%,0,0,71,7,3,MHM,GCG,K,K,,1
Quentin Adams,397,,Big Tuna,2091,366,FO,158,B4,1,0,7,1,-0.06%,0.06%,0,0,71,7,3,MHM,GCG,FO,FO,,1
Donnie Lindsanity,2052,882,Big Tuna,2091,524,K,358,B4,2,0,7,1,-0.07%,0.07%,0,0,71,7,3,MHM,GCG,K,K,,1
Lightning Balls,350,713,Levi Pyram,237,411,K,302,T5,0,0,7,1,-0.36%,0.36%,0,0,72,7,3,GCG,MHM,K,K,,1
Dom Stakes,384,200,Levi Pyram,237,216,2B,16,T5,1,0,7,1,0.58%,-0.58%,0,0,72,7,3,GCG,MHM,2B,2B,,1
Jake Wilson,454,561,Levi Pyram,237,385,FO,176,T5,1,2,7,1,-0.61%,0.61%,0,0,72,7,3,GCG,MHM,FO,FO,,1
Cook Froster,2033,,Levi Pyram,237,,Auto K,,T5,2,2,7,1,-0.33%,0.33%,0,0,72,7,3,GCG,MHM,Auto K,Auto K,,9
Jay Bedia,2151,258,Big Tuna,2091,734,RGO,476,B5,0,0,7,1,-0.02%,0.02%,0,0,73,7,3,MHM,GCG,RGO,RGO,,1
Levi Pyram,237,712,Big Tuna,2091,482,FO,230,B5,1,0,7,1,-0.03%,0.03%,0,0,73,7,3,MHM,GCG,FO,FO,,1
Thomas Nova,1,620,Big Tuna,2091,690,2B,70,B5,2,0,7,1,0.02%,-0.02%,0,0,73,7,3,MHM,GCG,2B,2B,,1
Zed Leona,2004,402,Big Tuna,2091,690,K,288,B5,2,2,7,1,-0.03%,0.03%,0,0,73,7,3,MHM,GCG,K,K,,1
Thomas Chiggins,16,284,Levi Pyram,237,614,K,330,T6,0,0,7,1,-0.16%,0.16%,0,0,74,7,3,GCG,MHM,K,K,,1
Conrad Love,300,411,Levi Pyram,237,992,RGO,419,T6,1,0,7,1,-0.09%,0.09%,0,0,74,7,3,GCG,MHM,RGO,RGO,,1
Frankson Ahtra,1959,242,Levi Pyram,237,157,1B,85,T6,2,0,7,1,0.06%,-0.06%,0,0,74,7,3,GCG,MHM,1B,1B,,1
Ovaltine Jenkins,404,,Levi Pyram,237,626,RGO,395,T6,2,1,7,1,-0.08%,0.08%,0,0,74,7,3,GCG,MHM,RGO,RGO,,1
Pi Bacon,2057,478,Ed Turner,373,179,K,299,T1,0,0,0,0,-2.51%,2.51%,0,0,75,8,3,CC,NHR,K,K,,1
Lee De Leon,2162,333,Ed Turner,373,774,LGO,441,T1,1,0,0,0,-2.18%,2.18%,0,0,75,8,3,CC,NHR,LGO,LGO,,1
Fat Batter,2123,200,Ed Turner,373,193,HR,7,T1,2,0,0,0,12.09%,-12.09%,1,1,75,8,3,CC,NHR,HR,HR,,1
Forrest Saathoff,62,310,Ed Turner,373,15,K,295,T1,2,0,0,1,-1.47%,1.47%,0,0,75,8,3,CC,NHR,K,K,,1
Juan Diego De Las Rosas,82,800,Monique Reampie,2169,78,K,278,B1,0,0,0,1,-2.79%,2.79%,0,0,76,8,3,NHR,CC,K,K,,1
Fuzzy Dunlop,382,784,Monique Reampie,2169,896,1B,112,B1,1,0,0,1,2.76%,-2.76%,0,1,76,8,3,NHR,CC,1B,1B,,1
Grimm Carp,369,323,Monique Reampie,2169,436,1B,113,B1,1,1,0,1,4.50%,-4.50%,0,0,76,8,3,NHR,CC,1B,1B,,1
Jumbo Dick,79,675,Monique Reampie,2169,436,FO,239,B1,1,4,0,1,-4.34%,4.34%,0,0,76,8,3,NHR,CC,FO,FO,,1
Dick McScrotington,81,937,Monique Reampie,2169,867,1B,70,B1,2,4,0,1,12.32%,-12.32%,1,0,76,8,3,NHR,CC,1B,1B,,1
Peter R. Otagonist,2181,,Monique Reampie,2169,,Auto K,,B1,2,5,1,1,-6.51%,6.51%,0,0,76,8,3,NHR,CC,Auto K,Auto K,,9
Mudflap Ricketts,2013,50,Ed Turner,373,851,FO,199,T2,0,0,1,1,-2.72%,2.72%,0,0,77,8,3,CC,NHR,FO,FO,,1
Rocky Moon,1696,345,Ed Turner,373,607,K,262,T2,1,0,1,1,-2.40%,2.40%,0,0,77,8,3,CC,NHR,K,K,,1
Merodach Baladan,100,308,Ed Turner,373,327,2B,19,T2,2,0,1,1,3.36%,-3.36%,0,0,77,8,3,CC,NHR,2B,2B,,1
Garrett Ipnov,2136,,Ed Turner,373,,Auto K,,T2,2,2,1,1,-5.35%,5.35%,0,0,77,8,3,CC,NHR,Auto K,Auto K,,9
Chad Masters,2068,,Whitt Bass,39,,Auto K,,B2,0,0,1,1,-2.72%,2.72%,0,0,78,8,3,NHR,CC,Auto K,Auto K,,9
Kenneth Moore,98,31,Whitt Bass,39,308,K,277,B2,1,0,1,1,-2.38%,2.38%,0,0,78,8,3,NHR,CC,K,K,,1
Tony Provtree,2090,458,Whitt Bass,39,157,PO,301,B2,2,0,1,1,-2.03%,2.03%,0,0,78,8,3,NHR,CC,PO,PO,,1
Rex Snare,2174,7,Ed Turner,373,113,1B,106,T3,0,0,1,1,3.31%,-3.31%,0,0,79,8,3,CC,NHR,1B,1B,,1
Pi Bacon,2057,780,Ed Turner,373,572,FO,208,T3,0,1,1,1,-3.57%,3.57%,0,0,79,8,3,CC,NHR,FO,FO,,1
Lee De Leon,2162,723,Ed Turner,373,896,FO,173,T3,1,1,1,1,-3.01%,3.01%,0,0,79,8,3,CC,NHR,FO,FO,,1
Fat Batter,2123,430,Ed Turner,373,55,PO,375,T3,2,1,1,1,-4.81%,4.81%,0,0,79,8,3,CC,NHR,PO,PO,,1
Juan Diego De Las Rosas,82,444,Whitt Bass,39,719,K,275,B3,0,0,1,1,-3.07%,3.07%,0,0,80,8,3,NHR,CC,K,K,,1
Fuzzy Dunlop,382,221,Whitt Bass,39,319,1B,98,B3,1,0,1,1,2.70%,-2.70%,0,0,80,8,3,NHR,CC,1B,1B,,1
Grimm Carp,369,150,Whitt Bass,39,701,DP,449,B3,1,1,1,1,-7.74%,7.74%,0,0,80,8,3,NHR,CC,LGO,LGO,,1
Forrest Saathoff,62,875,Ed Turner,373,703,FO,172,T4,0,0,1,1,-3.58%,3.58%,0,0,81,8,3,CC,NHR,FO,FO,,1
Mudflap Ricketts,2013,347,Ed Turner,373,193,BB,154,T4,1,0,1,1,3.19%,-3.19%,0,0,81,8,3,CC,NHR,BB,BB,,1
Mudflap Ricketts,2013,12,Ed Turner,373,202,SB,190,T4,1,1,1,1,3.27%,-3.27%,0,0,81,8,3,CC,NHR,Steal 2B,Steal 2B,,4
Mudflap Ricketts,2013,488,Ed Turner,373,908,CS,420,T4,1,2,1,1,-9.65%,9.65%,0,0,81,8,3,CC,NHR,CS 3B,CS 3B,,4
Rocky Moon,1696,526,Ed Turner,373,736,FO,210,T4,2,0,1,1,-2.75%,2.75%,0,0,81,8,3,CC,NHR,FO,FO,,1
Jumbo Dick,79,732,Whitt Bass,39,105,PO,373,B4,0,0,1,1,-3.43%,3.43%,0,0,82,8,3,NHR,CC,PO,PO,,1
Dick McScrotington,81,801,Whitt Bass,39,768,2B,33,B4,1,0,1,1,6.37%,-6.37%,0,1,82,8,3,NHR,CC,2B,2B,,1
Isaac Saffron,377,247,Whitt Bass,39,615,RGO,368,B4,1,2,1,1,-4.98%,4.98%,0,0,82,8,3,NHR,CC,RGO,RGO,,1
Conor Sexton,289,169,Whitt Bass,39,151,HR,18,B4,2,3,1,1,28.56%,-28.56%,2,1,82,8,3,NHR,CC,HR,HR,,1
Kenneth Moore,98,988,Whitt Bass,39,255,K,267,B4,2,0,3,1,-0.86%,0.86%,0,0,82,8,3,NHR,CC,K,K,,1
Merodach Baladan,100,774,Ed Turner,373,528,FO,246,T5,0,0,3,1,-3.57%,3.57%,0,0,83,8,3,CC,NHR,FO,FO,,1
Garrett Ipnov,2136,875,Ed Turner,373,134,K,259,T5,1,0,3,1,-2.82%,2.82%,0,0,83,8,3,CC,NHR,K,K,,1
Rex Snare,2174,7,Ed Turner,373,394,RGO,387,T5,2,0,3,1,-1.93%,1.93%,0,0,83,8,3,CC,NHR,RGO,RGO,,1
Tony Provtree,2090,692,Whitt Bass,39,251,LGO,441,B5,0,0,3,1,-0.67%,0.67%,0,0,84,8,3,NHR,CC,LGO,LGO,,1
Juan Diego De Las Rosas,82,755,Whitt Bass,39,173,LGO,418,B5,1,0,3,1,-0.64%,0.64%,0,0,84,8,3,NHR,CC,LGO,LGO,,1
Fuzzy Dunlop,382,299,Whitt Bass,39,130,BB,169,B5,2,0,3,1,0.61%,-0.61%,0,0,84,8,3,NHR,CC,BB,BB,,1
Grimm Carp,369,255,Whitt Bass,39,388,BB,133,B5,2,1,3,1,0.70%,-0.70%,0,0,84,8,3,NHR,CC,BB,BB,,1
Jumbo Dick,79,111,Whitt Bass,39,861,FO,250,B5,2,4,3,1,-1.82%,1.82%,0,0,84,8,3,NHR,CC,FO,FO,,1
Chocolate Smegma,2107,2,Darth Vader,336,134,1B,132,T1,0,0,0,0,2.91%,-2.91%,0,0,85,9,3,MB,SS,1B,1B,,1
Twinkie Power,2128,227,Darth Vader,336,187,2B,40,T1,0,1,0,0,12.52%,-12.52%,0,0,85,9,3,MB,SS,2B,2B,,1
Dark Bobman,359,773,Darth Vader,336,608,BB,165,T1,0,6,0,0,2.38%,-2.38%,0,0,85,9,3,MB,SS,BB,BB,,1
Rusty DeMico,2071,347,Darth Vader,336,628,K,281,T1,0,7,0,0,-5.92%,5.92%,0,0,85,9,3,MB,SS,K,K,,1
Travis Hanky,2125,887,Darth Vader,336,216,K,329,T1,1,7,0,0,-8.47%,8.47%,0,0,85,9,3,MB,SS,K,K,,1
Jazzy Jeff,2061,500,Darth Vader,336,75,PO,425,T1,2,7,0,0,-9.87%,9.87%,0,0,85,9,3,MB,SS,PO,PO,,1
Lefty Schweez,2186,220,Logan Anderson,236,778,LGO,442,B1,0,0,0,0,-2.48%,2.48%,0,0,86,9,3,SS,MB,LGO,LGO,,1
Jebediah MacGuffin,2080,345,Logan Anderson,236,257,1B,88,B1,1,0,0,0,2.28%,-2.28%,0,0,86,9,3,SS,MB,1B,1B,,1
Kegs Mabry,223,,Logan Anderson,236,777,BB,152,B1,1,1,0,0,3.89%,-3.89%,0,0,86,9,3,SS,MB,BB,BB,,1
Junior Biggins,313,666,Logan Anderson,236,836,BB,170,B1,1,4,0,0,7.61%,-7.61%,0,0,86,9,3,SS,MB,BB,BB,,1
Mike Anderson,2073,391,Logan Anderson,236,139,K,252,B1,1,7,0,0,-8.39%,8.39%,0,0,86,9,3,SS,MB,K,K,,1
Kyle Corbett,707,200,Logan Anderson,236,8,FO,192,B1,2,7,0,0,-9.35%,9.35%,0,0,86,9,3,SS,MB,FO,FO,,1
Tim Burr,2129,810,Darth Vader,336,278,LGO,468,T2,0,0,0,0,-2.72%,2.72%,0,0,87,9,3,MB,SS,LGO,LGO,,1
S.K. Brettbug,2015,225,Darth Vader,336,278,2B,53,T2,1,0,0,0,5.11%,-5.11%,0,1,87,9,3,MB,SS,2B,2B,,1
Spike Suzuki,22,705,Darth Vader,336,147,RGO,442,T2,1,2,0,0,-3.95%,3.95%,0,0,87,9,3,MB,SS,RGO,RGO,,1
Chocolate Smegma,2107,3,Darth Vader,336,964,2B,39,T2,2,3,0,0,13.01%,-13.01%,1,0,87,9,3,MB,SS,2B,2B,,1
Twinkie Power,2128,303,Darth Vader,336,767,RGO,464,T2,2,2,0,1,-4.46%,4.46%,0,0,87,9,3,MB,SS,RGO,RGO,,1
Jay Money,241,909,Logan Anderson,236,42,BB,133,B2,0,0,0,1,3.61%,-3.61%,0,0,88,9,3,SS,MB,BB,BB,,1
Justin Paglia,2041,710,Logan Anderson,236,90,DP,380,B2,0,1,0,1,-9.41%,9.41%,0,0,88,9,3,SS,MB,RGO,RGO,,1
Darth Vader,336,889,Logan Anderson,236,671,FO,218,B2,2,0,0,1,-2.13%,2.13%,0,0,88,9,3,SS,MB,FO,FO,,1
Dark Bobman,359,405,Darth Vader,336,578,BB,173,T3,0,0,0,1,2.54%,-2.54%,0,1,89,9,3,MB,SS,BB,BB,,1
Rusty DeMico,2071,291,Darth Vader,336,307,HR,16,T3,0,1,0,1,17.67%,-17.67%,2,1,89,9,3,MB,SS,HR,HR,,1
Travis Hanky,2125,155,Darth Vader,336,129,2B,26,T3,0,0,0,3,2.76%,-2.76%,0,1,89,9,3,MB,SS,2B,2B,,1
Jazzy Jeff,2061,200,Darth Vader,336,158,2B,42,T3,0,2,0,3,4.77%,-4.77%,1,0,89,9,3,MB,SS,2B,2B,,1
Tim Burr,2129,712,Darth Vader,336,216,LGO,496,T3,0,2,0,4,-1.21%,1.21%,0,0,89,9,3,MB,SS,LGO,LGO,,1
S.K. Brettbug,2015,670,Darth Vader,336,105,RGO,435,T3,1,2,0,4,-1.21%,1.21%,0,0,89,9,3,MB,SS,RGO,RGO,,1
Spike Suzuki,22,958,Darth Vader,336,179,FO,221,T3,2,3,0,4,-1.35%,1.35%,0,0,89,9,3,MB,SS,FO,FO,,1
Lefty Schweez,2186,323,Tim Burr,2129,113,FO,210,B3,0,0,0,4,-1.89%,1.89%,0,0,90,9,3,SS,MB,FO,FO,,1
Jebediah MacGuffin,2080,677,Tim Burr,2129,739,1B,62,B3,1,0,0,4,2.25%,-2.25%,0,1,90,9,3,SS,MB,1B,1B,,1
Kegs Mabry,223,450,Tim Burr,2129,499,HR,49,B3,1,1,0,4,13.08%,-13.08%,2,1,90,9,3,SS,MB,HR,HR,,1
Junior Biggins,313,969,Tim Burr,2129,450,LGO,481,B3,1,0,2,4,-2.78%,2.78%,0,0,90,9,3,SS,MB,LGO,LGO,,1
Mike Anderson,2073,188,Tim Burr,2129,134,1B,54,B3,2,0,2,4,2.71%,-2.71%,0,0,90,9,3,SS,MB,1B,1B,,1
Kyle Corbett,707,1,Tim Burr,2129,201,FO,200,B3,2,1,2,4,-4.78%,4.78%,0,0,90,9,3,SS,MB,FO,FO,,1
Demondre Bradford,317,981,B.B. Bambino Jr.,115,841,BB,140,T1,0,0,0,0,2.91%,-2.91%,0,0,91,10,3,NOZ,OFH,BB,BB,,1
C.J. Yantzi,323,219,B.B. Bambino Jr.,115,622,DP,403,T1,0,1,0,0,-7.60%,7.60%,0,0,91,10,3,NOZ,OFH,RGO,RGO,,1
Dwendle Van Hammersmith,294,421,B.B. Bambino Jr.,115,396,2B,25,T1,2,0,0,0,3.05%,-3.05%,0,0,91,10,3,NOZ,OFH,2B,2B,,1
Charles Lindberg,242,321,B.B. Bambino Jr.,115,723,RGO,402,T1,2,2,0,0,-4.81%,4.81%,0,0,91,10,3,NOZ,OFH,RGO,RGO,,1
Mick Frizzle,3367,69,C.J. Yantzi,323,718,PO,351,B1,0,0,0,0,-2.48%,2.48%,0,0,92,10,3,OFH,NOZ,PO,PO,,1
Wilbur Wood,108,189,C.J. Yantzi,323,611,RGO,422,B1,1,0,0,0,-2.17%,2.17%,0,0,92,10,3,OFH,NOZ,RGO,RGO,,1
Zum Boehner,160,876,C.J. Yantzi,323,103,FO,227,B1,2,0,0,0,-1.79%,1.79%,0,0,92,10,3,OFH,NOZ,FO,FO,,1
KayLee Stewart,246,356,B.B. Bambino Jr.,115,666,K,310,T2,0,0,0,0,-2.72%,2.72%,0,0,93,10,3,NOZ,OFH,K,K,,1
A.J. Preller,319,420,B.B. Bambino Jr.,115,222,FO,198,T2,1,0,0,0,-2.40%,2.40%,0,0,93,10,3,NOZ,OFH,FO,FO,,1
James Annino,124,333,B.B. Bambino Jr.,115,777,LGO,444,T2,2,0,0,0,-1.99%,1.99%,0,0,93,10,3,NOZ,OFH,LGO,LGO,,1
"Logen ""Madis"" Woodluck",2050,233,C.J. Yantzi,323,946,K,287,B2,0,0,0,0,-2.72%,2.72%,0,0,94,10,3,OFH,NOZ,K,K,,1
Jordan Peppers,18,701,C.J. Yantzi,323,19,K,318,B2,1,0,0,0,-2.38%,2.38%,0,0,94,10,3,OFH,NOZ,K,K,,1
Charlie Scott,10,815,C.J. Yantzi,323,516,K,299,B2,2,0,0,0,-2.03%,2.03%,0,0,94,10,3,OFH,NOZ,K,K,,1
Golly McOxbig,2138,555,B.B. Bambino Jr.,115,891,RGO,336,T3,0,0,0,0,-3.03%,3.03%,0,0,95,10,3,NOZ,OFH,RGO,RGO,,1
Midoriya Izuku,1996,621,B.B. Bambino Jr.,115,199,LGO,422,T3,1,0,0,0,-2.74%,2.74%,0,0,95,10,3,NOZ,OFH,LGO,LGO,,1
Demondre Bradford,317,549,B.B. Bambino Jr.,115,181,RGO,368,T3,2,0,0,0,-2.31%,2.31%,0,0,95,10,3,NOZ,OFH,RGO,RGO,,1
Whitt Bass,39,850,C.J. Yantzi,323,100,FO,250,B3,0,0,0,0,-3.07%,3.07%,0,0,96,10,3,OFH,NOZ,FO,FO,,1
Doc JaAm,102,340,C.J. Yantzi,323,319,2B,21,B3,1,0,0,0,5.79%,-5.79%,0,1,96,10,3,OFH,NOZ,2B,2B,,1
B.B. Bambino Jr.,115,744,C.J. Yantzi,323,495,FO,249,B3,1,2,0,0,-4.66%,4.66%,0,0,96,10,3,OFH,NOZ,FO,FO,,1
Mick Frizzle,3367,227,C.J. Yantzi,323,249,2B,22,B3,2,2,0,0,16.05%,-16.05%,1,1,96,10,3,OFH,NOZ,2B,2B,,1
Wilbur Wood,108,952,C.J. Yantzi,323,777,BB,175,B3,2,2,1,0,0.99%,-0.99%,0,1,96,10,3,OFH,NOZ,BB,BB,,1
Zum Boehner,160,55,C.J. Yantzi,323,231,BB,176,B3,2,4,1,0,2.26%,-2.26%,0,1,96,10,3,OFH,NOZ,BB,BB,,1
"Logen ""Madis"" Woodluck",2050,633,C.J. Yantzi,323,729,1B,96,B3,2,7,1,0,15.07%,-15.07%,2,0,96,10,3,OFH,NOZ,1B,1B,,1
Jordan Peppers,18,829,C.J. Yantzi,323,931,1B,102,B3,2,5,3,0,4.22%,-4.22%,1,0,96,10,3,OFH,NOZ,1B,1B,,1
Charlie Scott,10,931,C.J. Yantzi,323,212,K,281,B3,2,5,4,0,-1.28%,1.28%,0,0,96,10,3,OFH,NOZ,K,K,,1
C.J. Yantzi,323,599,B.B. Bambino Jr.,115,171,LGO,428,T4,0,0,4,0,-1.55%,1.55%,0,0,97,10,3,NOZ,OFH,LGO,LGO,,1
Dwendle Van Hammersmith,294,747,B.B. Bambino Jr.,115,322,LGO,425,T4,1,0,4,0,-1.16%,1.16%,0,0,97,10,3,NOZ,OFH,LGO,LGO,,1
Charles Lindberg,242,333,B.B. Bambino Jr.,115,498,BB,165,T4,2,0,4,0,1.04%,-1.04%,0,0,97,10,3,NOZ,OFH,BB,BB,,1
KayLee Stewart,246,510,B.B. Bambino Jr.,115,901,RGO,391,T4,2,1,4,0,-1.70%,1.70%,0,0,97,10,3,NOZ,OFH,RGO,RGO,,1
Whitt Bass,39,915,C.J. Yantzi,323,888,2B,27,B4,0,0,4,0,0.65%,-0.65%,0,1,98,10,3,OFH,NOZ,2B,2B,,1
Doc JaAm,102,731,C.J. Yantzi,323,94,RGO,363,B4,0,2,4,0,-0.14%,0.14%,0,0,98,10,3,OFH,NOZ,RGO,RGO,,1
B.B. Bambino Jr.,115,509,C.J. Yantzi,323,789,K,280,B4,1,3,4,0,-0.81%,0.81%,0,0,98,10,3,OFH,NOZ,K,K,,1
Mick Frizzle,3367,1,C.J. Yantzi,323,995,HR,6,B4,2,3,4,0,2.63%,-2.63%,2,1,98,10,3,OFH,NOZ,HR,HR,,1
Wilbur Wood,108,388,C.J. Yantzi,323,433,2B,45,B4,2,0,6,0,0.06%,-0.06%,0,0,98,10,3,OFH,NOZ,2B,2B,,1
Zum Boehner,160,337,C.J. Yantzi,323,69,FO,268,B4,2,2,6,0,-0.13%,0.13%,0,0,98,10,3,OFH,NOZ,FO,FO,,1
A.J. Preller,319,592,B.B. Bambino Jr.,115,422,FO,170,T5,0,0,6,0,-0.36%,0.36%,0,0,99,10,3,NOZ,OFH,FO,FO,,1
James Annino,124,340,B.B. Bambino Jr.,115,878,LGO,462,T5,1,0,6,0,-0.24%,0.24%,0,0,99,10,3,NOZ,OFH,LGO,LGO,,1
Golly McOxbig,2138,77,B.B. Bambino Jr.,115,743,RGO,334,T5,2,0,6,0,-0.12%,0.12%,0,0,99,10,3,NOZ,OFH,RGO,RGO,,1
"Logen ""Madis"" Woodluck",2050,33,Rabbi Chase,411,1,2B,32,B5,0,0,6,0,0.07%,-0.07%,0,1,100,10,3,OFH,NOZ,2B,2B,,1
Jordan Peppers,18,990,Rabbi Chase,411,2,HR,12,B5,0,2,6,0,0.10%,-0.10%,2,1,100,10,3,OFH,NOZ,HR,HR,,1
Charlie Scott,10,503,Rabbi Chase,411,3,LGO,500,B5,0,0,8,0,0.00%,0.00%,0,0,100,10,3,OFH,NOZ,LGO,LGO,,1
Whitt Bass,39,4,Rabbi Chase,411,4,HR,0,B5,1,0,8,0,0.03%,-0.03%,1,1,100,10,3,OFH,NOZ,HR,HR,,1
Doc JaAm,102,6,Rabbi Chase,411,5,HR,1,B5,1,0,9,0,0.01%,-0.01%,1,1,100,10,3,OFH,NOZ,HR,HR,,1
B.B. Bambino Jr.,115,493,Rabbi Chase,411,507,HR,14,B5,1,0,10,0,0.00%,0.00%,1,1,100,10,3,OFH,NOZ,HR,HR,,1
Mick Frizzle,3367,667,Rabbi Chase,411,777,1B,110,B5,1,0,11,0,0.00%,0.00%,0,0,100,10,3,OFH,NOZ,1B,1B,,1
Wilbur Wood,108,8,Rabbi Chase,411,222,FO,214,B5,1,1,11,0,0.00%,0.00%,0,0,100,10,3,OFH,NOZ,FO,FO,,1
Zum Boehner,160,591,Rabbi Chase,411,999,K,408,B5,2,1,11,0,0.00%,0.00%,0,0,100,10,3,OFH,NOZ,K,K,,1
Midoriya Izuku,1996,22,B.B. Bambino Jr.,115,722,K,300,T6,0,0,11,0,0.00%,0.00%,0,0,101,10,3,NOZ,OFH,K,K,,1
Demondre Bradford,317,109,B.B. Bambino Jr.,115,11,1B,98,T6,1,0,11,0,0.01%,-0.01%,0,0,101,10,3,NOZ,OFH,1B,1B,,1
Rabbi Chase,411,69,B.B. Bambino Jr.,115,601,DP,468,T6,1,1,11,0,-0.01%,0.01%,0,0,101,10,3,NOZ,OFH,LGO,LGO,,1
Doc JaAm,102,712,William Hatchet,2008,494,FO,218,T1,0,0,0,0,-2.51%,2.51%,0,0,102,11,4,OFH,MHM,FO,FO,,1
Whitt Bass,39,20,William Hatchet,2008,459,LGO,439,T1,1,0,0,0,-2.18%,2.18%,0,0,102,11,4,OFH,MHM,LGO,LGO,,1
Geno Scaramucci,165,666,William Hatchet,2008,230,LGO,436,T1,2,0,0,0,-1.76%,1.76%,0,0,102,11,4,OFH,MHM,LGO,LGO,,1
Osmosis Jones,37,312,Geno Scaramucci,165,10,K,302,B1,0,0,0,0,-2.48%,2.48%,0,0,103,11,4,MHM,OFH,K,K,,1
Victor Justice,410,169,Geno Scaramucci,165,312,BB,143,B1,1,0,0,0,2.28%,-2.28%,0,1,103,11,4,MHM,OFH,BB,BB,,1
Joey McCarty,390,76,Geno Scaramucci,165,999,1B,77,B1,1,1,0,0,3.89%,-3.89%,0,1,103,11,4,MHM,OFH,1B,1B,,1
Thomas Nova,1,575,Geno Scaramucci,165,999,PO,424,B1,1,4,0,0,-3.64%,3.64%,0,0,103,11,4,MHM,OFH,PO,PO,,1
Rusty LaRue,2203,223,Geno Scaramucci,165,123,1B,100,B1,2,4,0,0,2.86%,-2.86%,0,1,103,11,4,MHM,OFH,1B,1B,,1
Humphrey Carter,2201,508,Geno Scaramucci,165,500,HR,8,B1,2,7,0,0,29.97%,-29.97%,4,1,103,11,4,MHM,OFH,HR,HR,,1
Julio Cesar,53,584,Geno Scaramucci,165,10,K,426,B1,2,0,4,0,-0.65%,0.65%,0,0,103,11,4,MHM,OFH,K,K,,1
Zum Boehner,160,852,William Hatchet,2008,781,1B,71,T2,0,0,4,0,2.43%,-2.43%,0,0,104,11,4,OFH,MHM,1B,1B,,1
Jefferson Steelflex,268,,William Hatchet,2008,640,K,271,T2,0,1,4,0,-2.30%,2.30%,0,0,104,11,4,OFH,MHM,K,K,,1
Jonathan Park,341,11,William Hatchet,2008,628,DP,383,T2,1,1,4,0,-4.00%,4.00%,0,0,104,11,4,OFH,MHM,RGO,RGO,,1
Simon Hans,2179,469,Geno Scaramucci,165,220,FO,249,B2,0,0,4,0,-0.66%,0.66%,0,0,105,11,4,MHM,OFH,FO,FO,,1
Deirf Smith,449,999,Geno Scaramucci,165,777,FO,222,B2,1,0,4,0,-0.55%,0.55%,0,0,105,11,4,MHM,OFH,FO,FO,,1
Osmosis Jones,37,444,Geno Scaramucci,165,666,FO,222,B2,2,0,4,0,-0.42%,0.42%,0,0,105,11,4,MHM,OFH,FO,FO,,1
Rick Gymnast,3283,33,William Hatchet,2008,620,RGO,413,T3,0,0,4,0,-1.61%,1.61%,0,0,106,11,4,OFH,MHM,RGO,RGO,,1
B.B. Bambino Jr.,115,905,William Hatchet,2008,899,HR,6,T3,1,0,4,0,5.16%,-5.16%,1,1,106,11,4,OFH,MHM,HR,HR,,1
Diligent Moose,2072,420,William Hatchet,2008,862,LGO,442,T3,1,0,4,1,-1.87%,1.87%,0,0,106,11,4,OFH,MHM,LGO,LGO,,1
Doc JaAm,102,343,William Hatchet,2008,803,LGO,460,T3,2,0,4,1,-1.22%,1.22%,0,0,106,11,4,OFH,MHM,LGO,LGO,,1
Victor Justice,410,774,Geno Scaramucci,165,10,FO,236,B3,0,0,4,1,-0.81%,0.81%,0,0,107,11,4,MHM,OFH,FO,FO,,1
