Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Scores,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Rex Kidobi,126,205,Maverick Jaxon Gambler,152,135,1B,70,B2,2,0,0,1,2.56%,-2.56%,0,0,0,73,7,2,HOU,OAK,1B,1B,1B,1
Luap Renraw,118,623,Maverick Jaxon Gambler,152,134,LGO,489,B2,2,1,0,1,-4.69%,4.69%,0,0,0,73,7,2,HOU,OAK,LGO,LGO,LGO,1
Pork Torkleton,1699,648,Willoughby Hoose,112,90,RGO,442,T3,0,0,0,1,-2.37%,2.37%,0,0,0,74,7,2,OAK,HOU,RGO,RGO,RGO,1
Queue Jay,272,420,Willoughby Hoose,112,881,RGO,461,T3,1,0,0,1,-2.03%,2.03%,0,0,0,74,7,2,OAK,HOU,RGO,RGO,LGO,1
Baba Ganoosh,14,143,Willoughby Hoose,112,180,HR,37,T3,2,0,0,1,12.95%,-12.95%,1,1,1,74,7,2,OAK,HOU,HR,HR,2B,1
Red Arrow,547,990,Willoughby Hoose,112,818,BB,172,T3,2,0,0,2,1.36%,-1.36%,0,0,0,74,7,2,OAK,HOU,BB,FO,BB,1
Cali Guerensk,1729,880,Willoughby Hoose,112,201,K,321,T3,2,1,0,2,-2.66%,2.66%,0,0,0,74,7,2,OAK,HOU,K,K,K,1
Fuzzy Spit,501,969,Maverick Jaxon Gambler,152,447,LGO,478,B3,0,0,0,2,-3.28%,3.28%,0,0,0,75,7,2,HOU,OAK,LGO,LGO,LGO,1
Triston Uzumaki,125,500,Maverick Jaxon Gambler,152,812,K,312,B3,1,0,0,2,-2.78%,2.78%,0,0,0,75,7,2,HOU,OAK,K,K,K,1
Sam Wood,108,480,Maverick Jaxon Gambler,152,218,FO,262,B3,2,0,0,2,-2.07%,2.07%,0,0,0,75,7,2,HOU,OAK,FO,FO,FO,1
Assassin Xekutioner,271,798,Derek Bongiovanni,109,889,1B,91,T4,0,0,0,2,1.47%,-1.47%,0,0,0,76,7,2,OAK,HOU,1B,2B,1B,1
Nickey Hallaway,2225,567,Derek Bongiovanni,109,453,BB,114,T4,0,1,0,2,2.91%,-2.91%,0,0,0,76,7,2,OAK,HOU,BB,BB,1B,1
Johññy Coppolella,738,340,Derek Bongiovanni,109,792,DP,452,T4,0,4,0,2,-5.09%,5.09%,0,0,0,76,7,2,OAK,HOU,LGO,LGO,DP,1
Jeter O'Cola,739,927,Derek Bongiovanni,109,165,FO,238,T4,2,3,0,2,-3.52%,3.52%,0,0,0,76,7,2,OAK,HOU,FO,FO,FO,1
Ola Gjeilo,119,32,Maverick Jaxon Gambler,152,797,FO,235,B4,0,0,0,2,-3.76%,3.76%,0,0,0,77,7,2,HOU,OAK,FO,FO,FO,1
Streetlamp LeMoose,1734,937,Maverick Jaxon Gambler,152,895,2B,42,B4,1,0,0,2,7.02%,-7.02%,0,0,0,77,7,2,HOU,OAK,2B,2B,2B,1
Riles McGiles,122,195,Maverick Jaxon Gambler,152,437,K,242,B4,1,2,0,2,-5.96%,5.96%,0,0,0,77,7,2,HOU,OAK,K,FO,FO,1
Rocco Rudnikov,114,684,Maverick Jaxon Gambler,152,906,K,222,B4,2,2,0,2,-6.41%,6.41%,0,0,0,77,7,2,HOU,OAK,K,FO,FO,1
Pork Torkleton,1699,569,Derek Bongiovanni,109,538,HR,31,T5,0,0,0,2,6.97%,-6.97%,1,1,1,78,7,2,OAK,HOU,HR,2B,2B,1
Queue Jay,272,655,Derek Bongiovanni,109,381,FO,274,T5,0,0,0,3,-0.76%,0.76%,0,0,0,78,7,2,OAK,HOU,FO,FO,FO,1
Baba Ganoosh,14,229,Derek Bongiovanni,109,627,PO,398,T5,1,0,0,3,-0.66%,0.66%,0,0,0,78,7,2,OAK,HOU,PO,PO,PO,1
Red Arrow,547,500,Derek Bongiovanni,109,472,2B,28,T5,2,0,0,3,0.93%,-0.93%,0,0,0,78,7,2,OAK,HOU,2B,3B,3B,1
Cali Guerensk,1729,756,Derek Bongiovanni,109,941,FO,185,T5,2,2,0,3,-1.51%,1.51%,0,0,0,78,7,2,OAK,HOU,FO,FO,FO,1
Rex Kidobi,126,780,Maverick Jaxon Gambler,152,303,LGO,477,B5,0,0,0,3,-2.75%,2.75%,0,0,0,79,7,2,HOU,OAK,LGO,LGO,LGO,1
Luap Renraw,118,810,Maverick Jaxon Gambler,152,58,FO,248,B5,1,0,0,3,-2.12%,2.12%,0,0,0,79,7,2,HOU,OAK,FO,FO,FO,1
Fuzzy Spit,501,599,Maverick Jaxon Gambler,152,558,2B,41,B5,2,0,0,3,2.38%,-2.38%,0,0,0,79,7,2,HOU,OAK,2B,2B,2B,1
Triston Uzumaki,125,789,Maverick Jaxon Gambler,152,225,RGO,436,B5,2,2,0,3,-3.60%,3.60%,0,0,0,79,7,2,HOU,OAK,RGO,RGO,RGO,1
Assassin Xekutioner,271,953,Derek Bongiovanni,109,104,FO,151,T6,0,0,0,3,-0.37%,0.37%,0,0,0,80,7,2,OAK,HOU,FO,FO,BB,1
Nickey Hallaway,2225,420,Ty Palmatier,258,101,K,319,T6,1,0,0,3,-0.37%,0.37%,0,0,0,80,7,2,OAK,HOU,K,K,K,1
Rake Inthelake,755,886,Ty Palmatier,258,910,3B,24,T6,2,0,0,3,0.49%,-0.49%,0,0,0,80,7,2,OAK,HOU,3B,3B,HR,1
Jeter O'Cola,739,420,Ty Palmatier,258,933,LGO,487,T6,2,3,0,3,-0.82%,0.82%,0,0,0,80,7,2,OAK,HOU,LGO,LGO,LGO,1
Sam Wood,108,498,Maverick Jaxon Gambler,152,637,1B,139,B6,0,0,0,3,4.46%,-4.46%,0,0,0,81,7,2,HOU,OAK,1B,BB,BB,1
Ola Gjeilo,119,170,Maverick Jaxon Gambler,152,638,DP,468,B6,0,1,0,3,-8.59%,8.59%,0,0,0,81,7,2,HOU,OAK,LGO,LGO,DP,1
Streetlamp LeMoose,1734,139,Maverick Jaxon Gambler,152,999,BB,140,B6,2,0,0,3,1.51%,-1.51%,0,0,0,81,7,2,HOU,OAK,BB,BB,BB,1
Harry Peritestes,117,455,Maverick Jaxon Gambler,152,212,FO,243,B6,2,1,0,3,-2.22%,2.22%,0,0,0,81,7,2,HOU,OAK,FO,FO,FO,1
Nori Aru,131,509,Chipper Dipper,148,33,LGO,476,T1,0,0,0,0,-2.51%,2.51%,0,0,0,82,8,2,NYY,KCR,LGO,LGO,LGO,1
Turnip Stonk,1951,531,Chipper Dipper,148,700,BB,169,T1,1,0,0,0,2.43%,-2.43%,0,0,0,82,8,2,NYY,KCR,BB,BB,BB,1
Turnip Stonk,1951,150,Chipper Dipper,148,227,SB,77,T1,1,1,0,0,2.22%,-2.22%,0,0,0,82,8,2,NYY,KCR,Steal 2B,Steal 2B,SB,4
Apple Watch,1788,550,Chipper Dipper,148,46,LGO,496,T1,1,2,0,0,-3.78%,3.78%,0,0,0,82,8,2,NYY,KCR,LGO,LGO,LGO,1
Donnie Draper,138,289,Chipper Dipper,148,962,K,327,T1,2,2,0,0,-4.81%,4.81%,0,0,0,82,8,2,NYY,KCR,K,K,K,1
Ethan Franklin,128,99,Limon Cristo,193,145,2B,46,B1,0,0,0,0,6.33%,-6.33%,0,0,0,83,8,2,KCR,NYY,2B,1B,2B,1
Dogwood Maple,2220,491,Limon Cristo,193,888,RGO,397,B1,0,2,0,0,-0.91%,0.91%,0,0,0,83,8,2,KCR,NYY,RGO,RGO,PO,1
Fernando Cruz,176,917,Limon Cristo,193,555,K,362,B1,1,3,0,0,-6.82%,6.82%,0,0,0,83,8,2,KCR,NYY,K,PO,K,1
Azathoth,149,1,Limon Cristo,193,492,LGO,491,B1,2,3,0,0,-5.04%,5.04%,0,0,0,83,8,2,KCR,NYY,LGO,LGO,LGO,1
Saitoo Syde,814,850,Chipper Dipper,148,700,BB,150,T2,0,0,0,0,3.09%,-3.09%,0,0,0,84,8,2,NYY,KCR,BB,BB,BB,1
Ray Dingerz,510,1,Chipper Dipper,148,341,PO,340,T2,0,1,0,0,-3.24%,3.24%,0,0,0,84,8,2,NYY,KCR,PO,PO,K,1
Tommy Tightpants,1778,101,Chipper Dipper,148,414,K,313,T2,1,1,0,0,-2.82%,2.82%,0,0,0,84,8,2,NYY,KCR,K,K,K,1
Pete Wheeler,783,729,Chipper Dipper,148,999,K,270,T2,2,1,0,0,-4.14%,4.14%,0,0,0,84,8,2,NYY,KCR,K,K,FO,1
Wonder Francoh,2242,624,Limon Cristo,193,334,K,290,B2,0,0,0,0,-2.72%,2.72%,0,0,0,85,8,2,KCR,NYY,K,K,K,1
Carlos,132,611,Limon Cristo,193,87,LGO,476,B2,1,0,0,0,-2.38%,2.38%,0,0,0,85,8,2,KCR,NYY,LGO,LGO,LGO,1
Batter Buckland,137,110,Limon Cristo,193,256,BB,146,B2,2,0,0,0,2.07%,-2.07%,0,0,0,85,8,2,KCR,NYY,BB,BB,BB,1
Davoin Shower-Handel,1949,271,Limon Cristo,193,885,RGO,386,B2,2,1,0,0,-4.10%,4.10%,0,0,0,85,8,2,KCR,NYY,RGO,RGO,PO,1
Layzer Gunn,259,468,Chipper Dipper,148,375,BB,93,T3,0,0,0,0,3.31%,-3.31%,0,0,0,86,8,2,NYY,KCR,BB,BB,1B,1
Nori Aru,131,375,Chipper Dipper,148,243,BB,132,T3,0,1,0,0,6.22%,-6.22%,0,0,0,86,8,2,NYY,KCR,BB,BB,1B,1
Turnip Stonk,1951,569,Chipper Dipper,148,433,BB,136,T3,0,4,0,0,11.42%,-11.42%,0,0,0,86,8,2,NYY,KCR,BB,BB,1B,1
Apple Watch,1788,612,Chipper Dipper,148,300,K,312,T3,0,7,0,0,-6.94%,6.94%,0,0,0,86,8,2,NYY,KCR,K,K,K,1
Donnie Draper,138,875,Chipper Dipper,148,334,RGO,459,T3,1,7,0,0,-10.50%,10.50%,0,0,0,86,8,2,NYY,KCR,RGO,RGO,DP,2
Saitoo Syde,814,151,Chipper Dipper,148,544,PO,393,T3,2,7,0,0,-11.59%,11.59%,0,0,0,86,8,2,NYY,KCR,PO,PO,PO,1
Hayden McCloud,129,360,Limon Cristo,193,610,K,250,B3,0,0,0,0,-3.07%,3.07%,0,0,0,87,8,2,KCR,NYY,K,K,FO,1
Ethan Franklin,128,738,Limon Cristo,193,967,FO,229,B3,1,0,0,0,-2.77%,2.77%,0,0,0,87,8,2,KCR,NYY,FO,FO,FO,1
Dogwood Maple,2220,281,Limon Cristo,193,367,2B,86,B3,2,0,0,0,3.90%,-3.90%,0,0,0,87,8,2,KCR,NYY,2B,1B,1B,1
Fernando Cruz,176,729,Limon Cristo,193,173,LGO,444,B3,2,2,0,0,-6.17%,6.17%,0,0,0,87,8,2,KCR,NYY,LGO,LGO,RGO,1
Ray Dingerz,510,263,Chipper Dipper,148,993,K,270,T4,0,0,0,0,-3.58%,3.58%,0,0,0,88,8,2,NYY,KCR,K,K,FO,1
Tommy Tightpants,1778,277,Chipper Dipper,148,65,FO,212,T4,1,0,0,0,-3.19%,3.19%,0,0,0,88,8,2,NYY,KCR,FO,FO,FO,1
Pete Wheeler,783,812,Chipper Dipper,148,334,LGO,478,T4,2,0,0,0,-2.75%,2.75%,0,0,0,88,8,2,NYY,KCR,LGO,LGO,LGO,1
Azathoth,149,420,Limon Cristo,193,444,3B,24,B4,0,0,0,0,14.62%,-14.62%,0,1,1,89,8,2,KCR,NYY,3B,2B,HR,1
Wonder Francoh,2242,858,Limon Cristo,193,220,PO,362,B4,0,3,0,0,-6.12%,6.12%,0,0,0,89,8,2,KCR,NYY,PO,PO,K,1
Carlos,132,600,Limon Cristo,193,555,2B,45,B4,1,3,0,0,11.93%,-11.93%,1,1,1,89,8,2,KCR,NYY,2B,2B,2B,1
Batter Buckland,137,777,Limon Cristo,193,841,2B,64,B4,1,2,1,0,9.10%,-9.10%,1,0,0,89,8,2,KCR,NYY,2B,1B,2B,1
Davoin Shower-Handel,1949,176,Limon Cristo,193,694,LGO,482,B4,1,2,2,0,-1.51%,1.51%,0,0,0,89,8,2,KCR,NYY,LGO,LGO,LGO,1
Hayden McCloud,129,9,Limon Cristo,193,325,PO,316,B4,2,2,2,0,-2.36%,2.36%,0,0,0,89,8,2,KCR,NYY,PO,PO,K,1
Layzer Gunn,259,215,Chipper Dipper,148,127,1B,88,T5,0,0,2,0,5.36%,-5.36%,0,0,0,90,8,2,NYY,KCR,1B,1B,1B,1
Nori Aru,131,400,Chipper Dipper,148,622,FO,222,T5,0,1,2,0,-4.68%,4.68%,0,0,0,90,8,2,NYY,KCR,FO,FO,FO,1
Turnip Stonk,1951,263,Chipper Dipper,148,676,DP,413,T5,1,1,2,0,-9.00%,9.00%,0,0,0,90,8,2,NYY,KCR,RGO,RGO,DP,1
Ethan Franklin,128,901,Limon Cristo,193,694,FO,207,B5,0,0,2,0,-0.67%,0.67%,0,0,0,91,8,2,KCR,NYY,FO,FO,FO,1
Dogwood Maple,2220,13,Limon Cristo,193,825,FO,188,B5,1,0,2,0,-0.64%,0.64%,0,0,0,91,8,2,KCR,NYY,FO,FO,FO,1
Fernando Cruz,176,400,Limon Cristo,193,512,1B,112,B5,2,0,2,0,0.61%,-0.61%,0,0,0,91,8,2,KCR,NYY,1B,BB,1B,1
Azathoth,149,135,Limon Cristo,193,256,BB,121,B5,2,1,2,0,0.70%,-0.70%,0,0,0,91,8,2,KCR,NYY,BB,BB,1B,1
Wonder Francoh,2242,718,Limon Cristo,193,196,LGO,478,B5,2,4,2,0,-1.82%,1.82%,0,0,0,91,8,2,KCR,NYY,LGO,LGO,LGO,1
Apple Watch,1788,825,Chipper Dipper,148,807,HR,18,T6,0,0,2,0,9.50%,-9.50%,1,1,1,92,8,2,NYY,KCR,HR,HR,HR,1
Donnie Draper,138,375,Chipper Dipper,148,1,PO,374,T6,0,0,2,1,-6.73%,6.73%,0,0,0,92,8,2,NYY,KCR,PO,PO,K,1
Fik Seiko,2207,814,Chipper Dipper,148,551,FO,263,T6,1,0,2,1,-6.00%,6.00%,0,0,0,92,8,2,NYY,KCR,FO,FO,FO,1
Ray Dingerz,510,888,Chipper Dipper,148,870,3B,18,T6,2,0,2,1,8.44%,-8.44%,0,0,0,92,8,2,NYY,KCR,3B,2B,HR,1
Trevor Mouseman,559,450,Mongy Whumpus,130,139,K,311,T6,2,3,2,1,-13.57%,13.57%,0,0,0,92,8,2,NYY,KCR,K,K,K,1
Queue Jay,272,888,Mongy Whumpus,130,933,2B,45,T1,0,0,0,0,6.33%,-6.33%,0,1,1,93,9,3,OAK,KCR,2B,2B,2B,1
Cali Guerensk,1729,344,Mongy Whumpus,130,788,LGO,444,T1,0,2,0,0,-4.19%,4.19%,0,0,0,93,9,3,OAK,KCR,LGO,LGO,RGO,1
Pork Torkleton,1699,555,Mongy Whumpus,130,108,LGO,447,T1,1,2,0,0,-3.78%,3.78%,0,0,0,93,9,3,OAK,KCR,LGO,RGO,RGO,1
Baba Ganoosh,14,379,Mongy Whumpus,130,367,HR,12,T1,2,2,0,0,20.16%,-20.16%,2,1,1,93,9,3,OAK,KCR,HR,HR,HR,1
Assassin Xekutioner,271,101,Mongy Whumpus,130,93,HR,8,T1,2,0,0,2,8.95%,-8.95%,1,1,1,93,9,3,OAK,KCR,HR,HR,HR,1
Red Arrow,547,911,Mongy Whumpus,130,571,K,340,T1,2,0,0,3,-0.91%,0.91%,0,0,0,93,9,3,OAK,KCR,K,PO,K,1
Doc Otis,2256,69,Bob Kelso,1834,387,K,318,B1,0,0,0,3,-2.35%,2.35%,0,0,0,94,9,3,KCR,OAK,K,K,K,1
Carlos,132,887,Bob Kelso,1834,314,RGO,427,B1,1,0,0,3,-1.98%,1.98%,0,0,0,94,9,3,KCR,OAK,RGO,RGO,RGO,1
Davoin Shower-Handel,1949,1000,Bob Kelso,1834,969,2B,31,B1,2,0,0,3,2.35%,-2.35%,0,0,0,94,9,3,KCR,OAK,2B,2B,2B,1
"Adrian ""Pudge"" Young",1772,538,Bob Kelso,1834,255,PO,283,B1,2,2,0,3,-3.77%,3.77%,0,0,0,94,9,3,KCR,OAK,PO,RGO,FO,1
Jeter O'Cola,739,17,Mongy Whumpus,130,98,1B,81,T2,0,0,0,3,1.14%,-1.14%,0,1,1,95,9,3,OAK,KCR,1B,1B,1B,1
Rake Inthelake,755,366,Mongy Whumpus,130,243,BB,123,T2,0,1,0,3,2.41%,-2.41%,0,1,1,95,9,3,OAK,KCR,BB,BB,1B,1
Nickey Hallaway,2225,920,Syd Kidd,3,867,2B,53,T2,0,4,0,3,7.60%,-7.60%,1,1,1,95,9,3,OAK,KCR,2B,2B,2B,1
Queue Jay,272,352,Syd Kidd,3,284,2B,68,T2,0,6,0,4,2.59%,-2.59%,2,0,0,95,9,3,OAK,KCR,2B,1B,1B,1
Cali Guerensk,1729,666,Syd Kidd,3,203,LGO,463,T2,0,2,0,6,-0.18%,0.18%,0,0,0,95,9,3,OAK,KCR,LGO,LGO,LGO,1
Pork Torkleton,1699,4,Syd Kidd,3,473,LGO,469,T2,1,2,0,6,-0.50%,0.50%,0,0,0,95,9,3,OAK,KCR,LGO,LGO,LGO,1
Baba Ganoosh,14,711,Syd Kidd,3,8,K,297,T2,2,2,0,6,-0.76%,0.76%,0,0,0,95,9,3,OAK,KCR,K,K,K,1
Azathoth,149,808,Bob Kelso,1834,251,RGO,443,B2,0,0,0,6,-1.06%,1.06%,0,0,0,96,9,3,KCR,OAK,RGO,LGO,RGO,1
Lord Azula,425,850,Bob Kelso,1834,72,FO,222,B2,1,0,0,6,-0.84%,0.84%,0,0,0,96,9,3,KCR,OAK,FO,FO,FO,1
Nicholas Fouss,1776,533,Bob Kelso,1834,983,RGO,450,B2,2,0,0,6,-0.32%,0.32%,0,0,0,96,9,3,KCR,OAK,RGO,RGO,RGO,1
Assassin Xekutioner,271,605,Syd Kidd,3,433,FO,172,T3,0,0,0,6,-0.20%,0.20%,0,0,0,97,9,3,OAK,KCR,FO,FO,BB,1
Red Arrow,547,969,Syd Kidd,3,611,RGO,358,T3,1,0,0,6,-0.24%,0.24%,0,0,0,97,9,3,OAK,KCR,RGO,RGO,K,1
Jeter O'Cola,739,122,Syd Kidd,3,9,1B,113,T3,2,0,0,6,0.10%,-0.10%,0,1,1,97,9,3,OAK,KCR,1B,1B,1B,1
Rake Inthelake,755,902,Syd Kidd,3,15,BB,113,T3,2,1,0,6,0.44%,-0.44%,0,1,1,97,9,3,OAK,KCR,BB,BB,1B,1
Nickey Hallaway,2225,615,Syd Kidd,3,703,1B,88,T3,2,4,0,6,1.43%,-1.43%,1,1,1,97,9,3,OAK,KCR,1B,1B,1B,1
Queue Jay,272,457,Syd Kidd,3,513,2B,56,T3,2,5,0,7,1.14%,-1.14%,2,0,0,97,9,3,OAK,KCR,2B,2B,2B,1
Cali Guerensk,1729,448,Lloyd Gross,135,777,K,329,T3,2,2,0,9,-0.11%,0.11%,0,0,0,97,9,3,OAK,KCR,K,K,K,1
Ethan Franklin,128,113,Bob Kelso,1834,12,1B,101,B3,0,0,0,9,0.47%,-0.47%,0,0,0,98,9,3,KCR,OAK,1B,BB,1B,1
Hayden McCloud,129,947,Bob Kelso,1834,613,K,334,B3,0,1,0,9,-0.50%,0.50%,0,0,0,98,9,3,KCR,OAK,K,PO,K,1
Doc Otis,2256,788,Bob Kelso,1834,689,1B,99,B3,1,1,0,9,0.55%,-0.55%,0,0,0,98,9,3,KCR,OAK,1B,1B,1B,1
Carlos,132,88,Bob Kelso,1834,301,FO,213,B3,1,4,0,9,-0.42%,0.42%,0,0,0,98,9,3,KCR,OAK,FO,FO,FO,1
Davoin Shower-Handel,1949,388,Bob Kelso,1834,115,FO,273,B3,2,4,0,9,-0.50%,0.50%,0,0,0,98,9,3,KCR,OAK,FO,FO,FO,1
Dottie,770,69,Lloyd Gross,135,931,FO,138,T4,0,0,0,9,-0.04%,0.04%,0,0,0,99,9,3,OAK,KCR,FO,BB,BB,1
Penny Pupton,2224,870,Lloyd Gross,135,327,LGO,457,T4,1,0,0,9,0.00%,0.00%,0,0,0,99,9,3,OAK,KCR,LGO,RGO,LGO,1
Jameson Poe,310,420,Lloyd Gross,135,283,BB,137,T4,2,0,0,9,-0.04%,0.04%,0,1,1,99,9,3,OAK,KCR,BB,BB,1B,1
Gil Metz,206,666,Lloyd Gross,135,666,HR,0,T4,2,1,0,9,0.24%,-0.24%,2,1,1,99,9,3,OAK,KCR,HR,HR,HR,1
Sandy Zipp,701,1,Lloyd Gross,135,666,K,335,T4,2,0,0,11,-0.04%,0.04%,0,0,0,99,9,3,OAK,KCR,K,K,K,1
"Adrian ""Pudge"" Young",1772,333,Bob Kelso,1834,725,RGO,392,B4,0,0,0,11,-0.07%,0.07%,0,0,0,100,9,3,KCR,OAK,RGO,LGO,PO,1
Azathoth,149,777,WILL THE THRILL,745,243,LGO,466,B4,1,0,0,11,0.00%,0.00%,0,0,0,100,9,3,KCR,OAK,LGO,LGO,LGO,1
Lord Azula,425,706,WILL THE THRILL,745,7,PO,301,B4,2,0,0,11,0.00%,0.00%,0,0,0,100,9,3,KCR,OAK,PO,PO,K,1
Jerry Jingles,146,264,Lloyd Gross,135,738,LGO,474,T5,0,0,0,11,0.00%,0.00%,0,0,0,101,9,3,OAK,KCR,LGO,LGO,LGO,1
Nickey Hallaway,2225,420,Lloyd Gross,135,69,K,351,T5,1,0,0,11,-0.01%,0.01%,0,0,0,101,9,3,OAK,KCR,K,K,K,1
Queue Jay,272,3,Lloyd Gross,135,800,FO,203,T5,2,0,0,11,0.00%,0.00%,0,0,0,101,9,3,OAK,KCR,FO,FO,FO,1
Nicholas Fouss,1776,887,WILL THE THRILL,745,555,PO,332,B5,0,0,0,11,-0.02%,0.02%,0,0,0,102,9,3,KCR,OAK,PO,PO,K,1
Ethan Franklin,128,6,WILL THE THRILL,745,702,RGO,304,B5,1,0,0,11,0.00%,0.00%,0,0,0,102,9,3,KCR,OAK,RGO,RGO,K,1
Hayden McCloud,129,137,WILL THE THRILL,745,289,BB,152,B5,2,0,0,11,0.00%,0.00%,0,0,0,102,9,3,KCR,OAK,BB,FO,BB,1
Doc Otis,2256,949,WILL THE THRILL,745,289,RGO,340,B5,2,1,0,11,-0.01%,0.01%,0,0,0,102,9,3,KCR,OAK,RGO,RGO,K,1
Cali Guerensk,1729,880,Lloyd Gross,135,500,PO,380,T6,0,0,0,11,0.00%,0.00%,0,0,0,103,9,3,OAK,KCR,PO,K,PO,1
Dottie,770,69,Lloyd Gross,135,717,RGO,352,T6,1,0,0,11,0.00%,0.00%,0,0,0,103,9,3,OAK,KCR,RGO,PO,K,1
Penny Pupton,2224,840,Lloyd Gross,135,317,LGO,477,T6,2,0,0,11,0.00%,0.00%,0,0,0,103,9,3,OAK,KCR,LGO,LGO,LGO,1
Carlos,132,20,Sid Houn,2258,1,3B,19,B6,0,0,0,11,0.04%,-0.04%,0,1,1,104,9,3,KCR,OAK,3B,3B,HR,1
Davoin Shower-Handel,1949,11,Sid Houn,2258,2,HR,9,B6,0,3,0,11,-0.01%,0.01%,2,1,1,104,9,3,KCR,OAK,HR,HR,HR,1
"Adrian ""Pudge"" Young",1772,1,Sid Houn,2258,703,RGO,298,B6,0,0,2,11,-0.02%,0.02%,0,0,0,104,9,3,KCR,OAK,RGO,RGO,K,1
Azathoth,149,1,Sid Houn,2258,932,1B,69,B6,1,0,2,11,0.01%,-0.01%,0,0,0,104,9,3,KCR,OAK,1B,1B,1B,1
Lord Azula,425,501,Sid Houn,2258,844,PO,343,B6,1,1,2,11,-0.02%,0.02%,0,0,0,104,9,3,KCR,OAK,PO,PO,K,1
Nicholas Fouss,1776,9,Sid Houn,2258,462,RGO,453,B6,2,1,2,11,0.00%,0.00%,0,0,0,104,9,3,KCR,OAK,RGO,RGO,LGO,1
Cam'ron,525,434,Maxelia Gray,391,710,K,276,T1,0,0,0,0,-2.51%,2.51%,0,0,0,105,10,3,SDP,MTL,K,K,FO,1
Michael Scarn,746,832,Maxelia Gray,391,827,HR,5,T1,1,0,0,0,11.75%,-11.75%,1,1,1,105,10,3,SDP,MTL,HR,HR,HR,1
Caleb Aiken,324,201,Maxelia Gray,391,166,2B,35,T1,1,0,0,1,4.03%,-4.03%,0,0,0,105,10,3,SDP,MTL,2B,2B,2B,1
Clarinet Clarinet,672,310,Maxelia Gray,391,48,FO,262,T1,1,2,0,1,-3.12%,3.12%,0,0,0,105,10,3,SDP,MTL,FO,FO,FO,1
Girth Brooks,161,989,Maxelia Gray,391,552,RGO,437,T1,2,2,0,1,-4.22%,4.22%,0,0,0,105,10,3,SDP,MTL,RGO,RGO,RGO,1
Iris Solstice,401,666,Judge Reinhold,708,935,FO,269,B1,0,0,0,1,-2.79%,2.79%,0,0,0,106,10,3,MTL,SDP,FO,FO,FO,1
Bob Robb,90,322,Judge Reinhold,708,140,FO,182,B1,1,0,0,1,-2.36%,2.36%,0,0,0,106,10,3,MTL,SDP,FO,FO,FO,1
Hannibal Bligh,1724,555,Judge Reinhold,708,793,FO,238,B1,2,0,0,1,-1.88%,1.88%,0,0,0,106,10,3,MTL,SDP,FO,FO,FO,1
Alternate Site,1799,750,Maxelia Gray,391,578,FO,172,T2,0,0,0,1,-2.27%,2.27%,0,0,0,107,10,3,SDP,MTL,FO,FO,BB,1
Freddie Huff,1813,724,Maxelia Gray,391,494,FO,230,T2,1,0,0,1,-2.02%,2.02%,0,0,0,107,10,3,SDP,MTL,FO,FO,FO,1
Videl Valor,1832,876,Maxelia Gray,391,676,FO,200,T2,2,0,0,1,-1.69%,1.69%,0,0,0,107,10,3,SDP,MTL,FO,FO,FO,1
Emerson Austin,703,342,Judge Reinhold,708,466,1B,124,B2,0,0,0,1,3.61%,-3.61%,0,0,0,108,10,3,MTL,SDP,1B,1B,1B,1
Alaric Davis,697,903,Judge Reinhold,708,287,DP,384,B2,0,1,0,1,-9.41%,9.41%,0,0,0,108,10,3,MTL,SDP,RGO,RGO,PO,1
Anthony Richards,418,702,Judge Reinhold,708,744,3B,42,B2,2,0,0,1,4.04%,-4.04%,0,0,0,108,10,3,MTL,SDP,3B,2B,2B,1
Catfish O'Acid,406,58,Judge Reinhold,708,352,FO,294,B2,2,3,0,1,-6.17%,6.17%,0,0,0,108,10,3,MTL,SDP,FO,K,K,1
Edward Freeman,700,214,Maxelia Gray,391,81,1B,133,T3,0,0,0,1,2.54%,-2.54%,0,1,1,109,10,3,SDP,MTL,1B,1B,1B,1
Cam'ron,525,908,Maxelia Gray,391,747,BB,161,T3,0,1,0,1,4.58%,-4.58%,0,0,0,109,10,3,SDP,MTL,BB,BB,BB,1
Michael Scarn,746,680,Maxelia Gray,391,23,K,343,T3,0,4,0,1,-3.98%,3.98%,0,0,0,109,10,3,SDP,MTL,K,K,K,1
Caleb Aiken,324,999,Maxelia Gray,391,925,1B,74,T3,1,4,0,1,7.40%,-7.40%,0,0,0,109,10,3,SDP,MTL,1B,1B,1B,1
Clarinet Clarinet,672,580,Maxelia Gray,391,821,Sac,241,T3,1,7,0,1,1.12%,-1.12%,1,0,0,109,10,3,SDP,MTL,FO,FO,Sac,1
Girth Brooks,161,505,Maxelia Gray,391,100,PO,405,T3,2,4,0,2,-4.41%,4.41%,0,0,0,109,10,3,SDP,MTL,PO,PO,RGO,1
Joey McCarty,390,19,Judge Reinhold,708,107,2B,88,B3,0,0,0,2,8.43%,-8.43%,0,0,0,110,10,3,MTL,SDP,2B,1B,1B,1
Oregano Moon,2277,650,Judge Reinhold,708,828,FO,178,B3,0,2,0,2,-5.50%,5.50%,0,0,0,110,10,3,MTL,SDP,FO,FO,FO,1
