Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Monty Johnson,557,87,Triscuit McBiskit,2855,687,DP,400,B4,0,5,0,2,-12.63%,12.63%,0,0,42,4,1,STL,ATL,RGO,RGO,DP,2855,,,,1
Spencer Hart,2768,418,Triscuit McBiskit,2855,768,K,350,B4,2,0,1,2,-3.24%,3.24%,0,0,42,4,1,STL,ATL,K,K,K,,,,,1
Seymour Asses,2642,155,Guillermo Griffey III,2829,475,K,320,T5,0,0,1,2,-2.29%,2.29%,0,0,43,4,1,ATL,STL,K,K,K,,,,,1
IBO Bust,186,737,Guillermo Griffey III,2829,320,RGO,417,T5,1,0,1,2,-2.08%,2.08%,0,0,43,4,1,ATL,STL,RGO,RGO,RGO,,,,,1
Bonesy McSkellington,1733,963,Guillermo Griffey III,2829,899,1B,64,T5,2,0,1,2,1.87%,-1.87%,0,1,43,4,1,ATL,STL,1B,1B,2B,,,,,1
Tex Wolffe,2486,2,Guillermo Griffey III,2829,899,1B,103,T5,2,1,1,2,2.45%,-2.45%,0,0,43,4,1,ATL,STL,1B,1B,1B,,,,,1
TheGreatBambi,3056,227,Guillermo Griffey III,2829,293,1B,66,T5,2,5,1,2,11.96%,-11.96%,1,0,43,4,1,ATL,STL,1B,1B,1B,2829,,,,1
Jason Sensation,3021,175,Alexis Texas Ranger,3057,420,K,245,T5,2,5,1,3,-3.36%,3.36%,0,0,43,4,1,ATL,STL,K,K,FO,,,,,1
Stan Mann,357,911,Triscuit McBiskit,2855,357,LGO,446,B5,0,0,1,3,-4.27%,4.27%,0,0,44,4,1,STL,ATL,LGO,LGO,RGO,,,,,1
Basil,2785,666,Triscuit McBiskit,2855,785,1B,119,B5,1,0,1,3,5.17%,-5.17%,0,0,44,4,1,STL,ATL,1B,1B,1B,,,,,1
Jacques François,2754,214,Triscuit McBiskit,2855,754,DP,460,B5,1,1,1,3,-11.04%,11.04%,0,0,44,4,1,STL,ATL,LGO,LGO,DP,,,,,1
Kenny Kawaguchi,783,788,Alexis Texas Ranger,3057,334,LGO,454,T6,0,0,1,3,-0.82%,0.82%,0,0,45,4,1,ATL,STL,LGO,LGO,LGO,,,,,1
Mack MacMack,2651,768,Alexis Texas Ranger,3057,502,K,266,T6,1,0,1,3,-0.80%,0.80%,0,0,45,4,1,ATL,STL,K,K,FO,,,,,1
Laars Nootbaar jr,2730,325,Alexis Texas Ranger,3057,603,RGO,278,T6,2,0,1,3,-0.69%,0.69%,0,0,45,4,1,ATL,STL,RGO,RGO,FO,,,,,1
