Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Geno Scaramucci,165,631,Hank Murphy,76,833,FO,202,T4,1,0,0,1,-2.58%,2.58%,0,0,7,1,1,PGA,PGS,FO,FO,FO,1
IBO Bust,186,636,Hank Murphy,76,252,PO,384,T4,2,0,0,1,-1.93%,1.93%,0,0,7,1,1,PGA,PGS,PO,RGO,PO,1
Xerxes Dalin,474,723,Harry Peritestes,117,524,BB,199,B4,0,0,0,1,6.37%,-6.37%,0,0,8,1,1,PGS,PGA,BB,FO,FO,1
Jake Wexler,399,231,Harry Peritestes,117,350,1B,119,B4,0,1,0,1,11.35%,-11.35%,0,0,8,1,1,PGS,PGA,1B,1B,1B,1
Hank Murphy,76,636,Harry Peritestes,117,999,DP,363,B4,0,4,0,1,-20.89%,20.89%,0,0,8,1,1,PGS,PGA,RGO,RGO,K,1
Owen Thirlwell,156,178,Harry Peritestes,117,670,LGO,492,B4,2,3,0,1,-9.15%,9.15%,0,0,8,1,1,PGS,PGA,LGO,LGO,LGO,1
Bobo Bones,478,520,Hank Murphy,76,908,PO,388,T5,0,0,0,1,-3.05%,3.05%,0,0,9,1,1,PGA,PGS,PO,PO,PO,1
Harry Peritestes,117,676,Hank Murphy,76,844,BB,168,T5,1,0,0,1,3.54%,-3.54%,0,1,9,1,1,PGA,PGS,BB,FO,BB,1
Triston Uzumaki,125,824,Hank Murphy,76,755,2B,69,T5,1,1,0,1,11.42%,-11.42%,0,1,9,1,1,PGA,PGS,2B,1B,1B,1
Chaz McDunnough,121,122,Hank Murphy,76,212,2B,90,T5,1,6,0,1,8.56%,-8.56%,2,0,9,1,1,PGA,PGS,2B,1B,1B,1
Anthony Stark,573,100,Hank Murphy,76,488,PO,388,T5,1,2,0,3,-2.15%,2.15%,0,0,9,1,1,PGA,PGS,PO,PO,PO,1
Q Kimbrel,20,2,Hank Murphy,76,322,K,320,T5,2,2,0,3,-1.75%,1.75%,0,0,9,1,1,PGA,PGS,K,K,K,1
Bill Bisquick,473,375,Harry Peritestes,117,122,K,253,B5,0,0,0,3,-3.50%,3.50%,0,0,10,1,1,PGS,PGA,K,K,FO,1
Austin Schwartz,49,122,Harry Peritestes,117,450,RGO,328,B5,1,0,0,3,-2.60%,2.60%,0,0,10,1,1,PGS,PGA,RGO,RGO,K,1
Francis James Wellington IV,152,712,Harry Peritestes,117,950,K,238,B5,2,0,0,3,-1.28%,1.28%,0,0,10,1,1,PGS,PGA,K,K,FO,1
Rickey Tucker,163,375,Hank Murphy,76,188,FO,187,T6,0,0,0,3,-0.44%,0.44%,0,0,11,1,1,PGA,PGS,FO,FO,FO,1
Geno Scaramucci,165,666,Hank Murphy,76,633,HR,33,T6,1,0,0,3,2.63%,-2.63%,1,1,11,1,1,PGA,PGS,HR,HR,2B,1
IBO Bust,186,108,Hank Murphy,76,258,BB,150,T6,1,0,0,4,0.26%,-0.26%,0,0,11,1,1,PGA,PGS,BB,FO,BB,1
Bobo Bones,478,420,Hank Murphy,76,751,K,331,T6,1,1,0,4,-0.27%,0.27%,0,0,11,1,1,PGA,PGS,K,K,K,1
Harry Peritestes,117,320,Hank Murphy,76,820,LGO,500,T6,2,1,0,4,-0.36%,0.36%,0,0,11,1,1,PGA,PGS,LGO,LGO,LGO,1
Dr. Tuna Altuna,533,325,Harry Peritestes,117,90,FO,235,B6,0,0,0,4,-1.60%,1.60%,0,0,12,1,1,PGS,PGA,FO,K,FO,1
Kyle Corbett,707,325,Harry Peritestes,117,580,K,255,B6,1,0,0,4,-0.88%,0.88%,0,0,12,1,1,PGS,PGA,K,K,FO,1
Xerxes Dalin,474,1,Harry Peritestes,117,860,1B,141,B6,2,0,0,4,0.55%,-0.55%,0,0,12,1,1,PGS,PGA,1B,BB,BB,1
Jake Wexler,399,173,Harry Peritestes,117,444,K,271,B6,2,1,0,4,-0.84%,0.84%,0,0,12,1,1,PGS,PGA,K,K,FO,1
Lawrence Wiseman,380,677,Mason Miller,270,869,FO,192,T1,0,0,0,0,-2.52%,2.52%,0,0,13,2,1,PDB,DDD,FO,FO,FO,1
Billy McBeans,681,959,Mason Miller,270,269,K,310,T1,1,0,0,0,-2.52%,2.52%,0,0,13,2,1,PDB,DDD,K,K,K,1
Spitz McGregor III,383,477,Mason Miller,270,369,1B,108,T1,2,0,0,0,1.77%,-1.77%,0,0,13,2,1,PDB,DDD,1B,BB,1B,1
H.E. Pennypacker,577,69,Mason Miller,270,666,RGO,403,T1,2,1,0,0,-3.51%,3.51%,0,0,13,2,1,PDB,DDD,RGO,RGO,RGO,1
Jackson Sanchez,46,475,Jeff Dingerhitter,298,153,K,322,B1,0,0,0,0,-2.73%,2.73%,0,0,14,2,1,DDD,PDB,K,K,K,1
Derek Tombides,580,943,Jeff Dingerhitter,298,344,RGO,401,B1,1,0,0,0,-2.27%,2.27%,0,0,14,2,1,DDD,PDB,RGO,RGO,RGO,1
Nate Kondylis,564,533,Jeff Dingerhitter,298,515,HR,18,B1,2,0,0,0,11.54%,-11.54%,1,1,14,2,1,DDD,PDB,HR,HR,HR,1
Willow Briansdottir,48,,Jeff Dingerhitter,298,,Auto BB,,B1,2,0,1,0,1.14%,-1.14%,0,0,14,2,1,DDD,PDB,Auto BB,Auto BB,Auto BB,10
Mason Miller,270,767,Jeff Dingerhitter,298,111,K,344,B1,2,1,1,0,-2.70%,2.70%,0,0,14,2,1,DDD,PDB,K,K,K,1
Chunky Dongmeister,348,840,Mason Miller,270,169,RGO,329,T2,0,0,1,0,-2.54%,2.54%,0,0,15,2,1,PDB,DDD,RGO,RGO,K,1
Charlie Bae Jr.,293,520,Mason Miller,270,690,1B,170,T2,1,0,1,0,3.38%,-3.38%,0,1,15,2,1,PDB,DDD,1B,BB,BB,1
Chaz Gorbachuck,326,420,Mason Miller,270,420,HR,0,T2,1,1,1,0,20.18%,-20.18%,2,1,15,2,1,PDB,DDD,HR,HR,HR,1
Jackson Takegi,302,115,Mason Miller,270,596,LGO,481,T2,1,0,1,2,-2.34%,2.34%,0,0,15,2,1,PDB,DDD,LGO,LGO,LGO,1
Makesiondon Kelkboom,327,623,Mason Miller,270,462,BB,161,T2,2,0,1,2,1.96%,-1.96%,0,0,15,2,1,PDB,DDD,BB,BB,BB,1
Lawrence Wiseman,380,57,Mason Miller,270,769,FO,288,T2,2,1,1,2,-3.52%,3.52%,0,0,15,2,1,PDB,DDD,FO,K,K,1
Oswald Thatendswald,631,,Jeff Dingerhitter,298,,Auto K,,B2,0,0,1,2,-3.40%,3.40%,0,0,16,2,1,DDD,PDB,Auto K,Auto K,Auto K,9
Monty Johnson,557,148,Jeff Dingerhitter,298,311,BB,163,B2,1,0,1,2,4.30%,-4.30%,0,1,16,2,1,DDD,PDB,BB,BB,BB,1
Johnny Johnson,572,653,Jeff Dingerhitter,298,654,HR,1,B2,1,1,1,2,21.57%,-21.57%,2,1,16,2,1,DDD,PDB,HR,HR,HR,1
Caelan Rooney,244,27,Jeff Dingerhitter,298,51,HR,24,B2,1,0,3,2,9.75%,-9.75%,1,1,16,2,1,DDD,PDB,HR,3B,HR,1
Jackson Sanchez,46,775,Viking Fishbird,42,371,PO,404,B2,1,0,4,2,-1.24%,1.24%,0,0,16,2,1,DDD,PDB,PO,RGO,RGO,1
Derek Tombides,580,512,Viking Fishbird,42,945,RGO,433,B2,2,0,4,2,-0.89%,0.89%,0,0,16,2,1,DDD,PDB,RGO,RGO,RGO,1
Billy McBeans,681,16,Mason Miller,270,769,FO,247,T3,0,0,4,2,-3.06%,3.06%,0,0,17,2,1,PDB,DDD,FO,FO,FO,1
Spitz McGregor III,383,720,Mason Miller,270,869,BB,149,T3,1,0,4,2,4.10%,-4.10%,0,1,17,2,1,PDB,DDD,BB,BB,BB,1
H.E. Pennypacker,577,369,Mason Miller,270,169,BB,200,T3,1,1,4,2,6.38%,-6.38%,0,1,17,2,1,PDB,DDD,BB,FO,FO,1
Chunky Dongmeister,348,263,Mason Miller,270,420,BB,157,T3,1,4,4,2,10.70%,-10.70%,0,0,17,2,1,PDB,DDD,BB,BB,BB,1
Charlie Bae Jr.,293,738,Mason Miller,270,911,1B,173,T3,1,7,4,2,12.33%,-12.33%,1,0,17,2,1,PDB,DDD,1B,BB,BB,1
Viking Fishbird,42,62,Mason Miller,270,269,BB,207,T3,1,7,4,3,10.45%,-10.45%,1,0,17,2,1,PDB,DDD,BB,FO,Sac,1
Jackson Takegi,302,738,Mason Miller,270,269,DP,469,T3,1,7,4,4,-24.50%,24.50%,0,0,17,2,1,PDB,DDD,LGO,LGO,DP,1
Nate Kondylis,564,333,Viking Fishbird,42,656,K,323,B3,0,0,4,4,-3.32%,3.32%,0,0,18,2,1,DDD,PDB,K,K,K,1
Willow Briansdottir,48,2,Viking Fishbird,42,822,BB,180,B3,1,0,4,4,3.99%,-3.99%,0,0,18,2,1,DDD,PDB,BB,FO,FO,1
Mason Miller,270,166,Viking Fishbird,42,750,DP,416,B3,1,1,4,4,-9.11%,9.11%,0,0,18,2,1,DDD,PDB,RGO,RGO,DP,1
Makesiondon Kelkboom,327,919,Mason Miller,270,656,FO,263,T4,0,0,4,4,-3.87%,3.87%,0,0,19,2,1,PDB,DDD,FO,FO,FO,1
Lawrence Wiseman,380,12,Mason Miller,270,822,FO,190,T4,1,0,4,4,-3.68%,3.68%,0,0,19,2,1,PDB,DDD,FO,FO,FO,1
Billy McBeans,681,128,Mason Miller,270,371,FO,243,T4,2,0,4,4,-2.53%,2.53%,0,0,19,2,1,PDB,DDD,FO,FO,FO,1
Oswald Thatendswald,631,,Viking Fishbird,42,,Auto K,,B4,0,0,4,4,-3.93%,3.93%,0,0,20,2,1,DDD,PDB,Auto K,Auto K,Auto K,9
Monty Johnson,557,395,Viking Fishbird,42,462,2B,67,B4,1,0,4,4,7.74%,-7.74%,0,0,20,2,1,DDD,PDB,2B,1B,1B,1
Johnny Johnson,572,639,Viking Fishbird,42,410,FO,229,B4,1,2,4,4,-5.96%,5.96%,0,0,20,2,1,DDD,PDB,FO,K,FO,1
Caelan Rooney,244,999,Viking Fishbird,42,731,FO,268,B4,2,2,4,4,-7.92%,7.92%,0,0,20,2,1,DDD,PDB,FO,K,FO,1
Penny Lane,716,168,Mason Miller,270,734,LGO,434,T5,0,0,4,4,-4.71%,4.71%,0,0,21,2,1,PDB,DDD,LGO,LGO,RGO,1
H.E. Pennypacker,577,800,Mason Miller,270,39,FO,239,T5,1,0,4,4,-4.48%,4.48%,0,0,21,2,1,PDB,DDD,FO,FO,FO,1
Chunky Dongmeister,348,6,Mason Miller,270,956,HR,50,T5,2,0,4,4,25.06%,-25.06%,1,1,21,2,1,PDB,DDD,HR,3B,2B,1
Charlie Bae Jr.,293,956,Mason Miller,270,272,FO,316,T5,2,0,4,5,-1.72%,1.72%,0,0,21,2,1,PDB,DDD,FO,K,K,1
Jackson Sanchez,46,555,Viking Fishbird,42,629,2B,74,B5,0,0,4,5,16.12%,-16.12%,0,1,22,2,1,DDD,PDB,2B,2B,1B,1
Derek Tombides,580,988,Viking Fishbird,42,796,BB,192,B5,0,2,4,5,7.65%,-7.65%,0,1,22,2,1,DDD,PDB,BB,FO,FO,1
Nate Kondylis,564,569,Viking Fishbird,42,750,BB,181,B5,0,4,4,5,13.39%,-13.39%,0,0,22,2,1,DDD,PDB,BB,FO,FO,1
Willow Briansdottir,48,208,Viking Fishbird,42,410,BB,202,B5,0,7,4,5,15.15%,-15.15%,1,0,22,2,1,DDD,PDB,BB,FO,Sac,1
Mason Miller,270,273,Viking Fishbird,42,569,Sac,296,B5,0,7,5,5,-0.27%,0.27%,1,0,22,2,1,DDD,PDB,FO,K,K,1
Tara Dactyl,252,788,dick richards,487,181,K,393,T1,0,0,0,0,-2.52%,2.52%,0,0,23,3,1,LMN,EEE,K,PO,PO,1
Demetrios Ooga,180,333,dick richards,487,714,K,381,T1,1,0,0,0,-2.52%,2.52%,0,0,23,3,1,LMN,EEE,K,PO,PO,1
Isaac Snowbender,339,675,dick richards,487,274,RGO,401,T1,2,0,0,0,-1.74%,1.74%,0,0,23,3,1,LMN,EEE,RGO,LGO,RGO,1
J.J. Romero,629,500,Fatih Terim,787,444,2B,56,B1,0,0,0,0,6.76%,-6.76%,0,1,24,3,1,EEE,LMN,2B,2B,2B,1
Ian Sutphin,779,388,Fatih Terim,787,320,2B,68,B1,0,2,0,0,10.29%,-10.29%,1,1,24,3,1,EEE,LMN,2B,1B,1B,1
Larry Longshot,32,877,Fatih Terim,787,800,2B,77,B1,0,2,1,0,6.73%,-6.73%,1,1,24,3,1,EEE,LMN,2B,1B,1B,1
Orlando Champagne,500,333,Limon Cristo,193,311,HR,22,B1,0,2,2,0,9.28%,-9.28%,2,1,24,3,1,EEE,LMN,HR,3B,HR,1
Juniped Catfish,488,849,Limon Cristo,193,580,FO,269,B1,0,0,4,0,-2.73%,2.73%,0,0,24,3,1,EEE,LMN,FO,K,FO,1
Dwayne Stevenson,334,970,Limon Cristo,193,55,2B,85,B1,1,0,4,0,3.14%,-3.14%,0,0,24,3,1,EEE,LMN,2B,1B,1B,1
Nelson Van Halen,649,449,Limon Cristo,193,710,K,261,B1,1,2,4,0,-1.46%,1.46%,0,0,24,3,1,EEE,LMN,K,K,FO,1
Wallace Grommet,492,6,Limon Cristo,193,300,FO,294,B1,2,2,4,0,-2.61%,2.61%,0,0,24,3,1,EEE,LMN,FO,K,K,1
Joey McCarty,390,10,dick richards,487,612,PO,398,T2,0,0,4,0,-2.89%,2.89%,0,0,25,3,1,LMN,EEE,PO,PO,PO,1
Lloyd Gross,135,740,dick richards,487,719,HR,21,T2,1,0,4,0,5.96%,-5.96%,1,1,25,3,1,LMN,EEE,HR,HR,HR,1
Jericho Caulfield,36,327,dick richards,487,387,2B,60,T2,1,0,4,1,3.95%,-3.95%,0,1,25,3,1,LMN,EEE,2B,1B,2B,1
Rusty Nails,651,420,dick richards,487,580,BB,160,T2,1,2,4,1,3.23%,-3.23%,0,1,25,3,1,LMN,EEE,BB,FO,BB,1
Charlie Bae Jr.,293,823,dick richards,487,800,HR,23,T2,1,4,4,1,23.08%,-23.08%,3,1,25,3,1,LMN,EEE,HR,3B,HR,1
Michael Ikenberry,63,811,dick richards,487,373,RGO,438,T2,1,0,4,4,-2.90%,2.90%,0,0,25,3,1,LMN,EEE,RGO,RGO,RGO,1
Tara Dactyl,252,97,dick richards,487,373,FO,276,T2,2,0,4,4,-1.53%,1.53%,0,0,25,3,1,LMN,EEE,FO,K,FO,1
Legend 27,762,853,Limon Cristo,193,33,BB,180,B2,0,0,4,4,3.93%,-3.93%,0,0,26,3,1,EEE,LMN,BB,FO,FO,1
J.J. Romero,629,117,Hunter Scott,786,548,PO,431,B2,0,1,4,4,-3.01%,3.01%,0,0,26,3,1,EEE,LMN,PO,RGO,DP,1
Ian Sutphin,779,926,Hunter Scott,786,461,DP,465,B2,1,1,4,4,-8.23%,8.23%,0,0,26,3,1,EEE,LMN,LGO,LGO,DP,1
Demetrios Ooga,180,69,Ben Bramly,238,803,FO,266,T3,0,0,4,4,-3.25%,3.25%,0,0,27,3,1,LMN,EEE,FO,K,FO,1
Isaac Snowbender,339,334,Ben Bramly,238,883,LGO,451,T3,1,0,4,4,-3.05%,3.05%,0,0,27,3,1,LMN,EEE,LGO,LGO,LGO,1
Joey McCarty,390,881,Ben Bramly,238,219,PO,338,T3,2,0,4,4,-2.06%,2.06%,0,0,27,3,1,LMN,EEE,PO,PO,K,1
Larry Longshot,32,431,Hunter Scott,786,987,RGO,444,B3,0,0,4,4,-3.32%,3.32%,0,0,28,3,1,EEE,LMN,RGO,RGO,RGO,1
Orlando Champagne,500,888,Hunter Scott,786,279,K,391,B3,1,0,4,4,-2.80%,2.80%,0,0,28,3,1,EEE,LMN,K,K,PO,1
Juniped Catfish,488,512,Hunter Scott,786,888,K,376,B3,2,0,4,4,-2.32%,2.32%,0,0,28,3,1,EEE,LMN,K,K,K,1
Lloyd Gross,135,326,Ben Bramly,238,218,2B,108,T4,0,0,4,4,10.22%,-10.22%,0,1,29,3,1,LMN,EEE,2B,1B,1B,1
Jericho Caulfield,36,654,Ben Bramly,238,476,Bunt Sac,178,T4,0,2,4,4,0.93%,-0.93%,0,0,29,3,1,LMN,EEE,Bunt Sac,Bunt Sac,Bunt Sac,3
Cal Lidous,227,818,Ben Bramly,238,999,BB,181,T4,1,3,4,4,3.45%,-3.45%,0,1,29,3,1,LMN,EEE,BB,FO,Sac,1
Charlie Bae Jr.,293,738,Ben Bramly,238,42,K,304,T4,1,5,4,4,-16.10%,16.10%,0,0,29,3,1,LMN,EEE,K,K,K,1
Michael Ikenberry,63,711,Ben Bramly,238,643,2B,68,T4,2,5,4,4,28.77%,-28.77%,2,0,29,3,1,LMN,EEE,2B,2B,1B,1
Tara Dactyl,252,19,Ben Bramly,238,850,FO,169,T4,2,2,4,6,-4.08%,4.08%,0,0,29,3,1,LMN,EEE,FO,FO,BB,1
Dwayne Stevenson,334,561,Hunter Scott,786,798,K,237,B4,0,0,4,6,-4.11%,4.11%,0,0,30,3,1,EEE,LMN,K,K,FO,1
Nelson Van Halen,649,948,Hunter Scott,786,430,LGO,482,B4,1,0,4,6,-4.06%,4.06%,0,0,30,3,1,EEE,LMN,LGO,LGO,LGO,1
Wallace Grommet,492,913,Hunter Scott,786,948,3B,35,B4,2,0,4,6,5.11%,-5.11%,0,0,30,3,1,EEE,LMN,3B,2B,2B,1
Legend 27,762,824,Hunter Scott,786,24,BB,200,B4,2,3,4,6,2.82%,-2.82%,0,0,30,3,1,EEE,LMN,BB,FO,FO,1
J.J. Romero,629,842,Hunter Scott,786,8,BB,166,B4,2,5,4,6,5.38%,-5.38%,0,0,30,3,1,EEE,LMN,BB,FO,BB,1
Ian Sutphin,779,248,Hunter Scott,786,500,FO,252,B4,2,7,4,6,-15.19%,15.19%,0,0,30,3,1,EEE,LMN,FO,K,FO,1
Demetrios Ooga,180,327,Lefty Louis,166,580,FO,253,T5,0,0,4,6,-1.24%,1.24%,0,0,31,3,1,LMN,EEE,FO,FO,FO,1
Isaac Snowbender,339,888,Lefty Louis,166,878,HR,10,T5,1,0,4,6,7.93%,-7.93%,1,1,31,3,1,LMN,EEE,HR,HR,HR,1
Joey McCarty,390,10,Lefty Louis,166,89,2B,79,T5,1,0,4,7,1.96%,-1.96%,0,0,31,3,1,LMN,EEE,2B,2B,1B,1
Lloyd Gross,135,508,Lefty Louis,166,960,RGO,452,T5,1,2,4,7,-1.26%,1.26%,0,0,31,3,1,LMN,EEE,RGO,LGO,LGO,1
Jericho Caulfield,36,642,Lefty Louis,166,288,K,354,T5,2,3,4,7,-2.64%,2.64%,0,0,31,3,1,LMN,EEE,K,K,K,1
Larry Longshot,32,,Hunter Scott,786,,Auto BB,,B5,0,0,4,7,4.78%,-4.78%,0,1,32,3,1,EEE,LMN,Auto BB,Auto BB,Auto BB,10
Orlando Champagne,500,3,Hunter Scott,786,810,FO,193,B5,0,1,4,7,-3.75%,3.75%,0,0,32,3,1,EEE,LMN,FO,FO,FO,1
Juniped Catfish,488,512,Hunter Scott,786,591,1B,79,B5,1,1,4,7,7.13%,-7.13%,0,1,32,3,1,EEE,LMN,1B,BB,1B,1
Dwayne Stevenson,334,851,Hunter Scott,786,248,K,397,B5,1,4,4,7,-7.69%,7.69%,0,0,32,3,1,EEE,LMN,K,PO,PO,1
Nelson Van Halen,649,7,Hunter Scott,786,921,2B,86,B5,2,4,4,7,19.57%,-19.57%,2,0,32,3,1,EEE,LMN,2B,BB,1B,1
Wallace Grommet,492,333,Joey McCarty,390,2,K,331,B5,2,2,6,7,-12.64%,12.64%,0,0,32,3,1,EEE,LMN,K,K,K,1
Cal Lidous,227,840,Lefty Louis,166,925,2B,85,T6,0,0,6,7,5.56%,-5.56%,0,0,33,3,1,LMN,EEE,2B,1B,1B,1
Charlie Bae Jr.,293,512,Juniped Catfish,488,712,BB,200,T6,0,2,6,7,2.24%,-2.24%,0,0,33,3,1,LMN,EEE,BB,FO,FO,1
Michael Ikenberry,63,432,Juniped Catfish,488,919,DP,487,T6,0,4,6,7,-9.01%,9.01%,0,0,33,3,1,LMN,EEE,LGO,LGO,DP,1
Tara Dactyl,252,27,Juniped Catfish,488,432,K,405,T6,2,3,6,7,-4.66%,4.66%,0,0,33,3,1,LMN,EEE,K,K,RGO,1
Legend 27,762,115,Joey McCarty,390,1,1B,114,B6,0,0,6,7,12.13%,-12.13%,0,0,34,3,1,EEE,LMN,1B,BB,1B,1
J.J. Romero,629,719,Joey McCarty,390,871,BB,152,B6,0,1,6,7,20.56%,-20.56%,0,0,34,3,1,EEE,LMN,BB,BB,BB,1
Ian Sutphin,779,111,Michael Ikenberry,63,621,DP,490,B6,0,4,6,7,-38.65%,38.65%,0,0,34,3,1,EEE,LMN,LGO,LGO,DP,1
Larry Longshot,32,604,Michael Ikenberry,63,844,FO,240,B6,2,3,6,7,-19.28%,19.28%,0,0,34,3,1,EEE,LMN,FO,FO,FO,1
Arthur Vandelay,518,262,Rusty Nails,651,498,BB,236,T1,0,0,0,0,3.67%,-3.67%,0,0,35,4,1,CCS,VFQ,BB,FO,FO,1
Arthur Vandelay,518,767,Rusty Nails,651,110,CS,343,T1,0,1,0,0,-6.19%,6.19%,0,0,35,4,1,CCS,VFQ,CS 2B,CS 2B,CS,4
Emer Bock,309,360,Rusty Nails,651,258,1B,102,T1,1,0,0,0,3.21%,-3.21%,0,0,35,4,1,CCS,VFQ,1B,1B,1B,1
Cole Schmole,654,430,Rusty Nails,651,869,DP,439,T1,1,1,0,0,-7.47%,7.47%,0,0,35,4,1,CCS,VFQ,LGO,LGO,DP,1
Sandy Zipp,701,407,Abraham Lincoln,477,795,RGO,388,B1,0,0,0,0,-2.73%,2.73%,0,0,36,4,1,VFQ,CCS,RGO,RGO,PO,1
Grand Salami,781,,Abraham Lincoln,477,,Auto K,,B1,1,0,0,0,-2.27%,2.27%,0,0,36,4,1,VFQ,CCS,Auto K,Auto K,Auto K,9
Max Wasson,273,179,Abraham Lincoln,477,649,LGO,470,B1,2,0,0,0,-1.79%,1.79%,0,0,36,4,1,VFQ,CCS,LGO,LGO,LGO,1
Eadwyn Mustafa,584,779,Rusty Nails,651,69,K,290,T2,0,0,0,0,-2.86%,2.86%,0,0,37,4,1,CCS,VFQ,K,K,K,1
Magnus Dongfest,579,806,Rusty Nails,651,235,LGO,429,T2,1,0,0,0,-2.90%,2.90%,0,0,37,4,1,CCS,VFQ,LGO,LGO,RGO,1
Sunshine Pardue,315,205,Rusty Nails,651,898,K,307,T2,2,0,0,0,-1.53%,1.53%,0,0,37,4,1,CCS,VFQ,K,PO,K,1
Stubby Footman,539,500,Abraham Lincoln,477,551,2B,51,B2,0,0,0,0,6.92%,-6.92%,0,1,38,4,1,VFQ,CCS,2B,2B,2B,1
Carlos Keller,660,440,Abraham Lincoln,477,539,2B,99,B2,0,2,0,0,11.00%,-11.00%,1,1,38,4,1,VFQ,CCS,2B,1B,1B,1
