Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Francesco Hardgust,2691,345,Brick Bruiser,516,118,Sac,227,B1,1,3,4,0,,,1,0,2,1,1,SCU,MOB,FO,FO,,2
Brent Chillwater,2689,619,Brick Bruiser,516,5,RGO,386,B1,2,0,5,0,,,0,0,2,1,1,SCU,MOB,RGO,RGO,,1
Francis X. Clampazzo,485,122,Brent Chillwater,2689,505,RGO,383,T2,0,0,5,0,,,0,0,3,1,1,MOB,SCU,RGO,RGO,,1
Tencer Sporkelson,2329,379,Brent Chillwater,2689,342,2B,37,T2,1,0,5,0,,,0,0,3,1,1,MOB,SCU,2B,2B,,1
Giles Sweeney,2573,824,Brent Chillwater,2689,480,RGO,344,T2,1,2,5,0,,,0,0,3,1,1,MOB,SCU,RGO,RGO,,1
Walter Yeller Weller,647,420,Brent Chillwater,2689,120,K,300,T2,2,3,5,0,,,0,0,3,1,1,MOB,SCU,K,K,,1
"Kiwi Cleveland, Esq.",2679,700,Brick Bruiser,516,385,RGO,315,B2,0,0,5,0,,,0,0,4,1,1,SCU,MOB,RGO,RGO,,1
Dottie,770,100,Brick Bruiser,516,120,3B,20,B2,1,0,5,0,,,0,1,4,1,1,SCU,MOB,3B,3B,,1
Lee Luda,2720,870,Brick Bruiser,516,914,2B,44,B2,1,3,5,0,,,1,1,4,1,1,SCU,MOB,2B,2B,,2
Laars Nootbaar jr,2730,999,Brick Bruiser,516,7,HR,8,B2,1,2,6,0,,,2,1,4,1,1,SCU,MOB,HR,HR,,1
Ovaltine,2542,820,Streetlamp LeMoose,1734,210,RGO,390,B2,1,0,8,0,,,0,0,4,1,1,SCU,MOB,RGO,RGO,,1
Raylees D. Kraken,2225,820,Streetlamp LeMoose,1734,452,PO,368,B2,2,0,8,0,,,0,0,4,1,1,SCU,MOB,PO,PO,,1
Brian Taylor,1838,380,Brent Chillwater,2689,351,2B,29,T3,0,0,8,0,,,0,1,5,1,1,MOB,SCU,2B,2B,,1
Dill Doe,2735,69,Brent Chillwater,2689,112,2B,43,T3,0,2,8,0,,,1,0,5,1,1,MOB,SCU,2B,2B,,1
petra,149,711,Brent Chillwater,2689,910,FO,199,T3,0,2,8,1,,,0,0,5,1,1,MOB,SCU,FO,FO,,1
Kilometers Straw,2624,567,Brent Chillwater,2689,755,FO,188,T3,1,2,8,1,,,0,0,5,1,1,MOB,SCU,FO,FO,,1
Mark Spoon,2377,771,Brent Chillwater,2689,324,LGO,447,T3,2,2,8,1,,,0,0,5,1,1,MOB,SCU,LGO,LGO,,1
Enrique Rosales,2734,782,Streetlamp LeMoose,1734,550,K,232,B3,0,0,8,1,,,0,0,6,1,1,SCU,MOB,K,K,,1
Francesco Hardgust,2691,150,Streetlamp LeMoose,1734,376,FO,226,B3,1,0,8,1,,,0,0,6,1,1,SCU,MOB,FO,FO,,1
Brent Chillwater,2689,721,Streetlamp LeMoose,1734,407,K,314,B3,2,0,8,1,,,0,0,6,1,1,SCU,MOB,K,K,,1
Francis X. Clampazzo,485,667,Brent Chillwater,2689,169,LGO,498,T4,0,0,8,1,,,0,0,7,1,1,MOB,SCU,LGO,LGO,,1
Tencer Sporkelson,2329,758,Brent Chillwater,2689,321,LGO,437,T4,1,0,8,1,,,0,0,7,1,1,MOB,SCU,LGO,LGO,,1
Giles Sweeney,2573,504,Brent Chillwater,2689,228,RGO,276,T4,2,0,8,1,,,0,0,7,1,1,MOB,SCU,RGO,RGO,,1
"Kiwi Cleveland, Esq.",2679,704,Streetlamp LeMoose,1734,860,BB,156,B4,0,0,8,1,,,0,1,8,1,1,SCU,MOB,BB,BB,,1
Dottie,770,420,Streetlamp LeMoose,1734,204,FO,216,B4,0,1,8,1,,,0,0,8,1,1,SCU,MOB,FO,FO,,1
Lee Luda,2720,,Streetlamp LeMoose,1734,,Auto BB,,B4,1,1,8,1,,,0,1,8,1,1,SCU,MOB,Auto BB,Auto BB,,10
Laars Nootbaar jr,2730,450,Streetlamp LeMoose,1734,611,FO,161,B4,1,4,8,1,,,0,0,8,1,1,SCU,MOB,FO,FO,,1
Ovaltine,2542,333,Streetlamp LeMoose,1734,365,2B,32,B4,2,4,8,1,,,2,1,8,1,1,SCU,MOB,2B,2B,,1
Raylees D. Kraken,2225,585,Streetlamp LeMoose,1734,701,1B,116,B4,2,2,10,1,,,1,1,8,1,1,SCU,MOB,1B,1B,,1
Enrique Rosales,2734,575,Streetlamp LeMoose,1734,571,HR,4,B4,2,1,11,1,,,2,1,8,1,1,SCU,MOB,HR,HR,,1
