Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Dale Gale,537,340,Callie Braden,604,908,RGO,432,B3,0,0,0,1,-5.77%,5.77%,0,0,6,1,1,UWO,MIC,RGO,RGO,,1
Eddie Swingstyle,476,169,Callie Braden,604,732,RGO,437,B3,1,0,0,1,-5.16%,5.16%,0,0,6,1,1,UWO,MIC,RGO,RGO,,1
Finn Elvis,543,512,Callie Braden,604,909,K,397,B3,2,0,0,1,-4.45%,4.45%,0,0,6,1,1,UWO,MIC,K,K,,1
Richard Donkus IV,582,71,Xerxes Dalin,474,478,RGO,407,T4,0,0,0,1,-1.71%,1.71%,0,0,7,1,1,MIC,UWO,RGO,RGO,,1
Homer Nocker,606,750,Xerxes Dalin,474,413,PO,337,T4,1,0,0,1,-1.62%,1.62%,0,0,7,1,1,MIC,UWO,PO,PO,,1
Deku Matsui,570,356,Xerxes Dalin,474,53,K,303,T4,2,0,0,1,-1.50%,1.50%,0,0,7,1,1,MIC,UWO,K,K,,1
Stubby Footman,539,672,Callie Braden,604,866,FO,194,B4,0,0,0,1,-8.33%,8.33%,0,0,8,1,1,UWO,MIC,FO,FO,,1
Rhys Wilson,644,600,Callie Braden,604,945,PO,345,B4,1,0,0,1,-7.59%,7.59%,0,0,8,1,1,UWO,MIC,PO,PO,,1
Max Hammersmith,643,942,Callie Braden,604,999,2B,57,B4,2,0,0,1,11.08%,-11.08%,0,0,8,1,1,UWO,MIC,2B,2B,,1
Mike Hunt,496,732,Callie Braden,604,45,K,313,B4,2,2,0,1,-17.90%,17.90%,0,0,8,1,1,UWO,MIC,K,K,,1
Bingo Hammersmith,639,333,Lawless Gomez,524,500,BB,167,T1,0,0,0,0,3.31%,-3.31%,0,1,9,2,1,VT,WWU,BB,BB,,1
Cockus Mclong,540,13,Lawless Gomez,524,804,FO,209,T1,0,1,0,0,-3.57%,3.57%,0,0,9,2,1,VT,WWU,FO,FO,,1
Sablo Panchez,638,130,Lawless Gomez,524,100,3B,30,T1,1,1,0,0,20.65%,-20.65%,1,0,9,2,1,VT,WWU,3B,3B,,1
Reuben Sand-Witch,538,690,Lawless Gomez,524,248,RGO,442,T1,1,3,0,1,-6.82%,6.82%,0,0,9,2,1,VT,WWU,RGO,RGO,,2
Wheeler Walker Jr.,529,608,Lawless Gomez,524,798,FO,190,T1,2,3,0,1,-4.89%,4.89%,0,0,9,2,1,VT,WWU,FO,FO,,1
Randy Poovey,545,367,Yolo Hernandez,636,880,LGO,487,B1,0,0,0,1,-3.58%,3.58%,0,0,10,2,1,WWU,VT,LGO,LGO,,1
Luke Admadik,523,540,Yolo Hernandez,636,817,K,277,B1,1,0,0,1,-3.10%,3.10%,0,0,10,2,1,WWU,VT,K,K,,1
Anthony Stark,573,815,Yolo Hernandez,636,935,BB,120,B1,2,0,0,1,2.66%,-2.66%,0,0,10,2,1,WWU,VT,BB,BB,,1
Roland Kholin,583,1,Yolo Hernandez,636,250,K,249,B1,2,1,0,1,-5.25%,5.25%,0,0,10,2,1,WWU,VT,K,K,,1
Mutton Happleburth,493,212,Lawless Gomez,524,629,RGO,417,T2,0,0,0,1,-2.44%,2.44%,0,0,11,2,1,VT,WWU,RGO,RGO,,1
Zelk Antilles,490,181,Lawless Gomez,524,399,FO,218,T2,1,0,0,1,-2.13%,2.13%,0,0,11,2,1,VT,WWU,FO,FO,,1
Phoenix Wright,574,92,Lawless Gomez,524,404,K,312,T2,2,0,0,1,-1.93%,1.93%,0,0,11,2,1,VT,WWU,K,K,,1
Blue Duck,470,650,Yolo Hernandez,636,725,BB,75,B2,0,0,0,1,4.73%,-4.73%,0,0,12,2,1,WWU,VT,BB,BB,,1
Johnnie Twofingers,502,435,Yolo Hernandez,636,198,K,237,B2,0,1,0,1,-5.04%,5.04%,0,0,12,2,1,WWU,VT,K,K,,1
Caleb Craven,640,249,Yolo Hernandez,636,964,K,285,B2,1,1,0,1,-4.31%,4.31%,0,0,12,2,1,WWU,VT,K,K,,1
Farch Assterfield,589,,Yolo Hernandez,636,,Auto K,,B2,2,1,0,1,-6.91%,6.91%,0,0,12,2,1,WWU,VT,Auto K,Auto K,,9
Cam'ron West,525,100,Lawless Gomez,524,900,FO,200,T3,0,0,0,1,-2.29%,2.29%,0,0,13,2,1,VT,WWU,FO,FO,,1
Bingo Hammersmith,639,777,Lawless Gomez,524,5,FO,228,T3,1,0,0,1,-2.08%,2.08%,0,0,13,2,1,VT,WWU,FO,FO,,1
Cockus Mclong,540,482,Lawless Gomez,524,345,BB,137,T3,2,0,0,1,1.87%,-1.87%,0,0,13,2,1,VT,WWU,BB,BB,,1
Sablo Panchez,638,742,Lawless Gomez,524,210,LGO,468,T3,2,1,0,1,-3.78%,3.78%,0,0,13,2,1,VT,WWU,LGO,LGO,,1
Millistingo Ansherwaras,556,2,Yolo Hernandez,636,438,PO,436,B3,0,0,0,1,-5.77%,5.77%,0,0,14,2,1,WWU,VT,PO,PO,,1
Randy Poovey,545,860,Yolo Hernandez,636,880,HR,20,B3,1,0,0,1,30.09%,-30.09%,1,1,14,2,1,WWU,VT,HR,HR,,1
Luke Admadik,523,222,Yolo Hernandez,636,400,BB,178,B3,1,0,1,1,2.78%,-2.78%,0,0,14,2,1,WWU,VT,BB,BB,,1
Anthony Stark,573,775,Yolo Hernandez,636,320,DP,455,B3,1,1,1,1,-10.35%,10.35%,0,0,14,2,1,WWU,VT,RGO,RGO,,1
Reuben Sand-Witch,538,538,Lawless Gomez,524,101,RGO,437,T4,0,0,1,1,-5.44%,5.44%,0,0,15,2,1,VT,WWU,RGO,RGO,,1
Wheeler Walker Jr.,529,876,Lawless Gomez,524,525,K,342,T4,1,0,1,1,-5.08%,5.08%,0,0,15,2,1,VT,WWU,K,K,,1
Mutton Happleburth,493,714,Lawless Gomez,524,808,1B,94,T4,2,0,1,1,4.02%,-4.02%,0,0,15,2,1,VT,WWU,1B,1B,,1
Zelk Antilles,490,467,Lawless Gomez,524,777,K,310,T4,2,1,1,1,-8.93%,8.93%,0,0,15,2,1,VT,WWU,K,K,,1
Roland Kholin,583,927,Yolo Hernandez,636,4,1B,77,B4,0,0,1,1,3.24%,-3.24%,0,1,16,2,1,WWU,VT,1B,1B,,1
Blue Duck,470,315,Yolo Hernandez,636,140,FO,175,B4,0,1,1,1,-5.58%,5.58%,0,0,16,2,1,WWU,VT,FO,FO,,1
Johnnie Twofingers,502,860,Yolo Hernandez,636,923,2B,63,B4,1,1,1,1,19.64%,-19.64%,0,0,16,2,1,WWU,VT,2B,2B,,1
Caleb Craven,640,333,Yolo Hernandez,636,149,Sac,184,B4,1,6,1,1,17.23%,-17.23%,1,0,16,2,1,WWU,VT,FO,FO,,1
Duke Silver,602,613,Ryan Tyburn,517,365,FO,248,T1,0,0,0,0,-3.03%,3.03%,0,0,17,3,1,GT,CLM,FO,FO,,1
Cal Otter,546,300,Ryan Tyburn,517,485,BB,185,T1,1,0,0,0,2.77%,-2.77%,0,0,17,3,1,GT,CLM,BB,BB,,1
Buttington Plugsworth,590,808,Ryan Tyburn,517,625,FO,183,T1,1,1,0,0,-3.01%,3.01%,0,0,17,3,1,GT,CLM,FO,FO,,1
Cal Otter,546,650,Ryan Tyburn,517,341,CS,309,T1,2,1,0,0,-4.81%,4.81%,0,0,17,3,1,GT,CLM,CS 2B,CS 2B,,4
Arthur Vandelay,518,777,Matt Himynamis,361,808,2B,31,B1,0,0,0,0,7.73%,-7.73%,0,1,18,3,1,CLM,GT,2B,2B,,1
MikeTrout ShoheiOhtani,489,25,Matt Himynamis,361,42,3B,17,B1,0,2,0,0,16.29%,-16.29%,1,0,18,3,1,CLM,GT,3B,3B,,1
Blackbean Burrito,516,666,Matt Himynamis,361,166,LGO,500,B1,0,3,1,0,-4.14%,4.14%,0,0,18,3,1,CLM,GT,LGO,LGO,,2
Charpasm Chim,597,270,Matt Himynamis,361,920,PO,350,B1,1,3,1,0,-5.79%,5.79%,0,0,18,3,1,CLM,GT,PO,PO,,1
Deej Gambino,594,500,Matt Himynamis,361,890,RGO,390,B1,2,3,1,0,-4.13%,4.13%,0,0,18,3,1,CLM,GT,RGO,RGO,,1
Nate Kondylis,564,733,Ryan Tyburn,517,183,LGO,450,T2,0,0,1,0,-3.96%,3.96%,0,0,19,3,1,GT,CLM,LGO,LGO,,1
Revan Skywalker,479,821,Ryan Tyburn,517,431,RGO,390,T2,1,0,1,0,-3.37%,3.37%,0,0,19,3,1,GT,CLM,RGO,RGO,,1
Red Arrow,547,985,Ryan Tyburn,517,694,K,291,T2,2,0,1,0,-2.78%,2.78%,0,0,19,3,1,GT,CLM,K,K,,1
Poop McGee,596,378,Matt Himynamis,361,107,K,271,B2,0,0,1,0,-1.87%,1.87%,0,0,20,3,1,CLM,GT,K,K,,1
Francois Onime,485,688,Matt Himynamis,361,810,BB,122,B2,1,0,1,0,1.59%,-1.59%,0,0,20,3,1,CLM,GT,BB,BB,,1
P'quilla Porgsby,599,414,Matt Himynamis,361,806,DP,392,B2,1,1,1,0,-4.82%,4.82%,0,0,20,3,1,CLM,GT,RGO,RGO,,1
Magnus Dongfest,579,109,Ryan Tyburn,517,136,3B,27,T3,0,0,1,0,19.17%,-19.17%,0,1,21,3,1,GT,CLM,3B,3B,,1
Tony Ragebringer,571,409,Ryan Tyburn,517,372,2B,37,T3,0,3,1,0,14.54%,-14.54%,1,0,21,3,1,GT,CLM,2B,2B,,1
TJ McConnell,498,750,Ryan Tyburn,517,617,FO,133,T3,0,2,1,1,-7.02%,7.02%,0,0,21,3,1,GT,CLM,FO,FO,,1
Duke Silver,602,603,Ryan Tyburn,517,507,1B,96,T3,1,2,1,1,8.23%,-8.23%,0,0,21,3,1,GT,CLM,1B,1B,,1
Cal Otter,546,472,Ryan Tyburn,517,911,DP,439,T3,1,5,1,1,-23.61%,23.61%,0,0,21,3,1,GT,CLM,LGO,LGO,,1
Gonzo Alonzo,486,549,Johnny Hendrix,600,602,2B,53,B3,0,0,1,1,10.37%,-10.37%,0,1,22,3,1,CLM,GT,2B,2B,,1
Arthur Vandelay,518,30,Johnny Hendrix,600,828,FO,202,B3,0,2,1,1,-6.87%,6.87%,0,0,22,3,1,CLM,GT,FO,FO,,1
MikeTrout ShoheiOhtani,489,415,Johnny Hendrix,600,113,K,302,B3,1,2,1,1,-5.71%,5.71%,0,0,22,3,1,CLM,GT,K,K,,1
Blackbean Burrito,516,750,Johnny Hendrix,600,643,1B,107,B3,2,2,1,1,24.82%,-24.82%,1,0,22,3,1,CLM,GT,1B,1B,,1
Charpasm Chim,597,338,Johnny Hendrix,600,619,K,281,B3,2,1,2,1,-2.20%,2.20%,0,0,22,3,1,CLM,GT,K,K,,1
Buttington Plugsworth,590,250,Ryan Tyburn,517,203,2B,47,T4,0,0,2,1,17.39%,-17.39%,0,1,23,3,1,GT,CLM,2B,2B,,1
Nate Kondylis,564,833,Ryan Tyburn,517,747,1B,86,T4,0,2,2,1,15.49%,-15.49%,0,1,23,3,1,GT,CLM,1B,1B,,1
Revan Skywalker,479,612,Ryan Tyburn,517,919,K,307,T4,0,5,2,1,-13.77%,13.77%,0,0,23,3,1,GT,CLM,K,K,,1
Red Arrow,547,343,Ryan Tyburn,517,391,2B,48,T4,1,5,2,1,32.23%,-32.23%,1,1,23,3,1,GT,CLM,2B,2B,,1
Magnus Dongfest,579,,Ryan Tyburn,517,,IBB,,T4,1,6,2,2,1.29%,-1.29%,0,1,23,3,1,GT,CLM,IBB,IBB,,8
Tony Ragebringer,571,296,Ryan Tyburn,517,306,3B,10,T4,1,7,2,2,26.63%,-26.63%,3,1,23,3,1,GT,CLM,3B,3B,,1
TJ McConnell,498,737,Ryan Tyburn,517,643,1B,94,T4,1,3,2,5,1.23%,-1.23%,1,0,23,3,1,GT,CLM,1B,1B,,1
Duke Silver,602,178,Ryan Tyburn,517,900,K,278,T4,1,1,2,6,-0.13%,0.13%,0,0,23,3,1,GT,CLM,K,K,,1
Cal Otter,546,700,Ryan Tyburn,517,236,LGO,464,T4,2,1,2,6,-0.33%,0.33%,0,0,23,3,1,GT,CLM,LGO,LGO,,1
Deej Gambino,594,80,Johnny Hendrix,600,870,FO,210,B4,0,0,2,6,-1.19%,1.19%,0,0,24,3,1,CLM,GT,FO,FO,,1
Poop McGee,596,473,Johnny Hendrix,600,166,K,307,B4,1,0,2,6,-0.70%,0.70%,0,0,24,3,1,CLM,GT,K,K,,1
Francois Onime,485,621,Johnny Hendrix,600,388,FO,233,B4,2,0,2,6,-0.22%,0.22%,0,0,24,3,1,CLM,GT,FO,FO,,1
Trevor Mouseman,559,115,Jordan Lamas,481,872,FO,243,T1,0,0,0,0,-3.03%,3.03%,0,0,25,4,1,SBU,WSU,FO,FO,,1
J.J. Romero,629,315,Jordan Lamas,481,711,PO,396,T1,1,0,0,0,-2.74%,2.74%,0,0,25,4,1,SBU,WSU,PO,PO,,1
Roger Over,534,654,Jordan Lamas,481,980,K,326,T1,2,0,0,0,-2.31%,2.31%,0,0,25,4,1,SBU,WSU,K,K,,1
Taco Sanchez,565,680,Rotticus Scott,562,347,K,333,B1,0,0,0,0,-3.07%,3.07%,0,0,26,4,1,WSU,SBU,K,K,,1
Slacker JonnyHustle,513,961,Rotticus Scott,562,113,FO,152,B1,1,0,0,0,-2.77%,2.77%,0,0,26,4,1,WSU,SBU,FO,FO,,1
Red Lobsterologist,514,555,Rotticus Scott,562,549,HR,6,B1,2,0,0,0,17.42%,-17.42%,1,1,26,4,1,WSU,SBU,HR,HR,,1
Miles Huh,511,873,Rotticus Scott,562,968,1B,95,B1,2,0,1,0,1.54%,-1.54%,0,0,26,4,1,WSU,SBU,1B,1B,,1
Randy Townsend,648,543,Rotticus Scott,562,146,LGO,397,B1,2,1,1,0,-3.16%,3.16%,0,0,26,4,1,WSU,SBU,LGO,LGO,,1
Joshua Jones,553,238,Jordan Lamas,481,113,1B,125,T2,0,0,1,0,4.68%,-4.68%,0,1,27,4,1,SBU,WSU,1B,1B,,1
Joshua Jones,553,500,Jordan Lamas,481,240,SB,260,T2,0,1,1,0,5.42%,-5.42%,0,0,27,4,1,SBU,WSU,Steal 2B,Steal 2B,,4
Major Catfish,488,350,Jordan Lamas,481,200,FO,150,T2,0,2,1,0,-6.63%,6.63%,0,0,27,4,1,SBU,WSU,FO,FO,,1
Johnny Johnson,572,150,Jordan Lamas,481,780,PO,370,T2,1,2,1,0,-6.06%,6.06%,0,0,27,4,1,SBU,WSU,PO,PO,,1
Dingleberry McHotsauce,536,438,Jordan Lamas,481,540,1B,102,T2,2,2,1,0,16.77%,-16.77%,1,0,27,4,1,SBU,WSU,1B,1B,,1
Dingleberry McHotsauce,536,438,Jordan Lamas,481,1,CS,437,T2,2,1,1,1,-5.63%,5.63%,0,0,27,4,1,SBU,WSU,CS 2B,CS 2B,,4
Tucker Doubt,567,427,Rotticus Scott,562,212,FO,215,B2,0,0,1,1,-3.43%,3.43%,0,0,28,4,1,WSU,SBU,FO,FO,,1
Chody McCarty,650,488,Rotticus Scott,562,27,LGO,461,B2,1,0,1,1,-3.17%,3.17%,0,0,28,4,1,WSU,SBU,LGO,LGO,,1
Clapper Cheeks,550,449,Rotticus Scott,562,346,1B,103,B2,2,0,1,1,2.65%,-2.65%,0,0,28,4,1,WSU,SBU,1B,1B,,1
Rusty Nails,651,,Rotticus Scott,562,,Auto K,,B2,2,1,1,1,-5.52%,5.52%,0,0,28,4,1,WSU,SBU,Auto K,Auto K,,9
Prince Fuzzdong,630,117,Jordan Lamas,481,450,K,333,T3,0,0,1,1,-4.31%,4.31%,0,0,29,4,1,SBU,WSU,K,K,,1
Jon Jay's Booty,521,809,Jordan Lamas,481,117,K,308,T3,1,0,1,1,-3.90%,3.90%,0,0,29,4,1,SBU,WSU,K,K,,1
Trevor Mouseman,559,370,Jordan Lamas,481,999,PO,371,T3,2,0,1,1,-3.51%,3.51%,0,0,29,4,1,SBU,WSU,PO,PO,,1
Taco Sanchez,565,690,Rotticus Scott,562,783,1B,93,B3,0,0,1,1,3.33%,-3.33%,0,1,30,4,1,WSU,SBU,1B,1B,,1
Slacker JonnyHustle,513,9,Rotticus Scott,562,936,1B,73,B3,0,1,1,1,7.12%,-7.12%,0,1,30,4,1,WSU,SBU,1B,1B,,1
Red Lobsterologist,514,133,Rotticus Scott,562,113,HR,20,B3,0,4,1,1,24.89%,-24.89%,3,1,30,4,1,WSU,SBU,HR,HR,,1
Miles Huh,511,897,Rotticus Scott,562,456,LGO,441,B3,0,0,4,1,-0.30%,0.30%,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
Randy Townsend,648,237,Rotticus Scott,562,712,LGO,475,B3,1,0,4,1,-0.31%,0.31%,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
Tucker Doubt,567,923,Rotticus Scott,562,468,LGO,455,B3,2,0,4,1,-0.22%,0.22%,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
J.J. Romero,629,270,Jordan Lamas,481,610,K,340,T4,0,0,4,1,-1.94%,1.94%,0,0,31,4,1,SBU,WSU,K,K,,1
Roger Over,534,842,Jordan Lamas,481,445,PO,397,T4,1,0,4,1,-1.28%,1.28%,0,0,31,4,1,SBU,WSU,PO,PO,,1
Joshua Jones,553,500,Jordan Lamas,481,1,LGO,499,T4,2,0,4,1,-0.54%,0.54%,0,0,31,4,1,SBU,WSU,LGO,LGO,,1
Good Doggo,522,345,Francis Swagger,610,2,K,343,T1,0,0,0,0,-3.03%,3.03%,0,0,32,5,1,ULA,NU,K,K,,1
Wallace Grommet,492,450,Francis Swagger,610,756,K,306,T1,1,0,0,0,0.96%,-0.96%,0,0,32,5,1,ULA,NU,K,K,,1
Sniffer Pownes,586,77,Francis Swagger,610,25,2B,52,T1,2,2,0,0,0.00%,0.00%,0,1,32,5,1,ULA,NU,2B,2B,,1
Napoleon Shortsleeve,560,379,Francis Swagger,610,337,2B,42,T1,2,2,0,0,15.54%,-15.54%,1,0,32,5,1,ULA,NU,2B,2B,,1
Poopio Cartez,505,614,Francis Swagger,610,199,RGO,415,T1,2,2,0,1,-4.79%,4.79%,0,0,32,5,1,ULA,NU,RGO,RGO,,1
Dookie Stane,541,777,Thatisno Pinettar,585,998,FO,221,B1,0,0,0,1,-3.58%,3.58%,0,0,33,5,1,NU,ULA,FO,FO,,1
Dingus Dongus,619,357,Thatisno Pinettar,585,246,1B,111,B1,1,0,0,1,3.31%,-3.31%,0,0,33,5,1,NU,ULA,1B,1B,,1
Ichabod Crane Weiner IV,587,499,Thatisno Pinettar,585,246,K,253,B1,1,1,0,1,-3.75%,3.75%,0,0,33,5,1,NU,ULA,K,K,,1
Edward Duncan,620,663,Thatisno Pinettar,585,246,PO,417,B1,2,1,0,1,-5.25%,5.25%,0,0,33,5,1,NU,ULA,PO,PO,,1
Dick Richards,487,369,Francis Swagger,610,376,HR,7,T2,0,0,0,1,12.33%,-12.33%,1,1,34,5,1,ULA,NU,HR,HR,,1
Ping Pong,530,287,Francis Swagger,610,128,FO,159,T2,0,0,0,2,-1.53%,1.53%,0,0,34,5,1,ULA,NU,FO,FO,,1
Dr. Tuna Altuna,533,756,Francis Swagger,610,542,FO,214,T2,1,0,0,2,-1.44%,1.44%,0,0,34,5,1,ULA,NU,FO,FO,,1
D'Pez Poopsie,592,33,Francis Swagger,610,891,BB,142,T2,2,0,0,2,1.30%,-1.30%,0,0,34,5,1,ULA,NU,BB,BB,,1
Good Doggo,522,958,Francis Swagger,610,323,K,365,T2,2,1,0,2,-2.56%,2.56%,0,0,34,5,1,ULA,NU,K,K,,1
Delta Airlines,622,812,Thatisno Pinettar,585,818,HR,6,B2,0,0,0,2,14.60%,-14.60%,1,1,35,5,1,NU,ULA,HR,HR,,1
Hefe Rojo,472,469,Thatisno Pinettar,585,666,FO,197,B2,0,0,1,2,-4.38%,4.38%,0,0,35,5,1,NU,ULA,FO,FO,,1
Thelonius Junk,623,501,Thatisno Pinettar,585,352,BB,149,B2,1,0,1,2,4.07%,-4.07%,0,0,35,5,1,NU,ULA,BB,BB,,1
D'Lo Brown,617,15,Thatisno Pinettar,585,187,FO,172,B2,1,1,1,2,-4.31%,4.31%,0,0,35,5,1,NU,ULA,FO,FO,,1
Joe Nastasi,614,575,Thatisno Pinettar,585,500,1B,75,B2,2,1,1,2,4.92%,-4.92%,0,0,35,5,1,NU,ULA,1B,1B,,1
Dookie Stane,541,420,Thatisno Pinettar,585,666,K,246,B2,2,5,1,2,-11.83%,11.83%,0,0,35,5,1,NU,ULA,K,K,,1
Wallace Grommet,492,225,Francis Swagger,610,150,1B,75,T3,0,0,1,2,2.08%,-2.08%,0,0,36,5,1,ULA,NU,1B,1B,,1
Wallace Grommet,492,400,Francis Swagger,610,741,CS,341,T3,0,1,1,2,-4.37%,4.37%,0,0,36,5,1,ULA,NU,CS 2B,CS 2B,,4
Sniffer Pownes,586,513,Francis Swagger,610,675,BB,162,T3,1,0,1,2,1.81%,-1.81%,0,0,36,5,1,ULA,NU,BB,BB,,1
Napoleon Shortsleeve,560,312,Francis Swagger,610,462,FO,150,T3,1,1,1,2,-2.02%,2.02%,0,0,36,5,1,ULA,NU,FO,FO,,1
Poopio Cartez,505,726,Francis Swagger,610,252,LGO,474,T3,2,1,1,2,-3.78%,3.78%,0,0,36,5,1,ULA,NU,LGO,LGO,,1
Dingus Dongus,619,257,Thatisno Pinettar,585,907,PO,350,B3,0,0,1,2,-5.77%,5.77%,0,0,37,5,1,NU,ULA,PO,PO,,1
Ichabod Crane Weiner IV,587,257,Thatisno Pinettar,585,999,K,258,B3,1,0,1,2,-5.16%,5.16%,0,0,37,5,1,NU,ULA,K,K,,1
Edward Duncan,620,16,Thatisno Pinettar,585,604,PO,412,B3,2,0,1,2,-4.45%,4.45%,0,0,37,5,1,NU,ULA,PO,PO,,1
Dick Richards,487,42,Francis Swagger,610,302,FO,255,T4,0,0,1,2,-1.71%,1.71%,0,0,38,5,1,ULA,NU,FO,FO,,1
Ping Pong,530,100,Francis Swagger,610,830,PO,270,T4,1,0,1,2,-1.62%,1.62%,0,0,38,5,1,ULA,NU,PO,PO,,1
Dr. Tuna Altuna,533,789,Francis Swagger,610,303,LGO,485,T4,2,0,1,2,-1.50%,1.50%,0,0,38,5,1,ULA,NU,LGO,LGO,,1
Delta Airlines,622,969,Thatisno Pinettar,585,101,BB,132,B4,0,0,1,2,8.33%,-8.33%,0,0,39,5,1,NU,ULA,BB,BB,,1
Delta Airlines,622,401,Thatisno Pinettar,585,886,CS,485,B4,0,1,1,2,-16.66%,16.66%,0,0,39,5,1,NU,ULA,CS 2B,CS 2B,,4
Hefe Rojo,472,650,Thatisno Pinettar,585,483,BB,167,B4,1,0,1,2,7.39%,-7.39%,0,0,39,5,1,NU,ULA,BB,BB,,1
Hefe Rojo,472,300,Thatisno Pinettar,585,76,SB,224,B4,1,1,1,2,8.74%,-8.74%,0,0,39,5,1,NU,ULA,Steal 2B,Steal 2B,,4
Thelonius Junk,623,231,Thatisno Pinettar,585,767,LGO,464,B4,1,2,1,2,-12.64%,12.64%,0,0,39,5,1,NU,ULA,LGO,LGO,,1
D'Lo Brown,617,217,Thatisno Pinettar,585,567,PO,350,B4,2,2,1,2,-17.90%,17.90%,0,0,39,5,1,NU,ULA,PO,PO,,1
Bench Warmer,665,605,Mitch Kramer,669,999,PO,394,T1,0,0,0,0,-3.03%,3.03%,0,0,40,6,1,UNC,VAN,PO,PO,,1
Nico Bico,663,632,Mitch Kramer,669,758,BB,126,T1,1,0,0,0,2.77%,-2.77%,0,0,40,6,1,UNC,VAN,BB,BB,,1
Nico Bico,663,351,Mitch Kramer,669,208,SB,143,T1,1,1,0,0,2.81%,-2.81%,0,0,40,6,1,UNC,VAN,Steal 2B,Steal 2B,,4
Sammy SoSheesh,668,405,Mitch Kramer,669,13,PO,392,T1,1,2,0,0,-4.62%,4.62%,0,0,40,6,1,UNC,VAN,PO,PO,,1
Phuc N Twat,657,274,Mitch Kramer,669,28,K,246,T1,2,2,0,0,-6.01%,6.01%,0,0,40,6,1,UNC,VAN,K,K,,1
Randy McRandom,678,766,Richard Northstar,275,71,K,305,B1,0,0,0,0,-3.07%,3.07%,0,0,41,6,1,VAN,UNC,K,K,,1
Dooper McPooperscooper,680,640,Richard Northstar,275,658,HR,18,B1,1,0,0,0,16.45%,-16.45%,1,1,41,6,1,VAN,UNC,HR,HR,,1
