Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Late Train Dave Vein,1691,698,Alexander Hamilton II,553,72,RGO,374,T5,1,0,1,5,-0.15%,0.15%,0,0,170,22,6,CCU,WSU,RGO,RGO,K,1
Mantis Toboggan,1802,500,Alexander Hamilton II,553,500,HR,0,T5,2,0,1,5,1.11%,-1.11%,1,1,170,22,6,CCU,WSU,HR,HR,HR,1
Jin Yang,1695,777,Alexander Hamilton II,553,500,K,277,T5,2,0,1,6,-0.06%,0.06%,0,0,170,22,6,CCU,WSU,K,K,FO,1
Jordan Alomar,1750,973,Jin Yang,1695,190,FO,217,B5,0,0,1,6,-0.56%,0.56%,0,0,171,22,6,WSU,CCU,FO,FO,FO,1
James Jameson LXIX,1722,613,Jin Yang,1695,586,2B,27,B5,1,0,1,6,0.65%,-0.65%,0,1,171,22,6,WSU,CCU,2B,2B,3B,1
Steve Robs,1774,327,Jin Yang,1695,286,2B,41,B5,1,2,1,6,1.61%,-1.61%,1,1,171,22,6,WSU,CCU,2B,2B,2B,1
Henryk Szydlowski,1720,909,Jin Yang,1695,309,PO,400,B5,1,2,2,6,-1.90%,1.90%,0,0,171,22,6,WSU,CCU,PO,PO,RGO,1
Streetlamp LeMoose,1734,692,Jin Yang,1695,666,3B,26,B5,2,2,2,6,1.54%,-1.54%,1,1,171,22,6,WSU,CCU,3B,3B,3B,1
"Adrian ""Pudge"" Young",1772,927,Jin Yang,1695,860,2B,67,B5,2,3,3,6,4.56%,-4.56%,1,0,171,22,6,WSU,CCU,2B,2B,1B,1
Trevor Rose,1725,69,Jin Yang,1695,780,K,289,B5,2,2,4,6,1.50%,-1.50%,0,0,171,22,6,WSU,CCU,K,K,K,1
Michael Realman,1735,123,Alexander Hamilton II,553,836,K,287,T6,0,0,4,6,-0.82%,0.82%,0,0,172,22,6,CCU,WSU,K,K,K,1
Pierre Bryant,1771,365,Alexander Hamilton II,553,542,BB,177,T6,1,0,4,6,0.68%,-0.68%,0,1,172,22,6,CCU,WSU,BB,BB,BB,1
Scott Medge,1728,342,Alexander Hamilton II,553,123,FO,219,T6,1,1,4,6,-0.82%,0.82%,0,0,172,22,6,CCU,WSU,FO,FO,FO,1
Jaxson Martyn,1731,824,Alexander Hamilton II,553,1,BB,177,T6,2,1,4,6,0.88%,-0.88%,0,1,172,22,6,CCU,WSU,BB,BB,BB,1
William Lloyd Garrison,1723,472,Alexander Hamilton II,553,607,BB,135,T6,2,4,4,6,0.85%,-0.85%,0,0,172,22,6,CCU,WSU,BB,BB,1B,1
Boomer Magruder,1783,620,Alexander Hamilton II,553,701,1B,81,T6,2,7,4,6,5.93%,-5.93%,2,0,172,22,6,CCU,WSU,1B,1B,1B,1
Zachary Hommes,1821,555,Jerry Ricecake,1825,706,BB,151,T6,2,5,4,8,0.07%,-0.07%,0,0,172,22,6,CCU,WSU,BB,BB,BB,1
Mantis Toboggan,1802,202,Jerry Ricecake,1825,595,PO,393,T6,2,7,4,8,-0.56%,0.56%,0,0,172,22,6,CCU,WSU,PO,PO,PO,1
AR Margiela,1711,237,Jin Yang,1695,999,K,238,B6,0,0,4,8,-1.19%,1.19%,0,0,173,22,6,WSU,CCU,K,K,FO,1
Mac Daddy,1714,880,Jin Yang,1695,914,2B,34,B6,1,0,4,8,1.70%,-1.70%,0,0,173,22,6,WSU,CCU,2B,2B,2B,1
Willians Armadillo,1791,81,Jin Yang,1695,301,FO,220,B6,1,2,4,8,-1.90%,1.90%,0,0,173,22,6,WSU,CCU,FO,FO,FO,1
James Jameson LXIX,1722,469,Jin Yang,1695,687,FO,218,B6,2,2,4,8,-0.72%,0.72%,0,0,173,22,6,WSU,CCU,FO,FO,FO,1
Gregory Taint,1712,661,Harry McPotterson,1703,205,LGO,456,T1,0,0,0,0,-3.03%,3.03%,0,0,174,23,6,UNC,NCS,LGO,LGO,LGO,1
Ross Ewage,1764,720,Harry McPotterson,1703,945,K,225,T1,1,0,0,0,-2.74%,2.74%,0,0,174,23,6,UNC,NCS,K,K,FO,1
Elmo Seabreeze,1785,141,Harry McPotterson,1703,954,BB,187,T1,2,0,0,0,2.50%,-2.50%,0,1,174,23,6,UNC,NCS,BB,BB,FO,1
Roe Jogan,1748,536,Harry McPotterson,1703,566,HR,30,T1,2,1,0,0,26.72%,-26.72%,2,1,174,23,6,UNC,NCS,HR,HR,2B,1
All Starlin,1799,889,Harry McPotterson,1703,467,RGO,422,T1,2,0,0,2,-1.30%,1.30%,0,0,174,23,6,UNC,NCS,RGO,RGO,RGO,1
Kirby Birch,1800,880,Jacky Wacky,702,511,K,369,B1,0,0,0,2,-3.28%,3.28%,0,0,175,23,6,NCS,UNC,K,K,K,1
Doc Crudelly,1811,822,Jacky Wacky,702,459,K,363,B1,1,0,0,2,-2.78%,2.78%,0,0,175,23,6,NCS,UNC,K,K,K,1
Zack Markel,1721,500,Jacky Wacky,702,201,K,299,B1,2,0,0,2,-2.07%,2.07%,0,0,175,23,6,NCS,UNC,K,K,K,1
Dermot Mulveiny,1763,116,Harry McPotterson,1703,54,1B,62,T2,0,0,0,2,1.47%,-1.47%,0,1,176,23,6,UNC,NCS,1B,1B,2B,1
David Roidtiz,1742,619,Harry McPotterson,1703,382,K,237,T2,0,1,0,2,-1.68%,1.68%,0,0,176,23,6,UNC,NCS,K,K,FO,1
