Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Teddy Bigstick,2722,842,Dill Doe,2735,768,1B,74,B1,1,0,0,0,2.28%,-2.28%,0,1,118,11,4,OAK,LAD,1B,1B,,1
Teddy Bigstick,2722,100,Dill Doe,2735,78,SB,22,B1,1,1,0,0,2.45%,-2.45%,0,0,118,11,4,OAK,LAD,Steal 2B,Steal 2B,,4
Stumpy Malone,2517,326,Dill Doe,2735,832,LGO,494,B1,1,2,0,0,-3.77%,3.77%,0,0,118,11,4,OAK,LAD,LGO,LGO,,1
Pork Torkleton,1699,585,Dill Doe,2735,585,HR,0,B1,2,2,0,0,20.03%,-20.03%,2,1,118,11,4,OAK,LAD,HR,HR,,1
Lloyd Gross,135,678,Dill Doe,2735,458,FO,220,B1,2,0,2,0,-1.12%,1.12%,0,0,118,11,4,OAK,LAD,FO,FO,,1
Robert Glasses,2664,320,Sierra Hightower,776,816,LGO,496,T2,0,0,2,0,-2.72%,2.72%,0,0,119,11,4,LAD,OAK,LGO,LGO,,1
Aych Imtiyaz,170,510,Sierra Hightower,776,1,LGO,491,T2,1,0,2,0,-2.27%,2.27%,0,0,119,11,4,LAD,OAK,LGO,LGO,,1
Bo-Horse Jackman,168,829,Sierra Hightower,776,555,FO,274,T2,2,0,2,0,-1.66%,1.66%,0,0,119,11,4,LAD,OAK,FO,FO,,1
Raylees D. Kraken,2225,237,Dill Doe,2735,934,K,303,B2,0,0,2,0,-1.42%,1.42%,0,0,120,11,4,OAK,LAD,K,K,,1
Sid Houn,2258,808,Dill Doe,2735,765,2B,43,B2,1,0,2,0,2.60%,-2.60%,0,0,120,11,4,OAK,LAD,2B,2B,,1
Stu PunDous,2487,295,Dill Doe,2735,1,K,294,B2,1,2,2,0,-2.18%,2.18%,0,0,120,11,4,OAK,LAD,K,K,,1
Calvin Guerensk,1729,518,Dill Doe,2735,250,FO,268,B2,2,2,2,0,-2.88%,2.88%,0,0,120,11,4,OAK,LAD,FO,FO,,1
Coco Watanabe,204,250,Sierra Hightower,776,466,FO,216,T3,0,0,2,0,-2.94%,2.94%,0,0,121,11,4,LAD,OAK,FO,FO,,1
Picov Andropov,340,640,Sierra Hightower,776,795,2B,155,T3,1,0,2,0,5.33%,-5.33%,0,0,121,11,4,LAD,OAK,2B,BB,,1
Brian Taylor,1838,325,Sierra Hightower,776,1000,K,325,T3,1,2,2,0,-4.53%,4.53%,0,0,121,11,4,LAD,OAK,K,K,,1
Tuck,163,830,Sierra Hightower,776,595,FO,235,T3,2,2,2,0,-4.99%,4.99%,0,0,121,11,4,LAD,OAK,FO,FO,,1
Queue Jay,272,644,Dill Doe,2735,471,BB,173,B3,0,0,2,0,1.15%,-1.15%,0,1,122,11,4,OAK,LAD,BB,FO,,1
Queue Jay,272,644,Dill Doe,2735,471,SB,173,B3,0,1,2,0,2.25%,-2.25%,0,0,122,11,4,OAK,LAD,Steal 2B,Steal 2B,,4
Teddy Bigstick,2722,154,Dill Doe,2735,177,3B,23,B3,0,2,2,0,6.52%,-6.52%,1,1,122,11,4,OAK,LAD,3B,3B,,1
Stumpy Malone,2517,750,Dill Doe,2735,984,Sac,234,B3,0,3,3,0,0.63%,-0.63%,1,0,122,11,4,OAK,LAD,FO,FO,,1
Pork Torkleton,1699,202,Dill Doe,2735,265,1B,63,B3,1,0,4,0,0.38%,-0.38%,0,1,122,11,4,OAK,LAD,1B,1B,,1
Pork Torkleton,1699,563,Dill Doe,2735,265,SB,298,B3,1,1,4,0,0.42%,-0.42%,0,0,122,11,4,OAK,LAD,Steal 2B,Steal 2B,,4
Lloyd Gross,135,777,Dill Doe,2735,265,LGO,488,B3,1,2,4,0,-0.64%,0.64%,0,0,122,11,4,OAK,LAD,LGO,LGO,,1
Raylees D. Kraken,2225,488,Dill Doe,2735,432,1B,56,B3,2,2,4,0,2.29%,-2.29%,1,0,122,11,4,OAK,LAD,1B,1B,,1
Sid Houn,2258,37,Dill Doe,2735,265,K,228,B3,2,1,5,0,-0.34%,0.34%,0,0,122,11,4,OAK,LAD,K,K,,1
Jimmy Payne,2780,513,Sierra Hightower,776,913,RGO,400,T4,0,0,5,0,-0.97%,0.97%,0,0,123,11,4,LAD,OAK,RGO,RGO,,1
Jocko Jones,295,550,Sierra Hightower,776,588,2B,38,T4,1,0,5,0,1.67%,-1.67%,0,0,123,11,4,LAD,OAK,2B,2B,,1
Robert Glasses,2664,850,Sierra Hightower,776,205,RGO,355,T4,1,2,5,0,-1.60%,1.60%,0,0,123,11,4,LAD,OAK,RGO,RGO,,1
Geno Scaramucci,165,569,Sierra Hightower,776,17,LGO,448,T4,2,3,5,0,-1.11%,1.11%,0,0,123,11,4,LAD,OAK,LGO,LGO,,1
Stu PunDous,2487,14,Assassin Xekutioner,271,987,2B,27,B4,0,0,5,0,0.42%,-0.42%,0,0,124,11,4,OAK,LAD,2B,2B,,1
Calvin Guerensk,1729,777,Assassin Xekutioner,271,455,K,322,B4,0,2,5,0,-0.31%,0.31%,0,0,124,11,4,OAK,LAD,K,K,,1
Queue Jay,272,922,Assassin Xekutioner,271,455,LGO,467,B4,1,2,5,0,-0.22%,0.22%,0,0,124,11,4,OAK,LAD,LGO,LGO,,1
Teddy Bigstick,2722,105,Assassin Xekutioner,271,856,FO,249,B4,2,2,5,0,-0.31%,0.31%,0,0,124,11,4,OAK,LAD,FO,FO,,1
Bo-Horse Jackman,168,898,Sierra Hightower,776,999,1B,101,T5,0,0,5,0,1.40%,-1.40%,0,1,125,11,4,LAD,OAK,1B,1B,,1
Coco Watanabe,204,400,Sierra Hightower,776,355,2B,45,T5,0,1,5,0,4.62%,-4.62%,0,1,125,11,4,LAD,OAK,2B,2B,,1
Picov Andropov,340,278,Six,2474,657,K,379,T5,0,6,5,0,-2.94%,2.94%,0,0,125,11,4,LAD,OAK,K,K,,2
Brian Taylor,1838,6,Six,2474,983,HR,23,T5,1,6,5,0,6.20%,-6.20%,3,1,125,11,4,LAD,OAK,HR,3B,,2
Tuck,163,650,Six,2474,325,K,325,T5,1,0,5,3,-2.82%,2.82%,0,0,125,11,4,LAD,OAK,K,K,,1
Jimmy Payne,2780,420,Six,2474,516,1B,96,T5,2,0,5,3,2.91%,-2.91%,0,1,125,11,4,LAD,OAK,1B,1B,,1
Jocko Jones,295,569,Six,2474,555,HR,14,T5,2,1,5,3,30.40%,-30.40%,2,1,125,11,4,LAD,OAK,HR,HR,,1
Robert Glasses,2664,75,WILL THE THRILL,745,533,LGO,458,T5,2,0,5,5,-3.51%,3.51%,0,0,125,11,4,LAD,OAK,LGO,LGO,,1
Stumpy Malone,2517,360,Assassin Xekutioner,271,430,1B,70,B5,0,0,5,5,3.33%,-3.33%,0,1,126,11,4,OAK,LAD,1B,1B,,1
Stumpy Malone,2517,610,Assassin Xekutioner,271,665,SB,55,B5,0,1,5,5,7.04%,-7.04%,0,0,126,11,4,OAK,LAD,Steal 2B,Steal 2B,,4
Pork Torkleton,1699,236,Assassin Xekutioner,271,133,1B,103,B5,0,2,5,5,11.00%,-11.00%,0,0,126,11,4,OAK,LAD,1B,1B,,1
Lloyd Gross,135,930,Assassin Xekutioner,271,654,Sac,276,B5,0,5,5,5,2.62%,-2.62%,1,0,126,11,4,OAK,LAD,FO,FO,,2
Pork Torkleton,1699,987,Assassin Xekutioner,271,564,CS,423,B5,1,1,6,5,-2.44%,2.44%,0,0,126,11,4,OAK,LAD,CS 2B,CS 2B,,4
Raylees D. Kraken,2225,654,Assassin Xekutioner,271,564,1B,90,B5,2,0,6,5,1.06%,-1.06%,0,0,126,11,4,OAK,LAD,1B,1B,,1
Raylees D. Kraken,2225,430,Assassin Xekutioner,271,954,CS,476,B5,2,1,6,5,-2.20%,2.20%,0,0,126,11,4,OAK,LAD,CS 2B,CS 2B,,4
Geno Scaramucci,165,1000,WILL THE THRILL,745,895,1B,105,T6,0,0,6,5,7.48%,-7.48%,0,1,127,11,4,LAD,OAK,1B,1B,,1
Geno Scaramucci,165,800,WILL THE THRILL,745,566,SB,234,T6,0,1,6,5,9.91%,-9.91%,0,0,127,11,4,LAD,OAK,Steal 2B,Steal 2B,,4
Bo-Horse Jackman,168,730,WILL THE THRILL,745,568,BB,162,T6,0,2,6,5,2.76%,-2.76%,0,0,127,11,4,LAD,OAK,BB,BB,,1
Coco Watanabe,204,805,WILL THE THRILL,745,706,1B,99,T6,0,4,6,5,23.74%,-23.74%,0,0,127,11,4,LAD,OAK,1B,1B,,1
Picov Andropov,340,701,Dottie,770,485,Sac,216,T6,0,7,6,5,-6.80%,6.80%,1,0,127,11,4,LAD,OAK,FO,FO,,2
Dutch Boggs,2625,280,Dottie,770,729,DP,449,T6,1,4,6,6,-20.42%,20.42%,0,0,127,11,4,LAD,OAK,LGO,LGO,,1
Kared Jelenik,2327,481,Assassin Xekutioner,271,1,LGO,480,B6,0,0,6,6,-5.27%,5.27%,0,0,128,11,4,OAK,LAD,LGO,LGO,,1
Stu PunDous,2487,355,Assassin Xekutioner,271,88,K,267,B6,1,0,6,6,-5.09%,5.09%,0,0,128,11,4,OAK,LAD,K,K,,1
Calvin Guerensk,1729,349,Assassin Xekutioner,271,899,LGO,450,B6,2,0,6,6,-18.50%,18.50%,0,0,128,11,4,OAK,LAD,LGO,LGO,,1
Tuck,163,617,Dottie,770,620,HR,3,T7,0,2,6,6,28.29%,-28.29%,2,1,129,11,4,LAD,OAK,HR,HR,,1
Jimmy Payne,2780,580,Dottie,770,18,LGO,438,T7,0,0,6,8,-0.82%,0.82%,0,0,129,11,4,LAD,OAK,LGO,LGO,,1
Jocko Jones,295,303,Dottie,770,297,HR,6,T7,1,0,6,8,5.00%,-5.00%,1,1,129,11,4,LAD,OAK,HR,HR,,1
Robert Glasses,2664,685,Dottie,770,277,RGO,408,T7,1,0,6,9,-0.37%,0.37%,0,0,129,11,4,LAD,OAK,RGO,RGO,,1
Geno Scaramucci,165,666,Dottie,770,14,PO,348,T7,2,0,6,9,-6.78%,6.78%,0,0,129,11,4,LAD,OAK,PO,PO,,1
Queue Jay,272,120,Assassin Xekutioner,271,601,LGO,481,B7,0,2,6,9,-4.70%,4.70%,0,0,130,11,4,OAK,LAD,LGO,LGO,,1
Teddy Bigstick,2722,998,Assassin Xekutioner,271,1,HR,3,B7,1,2,6,9,7.82%,-7.82%,2,1,130,11,4,OAK,LAD,HR,HR,,1
Stumpy Malone,2517,919,Assassin Xekutioner,271,512,RGO,407,B7,1,0,8,9,-7.59%,7.59%,0,0,130,11,4,OAK,LAD,RGO,RGO,,1
Pork Torkleton,1699,666,Assassin Xekutioner,271,583,1B,83,B7,2,0,8,9,7.10%,-7.10%,0,0,130,11,4,OAK,LAD,1B,1B,,1
Lloyd Gross,135,617,Assassin Xekutioner,271,777,BB,160,B7,2,1,8,9,7.79%,-7.79%,0,0,130,11,4,OAK,LAD,BB,BB,,1
Raylees D. Kraken,2225,2,Assassin Xekutioner,271,179,FO,177,B7,2,4,8,9,-21.71%,21.71%,0,0,130,11,4,OAK,LAD,FO,FO,,1
