Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Joe Pidgeon,301,500,Hank Braun,2507,371,BB,129,B2,0,0,2,0,1.52%,-1.52%,0,1,4,1,1,STK,BAC,BB,BB,,,,,,1
Joe Pidgeon,301,123,Hank Braun,2507,891,SB,232,B2,0,1,2,0,2.05%,-2.05%,0,0,4,1,1,STK,BAC,Steal 2B,Steal 2B,,,,,,4
Mark Spoon,2377,253,Hank Braun,2507,559,PO,306,B2,0,2,2,0,-2.39%,2.39%,0,0,4,1,1,STK,BAC,PO,PO,,,,,,1
Charlie Bae,293,288,Hank Braun,2507,781,LGO,493,B2,1,2,2,0,-2.18%,2.18%,0,0,4,1,1,STK,BAC,LGO,LGO,,,,,,1
petra sabor,149,420,Hank Braun,2507,411,HR,9,B2,2,2,2,0,11.85%,-11.85%,2,1,4,1,1,STK,BAC,HR,HR,,,,,,1
Dominus Nominus,278,1,Hank Braun,2507,148,BB,147,B2,2,0,4,0,0.58%,-0.58%,0,0,4,1,1,STK,BAC,BB,BB,,,,,,1
WoodCutter Jones,2524,839,Hank Braun,2507,682,BB,157,B2,2,1,4,0,0.43%,-0.43%,0,0,4,1,1,STK,BAC,BB,BB,,,,,,1
Chody,650,892,Hank Braun,2507,712,FO,180,B2,2,4,4,0,-1.43%,1.43%,0,0,4,1,1,STK,BAC,FO,FO,,,,,,1
Sevag Vapor,106,230,Doc Dockgoose,1801,377,BB,147,T3,0,0,4,0,2.29%,-2.29%,0,1,5,1,1,BAC,STK,BB,BB,,,,,,1
Hank Braun,2507,842,Doc Dockgoose,1801,483,K,359,T3,0,1,4,0,-2.09%,2.09%,0,0,5,1,1,BAC,STK,K,K,,,,,,1
Cal Otter,546,342,Doc Dockgoose,1801,711,PO,369,T3,1,1,4,0,-1.92%,1.92%,0,0,5,1,1,BAC,STK,PO,PO,,,,,,1
IBO Bust,186,868,Doc Dockgoose,1801,969,1B,101,T3,2,1,4,0,2.73%,-2.73%,0,0,5,1,1,BAC,STK,1B,1B,,,,,,1
Merodach Baladan,100,14,Michael Ikenberry,63,941,1B,73,T3,2,5,4,0,5.70%,-5.70%,1,0,5,1,1,BAC,STK,1B,1B,,,,,,1
Johnnie Twofingers,502,1000,Michael Ikenberry,63,483,LGO,483,T3,2,5,4,1,-6.25%,6.25%,0,0,5,1,1,BAC,STK,LGO,LGO,,,,,,1
John Johnson Jr.,91,81,Crimson Chin,78,928,FO,153,B3,0,0,4,1,-0.81%,0.81%,0,0,6,1,1,STK,BAC,FO,FO,,,,,,1
Frederick Thunderpants,2371,966,Crimson Chin,78,957,HR,9,B3,1,0,4,1,4.64%,-4.64%,1,1,6,1,1,STK,BAC,HR,HR,,,,,,1
Joe Pidgeon,301,432,Crimson Chin,78,754,K,322,B3,1,0,5,1,-0.44%,0.44%,0,0,6,1,1,STK,BAC,K,K,,,,,,1
Mark Spoon,2377,722,Crimson Chin,78,254,LGO,468,B3,2,0,5,1,-0.41%,0.41%,0,0,6,1,1,STK,BAC,LGO,LGO,,,,,,1
Morris Deratt,104,811,Michael Ikenberry,63,27,FO,216,T4,0,0,5,1,-1.55%,1.55%,0,0,7,1,1,BAC,STK,FO,FO,,,,,,1
Ben Bramly,238,108,Michael Ikenberry,63,369,FO,261,T4,1,0,5,1,-1.16%,1.16%,0,0,7,1,1,BAC,STK,FO,FO,,,,,,1
Tex Wolffe,2486,301,Michael Ikenberry,63,580,K,279,T4,2,0,5,1,-0.66%,0.66%,0,0,7,1,1,BAC,STK,K,K,,,,,,1
Charlie Bae,293,260,Crimson Chin,78,837,RGO,423,B4,0,0,5,1,-0.28%,0.28%,0,0,8,1,1,STK,BAC,RGO,RGO,,,,,,1
petra sabor,149,777,Crimson Chin,78,314,LGO,463,B4,1,0,5,1,-0.30%,0.30%,0,0,8,1,1,STK,BAC,LGO,LGO,,,,,,1
Dominus Nominus,278,888,Crimson Chin,78,471,RGO,417,B4,2,0,5,1,-0.22%,0.22%,0,0,8,1,1,STK,BAC,RGO,RGO,,,,,,1
Sevag Vapor,106,804,Michael Ikenberry,63,579,FO,225,T5,0,0,5,1,-1.34%,1.34%,0,0,9,1,1,BAC,STK,FO,FO,,,,,,1
Crimson Chin,78,184,Michael Ikenberry,63,832,K,352,T5,1,0,5,1,-0.92%,0.92%,0,0,9,1,1,BAC,STK,K,K,,,,,,1
Cal Otter,546,750,Michael Ikenberry,63,832,1B,82,T5,2,0,5,1,0.85%,-0.85%,0,0,9,1,1,BAC,STK,1B,1B,,,,,,1
IBO Bust,186,380,Michael Ikenberry,63,946,LGO,434,T5,2,1,5,1,-1.32%,1.32%,0,0,9,1,1,BAC,STK,LGO,LGO,,,,,,1
WoodCutter Jones,2524,970,Crimson Chin,78,389,RGO,419,B5,0,0,5,1,-0.14%,0.14%,0,0,10,1,1,STK,BAC,RGO,RGO,,,,,,1
Chody,650,13,Crimson Chin,78,697,K,316,B5,1,0,5,1,-0.13%,0.13%,0,0,10,1,1,STK,BAC,K,K,,,,,,1
John Johnson Jr.,91,105,Crimson Chin,78,91,HR,14,B5,2,0,5,1,0.89%,-0.89%,1,1,10,1,1,STK,BAC,HR,HR,,,,,,1
Frederick Thunderpants,2371,5,Crimson Chin,78,191,FO,186,B5,2,0,6,1,-0.04%,0.04%,0,0,10,1,1,STK,BAC,FO,FO,,,,,,1
Merodach Baladan,100,888,Michael Ikenberry,63,300,RGO,412,T6,0,0,6,1,-0.40%,0.40%,0,0,11,1,1,BAC,STK,RGO,RGO,,,,,,1
Johnnie Twofingers,502,598,Michael Ikenberry,63,809,FO,211,T6,1,0,6,1,-0.22%,0.22%,0,0,11,1,1,BAC,STK,FO,FO,,,,,,1
Morris Deratt,104,698,Michael Ikenberry,63,69,PO,371,T6,2,0,6,1,-0.06%,0.06%,0,0,11,1,1,BAC,STK,PO,PO,,,,,,1
Tole Do,2653,988,Franz Joseph Hyman Jr,39,555,RGO,433,T1,0,0,0,0,-2.51%,2.51%,0,0,12,2,1,SSC,BBC,RGO,RGO,,,,,,1
Phillip Mahooters,2253,259,Franz Joseph Hyman Jr,39,136,1B,123,T1,1,0,0,0,2.43%,-2.43%,0,0,12,2,1,SSC,BBC,1B,1B,,,,,,1
Perry Platypus,2332,980,Franz Joseph Hyman Jr,39,706,K,274,T1,1,1,0,0,-2.63%,2.63%,0,0,12,2,1,SSC,BBC,K,K,,,,,,1
Robin Reynolds,371,392,Franz Joseph Hyman Jr,39,590,FO,198,T1,2,1,0,0,-3.74%,3.74%,0,0,12,2,1,SSC,BBC,FO,FO,,,,,,1
Demetrios Ooga,180,492,Mattress,116,327,BB,165,B1,0,0,0,0,2.76%,-2.76%,0,0,13,2,1,BBC,SSC,BB,BB,,,,,,1
Demetrios Ooga,180,100,Mattress,116,921,SB,179,B1,0,1,0,0,3.57%,-3.57%,0,0,13,2,1,BBC,SSC,Steal 2B,Steal 2B,,,,,,4
Haachama,1705,777,Mattress,116,250,LGO,473,B1,0,2,0,0,-4.08%,4.08%,0,0,13,2,1,BBC,SSC,LGO,LGO,,,,,,1
Malcolm Fish,2455,25,Mattress,116,838,FO,187,B1,1,2,0,0,-3.77%,3.77%,0,0,13,2,1,BBC,SSC,FO,FO,,,,,,1
Mark Schihne,2544,512,Mattress,116,865,K,353,B1,2,2,0,0,-4.92%,4.92%,0,0,13,2,1,BBC,SSC,K,K,,,,,,1
Larry Fishmang,2646,317,Franz Joseph Hyman Jr,39,626,PO,309,T2,0,0,0,0,-2.72%,2.72%,0,0,14,2,1,SSC,BBC,PO,PO,,,,,,1
Ross Ewage,1764,237,Franz Joseph Hyman Jr,39,22,FO,215,T2,1,0,0,0,-2.40%,2.40%,0,0,14,2,1,SSC,BBC,FO,FO,,,,,,1
Pang Winn,713,850,Franz Joseph Hyman Jr,39,927,2B,77,T2,2,0,0,0,3.36%,-3.36%,0,0,14,2,1,SSC,BBC,2B,2B,,,,,,1
Ferda Bois,270,210,Franz Joseph Hyman Jr,39,927,PO,283,T2,2,2,0,0,-5.35%,5.35%,0,0,14,2,1,SSC,BBC,PO,PO,,,,,,1
Kuuma Kivi,2397,498,Mattress,116,711,FO,213,B2,0,0,0,0,-2.72%,2.72%,0,0,15,2,1,BBC,SSC,FO,FO,,,,,,1
Nate Duke,2457,149,Mattress,116,185,3B,36,B2,1,0,0,0,8.80%,-8.80%,0,0,15,2,1,BBC,SSC,3B,3B,,,,,,1
Bench Warmer,665,399,Mattress,116,712,K,313,B2,1,3,0,0,-7.70%,7.70%,0,0,15,2,1,BBC,SSC,K,K,,,,,,2
Simba Martinez,1792,664,Mattress,116,408,FO,256,B2,2,3,0,0,-5.51%,5.51%,0,0,15,2,1,BBC,SSC,FO,FO,,,,,,1
Daniel Dove,66,309,Franz Joseph Hyman Jr,39,10,PO,299,T3,0,0,0,0,-3.03%,3.03%,0,0,16,2,1,SSC,BBC,PO,PO,,,,,,1
Tole Do,2653,717,Franz Joseph Hyman Jr,39,578,1B,139,T3,1,0,0,0,2.77%,-2.77%,0,0,16,2,1,SSC,BBC,1B,BB,,,,,,1
Phillip Mahooters,2253,824,Franz Joseph Hyman Jr,39,388,DP,436,T3,1,1,0,0,-7.82%,7.82%,0,0,16,2,1,SSC,BBC,RGO,RGO,,,,,,1
Paulie Wag,583,327,Mattress,116,504,FO,177,B3,0,0,0,0,-3.07%,3.07%,0,0,17,2,1,BBC,SSC,FO,FO,,,,,,1
Demetrios Ooga,180,177,Mattress,116,1000,FO,177,B3,1,0,0,0,-2.77%,2.77%,0,0,17,2,1,BBC,SSC,FO,FO,,,,,,1
Haachama,1705,420,Mattress,116,885,LGO,465,B3,2,0,0,0,-2.27%,2.27%,0,0,17,2,1,BBC,SSC,LGO,LGO,,,,,,1
Perry Platypus,2332,630,Franz Joseph Hyman Jr,39,918,K,288,T4,0,0,0,0,-3.58%,3.58%,0,0,18,2,1,SSC,BBC,K,K,,,,,,1
Robin Reynolds,371,550,Franz Joseph Hyman Jr,39,963,RGO,413,T4,1,0,0,0,-3.19%,3.19%,0,0,18,2,1,SSC,BBC,RGO,RGO,,,,,,1
Larry Fishmang,2646,69,Franz Joseph Hyman Jr,39,374,PO,305,T4,2,0,0,0,-2.75%,2.75%,0,0,18,2,1,SSC,BBC,PO,PO,,,,,,1
Malcolm Fish,2455,666,Mattress,116,481,FO,185,B4,0,0,0,0,-3.43%,3.43%,0,0,19,2,1,BBC,SSC,FO,FO,,,,,,1
Mark Schihne,2544,858,Mattress,116,516,K,342,B4,1,0,0,0,-3.17%,3.17%,0,0,19,2,1,BBC,SSC,K,K,,,,,,1
Kuuma Kivi,2397,666,Mattress,116,234,LGO,432,B4,2,0,0,0,-2.87%,2.87%,0,0,19,2,1,BBC,SSC,LGO,LGO,,,,,,1
Ross Ewage,1764,612,Franz Joseph Hyman Jr,39,22,RGO,410,T5,0,0,0,0,-4.31%,4.31%,0,0,20,2,1,SSC,BBC,RGO,RGO,,,,,,1
Pang Winn,713,420,Franz Joseph Hyman Jr,39,531,1B,111,T5,1,0,0,0,3.47%,-3.47%,0,0,20,2,1,SSC,BBC,1B,1B,,,,,,1
Ferda Bois,270,47,Franz Joseph Hyman Jr,39,806,K,241,T5,1,1,0,0,-4.01%,4.01%,0,0,20,2,1,SSC,BBC,K,PO,,,,,,1
Daniel Dove,66,723,Franz Joseph Hyman Jr,39,581,1B,142,T5,2,1,0,0,4.46%,-4.46%,0,0,20,2,1,SSC,BBC,1B,1B,,,,,,1
Tole Do,2653,810,Franz Joseph Hyman Jr,39,317,LGO,493,T5,2,5,0,0,-11.33%,11.33%,0,0,20,2,1,SSC,BBC,LGO,LGO,,,,,,1
Nate Duke,2457,420,Mattress,116,2,RGO,418,B5,0,0,0,0,-4.12%,4.12%,0,0,21,2,1,BBC,SSC,RGO,RGO,,,,,,1
Bench Warmer,665,901,Mattress,116,972,2B,71,B5,1,0,0,0,7.62%,-7.62%,0,1,21,2,1,BBC,SSC,2B,2B,,,,,,1
Simba Martinez,1792,881,Mattress,116,112,FO,231,B5,1,2,0,0,-5.71%,5.71%,0,0,21,2,1,BBC,SSC,FO,FO,,,,,,1
Paulie Wag,583,499,Mattress,116,555,2B,56,B5,2,2,0,0,25.64%,-25.64%,1,0,21,2,1,BBC,SSC,2B,2B,,,,,,1
Demetrios Ooga,180,56,Mattress,116,612,LGO,444,B5,2,2,1,0,-3.02%,3.02%,0,0,21,2,1,BBC,SSC,LGO,LGO,,,,,,1
Phillip Mahooters,2253,555,Franz Joseph Hyman Jr,39,216,PO,339,T6,0,0,1,0,-6.73%,6.73%,0,0,22,2,1,SSC,BBC,PO,PO,,,,,,1
Perry Platypus,2332,415,Franz Joseph Hyman Jr,39,424,HR,9,T6,1,0,1,0,33.39%,-33.39%,1,1,22,2,1,SSC,BBC,HR,HR,,,,,,1
Robin Reynolds,371,420,Franz Joseph Hyman Jr,39,502,1B,82,T6,1,0,1,1,3.75%,-3.75%,0,0,22,2,1,SSC,BBC,1B,1B,,,,,,1
Larry Fishmang,2646,902,Fatts Richard,2508,831,1B,71,T6,1,1,1,1,6.68%,-6.68%,0,0,22,2,1,SSC,BBC,1B,1B,,,,,,1
Ross Ewage,1764,381,Fatts Richard,2508,769,DP,388,T6,1,4,1,1,-20.42%,20.42%,0,0,22,2,1,SSC,BBC,RGO,RGO,,,,,,1
Haachama,1705,555,Mattress,116,455,1B,100,B6,0,0,1,1,3.24%,-3.24%,0,0,23,2,1,BBC,SSC,1B,1B,,,,,,1
Haachama,1705,123,Mattress,116,735,CS,388,B6,0,1,1,1,-8.51%,8.51%,0,0,23,2,1,BBC,SSC,CS 2B,CS 2B,,,,,,4
Malcolm Fish,2455,808,Mattress,116,318,LGO,490,B6,1,0,1,1,-5.09%,5.09%,0,0,23,2,1,BBC,SSC,LGO,LGO,,,,,,1
Mark Schihne,2544,150,Mattress,116,246,BB,96,B6,2,0,1,1,3.73%,-3.73%,0,0,23,2,1,BBC,SSC,BB,BB,,,,,,1
Kuuma Kivi,2397,777,Mattress,116,327,LGO,450,B6,2,1,1,1,-22.23%,22.23%,0,0,23,2,1,BBC,SSC,LGO,LGO,,,,,,1
Pang Winn,713,123,Fatts Richard,2508,212,1B,89,T7,0,2,1,1,15.00%,-15.00%,0,1,24,2,1,SSC,BBC,1B,1B,,,,,,1
Ferda Bois,270,236,Fatts Richard,2508,439,BB,203,T7,0,5,1,1,4.23%,-4.23%,0,1,24,2,1,SSC,BBC,BB,FO,,,,,,2
Daniel Dove,66,245,Mark Schihne,2544,271,2B,26,T7,0,7,1,1,13.56%,-13.56%,2,1,24,2,1,SSC,BBC,2B,2B,,,,,,1
Tole Do,2653,347,Mark Schihne,2544,180,BB,167,T7,0,6,1,3,0.55%,-0.55%,0,1,24,2,1,SSC,BBC,BB,BB,,,,,,2
Phillip Mahooters,2253,888,Mark Schihne,2544,900,3B,12,T7,0,7,1,3,2.76%,-2.76%,3,1,24,2,1,SSC,BBC,3B,3B,,,,,,2
Perry Platypus,2332,7,Malcolm Fish,2455,822,Sac,185,T7,0,3,1,6,0.19%,-0.19%,1,0,24,2,1,SSC,BBC,FO,FO,,,,,,2
Robin Reynolds,371,126,Malcolm Fish,2455,630,LGO,496,T7,1,0,1,7,-0.04%,0.04%,0,0,24,2,1,SSC,BBC,LGO,LGO,,,,,,1
Larry Fishmang,2646,125,Malcolm Fish,2455,126,HR,1,T7,2,0,1,7,0.22%,-0.22%,1,1,24,2,1,SSC,BBC,HR,HR,,,,,,1
Ross Ewage,1764,361,Malcolm Fish,2455,917,LGO,444,T7,2,0,1,8,-0.25%,0.25%,0,0,24,2,1,SSC,BBC,LGO,LGO,,,,,,1
Nate Duke,2457,9,Mattress,116,941,2B,68,B7,0,2,1,8,0.57%,-0.57%,1,0,25,2,1,BBC,SSC,2B,2B,,,,,,1
Bench Warmer,665,851,Mattress,116,145,K,294,B7,0,2,2,8,-0.56%,0.56%,0,0,25,2,1,BBC,SSC,K,K,,,,,,1
Simba Martinez,1792,567,Mattress,116,185,PO,382,B7,1,2,2,8,-0.32%,0.32%,0,0,25,2,1,BBC,SSC,PO,PO,,,,,,1
Paulie Wag,583,332,Mattress,116,750,RGO,418,B7,2,2,2,8,-0.08%,0.08%,0,0,25,2,1,BBC,SSC,RGO,RGO,,,,,,1
Larold,32,500,Dirk Digglet,2206,698,FO,198,T1,0,0,0,0,-2.51%,2.51%,0,0,26,3,1,BBB,FAP,FO,FO,,,,,,1
Holden Beers,529,508,Dirk Digglet,2206,693,FO,185,T1,1,0,0,0,-2.18%,2.18%,0,0,26,3,1,BBB,FAP,FO,FO,,,,,,1
Chicano Bradley,2509,133,Dirk Digglet,2206,104,HR,29,T1,2,0,0,0,12.09%,-12.09%,1,1,26,3,1,BBB,FAP,HR,HR,,,,,,1
S. Jay Cutler,255,115,Dirk Digglet,2206,228,BB,113,T1,2,0,0,1,1.88%,-1.88%,0,0,26,3,1,BBB,FAP,BB,BB,,,,,,1
Juni Panda,488,889,Dirk Digglet,2206,215,PO,326,T1,2,1,0,1,-3.35%,3.35%,0,0,26,3,1,BBB,FAP,PO,PO,,,,,,1
Doc Dockgoose,1801,33,Vinny Vega,723,188,BB,155,B1,0,0,0,1,3.22%,-3.22%,0,0,27,3,1,FAP,BBB,BB,BB,,,,,,1
John Smith,2275,188,Vinny Vega,723,222,2B,34,B1,0,1,0,1,13.69%,-13.69%,0,0,27,3,1,FAP,BBB,2B,2B,,,,,,1
Mark Spoon,2377,515,Vinny Vega,723,21,LGO,494,B1,0,6,0,1,-5.59%,5.59%,0,0,27,3,1,FAP,BBB,LGO,LGO,,,,,,2
Kenny Powers,2627,633,Vinny Vega,723,333,K,300,B1,1,6,0,1,-9.54%,9.54%,0,0,27,3,1,FAP,BBB,K,K,,,,,,2
Pablo Sanchez IV,2631,200,Vinny Vega,723,799,LGO,401,B1,2,6,0,1,-8.81%,8.81%,0,0,27,3,1,FAP,BBB,LGO,LGO,,,,,,1
Jordan Hass,2589,72,Dirk Digglet,2206,911,FO,161,T2,0,0,0,1,-2.27%,2.27%,0,0,28,3,1,BBB,FAP,FO,FO,,,,,,1
Caleb Aiken,324,743,Dirk Digglet,2206,211,LGO,468,T2,1,0,0,1,-2.02%,2.02%,0,0,28,3,1,BBB,FAP,LGO,LGO,,,,,,1
Nelson Van Halen,649,499,Dirk Digglet,2206,404,1B,95,T2,2,0,0,1,1.88%,-1.88%,0,0,28,3,1,BBB,FAP,1B,1B,,,,,,1
Vinny Vega,723,333,Dirk Digglet,2206,679,PO,346,T2,2,1,0,1,-3.57%,3.57%,0,0,28,3,1,BBB,FAP,PO,PO,,,,,,1
Tristan Philip-guide,2356,305,Vinny Vega,723,488,BB,183,B2,0,0,0,1,3.61%,-3.61%,0,1,29,3,1,FAP,BBB,BB,BB,,,,,,1
Tole Do,2653,666,Vinny Vega,723,800,BB,134,B2,0,1,0,1,6.63%,-6.63%,0,1,29,3,1,FAP,BBB,BB,BB,,,,,,1
Joe DiBango,2577,1,Vinny Vega,723,1,HR,0,B2,0,4,0,1,27.23%,-27.23%,3,1,29,3,1,FAP,BBB,HR,HR,,,,,,1
Giles Sweeney,2573,435,Jordan Hass,2589,72,RGO,363,B2,0,0,3,1,-1.42%,1.42%,0,0,29,3,1,FAP,BBB,RGO,RGO,,,,,,1
Doc Dockgoose,1801,3,Jordan Hass,2589,650,K,353,B2,1,0,3,1,-1.33%,1.33%,0,0,29,3,1,FAP,BBB,K,K,,,,,,1
John Smith,2275,650,Jordan Hass,2589,666,HR,16,B2,2,0,3,1,8.04%,-8.04%,1,1,29,3,1,FAP,BBB,HR,HR,,,,,,1
Mark Spoon,2377,887,Jordan Hass,2589,457,RGO,430,B2,2,0,4,1,-0.69%,0.69%,0,0,29,3,1,FAP,BBB,RGO,RGO,,,,,,1
Larold,32,58,Dirk Digglet,2206,555,LGO,497,T3,0,0,4,1,-2.28%,2.28%,0,0,30,3,1,BBB,FAP,LGO,LGO,,,,,,1
Holden Beers,529,631,Dirk Digglet,2206,265,RGO,366,T3,1,0,4,1,-1.87%,1.87%,0,0,30,3,1,BBB,FAP,RGO,RGO,,,,,,1
Chicano Bradley,2509,543,Dirk Digglet,2206,429,BB,114,T3,2,0,4,1,1.88%,-1.88%,0,1,30,3,1,BBB,FAP,BB,BB,,,,,,1
S. Jay Cutler,255,369,Dirk Digglet,2206,393,3B,24,T3,2,1,4,1,8.64%,-8.64%,1,0,30,3,1,BBB,FAP,3B,3B,,,,,,1
Juni Panda,488,420,Dirk Digglet,2206,724,K,304,T3,2,3,4,2,-5.02%,5.02%,0,0,30,3,1,BBB,FAP,K,K,,,,,,1
Kenny Powers,2627,211,Jordan Hass,2589,553,K,342,B3,0,0,4,2,-1.22%,1.22%,0,0,31,3,1,FAP,BBB,K,K,,,,,,1
Pablo Sanchez IV,2631,,Jordan Hass,2589,,Auto BB,,B3,1,0,4,2,0.97%,-0.97%,0,0,31,3,1,FAP,BBB,Auto BB,Auto BB,,,,,,10
Tristan Philip-guide,2356,920,Jordan Hass,2589,346,PO,426,B3,1,1,4,2,-1.18%,1.18%,0,0,31,3,1,FAP,BBB,PO,PO,,,,,,1
Tole Do,2653,312,Jordan Hass,2589,76,FO,236,B3,2,1,4,2,-2.03%,2.03%,0,0,31,3,1,FAP,BBB,FO,FO,,,,,,1
Jordan Hass,2589,723,Dirk Digglet,2206,970,K,247,T4,0,0,4,2,-3.22%,3.22%,0,0,32,3,1,BBB,FAP,K,K,,,,,,1
Caleb Aiken,324,501,Dirk Digglet,2206,510,HR,9,T4,1,0,4,2,11.51%,-11.51%,1,1,32,3,1,BBB,FAP,HR,HR,,,,,,1
Nelson Van Halen,649,500,Dirk Digglet,2206,400,1B,100,T4,1,0,4,3,3.84%,-3.84%,0,1,32,3,1,BBB,FAP,1B,1B,,,,,,1
Vinny Vega,723,833,Dirk Digglet,2206,2,FO,169,T4,1,1,4,3,-3.93%,3.93%,0,0,32,3,1,BBB,FAP,FO,FO,,,,,,1
Larold,32,902,Dirk Digglet,2206,833,2B,69,T4,2,1,4,3,19.81%,-19.81%,1,0,32,3,1,BBB,FAP,2B,2B,,,,,,1
Holden Beers,529,8,Dirk Digglet,2206,351,PO,343,T4,2,2,4,4,-7.21%,7.21%,0,0,32,3,1,BBB,FAP,PO,PO,,,,,,1
Joe DiBango,2577,783,Jordan Hass,2589,546,K,237,B4,0,0,4,4,-3.43%,3.43%,0,0,33,3,1,FAP,BBB,K,K,,,,,,1
Giles Sweeney,2573,478,Jordan Hass,2589,444,HR,34,B4,1,0,4,4,20.22%,-20.22%,1,1,33,3,1,FAP,BBB,HR,HR,,,,,,1
Doc Dockgoose,1801,79,Jordan Hass,2589,999,1B,80,B4,1,0,5,4,1.59%,-1.59%,0,0,33,3,1,FAP,BBB,1B,1B,,,,,,1
John Smith,2275,1,Holden Beers,529,212,FO,211,B4,1,1,5,4,-1.79%,1.79%,0,0,33,3,1,FAP,BBB,FO,FO,,,,,,1
Mark Spoon,2377,,Holden Beers,529,,Auto K,,B4,2,1,5,4,-3.03%,3.03%,0,0,33,3,1,FAP,BBB,Auto K,Auto K,,,,,,9
Chicano Bradley,2509,759,Dirk Digglet,2206,854,1B,95,T5,0,0,5,4,5.72%,-5.72%,0,0,34,3,1,BBB,FAP,1B,1B,,,,,,1
S. Jay Cutler,255,937,Dirk Digglet,2206,565,PO,372,T5,0,1,5,4,-5.83%,5.83%,0,0,34,3,1,BBB,FAP,PO,PO,,,,,,1
Juni Panda,488,69,Dirk Digglet,2206,442,DP,373,T5,1,1,5,4,-12.80%,12.80%,0,0,34,3,1,BBB,FAP,RGO,RGO,,,,,,1
Kenny Powers,2627,777,Holden Beers,529,404,K,373,B5,0,0,5,4,-1.37%,1.37%,0,0,35,3,1,FAP,BBB,K,K,,,,,,1
Pablo Sanchez IV,2631,251,Holden Beers,529,955,PO,296,B5,1,0,5,4,-1.30%,1.30%,0,0,35,3,1,FAP,BBB,PO,PO,,,,,,1
Tristan Philip-guide,2356,905,Holden Beers,529,941,2B,36,B5,2,0,5,4,1.88%,-1.88%,0,1,35,3,1,FAP,BBB,2B,2B,,,,,,1
Tole Do,2653,418,Holden Beers,529,424,HR,6,B5,2,2,5,4,11.30%,-11.30%,2,1,35,3,1,FAP,BBB,HR,HR,,,,,,1
Joe DiBango,2577,,Holden Beers,529,,IBB,,B5,2,0,7,4,0.22%,-0.22%,0,0,35,3,1,FAP,BBB,IBB,IBB,,,,,,8
Giles Sweeney,2573,69,Holden Beers,529,692,K,377,B5,2,1,7,4,-0.44%,0.44%,0,0,35,3,1,FAP,BBB,K,RGO,,,,,,1
