Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Creatør Slander,2772,151,Gray Goose McGillicuddy,1961,801,RGO,350,B4,2,0,5,1,-0.22%,0.22%,0,0,8,1,1,BOS,KCR,RGO,RGO,K,,,,,1
Connor Morgan,362,110,Uncle Crush,3072,962,BB,148,T5,0,0,5,1,2.20%,-2.20%,0,1,9,1,1,KCR,BOS,BB,FO,BB,,,,,1
Mattie Christewson,2598,950,Uncle Crush,3072,3,2B,53,T5,0,1,5,1,7.75%,-7.75%,0,1,9,1,1,KCR,BOS,2B,2B,2B,,,,,1
Rob Patterson,140,582,Uncle Crush,3072,485,1B,97,T5,0,6,5,1,6.35%,-6.35%,1,0,9,1,1,KCR,BOS,1B,1B,1B,3072,,,,1
Mongy Whumpus,130,485,Uncle Crush,3072,347,BB,138,T5,0,5,5,2,9.94%,-9.94%,0,0,9,1,1,KCR,BOS,BB,FO,BB,,,,,1
Egor Kucherov,2342,7,William T. Striker,2867,290,Sac,283,T5,0,7,5,2,-7.16%,7.16%,1,0,9,1,1,KCR,BOS,FO,FO,Sac,3072,,,,1
Davoin Shower-Handel,1949,968,William T. Striker,2867,488,DP,480,T5,1,4,5,3,-16.53%,16.53%,0,0,9,1,1,KCR,BOS,LGO,LGO,DP,,,,,1
Tony Pizza,2844,13,Gray Goose McGillicuddy,1961,33,2B,20,B5,0,0,5,3,1.61%,-1.61%,0,1,10,1,1,BOS,KCR,2B,2B,HR,,,,,1
Hippo Jars,2902,528,Triscuit McBiskit,2855,544,3B,16,B5,0,2,5,3,3.28%,-3.28%,1,1,10,1,1,BOS,KCR,3B,HR,HR,,1961,,,1
Dixon Uraz,34,808,Triscuit McBiskit,2855,547,Sac,261,B5,0,3,6,3,0.25%,-0.25%,1,0,10,1,1,BOS,KCR,FO,FO,Sac,2855,,,,1
Boomer Fisher,2933,555,Triscuit McBiskit,2855,666,1B,111,B5,1,0,7,3,0.12%,-0.12%,0,1,10,1,1,BOS,KCR,1B,1B,1B,,,,,1
Tendaji Okoye,813,712,Triscuit McBiskit,2855,752,2B,40,B5,1,1,7,3,0.44%,-0.44%,0,0,10,1,1,BOS,KCR,2B,2B,2B,,,,,1
Secret Wolfe,3193,275,Triscuit McBiskit,2855,375,1B,100,B5,1,6,7,3,0.46%,-0.46%,1,0,10,1,1,BOS,KCR,1B,1B,1B,2855,,,,1
Ringo Swingo,2838,224,Triscuit McBiskit,2855,57,BB,167,B5,1,5,8,3,0.02%,-0.02%,0,0,10,1,1,BOS,KCR,BB,FO,BB,,,,,1
Norm Niner,3046,899,Triscuit McBiskit,2855,172,K,273,B5,1,7,8,3,-0.24%,0.24%,0,0,10,1,1,BOS,KCR,K,K,Sac,,,,,1
Creatør Slander,2772,240,Triscuit McBiskit,2855,74,FO,166,B5,2,7,8,3,-0.08%,0.08%,0,0,10,1,1,BOS,KCR,FO,FO,BB,,,,,1
Nicholas Fouss,1776,759,William T. Striker,2867,44,FO,285,T6,0,0,8,3,-0.40%,0.40%,0,0,11,1,1,KCR,BOS,FO,FO,K,,,,,1
Bill Billiamson,534,385,William T. Striker,2867,635,FO,250,T6,1,0,8,3,-0.22%,0.22%,0,0,11,1,1,KCR,BOS,FO,FO,FO,,,,,1
Indy Sayne,151,363,William T. Striker,2867,731,RGO,368,T6,2,0,8,3,-0.06%,0.06%,0,0,11,1,1,KCR,BOS,RGO,RGO,K,,,,,1
Juan Diego De Las Rosas,82,634,Baberaham Lincoln,3004,202,RGO,432,T1,0,0,0,0,-2.51%,2.51%,0,0,12,2,1,COL,MIL,RGO,RGO,RGO,,,,,1
Dick McScrotington,81,777,Baberaham Lincoln,3004,444,K,333,T1,1,0,0,0,-2.18%,2.18%,0,0,12,2,1,COL,MIL,K,K,K,,,,,1
Steel Pipe Simpson,80,319,Baberaham Lincoln,3004,343,3B,24,T1,2,0,0,0,3.16%,-3.16%,0,1,12,2,1,COL,MIL,3B,3B,HR,,,,,1
Flame-Test Fleming,3144,120,Baberaham Lincoln,3004,1,1B,119,T1,2,3,0,0,10.81%,-10.81%,1,1,12,2,1,COL,MIL,1B,1B,1B,3004,,,,1
Maximus Os,1814,957,Baberaham Lincoln,3004,2,2B,45,T1,2,1,0,1,11.46%,-11.46%,1,0,12,2,1,COL,MIL,2B,2B,2B,,,3004,,1
Cash Thrower,3101,450,Baberaham Lincoln,3004,5,RGO,445,T1,2,2,0,2,-3.46%,3.46%,0,0,12,2,1,COL,MIL,RGO,RGO,RGO,,,,,1
Gerald McCoy,2389,478,Commie Ohtani,39,156,K,322,B1,0,0,0,2,-2.74%,2.74%,0,0,13,2,1,MIL,COL,K,K,K,,,,,1
Brick Bruiser,516,312,Commie Ohtani,39,800,LGO,488,B1,1,0,0,2,-2.20%,2.20%,0,0,13,2,1,MIL,COL,LGO,LGO,LGO,,,,,1
Jacob Thomas,3105,350,Commie Ohtani,39,790,RGO,440,B1,2,0,0,2,-1.72%,1.72%,0,0,13,2,1,MIL,COL,RGO,RGO,RGO,,,,,1
Marquis de Leek,3102,414,Baberaham Lincoln,3004,909,LGO,495,T2,0,0,0,2,-1.70%,1.70%,0,0,14,2,1,COL,MIL,LGO,LGO,LGO,,,,,1
Dante Dagostino,2846,969,Baberaham Lincoln,3004,606,K,363,T2,1,0,0,2,-1.52%,1.52%,0,0,14,2,1,COL,MIL,K,K,K,,,,,1
Henrik Omega,84,34,Baberaham Lincoln,3004,69,2B,35,T2,2,0,0,2,2.20%,-2.20%,0,0,14,2,1,COL,MIL,2B,2B,2B,,,,,1
Juan Diego De Las Rosas,82,309,Baberaham Lincoln,3004,789,LGO,480,T2,2,2,0,2,-3.57%,3.57%,0,0,14,2,1,COL,MIL,LGO,LGO,LGO,,,,,1
Grunt Manly,2948,820,Commie Ohtani,39,909,1B,89,B2,0,0,0,2,3.60%,-3.60%,0,1,15,2,1,MIL,COL,1B,1B,1B,,,,,1
Mîke Ock,2882,250,Commie Ohtani,39,217,2B,33,B2,0,1,0,2,14.87%,-14.87%,0,1,15,2,1,MIL,COL,2B,2B,2B,,,,,1
Lincoln Pickett,2870,17,Commie Ohtani,39,736,Sac,281,B2,0,6,0,2,-3.33%,3.33%,1,0,15,2,1,MIL,COL,FO,FO,Sac,39,,,,2
John Baseball,2970,473,Commie Ohtani,39,841,PO,368,B2,1,2,1,2,-4.72%,4.72%,0,0,15,2,1,MIL,COL,PO,PO,K,,,,,1
Paddy O'Connor,549,236,Commie Ohtani,39,420,BB,184,B2,2,2,1,2,2.20%,-2.20%,0,1,15,2,1,MIL,COL,BB,FO,FO,,,,,1
Juan Manuel Navarrete,3139,852,Commie Ohtani,39,841,3B,11,B2,2,4,1,2,26.04%,-26.04%,2,1,15,2,1,MIL,COL,3B,3B,HR,,39,39,,1
Gerald McCoy,2389,261,Commie Ohtani,39,261,HR,0,B2,2,3,3,2,16.47%,-16.47%,2,1,15,2,1,MIL,COL,HR,HR,HR,39,,,39,1
Brick Bruiser,516,666,Commie Ohtani,39,520,BB,146,B2,2,0,5,2,0.75%,-0.75%,0,0,15,2,1,MIL,COL,BB,FO,BB,,,,,1
Jacob Thomas,3105,950,Commie Ohtani,39,615,K,335,B2,2,1,5,2,-1.44%,1.44%,0,0,15,2,1,MIL,COL,K,K,K,,,,,1
Dick McScrotington,81,333,Baberaham Lincoln,3004,941,PO,392,T3,0,0,5,2,-2.28%,2.28%,0,0,16,2,1,COL,MIL,PO,PO,PO,,,,,1
Steel Pipe Simpson,80,692,Baberaham Lincoln,3004,803,1B,111,T3,1,0,5,2,2.58%,-2.58%,0,0,16,2,1,COL,MIL,1B,1B,1B,,,,,1
Flame-Test Fleming,3144,53,Baberaham Lincoln,3004,333,K,280,T3,1,1,5,2,-2.57%,2.57%,0,0,16,2,1,COL,MIL,K,K,FO,,,,,1
Maximus Os,1814,147,Baberaham Lincoln,3004,25,1B,122,T3,2,1,5,2,3.15%,-3.15%,0,0,16,2,1,COL,MIL,1B,1B,1B,,,,,1
Cash Thrower,3101,720,Baberaham Lincoln,3004,11,K,291,T3,2,5,5,2,-6.25%,6.25%,0,0,16,2,1,COL,MIL,K,K,K,,,,,1
Grunt Manly,2948,666,Commie Ohtani,39,445,FO,221,B3,0,0,5,2,-0.81%,0.81%,0,0,17,2,1,MIL,COL,FO,FO,FO,,,,,1
Mîke Ock,2882,501,Commie Ohtani,39,445,2B,56,B3,1,0,5,2,1.45%,-1.45%,0,1,17,2,1,MIL,COL,2B,2B,2B,,,,,1
Lincoln Pickett,2870,138,Commie Ohtani,39,715,RGO,423,B3,1,2,5,2,-1.21%,1.21%,0,0,17,2,1,MIL,COL,RGO,RGO,RGO,,,,,1
John Baseball,2970,965,Commie Ohtani,39,945,3B,20,B3,2,3,5,2,4.54%,-4.54%,1,0,17,2,1,MIL,COL,3B,3B,HR,39,,,,1
Paddy O'Connor,549,833,Commie Ohtani,39,179,PO,346,B3,2,3,6,2,-0.99%,0.99%,0,0,17,2,1,MIL,COL,PO,PO,K,,,,,1
Marquis de Leek,3102,818,Baberaham Lincoln,3004,590,FO,228,T4,0,0,6,2,-1.55%,1.55%,0,0,18,2,1,COL,MIL,FO,FO,FO,,,,,1
Dante Dagostino,2846,807,Baberaham Lincoln,3004,318,LGO,489,T4,1,0,6,2,-1.16%,1.16%,0,0,18,2,1,COL,MIL,LGO,LGO,LGO,,,,,1
Henrik Omega,84,988,Baberaham Lincoln,3004,901,1B,87,T4,2,0,6,2,1.04%,-1.04%,0,0,18,2,1,COL,MIL,1B,1B,1B,,,,,1
Juan Diego De Las Rosas,82,726,Baberaham Lincoln,3004,411,K,315,T4,2,1,6,2,-1.70%,1.70%,0,0,18,2,1,COL,MIL,K,K,K,,,,,1
Juan Manuel Navarrete,3139,904,Commie Ohtani,39,838,1B,66,B4,0,0,6,2,0.31%,-0.31%,0,0,19,2,1,MIL,COL,1B,1B,1B,,,,,1
Gerald McCoy,2389,949,Commie Ohtani,39,42,1B,93,B4,0,1,6,2,0.54%,-0.54%,0,0,19,2,1,MIL,COL,1B,1B,1B,,,,,1
Brick Bruiser,516,222,Hank Murphy,76,813,PO,409,B4,0,4,6,2,-0.46%,0.46%,0,0,19,2,1,MIL,COL,PO,PO,DP,,,,,1
Jacob Thomas,3105,555,Hank Murphy,76,909,PO,354,B4,1,4,6,2,-0.43%,0.43%,0,0,19,2,1,MIL,COL,PO,PO,K,,,,,1
Grunt Manly,2948,215,Hank Murphy,76,750,LGO,465,B4,2,4,6,2,-0.76%,0.76%,0,0,19,2,1,MIL,COL,LGO,LGO,LGO,,,,,1
Dick McScrotington,81,69,Baberaham Lincoln,3004,411,K,342,T5,0,0,6,2,-1.34%,1.34%,0,0,20,2,1,COL,MIL,K,K,K,,,,,1
Steel Pipe Simpson,80,528,Baberaham Lincoln,3004,867,K,339,T5,1,0,6,2,-0.92%,0.92%,0,0,20,2,1,COL,MIL,K,K,K,,,,,1
Flame-Test Fleming,3144,275,Baberaham Lincoln,3004,690,RGO,415,T5,2,0,6,2,-0.47%,0.47%,0,0,20,2,1,COL,MIL,RGO,RGO,RGO,,,,,1
Mîke Ock,2882,613,Hank Murphy,76,920,K,307,B5,0,0,6,2,-0.14%,0.14%,0,0,21,2,1,MIL,COL,K,K,K,,,,,1
Lincoln Pickett,2870,178,Hank Murphy,76,979,FO,199,B5,1,0,6,2,-0.13%,0.13%,0,0,21,2,1,MIL,COL,FO,FO,FO,,,,,1
John Baseball,2970,777,Hank Murphy,76,81,K,304,B5,2,0,6,2,-0.11%,0.11%,0,0,21,2,1,MIL,COL,K,K,K,,,,,1
Maximus Os,1814,586,Baberaham Lincoln,3004,604,3B,18,T6,0,0,6,2,2.70%,-2.70%,0,0,22,2,1,COL,MIL,3B,3B,HR,,,,,1
Cash Thrower,3101,315,Baberaham Lincoln,3004,922,PO,393,T6,0,3,6,2,-2.23%,2.23%,0,0,22,2,1,COL,MIL,PO,PO,PO,,,,,1
Marquis de Leek,3102,742,Baberaham Lincoln,3004,559,BB,183,T6,1,3,6,2,2.88%,-2.88%,0,0,22,2,1,COL,MIL,BB,FO,Sac,,,,,1
Dante Dagostino,2846,163,Baberaham Lincoln,3004,777,PO,386,T6,1,5,6,2,-3.18%,3.18%,0,0,22,2,1,COL,MIL,PO,PO,PO,,,,,1
Henrik Omega,84,975,Baberaham Lincoln,3004,432,LGO,457,T6,2,5,6,2,-1.81%,1.81%,0,0,22,2,1,COL,MIL,LGO,LGO,LGO,,,,,1
Donnie Draper,138,1,Jihmih Tyranus,2873,439,PO,438,T1,0,0,0,0,-2.51%,2.51%,0,0,23,3,1,NYY,OAK,PO,PO,RGO,,,,,1
Saitoo Syde,814,981,Jihmih Tyranus,2873,294,K,313,T1,1,0,0,0,-2.18%,2.18%,0,0,23,3,1,NYY,OAK,K,K,K,,,,,1
James Jameson CDXX,2736,573,Jihmih Tyranus,2873,681,1B,108,T1,2,0,0,0,1.98%,-1.98%,0,0,23,3,1,NYY,OAK,1B,1B,1B,,,,,1
BEANS Leschnewski,1781,945,Jihmih Tyranus,2873,401,RGO,456,T1,2,1,0,0,-3.74%,3.74%,0,0,23,3,1,NYY,OAK,RGO,RGO,LGO,,,,,1
Gnome Chomsky,2964,99,Fik Seiko,2207,603,LGO,496,B1,0,0,0,0,-2.48%,2.48%,0,0,24,3,1,OAK,NYY,LGO,LGO,LGO,,,,,1
Teddy Bigstick,2722,457,Fik Seiko,2207,670,FO,213,B1,1,0,0,0,-2.17%,2.17%,0,0,24,3,1,OAK,NYY,FO,FO,FO,,,,,1
Willie Gardner,2856,411,Fik Seiko,2207,184,FO,227,B1,2,0,0,0,-1.79%,1.79%,0,0,24,3,1,OAK,NYY,FO,FO,FO,,,,,1
PickYrSpot n'Swing,3085,936,Jihmih Tyranus,2873,20,1B,84,T2,0,0,0,0,3.09%,-3.09%,0,1,25,3,1,NYY,OAK,1B,1B,1B,,,,,1
PickYrSpot n'Swing,3085,20,Jihmih Tyranus,2873,196,SB,176,T2,0,1,0,0,3.72%,-3.72%,0,0,25,3,1,NYY,OAK,STEAL 2B,STEAL 2B,SB,,,,,4
Cornbread House,3000,420,Jihmih Tyranus,2873,153,PO,267,T2,0,2,0,0,-4.42%,4.42%,0,0,25,3,1,NYY,OAK,PO,PO,FO,,,,,1
Apple Watch,1788,430,Jihmih Tyranus,2873,801,PO,371,T2,1,2,0,0,-4.15%,4.15%,0,0,25,3,1,NYY,OAK,PO,PO,K,,,,,1
Mr Peggable,259,626,Jihmih Tyranus,2873,642,HR,16,T2,2,2,0,0,22.49%,-22.49%,2,1,25,3,1,NYY,OAK,HR,HR,HR,,2873,,2873,1
Hunter D. Parker,2591,652,Jihmih Tyranus,2873,239,LGO,413,T2,2,0,0,2,-1.37%,1.37%,0,0,25,3,1,NYY,OAK,LGO,LGO,RGO,,,,,1
Bonesy McSkellington,1733,273,Fik Seiko,2207,399,BB,126,B2,0,0,0,2,3.60%,-3.60%,0,0,26,3,1,OAK,NYY,BB,FO,1B,,,,,1
Kries Von Kriestalhauser,2959,111,Fik Seiko,2207,762,K,349,B2,0,1,0,2,-3.56%,3.56%,0,0,26,3,1,OAK,NYY,K,K,K,,,,,1
Sierra Hightower,776,743,Fik Seiko,2207,190,DP,447,B2,1,1,0,2,-7.43%,7.43%,0,0,26,3,1,OAK,NYY,RGO,RGO,DP,,,,,1
Donnie Draper,138,220,Jihmih Tyranus,2873,414,FO,194,T3,0,0,0,2,-1.72%,1.72%,0,0,27,3,1,NYY,OAK,FO,FO,FO,,,,,1
Saitoo Syde,814,747,Jihmih Tyranus,2873,444,K,303,T3,1,0,0,2,-1.56%,1.56%,0,0,27,3,1,NYY,OAK,K,K,K,,,,,1
James Jameson CDXX,2736,845,Jihmih Tyranus,2873,401,PO,444,T3,2,0,0,2,-1.30%,1.30%,0,0,27,3,1,NYY,OAK,PO,PO,RGO,,,,,1
Sterling Turlington,2710,969,Fik Seiko,2207,518,LGO,451,B3,0,0,0,2,-3.28%,3.28%,0,0,28,3,1,OAK,NYY,LGO,LGO,LGO,,,,,1
Peter Hoomanawanui,2504,305,Fik Seiko,2207,550,FO,245,B3,1,0,0,2,-2.78%,2.78%,0,0,28,3,1,OAK,NYY,FO,FO,FO,,,,,1
Archie 'Clumsy' Sybil,3093,600,Fik Seiko,2207,30,RGO,430,B3,2,0,0,2,-2.07%,2.07%,0,0,28,3,1,OAK,NYY,RGO,RGO,RGO,,,,,1
BEANS Leschnewski,1781,11,Jihmih Tyranus,2873,671,PO,340,T4,0,0,0,2,-1.53%,1.53%,0,0,29,3,1,NYY,OAK,PO,PO,K,,,,,1
PickYrSpot n'Swing,3085,513,Jihmih Tyranus,2873,201,PO,312,T4,1,0,0,2,-1.44%,1.44%,0,0,29,3,1,NYY,OAK,PO,PO,K,,,,,1
Cornbread House,3000,900,Jihmih Tyranus,2873,777,BB,123,T4,2,0,0,2,1.30%,-1.30%,0,0,29,3,1,NYY,OAK,BB,FO,1B,,,,,1
Apple Watch,1788,700,Jihmih Tyranus,2873,978,K,278,T4,2,1,0,2,-2.56%,2.56%,0,0,29,3,1,NYY,OAK,K,K,FO,,,,,1
Gnome Chomsky,2964,349,Fik Seiko,2207,440,1B,91,B4,0,0,0,2,5.09%,-5.09%,0,0,30,3,1,OAK,NYY,1B,1B,1B,,,,,1
Teddy Bigstick,2722,99,Fik Seiko,2207,686,DP,413,B4,0,1,0,2,-11.94%,11.94%,0,0,30,3,1,OAK,NYY,RGO,RGO,DP,,,,,1
Willie Gardner,2856,875,Fik Seiko,2207,926,2B,51,B4,2,0,0,2,4.15%,-4.15%,0,0,30,3,1,OAK,NYY,2B,2B,2B,,,,,1
Bonesy McSkellington,1733,165,Fik Seiko,2207,747,RGO,418,B4,2,2,0,2,-6.41%,6.41%,0,0,30,3,1,OAK,NYY,RGO,RGO,RGO,,,,,1
Mr Peggable,259,706,Jihmih Tyranus,2873,883,FO,177,T5,0,0,0,2,-1.31%,1.31%,0,0,31,3,1,NYY,OAK,FO,FO,BB,,,,,1
Hunter D. Parker,2591,914,Jihmih Tyranus,2873,11,1B,97,T5,1,0,0,2,0.89%,-0.89%,0,0,31,3,1,NYY,OAK,1B,1B,1B,,,,,1
Donnie Draper,138,616,Jihmih Tyranus,2873,367,K,249,T5,1,1,0,2,-1.12%,1.12%,0,0,31,3,1,NYY,OAK,K,K,FO,,,,,1
Saitoo Syde,814,386,Jihmih Tyranus,2873,759,PO,373,T5,2,1,0,2,-2.09%,2.09%,0,0,31,3,1,NYY,OAK,PO,PO,K,,,,,1
Kries Von Kriestalhauser,2959,56,Fik Seiko,2207,304,FO,248,B5,0,0,0,2,-4.27%,4.27%,0,0,32,3,1,OAK,NYY,FO,FO,FO,,,,,1
Sierra Hightower,776,650,Fik Seiko,2207,497,FO,153,B5,1,0,0,2,-3.45%,3.45%,0,0,32,3,1,OAK,NYY,FO,FO,BB,,,,,1
Sterling Turlington,2710,627,Fik Seiko,2207,288,K,339,B5,2,0,0,2,-2.42%,2.42%,0,0,32,3,1,OAK,NYY,K,K,K,,,,,1
James Jameson CDXX,2736,294,Jihmih Tyranus,2873,948,PO,346,T6,0,0,0,2,-0.82%,0.82%,0,0,33,3,1,NYY,OAK,PO,PO,K,,,,,1
BEANS Leschnewski,1781,320,Jihmih Tyranus,2873,601,K,281,T6,1,0,0,2,-0.80%,0.80%,0,0,33,3,1,NYY,OAK,K,K,FO,,,,,1
PickYrSpot n'Swing,3085,101,Jihmih Tyranus,2873,53,2B,48,T6,2,0,0,2,1.13%,-1.13%,0,1,33,3,1,NYY,OAK,2B,2B,2B,,,,,1
Archie Henderson,3042,825,Mark Schihne,2544,875,2B,50,T6,2,2,0,2,4.79%,-4.79%,1,0,33,3,1,NYY,OAK,2B,2B,2B,,2873,,,1
Apple Watch,1788,500,Mark Schihne,2544,758,K,258,T6,2,2,0,3,-0.82%,0.82%,0,0,33,3,1,NYY,OAK,K,K,FO,,,,,1
Peter Hoomanawanui,2504,575,Fik Seiko,2207,278,K,297,B6,0,0,0,3,-2.48%,2.48%,0,0,34,3,1,OAK,NYY,K,K,K,,,,,1
Archie 'Clumsy' Sybil,3093,105,Fik Seiko,2207,723,PO,382,B6,1,0,0,3,-1.65%,1.65%,0,0,34,3,1,OAK,NYY,PO,PO,PO,,,,,1
Gnome Chomsky,2964,731,Fik Seiko,2207,166,RGO,435,B6,2,0,0,3,-0.71%,0.71%,0,0,34,3,1,OAK,NYY,RGO,RGO,RGO,,,,,1
Anthony Esposito III,2950,750,Simba,1792,24,K,274,T1,0,0,0,0,-2.51%,2.51%,0,0,35,4,1,FLA,SFG,K,K,FO,,,,,1
Casper Greenwell,2825,576,Simba,1792,691,1B,115,T1,1,0,0,0,2.43%,-2.43%,0,1,35,4,1,FLA,SFG,1B,1B,1B,,,,,1
Captain Trash,2696,12,Simba,1792,819,FO,193,T1,1,1,0,0,-2.63%,2.63%,0,0,35,4,1,FLA,SFG,FO,FO,FO,,,,,1
