Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Noah Diamond,2673,800,Tuck,163,1,Sac,201,B7,1,3,3,3,18.01%,-18.01%,1,0,133,11,3,NUT,QQ,FO,FO,Sac,,,,,2
Johnny Dickshot,233,541,Kevin James,2659,569,HR,28,T1,0,0,0,0,11.33%,-11.33%,1,1,134,12,3,TXR,CC,HR,HR,3B,,,,2659,1
John Johnson Jr.,91,2,Kevin James,2659,712,K,290,T1,0,0,0,1,-2.09%,2.09%,0,0,134,12,3,TXR,CC,K,K,K,,,,,1
Demetrios Ooga,180,2,Kevin James,2659,318,K,316,T1,1,0,0,1,-1.84%,1.84%,0,0,134,12,3,TXR,CC,K,K,K,,,,,1
Rocco Rudnikov,114,3,Kevin James,2659,832,FO,171,T1,2,0,0,1,-1.47%,1.47%,0,0,134,12,3,TXR,CC,FO,FO,BB,,,,,1
Toastman,2663,427,Johnny Dickshot,233,345,1B,82,B1,0,0,0,1,3.22%,-3.22%,0,0,135,12,3,CC,TXR,1B,1B,1B,,,,,1
Toastman,2663,300,Johnny Dickshot,233,345,SB,45,B1,0,1,0,1,3.82%,-3.82%,0,0,135,12,3,CC,TXR,STEAL 2B,STEAL 2B,SB,,,,,4
King Kruul,2229,310,Johnny Dickshot,233,477,BB,167,B1,0,2,0,1,2.18%,-2.18%,0,0,135,12,3,CC,TXR,BB,BB,BB,,,,,1
Hakuna Moncada,2501,680,Johnny Dickshot,233,344,PO,336,B1,0,4,0,1,-4.75%,4.75%,0,0,135,12,3,CC,TXR,PO,PO,K,,,,,1
Rocky Li,2585,350,Johnny Dickshot,233,1,PO,349,B1,1,4,0,1,-4.34%,4.34%,0,0,135,12,3,CC,TXR,PO,PO,K,,,,,1
Toky Oto,2773,29,Johnny Dickshot,233,487,LGO,458,B1,2,4,0,1,-7.16%,7.16%,0,0,135,12,3,CC,TXR,LGO,LGO,LGO,,,,,1
Harry Peritestes,117,333,Kevin James,2659,188,BB,145,T2,0,0,0,1,2.40%,-2.40%,0,1,136,12,3,TXR,CC,BB,BB,BB,,,,,1
Harry Peritestes,117,510,Kevin James,2659,687,SB,177,T2,0,1,0,1,3.18%,-3.18%,0,0,136,12,3,TXR,CC,STEAL 2B,STEAL 2B,SB,,,,,4
Dirtbag Darrell,262,33,Kevin James,2659,827,FO,206,T2,0,2,0,1,-3.75%,3.75%,0,0,136,12,3,TXR,CC,FO,FO,FO,,,,,1
Franz Lisztpitcher,2275,211,Kevin James,2659,209,HR,2,T2,1,2,0,1,16.33%,-16.33%,2,1,136,12,3,TXR,CC,HR,HR,HR,,2659,,2659,1
Mecha Vulfzilla,265,877,King Raj,2715,628,K,249,T2,1,0,0,3,-1.15%,1.15%,0,0,136,12,3,TXR,CC,K,K,FO,,,,,1
Superbone Threefinger,413,684,King Raj,2715,2,PO,318,T2,2,0,0,3,-0.89%,0.89%,0,0,136,12,3,TXR,CC,PO,PO,K,,,,,1
Gerald McCoy,2389,102,Johnny Dickshot,233,12,2B,90,B2,0,0,0,3,6.53%,-6.53%,0,1,137,12,3,CC,TXR,2B,1B,1B,,,,,1
CJ Ayer,2611,798,Johnny Dickshot,233,312,LGO,486,B2,0,2,0,3,-4.48%,4.48%,0,0,137,12,3,CC,TXR,LGO,LGO,LGO,,,,,1
Nate Kondylis,564,666,Johnny Dickshot,233,812,BB,146,B2,1,2,0,3,3.07%,-3.07%,0,1,137,12,3,CC,TXR,BB,BB,BB,,,,,1
Hunter Scott CCCXXVII,786,212,Johnny Dickshot,233,69,BB,143,B2,1,4,0,3,9.10%,-9.10%,0,1,137,12,3,CC,TXR,BB,BB,BB,,,,,1
Keyo,331,327,Johnny Dickshot,233,569,Sac,242,B2,1,7,0,3,-4.07%,4.07%,1,0,137,12,3,CC,TXR,FO,FO,Sac,233,,,,1
King Kruul,2229,420,Johnny Dickshot,233,433,HR,13,B2,2,4,1,3,35.55%,-35.55%,3,1,137,12,3,CC,TXR,HR,HR,HR,,233,233,233,1
Hakuna Moncada,2501,434,Johnny Dickshot,233,512,2B,78,B2,2,0,4,3,2.57%,-2.57%,0,0,137,12,3,CC,TXR,2B,1B,1B,,,,,1
Rocky Li,2585,965,Johnny Dickshot,233,422,LGO,457,B2,2,2,4,3,-4.13%,4.13%,0,0,137,12,3,CC,TXR,LGO,LGO,LGO,,,,,1
Johnny Dickshot,233,618,King Raj,2715,628,HR,10,T3,0,0,4,3,15.07%,-15.07%,1,1,138,12,3,TXR,CC,HR,HR,HR,,,,2715,1
John Johnson Jr.,91,618,King Raj,2715,222,PO,396,T3,0,0,4,4,-3.03%,3.03%,0,0,138,12,3,TXR,CC,PO,PO,PO,,,,,1
Demetrios Ooga,180,222,King Raj,2715,1000,FO,222,T3,1,0,4,4,-2.74%,2.74%,0,0,138,12,3,TXR,CC,FO,FO,FO,,,,,1
Rocco Rudnikov,114,150,King Raj,2715,333,FO,183,T3,2,0,4,4,-2.31%,2.31%,0,0,138,12,3,TXR,CC,FO,FO,FO,,,,,1
Toky Oto,2773,666,Johnny Dickshot,233,933,K,267,B3,0,0,4,4,-3.07%,3.07%,0,0,139,12,3,CC,TXR,K,K,FO,,,,,1
Gerald McCoy,2389,104,Johnny Dickshot,233,481,LGO,377,B3,1,0,4,4,-2.77%,2.77%,0,0,139,12,3,CC,TXR,LGO,LGO,K,,,,,1
CJ Ayer,2611,442,Johnny Dickshot,233,688,K,246,B3,2,0,4,4,-2.27%,2.27%,0,0,139,12,3,CC,TXR,K,K,FO,,,,,1
Harry Peritestes,117,410,King Raj,2715,166,FO,244,T4,0,0,4,4,-3.58%,3.58%,0,0,140,12,3,TXR,CC,FO,FO,FO,,,,,1
Dirtbag Darrell,262,555,King Raj,2715,166,RGO,389,T4,1,0,4,4,-3.19%,3.19%,0,0,140,12,3,TXR,CC,RGO,RGO,PO,,,,,1
Franz Lisztpitcher,2275,166,King Raj,2715,366,FO,200,T4,2,0,4,4,-2.75%,2.75%,0,0,140,12,3,TXR,CC,FO,FO,FO,,,,,1
Nate Kondylis,564,404,Johnny Dickshot,233,612,K,208,B4,0,0,4,4,-3.43%,3.43%,0,0,141,12,3,CC,TXR,K,K,FO,,,,,1
Hunter Scott CCCXXVII,786,912,Johnny Dickshot,233,611,PO,301,B4,1,0,4,4,-3.17%,3.17%,0,0,141,12,3,CC,TXR,PO,PO,K,,,,,1
Keyo,331,389,Johnny Dickshot,233,7,RGO,382,B4,2,0,4,4,-2.87%,2.87%,0,0,141,12,3,CC,TXR,RGO,RGO,PO,,,,,1
Mecha Vulfzilla,265,987,King Raj,2715,699,K,288,T5,0,0,4,4,-4.31%,4.31%,0,0,142,12,3,TXR,CC,K,K,K,,,,,1
Superbone Threefinger,413,322,King Raj,2715,966,PO,356,T5,1,0,4,4,-3.90%,3.90%,0,0,142,12,3,TXR,CC,PO,PO,K,,,,,1
Johnny Dickshot,233,327,King Raj,2715,696,PO,369,T5,2,0,4,4,-3.51%,3.51%,0,0,142,12,3,TXR,CC,PO,PO,K,,,,,1
