Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Tre Nichols,370,1,Andrew Peters,337,419,RGO,418,T1,0,0,0,0,,,0,0,13,2,1,STL,SFG,RGO,RGO,,1
Dark Bobman,359,780,Andrew Peters,337,34,FO,254,T1,1,0,0,0,,,0,0,13,2,1,STL,SFG,FO,FO,,1
Duke Nukem,124,569,Andrew Peters,337,679,BB,110,T1,2,0,0,0,,,0,0,13,2,1,STL,SFG,BB,BB,,1
Stan Mann,357,343,Andrew Peters,337,621,K,278,T1,2,1,0,0,,,0,0,13,2,1,STL,SFG,K,K,,1
Alexander Hamilton,347,124,Whitt Bass,39,325,FO,201,B1,0,0,0,0,,,0,0,14,2,1,SFG,STL,FO,FO,,1
Ty Johnson,345,555,Whitt Bass,39,403,FO,152,B1,1,0,0,0,,,0,0,14,2,1,SFG,STL,FO,FO,,1
Hunter Tuzero,346,333,Whitt Bass,39,223,1B,110,B1,2,0,0,0,,,0,0,14,2,1,SFG,STL,1B,1B,,1
Jonathan Park,341,2,Whitt Bass,39,665,K,337,B1,2,1,0,0,,,0,0,14,2,1,SFG,STL,K,K,,1
Jingo Bajingo,365,998,Andrew Peters,337,489,LGO,491,T2,0,0,0,0,,,0,0,15,2,1,STL,SFG,LGO,LGO,,1
Forrest Saathoff,62,420,Andrew Peters,337,12,K,408,T2,1,0,0,0,,,0,0,15,2,1,STL,SFG,K,K,,1
Connor Morgan,362,696,Andrew Peters,337,467,FO,229,T2,2,0,0,0,,,0,0,15,2,1,STL,SFG,FO,FO,,1
Thomas Nova,1,316,Whitt Bass,39,335,HR,19,B2,0,0,0,0,,,1,1,16,2,1,SFG,STL,HR,HR,,1
Kegs Mabry,223,75,Whitt Bass,39,533,LGO,458,B2,0,0,1,0,,,0,0,16,2,1,SFG,STL,LGO,LGO,,1
Mongster Mash,344,488,Whitt Bass,39,189,K,299,B2,1,0,1,0,,,0,0,16,2,1,SFG,STL,K,K,,1
Picov Andropov,340,626,Whitt Bass,39,215,LGO,411,B2,2,0,1,0,,,0,0,16,2,1,SFG,STL,LGO,LGO,,1
Marcus Hammond,366,,Andrew Peters,337,,Auto K,,T3,0,0,1,0,,,0,0,17,2,1,STL,SFG,Auto K,Auto K,,9
Buzz Scwinghammer,367,223,Andrew Peters,337,134,1B,89,T3,1,0,1,0,,,0,0,17,2,1,STL,SFG,1B,1B,,1
Tre Nichols,370,333,Andrew Peters,337,451,1B,118,T3,1,1,1,0,,,0,0,17,2,1,STL,SFG,1B,1B,,1
Dark Bobman,359,719,Andrew Peters,337,345,PO,374,T3,1,4,1,0,,,0,0,17,2,1,STL,SFG,PO,PO,,1
Duke Nukem,124,69,Andrew Peters,337,795,K,274,T3,2,4,1,0,,,0,0,17,2,1,STL,SFG,K,K,,1
Kentho Birne,349,550,Whitt Bass,39,775,FO,225,B3,0,0,1,0,,,0,0,18,2,1,SFG,STL,FO,FO,,1
Alexander Hamilton,347,65,Whitt Bass,39,426,RGO,361,B3,1,0,1,0,,,0,0,18,2,1,SFG,STL,RGO,RGO,,1
Ty Johnson,345,210,Whitt Bass,39,250,HR,40,B3,2,0,1,0,,,1,1,18,2,1,SFG,STL,HR,HR,,1
Hunter Tuzero,346,434,Whitt Bass,39,550,BB,116,B3,2,0,2,0,,,0,1,18,2,1,SFG,STL,BB,BB,,1
Jonathan Park,341,2,Whitt Bass,39,16,HR,14,B3,2,1,2,0,,,2,1,18,2,1,SFG,STL,HR,HR,,1
Thomas Nova,1,266,Whitt Bass,39,116,BB,150,B3,2,0,4,0,,,0,0,18,2,1,SFG,STL,BB,BB,,1
Kegs Mabry,223,675,Whitt Bass,39,453,FO,222,B3,2,1,4,0,,,0,0,18,2,1,SFG,STL,FO,FO,,1
Stan Mann,357,950,Andrew Peters,337,134,FO,184,T4,0,0,4,0,,,0,0,19,2,1,STL,SFG,FO,FO,,1
Jingo Bajingo,365,432,Andrew Peters,337,879,RGO,447,T4,1,0,4,0,,,0,0,19,2,1,STL,SFG,RGO,RGO,,1
Forrest Saathoff,62,200,Andrew Peters,337,112,1B,88,T4,2,0,4,0,,,0,0,19,2,1,STL,SFG,1B,1B,,1
Connor Morgan,362,317,Andrew Peters,337,789,LGO,472,T4,2,1,4,0,,,0,0,19,2,1,STL,SFG,LGO,LGO,,1
Mongster Mash,344,167,Whitt Bass,39,4,BB,163,B4,0,0,4,0,,,0,0,20,2,1,SFG,STL,BB,BB,,1
Mongster Mash,344,345,Whitt Bass,39,855,CS,490,B4,0,1,4,0,,,0,0,20,2,1,SFG,STL,CS 2B,CS 2B,,4
Picov Andropov,340,444,Whitt Bass,39,455,2B,11,B4,1,0,4,0,,,0,0,20,2,1,SFG,STL,2B,2B,,1
Kentho Birne,349,605,Whitt Bass,39,5,RGO,400,B4,1,2,4,0,,,0,0,20,2,1,SFG,STL,RGO,RGO,,1
Alexander Hamilton,347,1,Whitt Bass,39,725,K,276,B4,2,3,4,0,,,0,0,20,2,1,SFG,STL,K,K,,1
Marcus Hammond,366,376,Daniel Collins,149,897,LGO,479,T5,0,0,4,0,,,0,0,21,2,1,STL,SFG,LGO,LGO,,1
Buzz Scwinghammer,367,494,Daniel Collins,149,830,K,336,T5,1,0,4,0,,,0,0,21,2,1,STL,SFG,K,K,,1
Tre Nichols,370,838,Daniel Collins,149,53,FO,215,T5,2,0,4,0,,,0,0,21,2,1,STL,SFG,FO,FO,,1
Ty Johnson,345,300,Whitt Bass,39,889,RGO,411,B5,0,0,4,0,,,0,0,22,2,1,SFG,STL,RGO,RGO,,1
Hunter Tuzero,346,766,Whitt Bass,39,222,LGO,456,B5,1,0,4,0,,,0,0,22,2,1,SFG,STL,LGO,LGO,,1
Jonathan Park,341,722,Whitt Bass,39,444,K,278,B5,2,0,4,0,,,0,0,22,2,1,SFG,STL,K,K,,1
Dark Bobman,359,666,Dane Konrad,38,121,LGO,455,T6,0,0,4,0,,,0,0,23,2,1,STL,SFG,LGO,LGO,,1
Duke Nukem,124,666,Dane Konrad,38,500,FO,166,T6,1,0,4,0,,,0,0,23,2,1,STL,SFG,FO,FO,,1
Stan Mann,357,420,Dane Konrad,38,27,K,393,T6,2,0,4,0,,,0,0,23,2,1,STL,SFG,K,K,,1
Isaac Saffron,377,603,Silver Edgeworth,21,101,LGO,498,T1,0,0,0,0,,,0,0,24,3,1,TB,BOS,LGO,LGO,,1
Anatoli Smorin,387,892,Silver Edgeworth,21,385,LGO,495,T1,1,0,0,0,,,0,0,24,3,1,TB,BOS,LGO,LGO,,1
Juan Diego De Las Rosas,82,714,Silver Edgeworth,21,598,1B,116,T1,2,0,0,0,,,0,0,24,3,1,TB,BOS,1B,1B,,1
Alex Brown,444,305,Silver Edgeworth,21,106,FO,199,T1,2,1,0,0,,,0,0,24,3,1,TB,BOS,FO,FO,,1
Oscar Vegas,33,788,Ed Turner,373,532,FO,256,B1,0,0,0,0,,,0,0,25,3,1,BOS,TB,FO,FO,,1
Larry Longshot,32,657,Ed Turner,373,194,LGO,463,B1,1,0,0,0,,,0,0,25,3,1,BOS,TB,LGO,LGO,,1
Michael Vorhees,23,303,Ed Turner,373,807,LGO,496,B1,2,0,0,0,,,0,0,25,3,1,BOS,TB,LGO,LGO,,1
Fuzzy Dunlop,382,839,Silver Edgeworth,21,334,LGO,495,T2,0,0,0,0,,,0,0,26,3,1,TB,BOS,LGO,LGO,,1
Babatunde Oladotun,386,627,Silver Edgeworth,21,559,2B,68,T2,1,0,0,0,,,0,0,26,3,1,TB,BOS,2B,2B,,1
Basebally McBaseballface,304,627,Silver Edgeworth,21,443,FO,184,T2,1,2,0,0,,,0,0,26,3,1,TB,BOS,FO,FO,,1
Robin Reynolds,371,603,Silver Edgeworth,21,898,K,295,T2,2,2,0,0,,,0,0,26,3,1,TB,BOS,K,K,,1
Jay Embee,2069,169,Ed Turner,373,391,FO,222,B2,0,0,0,0,,,0,0,27,3,1,BOS,TB,FO,FO,,1
Rusty Shackleford,25,48,Ed Turner,373,217,BB,169,B2,1,0,0,0,,,0,0,27,3,1,BOS,TB,BB,BB,,1
Jay Money,241,606,Ed Turner,373,717,1B,111,B2,1,1,0,0,,,0,0,27,3,1,BOS,TB,1B,1B,,1
Grigury Polinko,452,102,Ed Turner,373,386,K,279,B2,1,4,0,0,,,0,0,27,3,1,BOS,TB,K,K,,1
Chuck McCluster,296,212,Ed Turner,373,403,FO,191,B2,2,4,0,0,,,0,0,27,3,1,BOS,TB,FO,FO,,1
Dominus Nominus,278,69,Silver Edgeworth,21,443,RGO,374,T3,0,0,0,0,,,0,0,28,3,1,TB,BOS,RGO,RGO,,1
Isaac Saffron,377,585,Silver Edgeworth,21,231,RGO,354,T3,1,0,0,0,,,0,0,28,3,1,TB,BOS,RGO,RGO,,1
Anatoli Smorin,387,66,Silver Edgeworth,21,455,RGO,389,T3,2,0,0,0,,,0,0,28,3,1,TB,BOS,RGO,RGO,,1
Ben Beezle,26,202,Ed Turner,373,219,2B,17,B3,0,0,0,0,,,0,1,29,3,1,BOS,TB,2B,2B,,1
Oscar Vegas,33,499,Ed Turner,373,528,2B,29,B3,0,2,0,0,,,1,0,29,3,1,BOS,TB,2B,2B,,1
Larry Longshot,32,250,Einhorn,74,657,K,407,B3,0,2,1,0,,,0,0,29,3,1,BOS,TB,K,K,,1
Michael Vorhees,23,411,Einhorn,74,496,1B,85,B3,1,2,1,0,,,0,0,29,3,1,BOS,TB,1B,1B,,1
Jay Embee,2069,666,Einhorn,74,166,DP,500,B3,1,5,1,0,,,0,0,29,3,1,BOS,TB,LGO,LGO,,1
Juan Diego De Las Rosas,82,244,Silver Edgeworth,21,101,BB,143,T4,0,0,1,0,,,0,0,30,3,1,TB,BOS,BB,BB,,1
Alex Brown,444,420,Silver Edgeworth,21,899,DP,479,T4,0,1,1,0,,,0,0,30,3,1,TB,BOS,LGO,LGO,,1
Fuzzy Dunlop,382,653,Silver Edgeworth,21,546,1B,107,T4,2,0,1,0,,,0,0,30,3,1,TB,BOS,1B,1B,,1
Babatunde Oladotun,386,706,Silver Edgeworth,21,223,LGO,483,T4,2,1,1,0,,,0,0,30,3,1,TB,BOS,LGO,LGO,,1
Rusty Shackleford,25,987,Einhorn,74,203,FO,216,B4,0,0,1,0,,,0,0,31,3,1,BOS,TB,FO,FO,,1
Jay Money,241,499,Einhorn,74,408,1B,91,B4,1,0,1,0,,,0,0,31,3,1,BOS,TB,1B,1B,,1
Grigury Polinko,452,420,Einhorn,74,920,DP,500,B4,1,1,1,0,,,0,0,31,3,1,BOS,TB,LGO,LGO,,1
Basebally McBaseballface,304,920,Silver Edgeworth,21,913,HR,7,T5,0,0,1,0,,,1,1,32,3,1,TB,BOS,HR,HR,,1
Robin Reynolds,371,913,Silver Edgeworth,21,421,LGO,492,T5,0,0,1,1,,,0,0,32,3,1,TB,BOS,LGO,LGO,,1
Dominus Nominus,278,669,Silver Edgeworth,21,377,K,292,T5,1,0,1,1,,,0,0,32,3,1,TB,BOS,K,K,,1
Isaac Saffron,377,999,Silver Edgeworth,21,212,FO,213,T5,2,0,1,1,,,0,0,32,3,1,TB,BOS,FO,FO,,1
Chuck McCluster,296,704,Einhorn,74,855,FO,151,B5,0,0,1,1,,,0,0,33,3,1,BOS,TB,FO,FO,,1
Ben Beezle,26,548,Einhorn,74,493,1B,55,B5,1,0,1,1,,,0,0,33,3,1,BOS,TB,1B,1B,,1
Oscar Vegas,33,617,Einhorn,74,69,DP,452,B5,1,1,1,1,,,0,0,33,3,1,BOS,TB,LGO,LGO,,1
Anatoli Smorin,387,525,Silver Edgeworth,21,454,1B,71,T6,0,0,1,1,,,0,1,34,3,1,TB,BOS,1B,1B,,1
Anatoli Smorin,387,936,Silver Edgeworth,21,133,SB,197,T6,0,1,1,1,,,0,0,34,3,1,TB,BOS,Steal 2B,Steal 2B,,4
Juan Diego De Las Rosas,82,300,Hudson Quin,58,238,1B,62,T6,0,2,1,1,,,0,1,34,3,1,TB,BOS,1B,1B,,1
Red Trapper,453,867,Hudson Quin,58,144,K,277,T6,0,5,1,1,,,0,0,34,3,1,TB,BOS,K,K,,1
Fuzzy Dunlop,382,881,Hudson Quin,58,453,PO,428,T6,1,5,1,1,,,0,0,34,3,1,TB,BOS,PO,PO,,1
Storm Johnson,385,618,Hudson Quin,58,617,HR,1,T6,2,5,1,1,,,3,1,34,3,1,TB,BOS,HR,HR,,1
Basebally McBaseballface,304,42,Hudson Quin,58,954,1B,88,T6,2,0,1,4,,,0,0,34,3,1,TB,BOS,1B,1B,,1
Robin Reynolds,371,222,Hudson Quin,58,856,K,266,T6,2,1,1,4,,,0,0,34,3,1,TB,BOS,K,K,,1
Larry Longshot,32,450,Einhorn,74,829,K,379,B6,0,0,1,4,,,0,0,35,3,1,BOS,TB,K,K,,1
Michael Vorhees,23,776,Einhorn,74,94,K,318,B6,1,0,1,4,,,0,0,35,3,1,BOS,TB,K,K,,1
Jay Embee,2069,129,Einhorn,74,666,RGO,463,B6,2,0,1,4,,,0,0,35,3,1,BOS,TB,RGO,RGO,,1
Quentin Adams,397,,Superbone Threefinger,413,270,LGO,443,T1,0,0,0,0,,,0,0,36,4,1,TOR,TEX,LGO,LGO,,1
Thomas Berry,446,832,Superbone Threefinger,413,978,BB,155,T1,1,0,0,0,,,0,0,36,4,1,TOR,TEX,BB,BB,,1
Mylo Grams,396,432,Superbone Threefinger,413,428,DP,428,T1,1,1,0,0,,,0,0,36,4,1,TOR,TEX,LGO,LGO,,1
Barney Summers,414,101,S.A.R. Dinka,395,621,LGO,480,B1,0,0,0,0,,,0,0,37,4,1,TEX,TOR,LGO,LGO,,1
John Fitz,418,900,S.A.R. Dinka,395,550,RGO,350,B1,1,0,0,0,,,0,0,37,4,1,TEX,TOR,RGO,RGO,,1
Joe Trundle,421,888,S.A.R. Dinka,395,492,RGO,396,B1,2,0,0,0,,,0,0,37,4,1,TEX,TOR,RGO,RGO,,1
Graham Grams,400,416,Superbone Threefinger,413,573,BB,157,T2,0,0,0,0,,,0,1,38,4,1,TOR,TEX,BB,BB,,1
Mike Honcho,445,490,Superbone Threefinger,413,476,HR,14,T2,0,1,0,0,,,2,1,38,4,1,TOR,TEX,HR,HR,,1
Lane Drew,190,910,Superbone Threefinger,413,588,PO,322,T2,0,0,0,2,,,0,0,38,4,1,TOR,TEX,PO,PO,,1
Sven Jorgenson,405,285,Superbone Threefinger,413,790,LGO,495,T2,1,0,0,2,,,0,0,38,4,1,TOR,TEX,LGO,LGO,,1
Joey McCarty,390,921,Superbone Threefinger,413,550,RGO,371,T2,2,0,0,2,,,0,0,38,4,1,TOR,TEX,RGO,RGO,,1
Spike McBride,423,337,S.A.R. Dinka,395,464,BB,127,B2,0,0,0,2,,,0,0,39,4,1,TEX,TOR,BB,BB,,1
Dixie Wrecked,422,599,S.A.R. Dinka,395,811,FO,212,B2,0,1,0,2,,,0,0,39,4,1,TEX,TOR,FO,FO,,1
Dallas Houston,416,602,S.A.R. Dinka,395,920,K,318,B2,1,1,0,2,,,0,0,39,4,1,TEX,TOR,K,K,,1
Ross Fire,47,398,S.A.R. Dinka,395,514,1B,116,B2,2,1,0,2,,,0,0,39,4,1,TEX,TOR,1B,1B,,1
Joe Random,415,220,S.A.R. Dinka,395,649,RGO,429,B2,2,5,0,2,,,0,0,39,4,1,TEX,TOR,RGO,RGO,,1
Victor Justice,410,632,Superbone Threefinger,413,396,FO,236,T3,0,0,0,2,,,0,0,40,4,1,TOR,TEX,FO,FO,,1
Quentin Adams,397,,Superbone Threefinger,413,16,K,316,T3,1,0,0,2,,,0,0,40,4,1,TOR,TEX,K,K,,1
Thomas Berry,446,279,Superbone Threefinger,413,69,FO,210,T3,2,0,0,2,,,0,0,40,4,1,TOR,TEX,FO,FO,,1
Duke McCracken,417,500,S.A.R. Dinka,395,200,K,300,B3,0,0,0,2,,,0,0,41,4,1,TEX,TOR,K,K,,1
Barney Summers,414,,S.A.R. Dinka,395,,Auto K,,B3,1,0,0,2,,,0,0,41,4,1,TEX,TOR,Auto K,Auto K,,9
John Fitz,418,320,S.A.R. Dinka,395,521,FO,201,B3,2,0,0,2,,,0,0,41,4,1,TEX,TOR,FO,FO,,1
Mylo Grams,396,323,Superbone Threefinger,413,712,RGO,389,T4,0,0,0,2,,,0,0,42,4,1,TOR,TEX,RGO,RGO,,1
Graham Grams,400,396,Superbone Threefinger,413,808,RGO,412,T4,1,0,0,2,,,0,0,42,4,1,TOR,TEX,RGO,RGO,,1
Mike Honcho,445,550,Superbone Threefinger,413,240,K,310,T4,2,0,0,2,,,0,0,42,4,1,TOR,TEX,K,K,,1
Joe Trundle,421,256,S.A.R. Dinka,395,193,2B,63,B4,0,0,0,2,,,0,0,43,4,1,TEX,TOR,2B,2B,,1
Spike McBride,423,513,S.A.R. Dinka,395,777,K,264,B4,0,2,0,2,,,0,0,43,4,1,TEX,TOR,K,K,,1
Dixie Wrecked,422,3,S.A.R. Dinka,395,852,BB,151,B4,1,2,0,2,,,0,0,43,4,1,TEX,TOR,BB,BB,,1
Dallas Houston,416,593,S.A.R. Dinka,395,149,DP,444,B4,1,4,0,2,,,0,0,43,4,1,TEX,TOR,LGO,LGO,,1
Lane Drew,190,21,Superbone Threefinger,413,350,PO,329,T5,0,0,0,2,,,0,0,44,4,1,TOR,TEX,PO,PO,,1
Sven Jorgenson,405,897,Superbone Threefinger,413,677,FO,220,T5,1,0,0,2,,,0,0,44,4,1,TOR,TEX,FO,FO,,1
Joey McCarty,390,100,Superbone Threefinger,413,909,FO,191,T5,2,0,0,2,,,0,0,44,4,1,TOR,TEX,FO,FO,,1
Ross Fire,47,527,S.A.R. Dinka,395,674,BB,147,B5,0,0,0,2,,,0,0,45,4,1,TEX,TOR,BB,BB,,1
Joe Random,415,100,S.A.R. Dinka,395,832,K,268,B5,0,1,0,2,,,0,0,45,4,1,TEX,TOR,K,K,,1
Duke McCracken,417,216,S.A.R. Dinka,395,144,1B,72,B5,1,1,0,2,,,0,0,45,4,1,TEX,TOR,1B,1B,,1
Barney Summers,414,750,S.A.R. Dinka,395,500,FO,250,B5,1,4,0,2,,,0,0,45,4,1,TEX,TOR,FO,FO,,1
John Fitz,418,,S.A.R. Dinka,395,,Auto K,,B5,2,4,0,2,,,0,0,45,4,1,TEX,TOR,Auto K,Auto K,,9
Victor Justice,410,346,Superbone Threefinger,413,346,HR,0,T6,0,0,0,2,,,1,1,46,4,1,TOR,TEX,HR,HR,,1
Quentin Adams,397,,Superbone Threefinger,413,500,K,383,T6,0,0,0,3,,,0,0,46,4,1,TOR,TEX,K,K,,1
Thomas Berry,446,937,Superbone Threefinger,413,105,1B,42,T6,1,0,0,3,,,0,0,46,4,1,TOR,TEX,1B,1B,,1
Mylo Grams,396,722,Superbone Threefinger,413,840,1B,118,T6,1,1,0,3,,,0,0,46,4,1,TOR,TEX,1B,1B,,1
Graham Grams,400,434,Superbone Threefinger,413,342,1B,92,T6,1,4,0,3,,,0,0,46,4,1,TOR,TEX,1B,1B,,1
Mike Honcho,445,222,Superbone Threefinger,413,666,DP,444,T6,1,7,0,3,,,0,0,46,4,1,TOR,TEX,LGO,LGO,,1
Joe Trundle,421,760,S.A.R. Dinka,395,521,FO,239,B6,0,0,0,3,,,0,0,47,4,1,TEX,TOR,FO,FO,,1
Spike McBride,423,311,S.A.R. Dinka,395,347,2B,36,B6,1,0,0,3,,,0,1,47,4,1,TEX,TOR,2B,2B,,1
Dixie Wrecked,422,11,S.A.R. Dinka,395,980,HR,31,B6,1,2,0,3,,,2,1,47,4,1,TEX,TOR,HR,HR,,1
Dallas Houston,416,861,S.A.R. Dinka,395,521,K,340,B6,1,0,2,3,,,0,0,47,4,1,TEX,TOR,K,K,,1
Ross Fire,47,316,S.A.R. Dinka,395,940,RGO,376,B6,2,0,2,3,,,0,0,47,4,1,TEX,TOR,RGO,RGO,,1
Jackson Takegi,302,357,Daniel Collins,149,336,3B,21,T1,0,0,0,0,,,0,1,48,5,2,PHI,SFG,3B,3B,,1
Charlie Bae Jr.,293,599,Daniel Collins,149,587,HR,12,T1,0,3,0,0,,,2,1,48,5,2,PHI,SFG,HR,HR,,1
B.B. Bambino Jr.,115,321,Daniel Collins,149,221,1B,100,T1,0,0,0,2,,,0,1,48,5,2,PHI,SFG,1B,1B,,1
Miguel Snow,290,921,Daniel Collins,149,199,K,278,T1,0,1,0,2,,,0,0,48,5,2,PHI,SFG,K,K,,1
Zack Andersen,127,23,Daniel Collins,149,1,3B,22,T1,1,1,0,2,,,1,1,48,5,2,PHI,SFG,3B,3B,,1
Jamison Wells,2038,99,Andrew Peters,337,321,Sac,222,T1,1,3,0,3,,,1,0,48,5,2,PHI,SFG,FO,FO,,1
Pip Squires,2060,451,Andrew Peters,337,754,K,303,T1,2,0,0,4,,,0,0,48,5,2,PHI,SFG,K,K,,1
