Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Robbie Tightpants,2584,555,Joey Motto,2964,407,1B,148,T6,0,0,3,2,7.48%,-7.48%,0,0,306,25,5,ZAH,KRK,1B,BB,BB,,,,,1
Robbie Tightpants,2584,1,Joey Motto,2964,101,SB,100,T6,0,1,3,2,9.91%,-9.91%,0,0,306,25,5,ZAH,KRK,STEAL 2B,STEAL 2B,SB,,,,,4
Jed I. Knight,3051,551,Joey Motto,2964,972,PO,421,T6,0,2,3,2,-11.08%,11.08%,0,0,306,25,5,ZAH,KRK,PO,PO,RGO,,,,,1
Demetrios Ooga,180,777,Joey Motto,2964,421,K,356,T6,1,2,3,2,-10.36%,10.36%,0,0,306,25,5,ZAH,KRK,K,K,K,,,,,1
Ross Ewage,1764,778,Joey Motto,2964,17,FO,239,T6,2,2,3,2,-13.81%,13.81%,0,0,306,25,5,ZAH,KRK,FO,FO,FO,,,,,1
Jimothy Jhompson,2887,295,Six,2474,341,2B,46,T1,0,0,0,0,6.33%,-6.33%,0,0,307,26,6,GOB,ACK,2B,2B,2B,,,,,1
Matt Himynamis,361,6,Six,2474,788,FO,218,T1,0,2,0,0,-4.19%,4.19%,0,0,307,26,6,GOB,ACK,FO,FO,FO,,,,,1
Corbin Christmas Carol,2827,555,Six,2474,42,LGO,487,T1,1,2,0,0,-3.78%,3.78%,0,0,307,26,6,GOB,ACK,LGO,LGO,LGO,,,,,1
Freddie Confinedman,2499,232,Six,2474,903,K,329,T1,2,2,0,0,-4.81%,4.81%,0,0,307,26,6,GOB,ACK,K,K,K,,,,,1
Wallace Grommet,492,505,Justin Time,2886,398,1B,107,B1,0,0,0,0,2.76%,-2.76%,0,1,308,26,6,ACK,GOB,1B,1B,1B,,,,,1
Wallace Grommet,492,700,Justin Time,2886,400,SB,300,B1,0,1,0,0,3.57%,-3.57%,0,0,308,26,6,ACK,GOB,STEAL 2B,STEAL 2B,SB,,,,,4
Enrique Rosales,2734,714,Justin Time,2886,700,HR,14,B1,0,2,0,0,14.98%,-14.98%,2,1,308,26,6,ACK,GOB,HR,HR,HR,,2886,,2886,1
Six,2474,72,Justin Time,2886,682,PO,390,B1,0,0,2,0,-1.37%,1.37%,0,0,308,26,6,ACK,GOB,PO,PO,PO,,,,,1
