Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Bucky Sabre,3124,555,Alic Alphaball,3189,923,K,368,T2,1,0,0,0,,,0,0,17,2,1,DOG,SHH,K,K,,,,,,1
Ahab Ceeley,3172,485,Alic Alphaball,3189,623,BB,138,T2,2,0,0,0,,,0,0,17,2,1,DOG,SHH,BB,BB,,,,,,1
Ellis Nash,3128,86,Alic Alphaball,3189,756,K,330,T2,2,1,0,0,,,0,0,17,2,1,DOG,SHH,K,K,,,,,,1
Sir Walks-A-Littlw,3180,779,NOT Paulie Wag,583,100,K,321,B2,0,0,0,0,,,0,0,18,2,1,SHH,DOG,K,K,,,,,,1
Copernicus Hel,3016,915,NOT Paulie Wag,583,740,FO,175,B2,1,0,0,0,,,0,0,18,2,1,SHH,DOG,FO,FO,,,,,,1
Brody Page,3135,955,NOT Paulie Wag,583,435,LGO,480,B2,2,0,0,0,,,0,0,18,2,1,SHH,DOG,LGO,LGO,,,,,,1
Domino Calzone,3118,267,Alic Alphaball,3189,4,K,263,T3,0,0,0,0,,,0,0,19,2,1,DOG,SHH,K,K,,,,,,1
Marquis de Leek,3102,888,Alic Alphaball,3189,520,K,368,T3,1,0,0,0,,,0,0,19,2,1,DOG,SHH,K,K,,,,,,1
Flame-Test Fleming,3144,350,Alic Alphaball,3189,666,K,316,T3,2,0,0,0,,,0,0,19,2,1,DOG,SHH,K,K,,,,,,1
Dominus Nominus,278,1,NOT Paulie Wag,583,435,LGO,434,B3,0,0,0,0,,,0,0,20,2,1,SHH,DOG,LGO,LGO,,,,,,1
Dingers McGee,2482,1,NOT Paulie Wag,583,404,K,403,B3,1,0,0,0,,,0,0,20,2,1,SHH,DOG,K,K,,,,,,1
Harry McPotterson,1703,277,NOT Paulie Wag,583,35,K,242,B3,2,0,0,0,,,0,0,20,2,1,SHH,DOG,K,K,,,,,,1
Cormac Karona,3108,489,Alic Alphaball,3189,666,FO,177,T4,0,0,0,0,,,0,0,21,2,1,DOG,SHH,FO,FO,,,,,,1
Rich Driver,2671,650,Alic Alphaball,3189,320,K,330,T4,1,0,0,0,,,0,0,21,2,1,DOG,SHH,K,K,,,,,,1
Uncle Crush,3072,991,Alic Alphaball,3189,275,K,284,T4,2,0,0,0,,,0,0,21,2,1,DOG,SHH,K,K,,,,,,1
Cole Slaw,3040,340,NOT Paulie Wag,583,193,BB,147,B4,0,0,0,0,,,0,0,22,2,1,SHH,DOG,BB,BB,,,,,,1
Lincoln Pickett,2870,738,NOT Paulie Wag,583,300,RGO,438,B4,0,1,0,0,,,0,0,22,2,1,SHH,DOG,RGO,RGO,,,,,,1
Wallace Grommet,492,543,NOT Paulie Wag,583,558,3B,15,B4,2,0,0,0,,,0,0,22,2,1,SHH,DOG,3B,3B,,,,,,1
Sir Walks-A-Littlw,3180,686,NOT Paulie Wag,583,415,FO,271,B4,2,3,0,0,,,0,0,22,2,1,SHH,DOG,FO,FO,,,,,,1
Bucky Sabre,3124,889,Alic Alphaball,3189,1000,BB,111,T5,0,0,0,0,,,0,1,23,2,1,DOG,SHH,BB,BB,,,,,,1
Ahab Ceeley,3172,479,Alic Alphaball,3189,715,K,236,T5,0,1,0,0,,,0,0,23,2,1,DOG,SHH,K,K,,,,,,1
Ellis Nash,3128,586,Alic Alphaball,3189,223,K,363,T5,1,1,0,0,,,0,0,23,2,1,DOG,SHH,K,K,,,,,,1
Domino Calzone,3118,302,Alic Alphaball,3189,298,HR,4,T5,2,1,0,0,,,2,1,23,2,1,DOG,SHH,HR,HR,,,,3189,3189,1
Marquis de Leek,3102,314,Alic Alphaball,3189,416,BB,102,T5,2,0,0,2,,,0,1,23,2,1,DOG,SHH,BB,BB,,,,,,1
Flame-Test Fleming,3144,600,Alic Alphaball,3189,587,HR,13,T5,2,1,0,2,,,2,1,23,2,1,DOG,SHH,HR,HR,,,,3189,3189,1
Cormac Karona,3108,425,Baberaham Lincoln,3004,670,K,245,T5,2,0,0,4,,,0,0,23,2,1,DOG,SHH,K,K,,,,,,1
Copernicus Hel,3016,915,NOT Paulie Wag,583,275,PO,360,B5,0,0,0,4,,,0,0,24,2,1,SHH,DOG,PO,PO,,,,,,1
Brody Page,3135,444,NOT Paulie Wag,583,514,1B,70,B5,1,0,0,4,,,0,1,24,2,1,SHH,DOG,1B,1B,,,,,,1
Dominus Nominus,278,804,NOT Paulie Wag,583,161,PO,357,B5,1,1,0,4,,,0,0,24,2,1,SHH,DOG,PO,PO,,,,,,1
Dingers McGee,2482,823,NOT Paulie Wag,583,810,HR,13,B5,2,1,0,4,,,2,1,24,2,1,SHH,DOG,HR,HR,,,,583,583,1
Harry McPotterson,1703,167,NOT Paulie Wag,583,13,BB,154,B5,2,0,2,4,,,0,0,24,2,1,SHH,DOG,BB,BB,,,,,,1
Cole Slaw,3040,709,NOT Paulie Wag,583,617,1B,92,B5,2,1,2,4,,,0,0,24,2,1,SHH,DOG,1B,1B,,,,,,1
Goaty McGoatFace,2878,646,Moby Dick,1719,500,BB,146,B5,2,5,2,4,,,0,0,24,2,1,SHH,DOG,BB,FO,,,,,,1
Wallace Grommet,492,875,Moby Dick,1719,480,PO,395,B5,2,7,2,4,,,0,0,24,2,1,SHH,DOG,PO,PO,,,,,,1
Rich Driver,2671,262,Baberaham Lincoln,3004,202,2B,60,T6,0,0,2,4,,,0,1,25,2,1,DOG,SHH,2B,2B,,,,,,1
Uncle Crush,3072,950,Baberaham Lincoln,3004,150,FO,200,T6,0,2,2,4,,,0,0,25,2,1,DOG,SHH,FO,FO,,,,,,1
Bucky Sabre,3124,500,Baberaham Lincoln,3004,36,LGO,464,T6,1,2,2,4,,,0,0,25,2,1,DOG,SHH,LGO,LGO,,,,,,1
Ahab Ceeley,3172,14,Baberaham Lincoln,3004,90,2B,76,T6,2,2,2,4,,,1,1,25,2,1,DOG,SHH,2B,2B,,,3004,,,1
Ellis Nash,3128,86,Baberaham Lincoln,3004,166,1B,80,T6,2,2,2,5,,,1,1,25,2,1,DOG,SHH,1B,1B,,,3004,,,1
Domino Calzone,3118,865,Baberaham Lincoln,3004,800,2B,65,T6,2,1,2,6,,,1,0,25,2,1,DOG,SHH,2B,2B,,,,3004,,1
