Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Lump Beefbroth,3340,473,Oscar Vinegrette,252,311,FO,162,T3,2,1,3,0,-1.64%,1.64%,0,0,5,1,1,HOF,CSUF,FO,FO,,1
Benji Bjorn,427,270,Charles Magnus,220,874,PO,396,T1,0,0,0,0,-3.58%,3.58%,0,0,6,2,1,TOL,TCU,PO,PO,,1
Jered Bentley,420,420,Charles Magnus,220,377,2B,43,T1,1,0,0,0,6.46%,-6.46%,0,1,6,2,1,TOL,TCU,2B,2B,,1
Coco Watanabe,204,834,Charles Magnus,220,777,1B,57,T1,1,2,0,0,7.14%,-7.14%,0,0,6,2,1,TOL,TCU,1B,1B,,1
Ronald McChimbus,61,569,Charles Magnus,220,714,BB,145,T1,1,5,0,0,5.39%,-5.39%,0,0,6,2,1,TOL,TCU,BB,BB,,1
Dart Ragusa,134,236,Charles Magnus,220,86,Sac,150,T1,1,7,0,0,2.51%,-2.51%,1,0,6,2,1,TOL,TCU,FO,FO,,1
Tanner Barrios,3343,,Charles Magnus,220,,Auto K,,T1,2,4,0,1,-6.50%,6.50%,0,0,6,2,1,TOL,TCU,Auto K,Auto K,,9
River Ride,342,583,Richard Saks,321,784,FO,201,B1,0,0,0,1,-4.38%,4.38%,0,0,7,2,1,TCU,TOL,FO,FO,,1
Barney Turbo,28,345,Richard Saks,321,263,1B,82,B1,1,0,0,1,4.07%,-4.07%,0,1,7,2,1,TCU,TOL,1B,1B,,1
Solf J. Kimblee,335,12,Richard Saks,321,903,1B,109,B1,1,1,0,1,6.67%,-6.67%,0,1,7,2,1,TCU,TOL,1B,1B,,1
Walnuts Labonte,261,222,Richard Saks,321,857,K,365,B1,1,4,0,1,-6.13%,6.13%,0,0,7,2,1,TCU,TOL,K,K,,1
Odin Luka,9,833,Richard Saks,321,821,HR,12,B1,2,4,0,1,47.23%,-47.23%,3,1,7,2,1,TCU,TOL,HR,HR,,1
Chaz McDunnough,121,154,Richard Saks,321,63,1B,91,B1,2,0,3,1,0.80%,-0.80%,0,0,7,2,1,TCU,TOL,1B,1B,,1
Dread Scott,3344,348,Richard Saks,321,987,K,361,B1,2,1,3,1,-1.66%,1.66%,0,0,7,2,1,TCU,TOL,K,K,,1
Hookie McCrash,3345,234,Charles Magnus,220,999,FO,235,T2,0,0,3,1,-3.57%,3.57%,0,0,8,2,1,TOL,TCU,FO,FO,,1
Boof Boog,437,119,Charles Magnus,220,149,2B,30,T2,1,0,3,1,6.68%,-6.68%,0,0,8,2,1,TOL,TCU,2B,2B,,1
Jerry Jingles,146,,Charles Magnus,220,,Auto BB,,T2,1,2,3,1,5.10%,-5.10%,0,0,8,2,1,TOL,TCU,Auto BB,Auto BB,,10
Benji Bjorn,427,885,Charles Magnus,220,679,FO,206,T2,1,4,3,1,-6.72%,6.72%,0,0,8,2,1,TOL,TCU,FO,FO,,1
Jered Bentley,420,420,Charles Magnus,220,149,FO,271,T2,2,4,3,1,-9.81%,9.81%,0,0,8,2,1,TOL,TCU,FO,FO,,1
Aaron IceCream,358,753,Richard Saks,321,68,K,315,B2,0,0,3,1,-0.67%,0.67%,0,0,9,2,1,TCU,TOL,K,K,,1
Charles Magnus,220,999,Richard Saks,321,711,K,288,B2,1,0,3,1,-0.64%,0.64%,0,0,9,2,1,TCU,TOL,K,K,,1
River Ride,342,656,Richard Saks,321,378,K,278,B2,2,0,3,1,-0.51%,0.51%,0,0,9,2,1,TCU,TOL,K,K,,1
Coco Watanabe,204,491,Charles Magnus,220,500,HR,9,T3,0,0,3,1,9.50%,-9.50%,1,1,10,2,1,TOL,TCU,HR,HR,,1
Ronald McChimbus,61,100,Charles Magnus,220,500,PO,400,T3,0,0,3,2,-6.73%,6.73%,0,0,10,2,1,TOL,TCU,PO,PO,,1
Dart Ragusa,134,500,Charles Magnus,220,131,RGO,369,T3,1,0,3,2,-6.00%,6.00%,0,0,10,2,1,TOL,TCU,RGO,RGO,,1
Tanner Barrios,3343,612,Charles Magnus,220,199,RGO,413,T3,2,0,3,2,-5.13%,5.13%,0,0,10,2,1,TOL,TCU,RGO,RGO,,1
Rooty Duffer,3346,,Todd Bonzalez,60,,Auto K,,T1,0,0,0,0,-3.58%,3.58%,0,0,11,3,1,RIC,NEB,Auto K,Auto K,,9
Eric Leeder,29,104,Todd Bonzalez,60,74,2B,30,T1,1,0,0,0,6.46%,-6.46%,0,0,11,3,1,RIC,NEB,2B,2B,,1
Andrew Nova,191,628,Todd Bonzalez,60,195,RGO,433,T1,1,2,0,0,-5.13%,5.13%,0,0,11,3,1,RIC,NEB,RGO,RGO,,1
Annie's Boobs,3347,450,Todd Bonzalez,60,33,RGO,417,T1,2,3,0,0,-7.27%,7.27%,0,0,11,3,1,RIC,NEB,RGO,RGO,,1
Mattress Cadaire,116,785,Valeria Lisova,183,802,3B,17,B1,0,0,0,0,14.62%,-14.62%,0,1,12,3,1,NEB,RIC,3B,3B,,1
Daniel Dover,66,212,Valeria Lisova,183,571,K,359,B1,0,3,0,0,-6.12%,6.12%,0,0,12,3,1,NEB,RIC,K,K,,1
Antonin Periwinkle,185,43,Valeria Lisova,183,151,1B,108,B1,1,3,0,0,9.88%,-9.88%,1,0,12,3,1,NEB,RIC,1B,1B,,1
Moody Maurey,3348,605,Valeria Lisova,183,314,K,291,B1,1,1,1,0,-1.79%,1.79%,0,0,12,3,1,NEB,RIC,K,K,,1
Slapshot Brady,141,785,Valeria Lisova,183,466,K,319,B1,2,1,1,0,-3.03%,3.03%,0,0,12,3,1,NEB,RIC,K,K,,1
Tommy Oldman,143,201,Todd Bonzalez,60,902,K,299,T2,0,0,1,0,-4.98%,4.98%,0,0,13,3,1,RIC,NEB,K,K,,1
Niko Banks,430,742,Todd Bonzalez,60,886,BB,144,T2,1,0,1,0,4.87%,-4.87%,0,0,13,3,1,RIC,NEB,BB,BB,,1
Jericho Caulfield,36,850,Todd Bonzalez,60,545,K,305,T2,1,1,1,0,-5.00%,5.00%,0,0,13,3,1,RIC,NEB,K,K,,1
Tommy Testudo,208,684,Todd Bonzalez,60,876,FO,192,T2,2,1,1,0,-7.80%,7.80%,0,0,13,3,1,RIC,NEB,FO,FO,,1
Jeff Dingerhitter,298,734,Valeria Lisova,183,541,FO,193,B2,0,0,1,0,-1.37%,1.37%,0,0,14,3,1,NEB,RIC,FO,FO,,1
Xander Macander,424,509,Valeria Lisova,183,314,1B,95,B2,1,0,1,0,1.14%,-1.14%,0,1,14,3,1,NEB,RIC,1B,1B,,1
Henry Crowell,184,784,Valeria Lisova,183,710,2B,74,B2,1,1,1,0,5.22%,-5.22%,0,0,14,3,1,NEB,RIC,2B,2B,,1
Buttfart McPoopus,77,777,Valeria Lisova,183,473,LGO,250,B2,1,6,1,0,2.46%,-2.46%,1,0,14,3,1,NEB,RIC,LGO,LGO,,1
Mattress Cadaire,116,751,Valeria Lisova,183,490,FO,261,B2,2,5,2,0,-1.76%,1.76%,0,0,14,3,1,NEB,RIC,FO,FO,,1
Vorinclex Pabst,3349,687,Todd Bonzalez,60,244,RGO,443,T3,0,0,2,0,-3.81%,3.81%,0,0,15,3,1,RIC,NEB,RGO,RGO,,1
Rooty Duffer,3346,835,Todd Bonzalez,60,915,1B,80,T3,1,0,2,0,5.28%,-5.28%,0,1,15,3,1,RIC,NEB,1B,1B,,1
Eric Leeder,29,54,Todd Bonzalez,60,807,FO,247,T3,1,1,2,0,-4.77%,4.77%,0,0,15,3,1,RIC,NEB,FO,FO,,1
Andrew Nova,191,502,Todd Bonzalez,60,500,HR,2,T3,2,1,2,0,34.38%,-34.38%,2,1,15,3,1,RIC,NEB,HR,HR,,1
Annie's Boobs,3347,,Todd Bonzalez,60,,Auto K,,T3,2,0,2,2,-4.91%,4.91%,0,0,15,3,1,RIC,NEB,Auto K,Auto K,,9
Daniel Dover,66,802,Valeria Lisova,183,495,K,307,B3,0,0,2,2,-5.27%,5.27%,0,0,16,3,1,NEB,RIC,K,K,,1
Antonin Periwinkle,185,54,Valeria Lisova,183,615,RGO,441,B3,1,0,2,2,-5.09%,5.09%,0,0,16,3,1,NEB,RIC,RGO,RGO,,1
Moody Maurey,3348,305,Valeria Lisova,183,325,HR,20,B3,2,0,2,2,44.89%,-44.89%,1,1,16,3,1,NEB,RIC,HR,HR,,1
Benjamin Baeurkemper,333,713,Filib Al'Anahar Jr.,352,1,K,288,T1,0,0,0,0,-3.58%,3.58%,0,0,17,4,1,UOM,IND,K,K,,1
Girth Brooks,161,857,Filib Al'Anahar Jr.,352,13,FO,156,T1,1,0,0,0,-3.19%,3.19%,0,0,17,4,1,UOM,IND,FO,FO,,1
Erin Pickles,68,212,Filib Al'Anahar Jr.,352,222,HR,10,T1,2,0,0,0,20.12%,-20.12%,1,1,17,4,1,UOM,IND,HR,HR,,1
Blake Monroe,3326,743,Filib Al'Anahar Jr.,352,15,K,272,T1,2,0,0,1,-1.93%,1.93%,0,0,17,4,1,UOM,IND,K,K,,1
Frank West,3350,342,Daoud Mata,372,440,BB,98,B1,0,0,0,1,4.73%,-4.73%,0,0,18,4,1,IND,UOM,BB,BB,,1
Filet-Mignon Jackson,320,737,Daoud Mata,372,13,K,276,B1,0,1,0,1,-5.04%,5.04%,0,0,18,4,1,IND,UOM,K,K,,1
Chunky Dongmeister,348,999,Daoud Mata,372,111,BB,112,B1,1,1,0,1,6.67%,-6.67%,0,0,18,4,1,IND,UOM,BB,BB,,1
Michael Ikenberry,63,878,Daoud Mata,372,387,DP,491,B1,1,4,0,1,-17.89%,17.89%,0,0,18,4,1,IND,UOM,LGO,LGO,,1
Demetrios Ooga,180,14,Filib Al'Anahar Jr.,352,782,FO,232,T2,0,0,0,1,-2.29%,2.29%,0,0,19,4,1,UOM,IND,FO,FO,,1
Dingo Herrera,3351,,Filib Al'Anahar Jr.,352,,Auto BB,,T2,1,0,0,1,1.81%,-1.81%,0,0,19,4,1,UOM,IND,Auto BB,Auto BB,,10
Biff Studd,254,215,Filib Al'Anahar Jr.,352,1,FO,214,T2,1,1,0,1,-2.02%,2.02%,0,0,19,4,1,UOM,IND,FO,FO,,1
Two Fingers Fernhaus,447,,Filib Al'Anahar Jr.,352,,Auto K,,T2,2,1,0,1,-3.78%,3.78%,0,0,19,4,1,UOM,IND,Auto K,Auto K,,9
Clip Toller,356,82,Daoud Mata,372,514,RGO,432,B2,0,0,0,1,-5.77%,5.77%,0,0,20,4,1,IND,UOM,RGO,RGO,,1
Homer Pimpson,144,741,Daoud Mata,372,901,BB,160,B2,1,0,0,1,5.33%,-5.33%,0,0,20,4,1,IND,UOM,BB,BB,,1
Lambo Rice,2503,71,Daoud Mata,372,805,K,266,B2,1,1,0,1,-5.74%,5.74%,0,0,20,4,1,IND,UOM,K,K,,1
Rapid Eagle,263,311,Daoud Mata,372,806,LGO,495,B2,2,1,0,1,-9.20%,9.20%,0,0,20,4,1,IND,UOM,LGO,LGO,,1
Cue Anon,381,,Filib Al'Anahar Jr.,352,,Auto K,,T3,0,0,0,1,-1.71%,1.71%,0,0,21,4,1,UOM,IND,Auto K,Auto K,,9
Benjamin Baeurkemper,333,13,Filib Al'Anahar Jr.,352,678,K,335,T3,1,0,0,1,-1.62%,1.62%,0,0,21,4,1,UOM,IND,K,K,,1
Girth Brooks,161,123,Filib Al'Anahar Jr.,352,345,FO,222,T3,2,0,0,1,-1.50%,1.50%,0,0,21,4,1,UOM,IND,FO,FO,,1
Captain Bryzzo,368,799,Daoud Mata,372,99,K,300,B3,0,0,0,1,-8.33%,8.33%,0,0,22,4,1,IND,UOM,K,K,,1
Frank West,3350,,Daoud Mata,372,,Auto K,,B3,1,0,0,1,-7.59%,7.59%,0,0,22,4,1,IND,UOM,Auto K,Auto K,,9
Filet-Mignon Jackson,320,789,Daoud Mata,372,984,FO,195,B3,2,0,0,1,-6.82%,6.82%,0,0,22,4,1,IND,UOM,FO,FO,,1
Takahiro Hirasawa,419,801,Nori Aru,131,727,1B,74,T1,0,0,0,0,3.68%,-3.68%,0,0,23,5,1,VT,WSU,1B,1B,,1
Les Dee-Ache,83,107,Nori Aru,131,563,DP,456,T1,0,1,0,0,-10.45%,10.45%,0,0,23,5,1,VT,WSU,RGO,RGO,,1
Melvin Dinger,3352,,Nori Aru,131,,Auto K,,T1,2,0,0,0,-2.75%,2.75%,0,0,23,5,1,VT,WSU,Auto K,Auto K,,9
Tyler Gordon,136,713,Seik Golden,251,787,2B,74,B1,0,0,0,0,8.90%,-8.90%,0,1,24,5,1,WSU,VT,2B,2B,,1
Nicholas Verduci,70,222,Seik Golden,251,420,FO,198,B1,0,2,0,0,-5.96%,5.96%,0,0,24,5,1,WSU,VT,FO,FO,,1
Rob Patterson,140,363,Seik Golden,251,920,LGO,443,B1,1,2,0,0,-5.00%,5.00%,0,0,24,5,1,WSU,VT,LGO,LGO,,1
Jocko Jones,295,742,Seik Golden,251,808,2B,66,B1,2,2,0,0,19.76%,-19.76%,1,0,24,5,1,WSU,VT,2B,2B,,1
Jack Meloy,145,742,Seik Golden,251,100,RGO,358,B1,2,2,1,0,-4.14%,4.14%,0,0,24,5,1,WSU,VT,RGO,RGO,,1
Biggie Moonshota,64,420,Nori Aru,131,301,BB,119,T2,0,0,1,0,5.72%,-5.72%,0,1,25,5,1,VT,WSU,BB,BB,,1
Robert Callahan,465,811,Nori Aru,131,631,FO,180,T2,0,1,1,0,-5.83%,5.83%,0,0,25,5,1,VT,WSU,FO,FO,,1
Kris Jaxon,152,895,Nori Aru,131,910,HR,15,T2,1,1,1,0,43.85%,-43.85%,2,1,25,5,1,VT,WSU,HR,HR,,1
Marty McSlugger,3327,,Nori Aru,131,,Auto K,,T2,1,0,1,2,-2.08%,2.08%,0,0,25,5,1,VT,WSU,Auto K,Auto K,,9
Dirtbag Darrell,262,693,Nori Aru,131,,1B,106,T2,2,0,1,2,1.87%,-1.87%,0,0,25,5,1,VT,WSU,1B,1B,,1
Heinrich Frosch,343,318,Nori Aru,131,693,K,375,T2,2,1,1,2,-3.78%,3.78%,0,0,25,5,1,VT,WSU,K,K,,1
Gordan Freemon,455,420,Seik Golden,251,407,HR,13,B2,0,0,1,2,28.44%,-28.44%,1,1,26,5,1,WSU,VT,HR,HR,,1
Reimer Gonzalez,13,147,Seik Golden,251,850,PO,297,B2,0,0,2,2,-4.12%,4.12%,0,0,26,5,1,WSU,VT,PO,PO,,1
Isaac Snowbender,339,555,Seik Golden,251,333,PO,222,B2,1,0,2,2,-3.89%,3.89%,0,0,26,5,1,WSU,VT,PO,PO,,1
Luap Renraw,118,3,Seik Golden,251,623,RGO,380,B2,2,0,2,2,-3.68%,3.68%,0,0,26,5,1,WSU,VT,RGO,RGO,,1
Takahiro Hirasawa,419,214,Nori Aru,131,3,FO,211,T3,0,0,2,2,-5.44%,5.44%,0,0,27,5,1,VT,WSU,FO,FO,,1
Les Dee-Ache,83,293,Nori Aru,131,460,FO,167,T3,1,0,2,2,-5.08%,5.08%,0,0,27,5,1,VT,WSU,FO,FO,,1
Squiggly McCool,3353,892,Nori Aru,131,460,RGO,432,T3,2,0,2,2,-4.91%,4.91%,0,0,27,5,1,VT,WSU,RGO,RGO,,1
Tyler Gordon,136,245,Seik Golden,251,876,RGO,369,B3,0,0,2,2,-5.27%,5.27%,0,0,28,5,1,WSU,VT,RGO,RGO,,1
Nicholas Verduci,70,601,Seik Golden,251,485,1B,116,B3,1,0,2,2,2.93%,-2.93%,0,1,28,5,1,WSU,VT,1B,1B,,1
Rob Patterson,140,769,Seik Golden,251,786,HR,17,B3,1,1,2,2,36.87%,-36.87%,2,1,28,5,1,WSU,VT,HR,HR,,1
Xander Macander,424,252,Damon Rutherford,3359,389,BB,137,T1,0,0,0,0,3.68%,-3.68%,0,1,29,6,2,NEB,HOF,BB,BB,,1
Mattress Cadaire,116,786,Damon Rutherford,3359,671,1B,115,T1,0,1,0,0,6.99%,-6.99%,0,0,29,6,2,NEB,HOF,1B,1B,,1
Antonin Periwinkle,185,501,Damon Rutherford,3359,698,FO,197,T1,0,4,0,0,-5.81%,5.81%,0,0,29,6,2,NEB,HOF,FO,FO,,1
Moody Maurey,3348,619,Damon Rutherford,3359,16,K,397,T1,1,4,0,0,-5.09%,5.09%,0,0,29,6,2,NEB,HOF,K,K,,1
Slapshot Brady,141,265,Damon Rutherford,3359,132,BB,133,T1,2,4,0,0,3.84%,-3.84%,0,0,29,6,2,NEB,HOF,BB,BB,,1
Jeff Dingerhitter,298,853,Damon Rutherford,3359,981,BB,128,T1,2,7,0,0,16.61%,-16.61%,1,0,29,6,2,NEB,HOF,BB,BB,,1
Daniel Dove,66,444,Damon Rutherford,3359,11,PO,433,T1,2,7,0,1,-8.80%,8.80%,0,0,29,6,2,NEB,HOF,PO,PO,,1
Josh Gordon,409,667,Patrick Finnegan,3360,862,FO,195,B1,0,0,0,1,-4.38%,4.38%,0,0,30,6,2,HOF,NEB,FO,FO,,1
Grant Carmichael,3354,409,Patrick Finnegan,3360,467,1B,58,B1,1,0,0,1,4.07%,-4.07%,0,0,30,6,2,HOF,NEB,1B,1B,,1
Harry Peritestes,117,138,Patrick Finnegan,3360,567,PO,429,B1,1,1,0,1,-4.31%,4.31%,0,0,30,6,2,HOF,NEB,PO,PO,,1
Lump Beefbroth,3340,759,Patrick Finnegan,3360,362,K,397,B1,2,1,0,1,-6.91%,6.91%,0,0,30,6,2,HOF,NEB,K,K,,1
Henry Crowell,184,223,Damon Rutherford,3359,237,HR,14,T2,0,0,0,1,12.18%,-12.18%,1,1,31,6,2,NEB,HOF,HR,HR,,1
Septimus Meritus,3355,200,Damon Rutherford,3359,812,PO,388,T2,0,0,0,2,-1.31%,1.31%,0,0,31,6,2,NEB,HOF,PO,PO,,1
Xander Macander,424,387,Damon Rutherford,3359,543,BB,156,T2,1,0,0,2,0.89%,-0.89%,0,0,31,6,2,NEB,HOF,BB,BB,,1
Mattress Cadaire,116,910,Damon Rutherford,3359,565,K,345,T2,1,1,0,2,-1.12%,1.12%,0,0,31,6,2,NEB,HOF,K,K,,1
Xander Macander,424,,Damon Rutherford,3359,107,CS,,T2,2,1,0,2,-2.09%,2.09%,0,0,31,6,2,NEB,HOF,CS 2B,CS 2B,,4
Jack Medof,435,212,Patrick Finnegan,3360,156,2B,56,B2,0,0,0,2,11.46%,-11.46%,0,1,32,6,2,HOF,NEB,2B,2B,,1
Owen Thirlwell,156,617,Patrick Finnegan,3360,765,BB,148,B2,0,2,0,2,5.47%,-5.47%,0,1,32,6,2,HOF,NEB,BB,BB,,1
Overdi Fenz,461,312,Patrick Finnegan,3360,321,HR,9,B2,0,4,0,2,50.56%,-50.56%,3,1,32,6,2,HOF,NEB,HR,HR,,1
John Johnson,3342,871,Patrick Finnegan,3360,435,PO,436,B2,0,0,3,2,-1.37%,1.37%,0,0,32,6,2,HOF,NEB,PO,PO,,1
Ian Brandon Owen Bust,186,704,Patrick Finnegan,3360,990,FO,286,B2,1,0,3,2,-1.30%,1.30%,0,0,32,6,2,HOF,NEB,FO,FO,,1
Josh Gordon,409,112,Patrick Finnegan,3360,101,3B,11,B2,2,0,3,2,1.92%,-1.92%,0,1,32,6,2,HOF,NEB,3B,3B,,1
Grant Carmichael,3354,601,Patrick Finnegan,3360,682,1B,82,B2,2,3,3,2,7.56%,-7.56%,1,1,32,6,2,HOF,NEB,1B,1B,,1
Harry Peritestes,117,924,Patrick Finnegan,3360,902,3B,22,B2,2,1,4,2,4.20%,-4.20%,1,1,32,6,2,HOF,NEB,3B,3B,,1
Lump Beefbroth,3340,634,Patrick Finnegan,3360,528,1B,106,B2,2,3,5,2,1.63%,-1.63%,1,0,32,6,2,HOF,NEB,1B,1B,,1
Jack Medof,435,,Todd Bonzalez,60,,Auto K,,B2,2,1,6,2,-0.23%,0.23%,0,0,32,6,2,HOF,NEB,Auto K,Auto K,,9
Antonin Periwinkle,185,349,Damon Rutherford,3359,289,1B,60,T3,0,0,6,2,1.69%,-1.69%,0,1,33,6,2,NEB,HOF,1B,1B,,1
Moody Maurey,3348,218,Damon Rutherford,3359,401,FO,183,T3,0,1,6,2,-1.58%,1.58%,0,0,33,6,2,NEB,HOF,FO,FO,,1
Slapshot Brady,141,870,Damon Rutherford,3359,43,FO,173,T3,1,1,6,2,-1.22%,1.22%,0,0,33,6,2,NEB,HOF,FO,FO,,1
Buttfart McPoopus,77,1,Damon Rutherford,3359,954,2B,47,T3,2,1,6,2,1.08%,-1.08%,1,0,33,6,2,NEB,HOF,2B,2B,,1
Daniel Dove,66,189,Damon Rutherford,3359,617,PO,428,T3,2,2,6,3,-1.61%,1.61%,0,0,33,6,2,NEB,HOF,PO,PO,,1
River Ride,342,1,Hayden McCloud,129,94,1B,93,T1,0,0,0,0,3.68%,-3.68%,0,1,34,7,2,TCU,WSU,1B,1B,,1
Barney Turbo,28,667,Hayden McCloud,129,604,2B,63,T1,0,1,0,0,17.51%,-17.51%,0,1,34,7,2,TCU,WSU,2B,2B,,1
Solf J. Kimblee,335,370,Hayden McCloud,129,890,RGO,480,T1,0,6,0,0,3.90%,-3.90%,1,0,34,7,2,TCU,WSU,RGO,RGO,,1
Walnuts Labonte,261,640,Hayden McCloud,129,575,2B,65,T1,1,5,0,1,6.51%,-6.51%,1,0,34,7,2,TCU,WSU,2B,2B,,1
Odin Luka,9,,Hayden McCloud,129,,IBB,,T1,1,2,0,2,0.54%,-0.54%,0,0,34,7,2,TCU,WSU,IBB,IBB,,8
Chaz McDunnough,121,725,Hayden McCloud,129,508,FO,217,T1,1,4,0,2,-2.05%,2.05%,0,0,34,7,2,TCU,WSU,FO,FO,,1
Dread Scott,3344,788,Hayden McCloud,129,402,K,386,T1,2,4,0,2,-4.07%,4.07%,0,0,34,7,2,TCU,WSU,K,K,,1
Rob Patterson,140,160,Charles Magnus,220,580,PO,420,B1,0,0,0,2,-3.76%,3.76%,0,0,35,7,2,WSU,TCU,PO,PO,,1
Fergus Fluoride,3356,888,Charles Magnus,220,666,FO,222,B1,1,0,0,2,-3.09%,3.09%,0,0,35,7,2,WSU,TCU,FO,FO,,1
Nicholas Verduci,70,385,Charles Magnus,220,914,LGO,471,B1,2,0,0,2,-2.26%,2.26%,0,0,35,7,2,WSU,TCU,LGO,LGO,,1
Aaron IceCream,358,745,Hayden McCloud,129,405,K,340,T2,0,0,0,2,-1.31%,1.31%,0,0,36,7,2,TCU,WSU,K,K,,1
Charles Magnus,220,580,Hayden McCloud,129,621,2B,41,T2,1,0,0,2,2.41%,-2.41%,0,0,36,7,2,TCU,WSU,2B,2B,,1
River Ride,342,412,Hayden McCloud,129,897,LGO,485,T2,1,2,0,2,-1.95%,1.95%,0,0,36,7,2,TCU,WSU,LGO,LGO,,1
Barney Turbo,28,598,Hayden McCloud,129,166,PO,432,T2,2,2,0,2,-2.78%,2.78%,0,0,36,7,2,TCU,WSU,PO,PO,,1
Jack Meloy,145,337,Charles Magnus,220,599,FO,262,B2,0,0,0,2,-4.27%,4.27%,0,0,37,7,2,WSU,TCU,FO,FO,,1
Jocko Jones,295,642,Charles Magnus,220,231,K,368,B2,1,0,0,2,-3.45%,3.45%,0,0,37,7,2,WSU,TCU,K,K,,1
Tyler Gordon,136,579,Charles Magnus,220,51,LGO,472,B2,2,0,0,2,-2.42%,2.42%,0,0,37,7,2,WSU,TCU,LGO,LGO,,1
Solf J. Kimblee,335,717,Hayden McCloud,129,92,K,375,T3,0,0,0,2,-0.82%,0.82%,0,0,38,7,2,TCU,WSU,K,K,,1
Walnuts Labonte,261,275,Hayden McCloud,129,211,2B,64,T3,1,0,0,2,1.52%,-1.52%,0,0,38,7,2,TCU,WSU,2B,2B,,1
Odin Luka,9,140,Hayden McCloud,129,314,FO,174,T3,1,2,0,2,-1.19%,1.19%,0,0,38,7,2,TCU,WSU,FO,FO,,1
Chaz McDunnough,121,248,Hayden McCloud,129,10,FO,238,T3,2,2,0,2,-1.82%,1.82%,0,0,38,7,2,TCU,WSU,FO,FO,,1
