Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Dominick Vielbaum,1965,324,Daniel Collins,149,68,FO,256,T4,0,0,2,0,-3.22%,3.22%,0,0,7,1,1,SAV,HVR,FO,FO,,1
Jingo Bajingo,365,750,Daniel Collins,149,1,FO,251,T4,1,0,2,0,-2.65%,2.65%,0,0,7,1,1,SAV,HVR,FO,FO,,1
Peter R. Otagonist,2181,212,Daniel Collins,149,721,LGO,491,T4,2,0,2,0,-1.89%,1.89%,0,0,7,1,1,SAV,HVR,LGO,LGO,,1
Angel Leon,234,,Kawabunga Joe,2069,,Auto BB,,B4,0,0,2,0,0.94%,-0.94%,0,0,8,1,1,HVR,SAV,Auto BB,Auto BB,,10
Deirf Smith,449,420,Kawabunga Joe,2069,999,DP,421,B4,0,1,2,0,-2.98%,2.98%,0,0,8,1,1,HVR,SAV,LGO,LGO,,1
Chuck McCluster,296,328,Kawabunga Joe,2069,896,LGO,432,B4,2,0,2,0,-0.86%,0.86%,0,0,8,1,1,HVR,SAV,LGO,LGO,,1
Charles Moore,434,696,Brady McElroy,2205,239,RGO,457,T5,0,0,2,0,-3.57%,3.57%,0,0,9,1,1,SAV,HVR,RGO,RGO,,1
Buckeye Logan II,311,420,Brady McElroy,2205,610,FO,190,T5,1,0,2,0,-2.82%,2.82%,0,0,9,1,1,SAV,HVR,FO,FO,,1
Nick Scrivanich,2075,720,Brady McElroy,2205,931,FO,211,T5,2,0,2,0,-1.93%,1.93%,0,0,9,1,1,SAV,HVR,FO,FO,,1
Charlie Bae Jr.,293,574,Kawabunga Joe,2069,112,LGO,462,B5,0,0,2,0,-0.67%,0.67%,0,0,10,1,1,HVR,SAV,LGO,LGO,,1
Lefty Schweez,2186,,Kawabunga Joe,2069,,Auto BB,,B5,1,0,2,0,0.55%,-0.55%,0,0,10,1,1,HVR,SAV,Auto BB,Auto BB,,10
Gottlieb Giannopoulos,89,200,Wade Wilson,376,1,FO,199,B5,1,1,2,0,-0.58%,0.58%,0,0,10,1,1,HVR,SAV,FO,FO,,1
Zed Leona,2004,171,Wade Wilson,376,420,K,249,B5,2,1,2,0,-1.12%,1.12%,0,0,10,1,1,HVR,SAV,K,K,,1
Grigury Polinko,452,230,Brady McElroy,2205,583,K,353,T6,0,0,2,0,-3.81%,3.81%,0,0,11,1,1,SAV,HVR,K,K,,1
Tom Brazy,2183,,Brady McElroy,2205,644,1B,83,T6,1,0,2,0,5.28%,-5.28%,0,1,11,1,1,SAV,HVR,1B,1B,,1
Harry Cox,2016,,Brady McElroy,2205,94,K,268,T6,1,1,2,0,-4.77%,4.77%,0,0,11,1,1,SAV,HVR,K,K,,1
Dominick Vielbaum,1965,990,Brady McElroy,2205,939,2B,51,T6,2,1,2,0,8.75%,-8.75%,1,0,11,1,1,SAV,HVR,2B,2B,,1
Jingo Bajingo,365,642,Brady McElroy,2205,23,K,381,T6,2,2,2,1,-13.81%,13.81%,0,0,11,1,1,SAV,HVR,K,K,,1
Addison Steinbach,741,,Daniel Collins,149,,Auto K,,T1,0,0,0,0,-2.51%,2.51%,0,0,12,2,2,TRE,HVR,Auto K,Auto K,,9
Miwa Langley,2219,293,Daniel Collins,149,312,3B,19,T1,1,0,0,0,7.86%,-7.86%,0,0,12,2,2,TRE,HVR,3B,3B,,1
Miwa Langley,2219,420,Daniel Collins,149,342,CS,78,T1,1,3,0,0,-10.04%,10.04%,0,0,12,2,2,TRE,HVR,CS Home,CS Home,,4
Charles Moore,434,319,Daniel Collins,149,219,1B,100,T1,2,0,0,0,1.98%,-1.98%,0,0,12,2,2,TRE,HVR,1B,1B,,1
Brohei Brohtani,425,324,Daniel Collins,149,562,FO,238,T1,2,1,0,0,-3.74%,3.74%,0,0,12,2,2,TRE,HVR,FO,FO,,1
Bo Roldon,2188,650,Sonny Streaker,2065,765,1B,115,B1,0,0,0,0,2.76%,-2.76%,0,0,13,2,2,HVR,TRE,1B,1B,,1
"Joshua ""Junior"" Roth",88,361,Sonny Streaker,2065,125,FO,236,B1,0,1,0,0,-2.96%,2.96%,0,0,13,2,2,HVR,TRE,FO,FO,,1
Thomas Nova,1,480,Sonny Streaker,2065,788,K,308,B1,1,1,0,0,-2.55%,2.55%,0,0,13,2,2,HVR,TRE,K,K,,1
Taargus Taargus,3368,,Sonny Streaker,2065,,Auto K,,B1,2,1,0,0,-3.69%,3.69%,0,0,13,2,2,HVR,TRE,Auto K,Auto K,,9
Buckeye Logan II,311,690,Daniel Collins,149,1,K,311,T2,0,0,0,0,-2.72%,2.72%,0,0,14,2,2,TRE,HVR,K,K,,1
Tom Brazy,2183,888,Daniel Collins,149,830,2B,58,T2,1,0,0,0,5.11%,-5.11%,0,0,14,2,2,TRE,HVR,2B,2B,,1
Moose McCracken,308,682,Daniel Collins,149,409,FO,273,T2,1,2,0,0,-4.15%,4.15%,0,0,14,2,2,TRE,HVR,FO,FO,,1
Shotgun McGee,2465,,Daniel Collins,149,,Auto K,,T2,2,2,0,0,-5.35%,5.35%,0,0,14,2,2,TRE,HVR,Auto K,Auto K,,9
Chuck McCluster,296,713,Sonny Streaker,2065,321,RGO,392,B2,0,0,0,0,-2.72%,2.72%,0,0,15,2,2,HVR,TRE,RGO,RGO,,1
Jake Wilson,454,,Sonny Streaker,2065,,Auto K,,B2,1,0,0,0,-2.38%,2.38%,0,0,15,2,2,HVR,TRE,Auto K,Auto K,,9
Gerrit Linguini,2187,,Sonny Streaker,2065,,Auto K,,B2,2,0,0,0,-2.03%,2.03%,0,0,15,2,2,HVR,TRE,Auto K,Auto K,,9
Sonny Streaker,2065,654,Daniel Collins,149,920,FO,266,T3,0,0,0,0,-3.03%,3.03%,0,0,16,2,2,TRE,HVR,FO,FO,,1
Addison Steinbach,741,302,Daniel Collins,149,999,K,303,T3,1,0,0,0,-2.74%,2.74%,0,0,16,2,2,TRE,HVR,K,K,,1
Miwa Langley,2219,777,Daniel Collins,149,402,PO,375,T3,2,0,0,0,-2.31%,2.31%,0,0,16,2,2,TRE,HVR,PO,PO,,1
Daniel Collins,149,420,Sonny Streaker,2065,2,RGO,418,B3,0,0,0,0,-3.07%,3.07%,0,0,17,2,2,HVR,TRE,RGO,RGO,,1
Bo Roldon,2188,,Sonny Streaker,2065,,Auto K,,B3,1,0,0,0,-2.77%,2.77%,0,0,17,2,2,HVR,TRE,Auto K,Auto K,,9
Mike Hunt,1971,,Sonny Streaker,2065,,Auto K,,B3,2,0,0,0,-2.27%,2.27%,0,0,17,2,2,HVR,TRE,Auto K,Auto K,,9
Charles Moore,434,311,Daniel Collins,149,920,K,391,T4,0,0,0,0,-3.58%,3.58%,0,0,18,2,2,TRE,HVR,K,K,,1
Brohei Brohtani,425,245,Daniel Collins,149,830,K,415,T4,1,0,0,0,-3.19%,3.19%,0,0,18,2,2,TRE,HVR,K,K,,1
Buckeye Logan II,311,69,Daniel Collins,149,420,K,351,T4,2,0,0,0,-2.75%,2.75%,0,0,18,2,2,TRE,HVR,K,K,,1
"Joshua ""Junior"" Roth",88,995,Sonny Streaker,2065,661,PO,334,B4,0,0,0,0,-3.43%,3.43%,0,0,19,2,2,HVR,TRE,PO,PO,,1
Thomas Nova,1,194,Sonny Streaker,2065,766,RGO,428,B4,1,0,0,0,-3.17%,3.17%,0,0,19,2,2,HVR,TRE,RGO,RGO,,1
Packer Jacker,459,673,Sonny Streaker,2065,33,RGO,360,B4,2,0,0,0,-2.87%,2.87%,0,0,19,2,2,HVR,TRE,RGO,RGO,,1
Tom Brazy,2183,123,Daniel Collins,149,630,LGO,493,T5,0,0,0,0,-4.31%,4.31%,0,0,20,2,2,TRE,HVR,LGO,LGO,,1
Moose McCracken,308,236,Daniel Collins,149,630,RGO,394,T5,1,0,0,0,-3.90%,3.90%,0,0,20,2,2,TRE,HVR,RGO,RGO,,1
Shotgun McGee,2465,,Daniel Collins,149,,Auto K,,T5,2,0,0,0,-3.51%,3.51%,0,0,20,2,2,TRE,HVR,Auto K,Auto K,,9
Chuck McCluster,296,37,Sonny Streaker,2065,123,1B,86,B5,0,0,0,0,3.33%,-3.33%,0,0,21,2,2,HVR,TRE,1B,1B,,1
Pablo Sanchez,120,1,Donked McToad,330,790,FO,211,T1,0,0,0,0,-2.51%,2.51%,0,0,22,3,2,AKR,SAV,FO,FO,,1
Lefty Schweez,2186,656,Donked McToad,330,521,1B,135,T1,1,0,0,0,2.43%,-2.43%,0,0,22,3,2,AKR,SAV,1B,1B,,1
Rickey Tucker,163,448,Donked McToad,330,909,DP,461,T1,1,1,0,0,-6.37%,6.37%,0,0,22,3,2,AKR,SAV,RGO,RGO,,1
Deirf Smith,449,250,Brady McElroy,2205,582,K,332,B1,0,0,0,0,-2.48%,2.48%,0,0,23,3,2,SAV,AKR,K,K,,1
D. Tendurum,3369,639,Brady McElroy,2205,715,1B,76,B1,1,0,0,0,2.28%,-2.28%,0,0,23,3,2,SAV,AKR,1B,1B,,1
Jazzy Jeff,2061,330,Brady McElroy,2205,18,K,312,B1,1,1,0,0,-2.55%,2.55%,0,0,23,3,2,SAV,AKR,K,K,,1
Vinny Frumdibronks,3370,402,Brady McElroy,2205,254,FO,148,B1,2,1,0,0,-3.69%,3.69%,0,0,23,3,2,SAV,AKR,FO,FO,,1
Oscar Vegas,33,409,Donked McToad,330,960,LGO,449,T2,0,0,0,0,-2.72%,2.72%,0,0,24,3,2,AKR,SAV,LGO,LGO,,1
Spike Suzuki,22,224,Donked McToad,330,409,FO,185,T2,1,0,0,0,-2.40%,2.40%,0,0,24,3,2,AKR,SAV,FO,FO,,1
Alex Yaxley,1977,327,Donked McToad,330,100,FO,227,T2,2,0,0,0,-1.99%,1.99%,0,0,24,3,2,AKR,SAV,FO,FO,,1
J. Jameson,3371,,Brady McElroy,2205,,Auto K,,B2,0,0,0,0,-2.72%,2.72%,0,0,25,3,2,SAV,AKR,Auto K,Auto K,,9
Chris Keebler,2108,458,Brady McElroy,2205,223,FO,235,B2,1,0,0,0,-2.38%,2.38%,0,0,25,3,2,SAV,AKR,FO,FO,,1
Chester Facto,2032,50,Brady McElroy,2205,206,BB,156,B2,2,0,0,0,2.07%,-2.07%,0,0,25,3,2,SAV,AKR,BB,BB,,1
Fernando Trouble,2084,,Brady McElroy,2205,,Auto K,,B2,2,1,0,0,-4.10%,4.10%,0,0,25,3,2,SAV,AKR,Auto K,Auto K,,9
Harry Cox,2016,,Donked McToad,330,34,K,348,T3,0,0,0,0,-3.03%,3.03%,0,0,26,3,2,AKR,SAV,K,K,,1
Peter R. Otagonist,2181,849,Donked McToad,330,523,K,326,T3,1,0,0,0,-2.74%,2.74%,0,0,26,3,2,AKR,SAV,K,K,,1
Brady McElroy,2205,616,Donked McToad,330,501,BB,115,T3,2,0,0,0,2.50%,-2.50%,0,0,26,3,2,AKR,SAV,BB,BB,,1
Pablo Sanchez,120,247,Donked McToad,330,509,FO,262,T3,2,1,0,0,-4.81%,4.81%,0,0,26,3,2,AKR,SAV,FO,FO,,1
Golly McOxbig,2138,98,Brady McElroy,2205,704,RGO,394,B3,0,0,0,0,-3.07%,3.07%,0,0,27,3,2,SAV,AKR,RGO,RGO,,1
Deirf Smith,449,333,Brady McElroy,2205,865,LGO,468,B3,1,0,0,0,-2.77%,2.77%,0,0,27,3,2,SAV,AKR,LGO,LGO,,1
D. Tendurum,3369,270,Brady McElroy,2205,432,BB,162,B3,2,0,0,0,2.37%,-2.37%,0,0,27,3,2,SAV,AKR,BB,BB,,1
Jazzy Jeff,2061,450,Brady McElroy,2205,763,K,313,B3,2,1,0,0,-4.64%,4.64%,0,0,27,3,2,SAV,AKR,K,K,,1
Lefty Schweez,2186,887,Donked McToad,330,517,K,370,T4,0,0,0,0,-3.58%,3.58%,0,0,28,3,2,AKR,SAV,K,K,,1
Rickey Tucker,163,753,Donked McToad,330,127,K,374,T4,1,0,0,0,-3.19%,3.19%,0,0,28,3,2,AKR,SAV,K,K,,1
Oscar Vegas,33,487,Donked McToad,330,953,LGO,466,T4,2,0,0,0,-2.75%,2.75%,0,0,28,3,2,AKR,SAV,LGO,LGO,,1
Vinny Frumdibronks,3370,137,Brady McElroy,2205,21,BB,116,B4,0,0,0,0,3.11%,-3.11%,0,0,29,3,2,SAV,AKR,BB,BB,,1
Donked McToad,330,910,Brady McElroy,2205,572,K,338,B4,0,1,0,0,-3.88%,3.88%,0,0,29,3,2,SAV,AKR,K,K,,1
Chris Keebler,2108,714,Brady McElroy,2205,3,K,289,B4,1,1,0,0,-3.18%,3.18%,0,0,29,3,2,SAV,AKR,K,K,,1
Chester Facto,2032,800,Brady McElroy,2205,994,FO,194,B4,2,1,0,0,-5.52%,5.52%,0,0,29,3,2,SAV,AKR,FO,FO,,1
Spike Suzuki,22,431,Logan Anderson,236,3,LGO,428,T5,0,0,0,0,-4.31%,4.31%,0,0,30,3,2,AKR,SAV,LGO,LGO,,1
Alex Yaxley,1977,842,Logan Anderson,236,213,RGO,371,T5,1,0,0,0,-3.90%,3.90%,0,0,30,3,2,AKR,SAV,RGO,RGO,,1
Harry Cox,2016,,Logan Anderson,236,786,LGO,452,T5,2,0,0,0,-3.51%,3.51%,0,0,30,3,2,AKR,SAV,LGO,LGO,,1
Fernando Trouble,2084,,Brady McElroy,2205,,Auto K,,B5,0,0,0,0,-4.12%,4.12%,0,0,31,3,2,SAV,AKR,Auto K,Auto K,,9
Golly McOxbig,2138,14,Brady McElroy,2205,444,RGO,430,B5,1,0,0,0,-3.89%,3.89%,0,0,31,3,2,SAV,AKR,RGO,RGO,,1
Logan Anderson,236,13,Brady McElroy,2205,951,1B,62,B5,2,0,0,0,3.18%,-3.18%,0,0,31,3,2,SAV,AKR,1B,1B,,1
Deirf Smith,449,666,Brady McElroy,2205,208,LGO,458,B5,2,1,0,0,-6.86%,6.86%,0,0,31,3,2,SAV,AKR,LGO,LGO,,1
Peter R. Otagonist,2181,567,Logan Anderson,236,13,LGO,446,T6,0,0,0,0,-5.44%,5.44%,0,0,32,3,2,AKR,SAV,LGO,LGO,,1
Brady McElroy,2205,420,Logan Anderson,236,426,HR,6,T6,1,0,0,0,35.86%,-35.86%,1,1,32,3,2,AKR,SAV,HR,HR,,1
Pablo Sanchez,120,,Logan Anderson,236,,Auto K,,T6,1,0,0,1,-1.62%,1.62%,0,0,32,3,2,AKR,SAV,Auto K,Auto K,,9
Lefty Schweez,2186,724,Logan Anderson,236,625,1B,99,T6,2,0,0,1,1.36%,-1.36%,0,0,32,3,2,AKR,SAV,1B,1B,,1
Rickey Tucker,163,,Logan Anderson,236,,Auto BB,,T6,2,1,0,1,1.96%,-1.96%,0,0,32,3,2,AKR,SAV,Auto BB,Auto BB,,10
Oscar Vegas,33,502,Logan Anderson,236,890,RGO,388,T6,2,4,0,1,-4.82%,4.82%,0,0,32,3,2,AKR,SAV,RGO,RGO,,1
Jazzy Jeff,2061,825,Brady McElroy,2205,419,K,406,B6,0,0,0,1,-8.33%,8.33%,0,0,33,3,2,SAV,AKR,K,K,,1
Dominick Vielbaum,1965,402,Brady McElroy,2205,144,FO,258,B6,1,0,0,1,-7.59%,7.59%,0,0,33,3,2,SAV,AKR,FO,FO,,1
Donked McToad,330,320,Brady McElroy,2205,394,1B,74,B6,2,0,0,1,7.10%,-7.10%,0,0,33,3,2,SAV,AKR,1B,1B,,1
Donked McToad,330,500,Brady McElroy,2205,1,CS,499,B6,2,1,0,1,-13.92%,13.92%,0,0,33,3,2,SAV,AKR,CS 2B,CS 2B,,4
