Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Dakota Carolina Montana,65,991,Pablo The Hip Kawasaki,2890,98,1B,107,T8,1,4,5,6,,,0,0,15,1,1,PHI,CHC,1B,1B,,1
Calvin Guerensk,1729,218,Pablo The Hip Kawasaki,2890,724,DP,494,T8,1,7,5,6,,,0,0,15,1,1,PHI,CHC,LGO,LGO,,1
Terry Gaskins,2349,998,perta rose sabor,149,633,K,365,B8,0,0,5,6,,,0,0,16,1,1,CHC,PHI,K,K,,1
Mike LaViva,2761,457,perta rose sabor,149,711,FO,254,B8,1,0,5,6,,,0,0,16,1,1,CHC,PHI,FO,FO,,1
Doc Dockgoose,1801,916,perta rose sabor,149,777,BB,139,B8,2,0,5,6,,,0,1,16,1,1,CHC,PHI,BB,BB,,1
WoodCutter Jones,2524,825,perta rose sabor,149,861,HR,36,B8,2,1,5,6,,,2,1,16,1,1,CHC,PHI,HR,HR,,1
John Baseball,2970,148,Einhorn,74,615,LGO,467,T1,0,0,0,0,,,0,0,17,2,1,MIL,CIN,LGO,LGO,,1
Lee Luda,2720,198,Einhorn,74,104,1B,94,T1,1,0,0,0,,,0,0,17,2,1,MIL,CIN,1B,1B,,1
Mîke Ock,2882,269,Einhorn,74,194,1B,75,T1,1,1,0,0,,,0,0,17,2,1,MIL,CIN,1B,2B,,1
Paddy O'Connor,549,248,Einhorn,74,937,K,311,T1,1,4,0,0,,,0,0,17,2,1,MIL,CIN,K,K,,1
Seymour Asses,2642,500,Einhorn,74,202,K,298,T1,2,4,0,0,,,0,0,17,2,1,MIL,CIN,K,K,,1
Richard Avery,2291,99,Brick Bruiser,516,840,PO,259,B1,0,0,0,0,,,0,0,18,2,1,CIN,MIL,PO,PO,,1
Zelk Antilles,490,408,Brick Bruiser,516,800,PO,392,B1,1,0,0,0,,,0,0,18,2,1,CIN,MIL,PO,PO,,1
Rick McLightning,55,780,Brick Bruiser,516,615,FO,165,B1,2,0,0,0,,,0,0,18,2,1,CIN,MIL,FO,FO,,1
Lincoln Pickett,2870,582,Einhorn,74,580,HR,2,T2,0,0,0,0,,,1,1,19,2,1,MIL,CIN,HR,HR,,1
Grunt Manly,2948,900,Einhorn,74,233,K,333,T2,0,0,0,1,,,0,0,19,2,1,MIL,CIN,K,K,,1
Johnny Appleseed,2929,770,Einhorn,74,865,1B,95,T2,1,0,0,1,,,0,0,19,2,1,MIL,CIN,1B,1B,,1
Bingo Hammersmith,639,518,Einhorn,74,81,DP,437,T2,1,1,0,1,,,0,0,19,2,1,MIL,CIN,RGO,RGO,,1
Seth Kablamo,2932,51,Brick Bruiser,516,966,1B,85,B2,0,0,0,1,,,0,0,20,2,1,CIN,MIL,1B,1B,,1
Nicaragua del Toro,2904,90,Brick Bruiser,516,303,FO,213,B2,0,1,0,1,,,0,0,20,2,1,CIN,MIL,FO,FO,,1
Kentho Birne,349,777,Brick Bruiser,516,590,FO,187,B2,1,1,0,1,,,0,0,20,2,1,CIN,MIL,FO,FO,,1
Winston Pepperwood,2957,53,Brick Bruiser,516,933,BB,120,B2,2,1,0,1,,,0,0,20,2,1,CIN,MIL,BB,BB,,1
Charpasm Chim,597,101,Brick Bruiser,516,577,LGO,476,B2,2,4,0,1,,,0,0,20,2,1,CIN,MIL,LGO,LGO,,1
John Baseball,2970,689,Einhorn,74,214,LGO,475,T3,0,0,0,1,,,0,0,21,2,1,MIL,CIN,LGO,LGO,,1
Lee Luda,2720,367,Einhorn,74,476,1B,109,T3,1,0,0,1,,,0,0,21,2,1,MIL,CIN,1B,1B,,1
Mîke Ock,2882,888,Einhorn,74,593,K,295,T3,1,1,0,1,,,0,0,21,2,1,MIL,CIN,K,K,,1
Paddy O'Connor,549,885,Einhorn,74,515,K,370,T3,2,1,0,1,,,0,0,21,2,1,MIL,CIN,K,K,,1
Tokai Teio,335,431,Brick Bruiser,516,550,1B,119,B3,0,0,0,1,,,0,1,22,2,1,CIN,MIL,1B,1B,,1
Richard Avery,2291,318,Brick Bruiser,516,731,PO,413,B3,0,1,0,1,,,0,0,22,2,1,CIN,MIL,PO,PO,,1
Zelk Antilles,490,277,Brick Bruiser,516,251,HR,26,B3,1,1,0,1,,,2,1,22,2,1,CIN,MIL,HR,HR,,1
Rick McLightning,55,469,Brick Bruiser,516,333,BB,136,B3,1,0,2,1,,,0,0,22,2,1,CIN,MIL,BB,BB,,1
Seth Kablamo,2932,689,Brick Bruiser,516,166,DP,477,B3,1,1,2,1,,,0,0,22,2,1,CIN,MIL,LGO,LGO,,1
Seymour Asses,2642,420,Einhorn,74,831,RGO,411,T4,0,0,2,1,,,0,0,23,2,1,MIL,CIN,RGO,RGO,,1
Lincoln Pickett,2870,333,Einhorn,74,374,2B,41,T4,1,0,2,1,,,0,0,23,2,1,MIL,CIN,2B,2B,,1
Grunt Manly,2948,950,Einhorn,74,614,K,336,T4,1,2,2,1,,,0,0,23,2,1,MIL,CIN,K,K,,1
Skarch McGooter,2914,69,Einhorn,74,953,BB,116,T4,2,2,2,1,,,0,0,23,2,1,MIL,CIN,BB,BB,,1
Bingo Hammersmith,639,69,Einhorn,74,462,RGO,393,T4,2,4,2,1,,,0,0,23,2,1,MIL,CIN,RGO,RGO,,1
Nicaragua del Toro,2904,808,Brick Bruiser,516,487,PO,321,B4,0,0,2,1,,,0,0,24,2,1,CIN,MIL,PO,PO,,1
Kentho Birne,349,730,Brick Bruiser,516,1000,K,270,B4,1,0,2,1,,,0,0,24,2,1,CIN,MIL,K,K,,1
Winston Pepperwood,2957,24,Brick Bruiser,516,808,FO,216,B4,2,0,2,1,,,0,0,24,2,1,CIN,MIL,FO,FO,,1
John Baseball,2970,179,Einhorn,74,670,LGO,491,T5,0,0,2,1,,,0,0,25,2,1,MIL,CIN,LGO,LGO,,1
Lee Luda,2720,215,Einhorn,74,538,PO,323,T5,1,0,2,1,,,0,0,25,2,1,MIL,CIN,PO,PO,,1
Mîke Ock,2882,420,Einhorn,74,30,RGO,390,T5,2,0,2,1,,,0,0,25,2,1,MIL,CIN,RGO,RGO,,1
Charpasm Chim,597,711,Brick Bruiser,516,690,HR,21,B5,0,0,2,1,,,1,1,26,2,1,CIN,MIL,HR,HR,,1
Tokai Teio,335,64,J.J. Guemes,207,555,LGO,491,B5,0,0,3,1,,,0,0,26,2,1,CIN,MIL,LGO,LGO,,1
Richard Avery,2291,77,J.J. Guemes,207,69,HR,8,B5,1,0,3,1,,,1,1,26,2,1,CIN,MIL,HR,HR,,1
Zelk Antilles,490,327,J.J. Guemes,207,888,RGO,439,B5,1,0,4,1,,,0,0,26,2,1,CIN,MIL,RGO,RGO,,1
Rick McLightning,55,418,J.J. Guemes,207,999,RGO,419,B5,2,0,4,1,,,0,0,26,2,1,CIN,MIL,RGO,RGO,,1
Paddy O'Connor,549,514,Einhorn,74,477,HR,37,T6,0,0,4,1,,,1,1,27,2,1,MIL,CIN,HR,HR,,1
Seymour Asses,2642,150,Einhorn,74,730,RGO,420,T6,0,0,4,2,,,0,0,27,2,1,MIL,CIN,RGO,RGO,,1
Lincoln Pickett,2870,69,Einhorn,74,947,BB,122,T6,1,0,4,2,,,0,0,27,2,1,MIL,CIN,BB,BB,,1
CJ Ayer,2611,187,Tristan,1692,803,K,384,T6,1,1,4,2,,,0,0,27,2,1,MIL,CIN,K,K,,1
Skarch McGooter,2914,69,Tristan,1692,823,K,246,T6,2,1,4,2,,,0,0,27,2,1,MIL,CIN,K,K,,1
Takahiro Hirasawa,419,844,William T. Striker,2867,738,1B,106,T1,0,0,0,0,,,0,0,28,3,1,CLE,BOS,1B,1B,,1
Noah Diamond,2673,525,William T. Striker,2867,723,FO,198,T1,0,1,0,0,,,0,0,28,3,1,CLE,BOS,FO,FO,,1
Joe Pidgeon,301,626,William T. Striker,2867,338,K,288,T1,1,1,0,0,,,0,0,28,3,1,CLE,BOS,K,K,,1
Takahiro Hirasawa,419,588,William T. Striker,2867,359,SB,229,T1,2,1,0,0,,,0,0,28,3,1,CLE,BOS,Steal 2B,Steal 2B,,4
Strawberry Jones,2916,69,William T. Striker,2867,467,RGO,398,T1,2,2,0,0,,,0,0,28,3,1,CLE,BOS,RGO,RGO,,1
Dixon Uraz,34,123,Mike Hawk,212,444,K,321,B1,0,0,0,0,,,0,0,29,3,1,BOS,CLE,K,K,,1
Benny Bartman,2968,135,Mike Hawk,212,926,FO,209,B1,1,0,0,0,,,0,0,29,3,1,BOS,CLE,FO,FO,,1
Toky Oto,2773,422,Mike Hawk,212,177,FO,245,B1,2,0,0,0,,,0,0,29,3,1,BOS,CLE,FO,FO,,1
Saul Pewald,2708,917,William T. Striker,2867,149,FO,232,T2,0,0,0,0,,,0,0,30,3,1,CLE,BOS,FO,FO,,1
Trevor Rosé,1725,69,William T. Striker,2867,436,PO,367,T2,1,0,0,0,,,0,0,30,3,1,CLE,BOS,PO,PO,,1
Zeke Euselachii,2930,848,William T. Striker,2867,577,K,271,T2,2,0,0,0,,,0,0,30,3,1,CLE,BOS,K,K,,1
Hippo Jars,2902,414,Mike Hawk,212,526,1B,112,B2,0,0,0,0,,,0,0,31,3,1,BOS,CLE,1B,1B,,1
Hess Nahstee,443,825,Mike Hawk,212,444,DP,381,B2,0,1,0,0,,,0,0,31,3,1,BOS,CLE,RGO,RGO,,1
Justin Time,2886,23,Mike Hawk,212,717,K,306,B2,2,0,0,0,,,0,0,31,3,1,BOS,CLE,K,K,,1
Anthony Burland,2379,480,William T. Striker,2867,590,1B,110,T3,0,0,0,0,,,0,1,32,3,1,CLE,BOS,1B,1B,,1
Brandon Rice III,2951,925,William T. Striker,2867,889,3B,36,T3,0,1,0,0,,,1,1,32,3,1,CLE,BOS,3B,3B,,1
Takahiro Hirasawa,419,937,William T. Striker,2867,949,HR,12,T3,0,3,0,1,,,2,1,32,3,1,CLE,BOS,HR,HR,,2
Noah Diamond,2673,632,William T. Striker,2867,240,PO,392,T3,0,0,0,3,,,0,0,32,3,1,CLE,BOS,PO,PO,,1
Joe Pidgeon,301,55,William T. Striker,2867,626,RGO,429,T3,1,0,0,3,,,0,0,32,3,1,CLE,BOS,RGO,RGO,,1
Strawberry Jones,2916,98,William T. Striker,2867,732,PO,366,T3,2,0,0,3,,,0,0,32,3,1,CLE,BOS,PO,PO,,1
Luke Skywalker,2251,444,Mike Hawk,212,370,1B,74,B3,0,0,0,3,,,0,0,33,3,1,BOS,CLE,1B,1B,,1
Boomer Fisher,2933,241,Mike Hawk,212,117,1B,124,B3,0,1,0,3,,,0,0,33,3,1,BOS,CLE,1B,1B,,1
Delta Airlines,622,780,Mike Hawk,212,367,DP,413,B3,0,4,0,3,,,0,0,33,3,1,BOS,CLE,RGO,RGO,,1
Dixon Uraz,34,707,Mike Hawk,212,979,FO,272,B3,2,3,0,3,,,0,0,33,3,1,BOS,CLE,FO,FO,,1
Saul Pewald,2708,111,William T. Striker,2867,24,1B,87,T4,0,0,0,3,,,0,1,34,3,1,CLE,BOS,1B,1B,,1
Trevor Rosé,1725,111,William T. Striker,2867,939,BB,172,T4,0,1,0,3,,,0,0,34,3,1,CLE,BOS,BB,FO,,1
Zeke Euselachii,2930,717,Not From Wisconsin,2222,7,K,290,T4,0,4,0,3,,,0,0,34,3,1,CLE,BOS,K,K,,1
Anthony Burland,2379,867,Not From Wisconsin,2222,720,BB,147,T4,1,4,0,3,,,0,0,34,3,1,CLE,BOS,BB,BB,,1
Brandon Rice III,2951,55,Not From Wisconsin,2222,867,Sac,188,T4,1,7,0,3,,,1,0,34,3,1,CLE,BOS,FO,FO,,1
Takahiro Hirasawa,419,942,Not From Wisconsin,2222,488,RGO,454,T4,2,4,0,4,,,0,0,34,3,1,CLE,BOS,RGO,RGO,,1
Benny Bartman,2968,393,Mike Hawk,212,535,BB,142,B4,0,0,0,4,,,0,0,35,3,1,BOS,CLE,BB,BB,,1
Toky Oto,2773,211,Mike Hawk,212,12,FO,199,B4,0,1,0,4,,,0,0,35,3,1,BOS,CLE,FO,FO,,1
Hippo Jars,2902,682,Mike Hawk,212,896,FO,214,B4,1,1,0,4,,,0,0,35,3,1,BOS,CLE,FO,FO,,1
Hess Nahstee,443,555,Mike Hawk,212,473,1B,82,B4,2,1,0,4,,,0,0,35,3,1,BOS,CLE,1B,1B,,1
Justin Time,2886,108,Mike Hawk,212,734,PO,374,B4,2,5,0,4,,,0,0,35,3,1,BOS,CLE,PO,PO,,1
Noah Diamond,2673,311,Not From Wisconsin,2222,609,K,298,T5,0,0,0,4,,,0,0,36,3,1,CLE,BOS,K,K,,1
Joe Pidgeon,301,787,Not From Wisconsin,2222,864,1B,77,T5,1,0,0,4,,,0,1,36,3,1,CLE,BOS,1B,1B,,1
Joe Pidgeon,301,100,Not From Wisconsin,2222,393,SB,293,T5,1,1,0,4,,,0,0,36,3,1,CLE,BOS,Steal 2B,Steal 2B,,4
Strawberry Jones,2916,398,Not From Wisconsin,2222,500,BB,102,T5,1,2,0,4,,,0,0,36,3,1,CLE,BOS,BB,BB,,1
Saul Pewald,2708,915,Not From Wisconsin,2222,1,BB,86,T5,1,4,0,4,,,0,0,36,3,1,CLE,BOS,BB,BB,,1
Trevor Rosé,1725,904,Not From Wisconsin,2222,712,Sac,192,T5,1,7,0,4,,,1,0,36,3,1,CLE,BOS,FO,FO,,1
Zeke Euselachii,2930,801,Not From Wisconsin,2222,212,PO,411,T5,2,4,0,5,,,0,0,36,3,1,CLE,BOS,PO,PO,,1
Luke Skywalker,2251,33,Mike Hawk,212,222,FO,189,B5,0,0,0,5,,,0,0,37,3,1,BOS,CLE,FO,FO,,1
Boomer Fisher,2933,702,Mike Hawk,212,630,1B,72,B5,1,0,0,5,,,0,0,37,3,1,BOS,CLE,1B,1B,,1
Delta Airlines,622,817,Mike Hawk,212,369,DP,448,B5,1,1,0,5,,,0,0,37,3,1,BOS,CLE,LGO,LGO,,1
Anthony Burland,2379,212,Ty Palmatier,258,833,RGO,379,T6,0,0,0,5,,,0,0,38,3,1,CLE,BOS,RGO,RGO,,1
Brandon Rice III,2951,781,Ty Palmatier,258,911,1B,130,T6,1,0,0,5,,,0,0,38,3,1,CLE,BOS,1B,BB,,1
Brandon Rice III,2951,920,Ty Palmatier,258,24,SB,104,T6,1,1,0,5,,,0,0,38,3,1,CLE,BOS,Steal 2B,Steal 2B,,4
Takahiro Hirasawa,419,136,Ty Palmatier,258,3,BB,133,T6,1,2,0,5,,,0,0,38,3,1,CLE,BOS,BB,BB,,1
Noah Diamond,2673,898,Ty Palmatier,258,500,PO,398,T6,1,4,0,5,,,0,0,38,3,1,CLE,BOS,PO,PO,,1
Joe Pidgeon,301,800,Ty Palmatier,258,500,K,300,T6,2,4,0,5,,,0,0,38,3,1,CLE,BOS,K,K,,1
Dixon Uraz,34,858,Mike Hawk,212,915,1B,57,B6,0,0,0,5,,,0,0,39,3,1,BOS,CLE,1B,1B,,1
Benny Bartman,2968,412,Mike Hawk,212,922,DP,490,B6,0,1,0,5,,,0,0,39,3,1,BOS,CLE,LGO,LGO,,1
Toky Oto,2773,999,Mike Hawk,212,181,FO,182,B6,2,0,0,5,,,0,0,39,3,1,BOS,CLE,FO,FO,,1
Egor Kucherov,2342,250,Pillsbury Doughboy,2814,374,1B,124,T1,0,0,0,0,,,0,0,40,4,1,KCR,TEX,1B,1B,,1
Davoin Shower-Handel,1949,542,Pillsbury Doughboy,2814,407,1B,135,T1,0,1,0,0,,,0,0,40,4,1,KCR,TEX,1B,1B,,1
Doc Crudelly,1811,646,Pillsbury Doughboy,2814,329,K,317,T1,0,4,0,0,,,0,0,40,4,1,KCR,TEX,K,PO,,1
Indy Sayne,151,122,Pillsbury Doughboy,2814,26,1B,96,T1,1,4,0,0,,,0,0,40,4,1,KCR,TEX,1B,1B,,1
Connor Morgan,362,111,Pillsbury Doughboy,2814,650,DP,461,T1,1,7,0,0,,,0,0,40,4,1,KCR,TEX,LGO,LGO,,1
Kenny Powers,2627,454,Mongy Whumpus,130,151,PO,303,B1,0,0,0,0,,,0,0,41,4,1,TEX,KCR,PO,PO,,1
Mack Quackerson,2834,271,Mongy Whumpus,130,469,FO,198,B1,1,0,0,0,,,0,0,41,4,1,TEX,KCR,FO,FO,,1
Jimmy Pop,2634,137,Mongy Whumpus,130,167,2B,30,B1,2,0,0,0,,,0,1,41,4,1,TEX,KCR,2B,2B,,1
Sean Carrcrash,1709,523,Mongy Whumpus,130,390,BB,133,B1,2,2,0,0,,,0,0,41,4,1,TEX,KCR,BB,BB,,1
Princess Peach,2606,545,Mongy Whumpus,130,470,1B,75,B1,2,4,0,0,,,1,0,41,4,1,TEX,KCR,1B,1B,,1
Ioe Torrent,1844,88,Mongy Whumpus,130,871,FO,217,B1,2,5,1,0,,,0,0,41,4,1,TEX,KCR,FO,FO,,1
Matt Taylor,780,816,Pillsbury Doughboy,2814,637,FO,179,T2,0,0,1,0,,,0,0,42,4,1,KCR,TEX,FO,FO,,1
Rob Patterson,140,22,Pillsbury Doughboy,2814,478,LGO,456,T2,1,0,1,0,,,0,0,42,4,1,KCR,TEX,LGO,LGO,,1
Henry Thibodeau,2752,187,Pillsbury Doughboy,2814,281,1B,94,T2,2,0,1,0,,,0,0,42,4,1,KCR,TEX,1B,1B,,1
