Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Tater Tits,4,521,J.J. Guemes,207,269,K,252,T2,0,0,3,0,-2.30%,2.30%,0,0,3,1,1,SAR,WWC,K,K,FO,,,,,1
Ross Ewage,1764,514,J.J. Guemes,207,481,3B,33,T2,1,0,3,0,6.69%,-6.69%,0,0,3,1,1,SAR,WWC,3B,HR,2B,,,,,1
Burg McTurdBerg,2262,285,J.J. Guemes,207,799,LGO,486,T2,1,3,3,0,-6.02%,6.02%,0,0,3,1,1,SAR,WWC,LGO,LGO,LGO,,,,,2
Kentho Birne,349,37,J.J. Guemes,207,411,K,374,T2,2,3,3,0,-3.64%,3.64%,0,0,3,1,1,SAR,WWC,K,K,K,,,,,1
Ferret McGivins,1706,504,Elmo Seabreeze,1785,52,LGO,452,B2,0,0,3,0,-0.95%,0.95%,0,0,4,1,1,WWC,SAR,LGO,LGO,LGO,,,,,1
J.J. Guemes,207,900,Elmo Seabreeze,1785,737,BB,163,B2,1,0,3,0,0.91%,-0.91%,0,1,4,1,1,WWC,SAR,BB,BB,BB,,,,,1
J.J. Guemes,207,800,Elmo Seabreeze,1785,737,SB,63,B2,1,1,3,0,0.83%,-0.83%,0,0,4,1,1,WWC,SAR,Steal 2B,Steal 2B,SB,,,,,4
Ping Pong,530,800,Elmo Seabreeze,1785,311,LGO,489,B2,1,2,3,0,-1.26%,1.26%,0,0,4,1,1,WWC,SAR,LGO,LGO,LGO,,,,,1
Velvet Scarlatina,59,925,Elmo Seabreeze,1785,2,1B,77,B2,2,2,3,0,4.77%,-4.77%,1,0,4,1,1,WWC,SAR,1B,1B,1B,,1785,,,1
Sandy Zipp,701,10,Elmo Seabreeze,1785,312,PO,302,B2,2,1,4,0,-1.00%,1.00%,0,0,4,1,1,WWC,SAR,PO,PO,K,,,,,1
Foxx Dashington,306,500,J.J. Guemes,207,225,K,275,T3,0,0,4,0,-1.61%,1.61%,0,0,5,1,1,SAR,WWC,K,K,FO,,,,,1
Makesiondon Kelkboom,327,212,J.J. Guemes,207,800,PO,412,T3,1,0,4,0,-1.33%,1.33%,0,0,5,1,1,SAR,WWC,PO,PO,RGO,,,,,1
Jameson Poe,310,626,J.J. Guemes,207,880,K,254,T3,2,0,4,0,-0.88%,0.88%,0,0,5,1,1,SAR,WWC,K,K,FO,,,,,1
Dick Sledge,2367,313,Elmo Seabreeze,1785,411,1B,98,B3,0,0,4,0,0.42%,-0.42%,0,0,6,1,1,WWC,SAR,1B,1B,1B,,,,,1
Alex Peters,187,344,Elmo Seabreeze,1785,2,PO,342,B3,0,1,4,0,-0.49%,0.49%,0,0,6,1,1,WWC,SAR,PO,PO,K,,,,,1
Betardo Carrero,2394,957,Elmo Seabreeze,1785,2,1B,45,B3,1,1,4,0,0.25%,-0.25%,0,0,6,1,1,WWC,SAR,1B,1B,2B,,,,,1
Theodore Charmsek,2368,321,Elmo Seabreeze,1785,822,DP,499,B3,1,4,4,0,-1.48%,1.48%,0,0,6,1,1,WWC,SAR,LGO,LGO,DP,,,,,1
Bonesy McSkellington,1733,380,J.J. Guemes,207,1,K,379,T4,0,0,4,0,-1.55%,1.55%,0,0,7,1,1,SAR,WWC,K,K,PO,,,,,1
Dermot Mulveiny,1763,502,J.J. Guemes,207,880,K,378,T4,1,0,4,0,-1.16%,1.16%,0,0,7,1,1,SAR,WWC,K,K,PO,,,,,1
Tater Tits,4,397,J.J. Guemes,207,2,K,395,T4,2,0,4,0,-0.66%,0.66%,0,0,7,1,1,SAR,WWC,K,K,PO,,,,,1
Ferret McGivins,1706,918,Elmo Seabreeze,1785,512,RGO,406,B4,0,0,4,0,-0.28%,0.28%,0,0,8,1,1,WWC,SAR,RGO,RGO,RGO,,,,,1
J.J. Guemes,207,112,Elmo Seabreeze,1785,301,FO,189,B4,1,0,4,0,-0.30%,0.30%,0,0,8,1,1,WWC,SAR,FO,FO,FO,,,,,1
Ping Pong,530,11,Elmo Seabreeze,1785,615,LGO,396,B4,2,0,4,0,-0.22%,0.22%,0,0,8,1,1,WWC,SAR,LGO,LGO,PO,,,,,1
Ross Ewage,1764,352,J.J. Guemes,207,301,2B,51,T5,0,0,4,0,3.50%,-3.50%,0,0,9,1,1,SAR,WWC,2B,2B,2B,,,,,1
Burg McTurdBerg,2262,392,J.J. Guemes,207,580,FO,188,T5,0,2,4,0,-2.70%,2.70%,0,0,9,1,1,SAR,WWC,FO,FO,FO,,,,,1
Kentho Birne,349,900,J.J. Guemes,207,659,FO,241,T5,1,2,4,0,-2.19%,2.19%,0,0,9,1,1,SAR,WWC,FO,FO,FO,,,,,1
Foxx Dashington,306,500,J.J. Guemes,207,123,K,377,T5,2,2,4,0,-1.34%,1.34%,0,0,9,1,1,SAR,WWC,K,K,K,,,,,1
Velvet Scarlatina,59,489,Elmo Seabreeze,1785,867,RGO,378,B5,0,0,4,0,-0.14%,0.14%,0,0,10,1,1,WWC,SAR,RGO,RGO,PO,,,,,1
Sandy Zipp,701,444,Elmo Seabreeze,1785,530,1B,86,B5,1,0,4,0,0.12%,-0.12%,0,1,10,1,1,WWC,SAR,1B,1B,1B,,,,,1
Dick Sledge,2367,33,Elmo Seabreeze,1785,9,HR,24,B5,1,1,4,0,1.05%,-1.05%,2,1,10,1,1,WWC,SAR,HR,HR,HR,,,1785,1785,1
Alex Peters,187,677,Elmo Seabreeze,1785,867,FO,190,B5,1,0,6,0,-0.03%,0.03%,0,0,10,1,1,WWC,SAR,FO,FO,FO,,,,,1
Betardo Carrero,2394,870,Elmo Seabreeze,1785,867,HR,3,B5,2,0,6,0,0.14%,-0.14%,1,1,10,1,1,WWC,SAR,HR,HR,HR,,,,1785,1
Theodore Charmsek,2368,511,Elmo Seabreeze,1785,812,PO,301,B5,2,0,7,0,-0.01%,0.01%,0,0,10,1,1,WWC,SAR,PO,PO,K,,,,,1
Makesiondon Kelkboom,327,,J.J. Guemes,207,,Auto K,,T6,0,0,7,0,-0.08%,0.08%,0,0,11,1,1,SAR,WWC,Auto K,Auto K,Auto K,,,,,9
Jameson Poe,310,777,J.J. Guemes,207,636,BB,141,T6,1,0,7,0,0.06%,-0.06%,0,0,11,1,1,SAR,WWC,BB,BB,BB,,,,,1
Bonesy McSkellington,1733,939,J.J. Guemes,207,512,PO,427,T6,1,1,7,0,-0.09%,0.09%,0,0,11,1,1,SAR,WWC,PO,PO,DP,,,,,1
Dermot Mulveiny,1763,40,J.J. Guemes,207,513,LGO,473,T6,2,1,7,0,-0.02%,0.02%,0,0,11,1,1,SAR,WWC,LGO,LGO,LGO,,,,,1
Willoughby Hoose,112,808,Tencer Sporkelson,2329,569,FO,239,T1,0,0,0,0,-2.51%,2.51%,0,0,12,2,1,SGP,SAS,FO,FO,FO,,,,,1
Harry Peritestes,117,655,Tencer Sporkelson,2329,450,FO,205,T1,1,0,0,0,-2.18%,2.18%,0,0,12,2,1,SGP,SAS,FO,FO,FO,,,,,1
Chavo Delocho,108,333,Tencer Sporkelson,2329,909,RGO,424,T1,2,0,0,0,-1.76%,1.76%,0,0,12,2,1,SGP,SAS,RGO,RGO,RGO,,,,,1
Mo Jungo,1814,777,Matthew Paul,2243,804,3B,27,B1,0,0,0,0,9.82%,-9.82%,0,1,13,2,1,SAS,SGP,3B,3B,3B,,,,,1
Superbone Threefinger,413,810,Matthew Paul,2243,323,LGO,487,B1,0,3,0,0,0.00%,0.00%,1,0,13,2,1,SAS,SGP,LGO,LGO,LGO,2243,,,,1
Homer Pimpson,144,754,Matthew Paul,2243,107,K,353,B1,1,0,1,0,-1.80%,1.80%,0,0,13,2,1,SAS,SGP,K,K,K,,,,,1
Brock Dusty,2472,472,Matthew Paul,2243,383,1B,89,B1,2,0,1,0,1.69%,-1.69%,0,0,13,2,1,SAS,SGP,1B,1B,1B,,,,,1
Joe Random,415,766,Matthew Paul,2243,69,K,303,B1,2,1,1,0,-3.13%,3.13%,0,0,13,2,1,SAS,SGP,K,K,K,,,,,1
Triston Uzumaki,125,690,Tencer Sporkelson,2329,980,K,290,T2,0,0,1,0,-2.95%,2.95%,0,0,14,2,1,SGP,SAS,K,K,K,,,,,1
Matthew Paul,2243,55,Tencer Sporkelson,2329,350,PO,295,T2,1,0,1,0,-2.51%,2.51%,0,0,14,2,1,SGP,SAS,PO,PO,K,,,,,1
Rex Kidobi,126,105,Tencer Sporkelson,2329,1,1B,104,T2,2,0,1,0,2.24%,-2.24%,0,0,14,2,1,SGP,SAS,1B,1B,1B,,,,,1
Ayden Davis,696,763,Tencer Sporkelson,2329,569,FO,194,T2,2,1,1,0,-4.20%,4.20%,0,0,14,2,1,SGP,SAS,FO,FO,FO,,,,,1
Kegs Mabry,223,900,Matthew Paul,2243,350,LGO,450,B2,0,0,1,0,-2.00%,2.00%,0,0,15,2,1,SAS,SGP,LGO,LGO,RGO,,,,,1
Dan Gerzone,1953,,Matthew Paul,2243,,Auto K,,B2,1,0,1,0,-1.83%,1.83%,0,0,15,2,1,SAS,SGP,Auto K,Auto K,Auto K,,,,,9
Hank Murphy,76,200,Matthew Paul,2243,63,BB,137,B2,2,0,1,0,1.60%,-1.60%,0,0,15,2,1,SAS,SGP,BB,BB,1B,,,,,1
Tencer Sporkelson,2329,420,Matthew Paul,2243,500,1B,80,B2,2,1,1,0,2.20%,-2.20%,0,0,15,2,1,SAS,SGP,1B,1B,1B,,,,,1
Mo Jungo,1814,880,Matthew Paul,2243,666,FO,214,B2,2,5,1,0,-5.36%,5.36%,0,0,15,2,1,SAS,SGP,FO,FO,FO,,,,,1
Ola Gjeilo,119,131,Tencer Sporkelson,2329,231,1B,100,T3,0,0,1,0,3.96%,-3.96%,0,1,16,2,1,SGP,SAS,1B,1B,1B,,,,,1
Ty Palmatier,258,355,Tencer Sporkelson,2329,222,BB,133,T3,0,1,1,0,7.34%,-7.34%,0,0,16,2,1,SGP,SAS,BB,BB,1B,,,,,1
Willoughby Hoose,112,421,Tencer Sporkelson,2329,569,BB,148,T3,0,4,1,0,12.13%,-12.13%,0,0,16,2,1,SGP,SAS,BB,BB,BB,,,,,1
Harry Peritestes,117,890,Tencer Sporkelson,2329,421,DP,469,T3,0,7,1,0,-10.57%,10.57%,0,0,16,2,1,SGP,SAS,LGO,LGO,DP,2329,,,,1
Chavo Delocho,108,333,Tencer Sporkelson,2329,2,K,331,T3,2,3,1,1,-5.87%,5.87%,0,0,16,2,1,SGP,SAS,K,K,K,,,,,1
Superbone Threefinger,413,791,Matthew Paul,2243,217,RGO,426,B3,0,0,1,1,-3.07%,3.07%,0,0,17,2,1,SAS,SGP,RGO,RGO,RGO,,,,,1
Homer Pimpson,144,242,Matthew Paul,2243,172,1B,70,B3,1,0,1,1,2.70%,-2.70%,0,0,17,2,1,SAS,SGP,1B,1B,1B,,,,,1
Brock Dusty,2472,811,Matthew Paul,2243,172,PO,361,B3,1,1,1,1,-3.10%,3.10%,0,0,17,2,1,SAS,SGP,PO,PO,K,,,,,1
Joe Random,415,339,Matthew Paul,2243,172,FO,167,B3,2,1,1,1,-4.64%,4.64%,0,0,17,2,1,SAS,SGP,FO,FO,BB,,,,,1
Triston Uzumaki,125,842,Tencer Sporkelson,2329,810,3B,32,T4,0,0,1,1,14.92%,-14.92%,0,1,18,2,1,SGP,SAS,3B,3B,2B,,,,,1
Matthew Paul,2243,172,Tencer Sporkelson,2329,810,RGO,362,T4,0,3,1,1,0.56%,-0.56%,1,0,18,2,1,SGP,SAS,RGO,RGO,K,2329,,,,1
Rex Kidobi,126,263,Tencer Sporkelson,2329,753,LGO,490,T4,1,0,1,2,-2.13%,2.13%,0,0,18,2,1,SGP,SAS,LGO,LGO,LGO,,,,,1
Ayden Davis,696,852,Tencer Sporkelson,2329,263,RGO,411,T4,2,0,1,2,-1.93%,1.93%,0,0,18,2,1,SGP,SAS,RGO,RGO,RGO,,,,,1
Kegs Mabry,223,625,Matthew Paul,2243,913,K,288,B4,0,0,1,2,-4.38%,4.38%,0,0,19,2,1,SAS,SGP,K,K,K,,,,,1
Dan Gerzone,1953,69,Matthew Paul,2243,411,PO,342,B4,1,0,1,2,-3.91%,3.91%,0,0,19,2,1,SAS,SGP,PO,PO,K,,,,,1
Hank Murphy,76,311,Matthew Paul,2243,300,HR,11,B4,2,0,1,2,22.63%,-22.63%,1,1,19,2,1,SAS,SGP,HR,HR,HR,,,,2243,1
Tencer Sporkelson,2329,888,Matthew Paul,2243,550,K,338,B4,2,0,2,2,-2.87%,2.87%,0,0,19,2,1,SAS,SGP,K,K,K,,,,,1
Ola Gjeilo,119,662,Tencer Sporkelson,2329,942,K,280,T5,0,0,2,2,-4.31%,4.31%,0,0,20,2,1,SGP,SAS,K,K,FO,,,,,1
Ty Palmatier,258,202,Tencer Sporkelson,2329,88,1B,114,T5,1,0,2,2,3.47%,-3.47%,0,0,20,2,1,SGP,SAS,1B,1B,1B,,,,,1
Willoughby Hoose,112,98,Tencer Sporkelson,2329,302,FO,204,T5,1,1,2,2,-4.01%,4.01%,0,0,20,2,1,SGP,SAS,FO,FO,FO,,,,,1
Harry Peritestes,117,500,Tencer Sporkelson,2329,420,1B,80,T5,2,1,2,2,4.46%,-4.46%,0,0,20,2,1,SGP,SAS,1B,1B,1B,,,,,1
Chavo Delocho,108,66,Tencer Sporkelson,2329,369,K,303,T5,2,5,2,2,-11.33%,11.33%,0,0,20,2,1,SGP,SAS,K,K,K,,,,,1
Mo Jungo,1814,987,Matthew Paul,2243,342,PO,355,B5,0,0,2,2,-4.12%,4.12%,0,0,21,2,1,SAS,SGP,PO,PO,K,,,,,1
Superbone Threefinger,413,981,Matthew Paul,2243,11,2B,30,B5,1,0,2,2,7.62%,-7.62%,0,1,21,2,1,SAS,SGP,2B,2B,2B,,,,,1
Homer Pimpson,144,550,Matthew Paul,2243,338,FO,212,B5,1,2,2,2,-5.71%,5.71%,0,0,21,2,1,SAS,SGP,FO,FO,FO,,,,,1
Brock Dusty,2472,522,Matthew Paul,2243,569,1B,47,B5,2,2,2,2,24.82%,-24.82%,1,0,21,2,1,SAS,SGP,1B,1B,2B,,2243,,,1
Joe Random,415,766,Matthew Paul,2243,920,FO,154,B5,2,1,3,2,-2.20%,2.20%,0,0,21,2,1,SAS,SGP,FO,FO,BB,,,,,1
Triston Uzumaki,125,555,Tencer Sporkelson,2329,234,K,321,T6,0,0,3,2,-6.73%,6.73%,0,0,22,2,1,SGP,SAS,K,K,K,,,,,1
Matthew Paul,2243,321,Tencer Sporkelson,2329,752,LGO,431,T6,1,0,3,2,-6.00%,6.00%,0,0,22,2,1,SGP,SAS,LGO,LGO,RGO,,,,,1
Rex Kidobi,126,14,Tencer Sporkelson,2329,888,1B,126,T6,2,0,3,2,5.75%,-5.75%,0,0,22,2,1,SGP,SAS,1B,1B,1B,,,,,1
Ayden Davis,696,521,Tencer Sporkelson,2329,769,FO,248,T6,2,1,3,2,-10.88%,10.88%,0,0,22,2,1,SGP,SAS,FO,FO,FO,,,,,1
Bob Dobby,1736,800,Yahtzee Pinocchio,815,827,2B,27,T1,0,0,0,0,6.33%,-6.33%,0,0,23,3,1,HEL,TTT,2B,2B,3B,,,,,1
Isaac Saffron,377,272,Yahtzee Pinocchio,815,650,PO,378,T1,0,2,0,0,-4.19%,4.19%,0,0,23,3,1,HEL,TTT,PO,PO,PO,,,,,1
Erin Pickles,68,167,Yahtzee Pinocchio,815,329,BB,162,T1,1,2,0,0,1.89%,-1.89%,0,0,23,3,1,HEL,TTT,BB,BB,BB,,,,,1
Frederick Thunderpants,2371,50,Yahtzee Pinocchio,815,397,PO,347,T1,1,4,0,0,-3.93%,3.93%,0,0,23,3,1,HEL,TTT,PO,PO,K,,,,,1
Garfield Chubbs,2230,638,Yahtzee Pinocchio,815,89,RGO,451,T1,2,4,0,0,-6.55%,6.55%,0,0,23,3,1,HEL,TTT,RGO,RGO,LGO,,,,,1
Anthony Burland,2379,420,Garfield Chubbs,2230,212,FO,208,B1,0,0,0,0,-2.48%,2.48%,0,0,24,3,1,TTT,HEL,FO,FO,FO,,,,,1
Deku Matsui,570,576,Garfield Chubbs,2230,111,LGO,465,B1,1,0,0,0,-2.17%,2.17%,0,0,24,3,1,TTT,HEL,LGO,LGO,LGO,,,,,1
Larry Longshot,32,520,Garfield Chubbs,2230,288,K,232,B1,2,0,0,0,-1.79%,1.79%,0,0,24,3,1,TTT,HEL,K,FO,FO,,,,,1
Good Doggo,522,784,Yahtzee Pinocchio,815,440,PO,344,T2,0,0,0,0,-2.72%,2.72%,0,0,25,3,1,HEL,TTT,PO,PO,K,,,,,1
Doc Dockgoose,1801,138,Yahtzee Pinocchio,815,529,PO,391,T2,1,0,0,0,-2.40%,2.40%,0,0,25,3,1,HEL,TTT,PO,PO,PO,,,,,1
Nikola Tefla,719,666,Yahtzee Pinocchio,815,281,PO,385,T2,2,0,0,0,-1.99%,1.99%,0,0,25,3,1,HEL,TTT,PO,PO,PO,,,,,1
Phillip Mahooters,2253,711,Garfield Chubbs,2230,109,RGO,398,B2,0,0,0,0,-2.72%,2.72%,0,0,26,3,1,TTT,HEL,RGO,RGO,PO,,,,,1
Kyl Saltzer,2384,459,Garfield Chubbs,2230,822,PO,363,B2,1,0,0,0,-2.38%,2.38%,0,0,26,3,1,TTT,HEL,PO,PO,K,,,,,1
Legend 27,762,420,Garfield Chubbs,2230,394,2B,26,B2,2,0,0,0,3.40%,-3.40%,0,0,26,3,1,TTT,HEL,2B,2B,3B,,,,,1
Alternate Site,1799,299,Garfield Chubbs,2230,506,FO,207,B2,2,2,0,0,-5.43%,5.43%,0,0,26,3,1,TTT,HEL,FO,FO,FO,,,,,1
Corey Scooter,1717,176,Yahtzee Pinocchio,815,19,FO,157,T3,0,0,0,0,-3.03%,3.03%,0,0,27,3,1,HEL,TTT,FO,FO,BB,,,,,1
Bob Dobby,1736,398,Yahtzee Pinocchio,815,604,FO,206,T3,1,0,0,0,-2.74%,2.74%,0,0,27,3,1,HEL,TTT,FO,FO,FO,,,,,1
Isaac Saffron,377,339,Yahtzee Pinocchio,815,847,LGO,492,T3,2,0,0,0,-2.31%,2.31%,0,0,27,3,1,HEL,TTT,LGO,LGO,LGO,,,,,1
Harry McPotterson,1703,650,Garfield Chubbs,2230,34,RGO,384,B3,0,0,0,0,-3.07%,3.07%,0,0,28,3,1,TTT,HEL,RGO,RGO,PO,,,,,1
Mad Jack,2483,80,Garfield Chubbs,2230,655,LGO,425,B3,1,0,0,0,-2.77%,2.77%,0,0,28,3,1,TTT,HEL,LGO,LGO,RGO,,,,,1
Anthony Burland,2379,232,Garfield Chubbs,2230,285,2B,53,B3,2,0,0,0,3.90%,-3.90%,0,1,28,3,1,TTT,HEL,2B,2B,2B,,,,,1
Deku Matsui,570,473,Garfield Chubbs,2230,417,2B,56,B3,2,2,0,0,16.05%,-16.05%,1,0,28,3,1,TTT,HEL,2B,2B,2B,,2230,,,1
Larry Longshot,32,842,Garfield Chubbs,2230,178,K,336,B3,2,2,1,0,-4.15%,4.15%,0,0,28,3,1,TTT,HEL,K,K,K,,,,,1
Erin Pickles,68,700,Jacky Wacky,702,1,K,301,T4,0,0,1,0,-3.96%,3.96%,0,0,29,3,1,HEL,TTT,K,K,K,,,,,1
Frederick Thunderpants,2371,888,Jacky Wacky,702,502,K,386,T4,1,0,1,0,-3.37%,3.37%,0,0,29,3,1,HEL,TTT,K,K,PO,,,,,1
Garfield Chubbs,2230,555,Jacky Wacky,702,253,K,302,T4,2,0,1,0,-2.78%,2.78%,0,0,29,3,1,HEL,TTT,K,K,K,,,,,1
Phillip Mahooters,2253,1000,Garfield Chubbs,2230,732,FO,268,B4,0,0,1,0,-1.87%,1.87%,0,0,30,3,1,TTT,HEL,FO,FO,FO,,,,,1
Kyl Saltzer,2384,388,Michael Ikenberry,63,1,PO,387,B4,1,0,1,0,-1.74%,1.74%,0,0,30,3,1,TTT,HEL,PO,PO,PO,,,,,1
Legend 27,762,69,Michael Ikenberry,63,234,BB,165,B4,2,0,1,0,1.54%,-1.54%,0,1,30,3,1,TTT,HEL,BB,BB,BB,,,,,1
Alternate Site,1799,808,Michael Ikenberry,63,838,3B,30,B4,2,1,1,0,11.29%,-11.29%,1,1,30,3,1,TTT,HEL,3B,3B,2B,,,63,,1
Harry McPotterson,1703,820,Michael Ikenberry,63,777,2B,43,B4,2,3,2,0,5.99%,-5.99%,1,0,30,3,1,TTT,HEL,2B,2B,2B,63,,,,1
Mad Jack,2483,487,Michael Ikenberry,63,311,FO,176,B4,2,2,3,0,-1.23%,1.23%,0,0,30,3,1,TTT,HEL,FO,FO,BB,,,,,1
Good Doggo,522,344,Jacky Wacky,702,900,RGO,444,T5,0,0,3,0,-2.30%,2.30%,0,0,31,3,1,HEL,TTT,RGO,RGO,RGO,,,,,1
Doc Dockgoose,1801,696,Jacky Wacky,702,344,K,352,T5,1,0,3,0,-1.67%,1.67%,0,0,31,3,1,HEL,TTT,K,K,K,,,,,1
Nikola Tefla,719,1000,Jacky Wacky,702,888,BB,112,T5,2,0,3,0,1.64%,-1.64%,0,0,31,3,1,HEL,TTT,BB,BB,1B,,,,,1
Michael Ikenberry,63,949,Jacky Wacky,702,112,BB,163,T5,2,1,3,0,3.46%,-3.46%,0,0,31,3,1,HEL,TTT,BB,BB,BB,,,,,1
Bob Dobby,1736,428,Jacky Wacky,702,699,K,271,T5,2,4,3,0,-6.08%,6.08%,0,0,31,3,1,HEL,TTT,K,K,FO,,,,,1
Juni Panda,488,627,Michael Ikenberry,63,898,K,271,B5,0,0,3,0,-0.30%,0.30%,0,0,32,3,1,TTT,HEL,K,K,FO,,,,,1
Deku Matsui,570,567,Michael Ikenberry,63,586,3B,19,B5,1,0,3,0,1.13%,-1.13%,0,1,32,3,1,TTT,HEL,3B,HR,HR,,,,,1
Larry Longshot,32,33,Michael Ikenberry,63,385,K,352,B5,1,3,3,0,-0.94%,0.94%,0,0,32,3,1,TTT,HEL,K,K,K,,,,,1
Phillip Mahooters,2253,277,Michael Ikenberry,63,142,1B,135,B5,2,3,3,0,1.63%,-1.63%,1,0,32,3,1,TTT,HEL,1B,1B,1B,63,,,,1
Nelson Van Halen,649,832,Michael Ikenberry,63,666,FO,166,B5,2,1,4,0,-0.23%,0.23%,0,0,32,3,1,TTT,HEL,FO,FO,BB,,,,,1
Isaac Saffron,377,159,Jacky Wacky,702,333,BB,174,T6,0,0,4,0,1.69%,-1.69%,0,1,33,3,1,HEL,TTT,BB,BB,BB,,,,,1
Erin Pickles,68,667,Jacky Wacky,702,4,K,337,T6,0,1,4,0,-1.58%,1.58%,0,0,33,3,1,HEL,TTT,K,K,K,,,,,1
Frederick Thunderpants,2371,,Jacky Wacky,702,,Auto K,,T6,1,1,4,0,-1.22%,1.22%,0,0,33,3,1,HEL,TTT,Auto K,Auto K,Auto K,,,,,9
Garfield Chubbs,2230,679,Jacky Wacky,702,667,HR,12,T6,2,1,4,0,1.14%,-1.14%,2,1,33,3,1,HEL,TTT,HR,HR,HR,,,702,702,1
Scrub Magooch,729,567,Jacky Wacky,702,222,K,345,T6,2,0,4,2,-1.67%,1.67%,0,0,33,3,1,HEL,TTT,K,K,K,,,,,1
Sablo Panchez,638,6,Edge Rocks,2281,487,LGO,481,T1,0,0,0,0,-2.51%,2.51%,0,0,34,4,1,CIM,POR,LGO,LGO,LGO,,,,,1
John Smith,2275,188,Edge Rocks,2281,132,2B,56,T1,1,0,0,0,4.65%,-4.65%,0,1,34,4,1,CIM,POR,2B,2B,2B,,,,,1
Ryan Tyburn,517,227,Edge Rocks,2281,142,1B,85,T1,1,2,0,0,5.22%,-5.22%,0,1,34,4,1,CIM,POR,1B,1B,1B,,,,,1
J.E. Wilkins,235,177,Edge Rocks,2281,212,2B,35,T1,1,5,0,0,12.35%,-12.35%,1,1,34,4,1,CIM,POR,2B,2B,2B,2281,,,,1
Ben Bramly,238,777,Edge Rocks,2281,894,BB,117,T1,1,6,0,1,1.76%,-1.76%,0,1,34,4,1,CIM,POR,BB,BB,1B,,,,,1
Tara Dactyl,252,977,Edge Rocks,2281,986,HR,9,T1,1,7,0,1,18.87%,-18.87%,4,1,34,4,1,CIM,POR,HR,HR,HR,2281,2281,2281,2281,1
Wallace Grommet,492,505,Edge Rocks,2281,867,K,362,T1,1,0,0,5,-0.62%,0.62%,0,0,34,4,1,CIM,POR,K,K,K,,,,,1
Hero Brine,1942,117,Edge Rocks,2281,30,1B,87,T1,2,0,0,5,0.92%,-0.92%,0,0,34,4,1,CIM,POR,1B,1B,1B,,,,,1
Kris Kringle,683,69,Edge Rocks,2281,505,LGO,436,T1,2,1,0,5,-1.23%,1.23%,0,0,34,4,1,CIM,POR,LGO,LGO,RGO,,,,,1
Bo-Horse Jackman,168,7,Orlando Champagne,500,567,RGO,440,B1,0,0,0,5,-1.45%,1.45%,0,0,35,4,1,POR,CIM,RGO,RGO,RGO,,,,,1
Jerry Jingles,146,568,Orlando Champagne,500,890,K,322,B1,1,0,0,5,-1.19%,1.19%,0,0,35,4,1,POR,CIM,K,K,K,,,,,1
