Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Scores,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Edge Rocks,2281,734,Reimer Gonzalez,13,734,HR,0,T3,1,0,1,0,23.70%,-23.70%,1,1,1,44,6,3,OSU,GT,HR,HR,HR,1
Egor Kucherov,2342,393,Old Hoss Radbourne,2362,444,2B,51,T3,1,0,1,1,7.97%,-7.97%,0,1,1,44,6,3,OSU,GT,2B,2B,2B,1
Perry Platypus,2332,175,Old Hoss Radbourne,2362,84,1B,91,T3,1,2,1,1,8.23%,-8.23%,0,1,1,44,6,3,OSU,GT,1B,1B,1B,1
Terry Gaskins,2349,776,Old Hoss Radbourne,2362,766,HR,10,T3,1,5,1,1,29.50%,-29.50%,3,1,1,44,6,3,OSU,GT,HR,HR,HR,1
Stan Francisco,2378,951,Old Hoss Radbourne,2362,743,FO,208,T3,1,0,1,4,-0.66%,0.66%,0,0,0,44,6,3,OSU,GT,FO,FO,FO,1
Lionel Houser,2374,267,Old Hoss Radbourne,2362,69,K,198,T3,2,0,1,4,-0.58%,0.58%,0,0,0,44,6,3,OSU,GT,K,K,FO,1
Pope Coswi,2327,628,Mazy Loron,2345,333,PO,295,B3,0,0,1,4,-2.75%,2.75%,0,0,0,45,6,3,GT,OSU,PO,PO,K,1
Dick Sledge,2367,69,Mazy Loron,2345,800,K,269,B3,1,0,1,4,-2.12%,2.12%,0,0,0,45,6,3,GT,OSU,K,K,FO,1
Bad Mulligan,2350,369,Mazy Loron,2345,626,K,257,B3,2,0,1,4,-1.22%,1.22%,0,0,0,45,6,3,GT,OSU,K,K,FO,1
Boots Malarkey,2383,650,Old Hoss Radbourne,2362,711,2B,61,T4,0,0,1,4,0.95%,-0.95%,0,0,0,46,6,3,OSU,GT,2B,2B,2B,1
MELTZ Slander,2335,650,Old Hoss Radbourne,2362,400,FO,250,T4,0,2,1,4,-0.60%,0.60%,0,0,0,46,6,3,OSU,GT,FO,FO,FO,1
Large Attractive,2452,69,Old Hoss Radbourne,2362,400,PO,331,T4,1,2,1,4,-0.60%,0.60%,0,0,0,46,6,3,OSU,GT,PO,PO,K,1
Edge Rocks,2281,711,Old Hoss Radbourne,2362,69,RGO,358,T4,2,2,1,4,-0.82%,0.82%,0,0,0,46,6,3,OSU,GT,RGO,RGO,K,1
Gerald McCoy,2389,734,Mecha Godzilla,265,114,RGO,380,B4,0,0,1,4,-2.48%,2.48%,0,0,0,47,6,3,GT,OSU,RGO,RGO,PO,1
Pancake Blankenship,2346,629,Mecha Godzilla,265,826,FO,197,B4,1,0,1,4,-1.65%,1.65%,0,0,0,47,6,3,GT,OSU,FO,FO,FO,1
Anthony Billanti,2379,402,Mecha Godzilla,265,520,1B,118,B4,2,0,1,4,1.51%,-1.51%,0,0,0,47,6,3,GT,OSU,1B,1B,1B,1
Troy Pressing,2282,69,Mecha Godzilla,265,690,RGO,379,B4,2,1,1,4,-2.22%,2.22%,0,0,0,47,6,3,GT,OSU,RGO,RGO,PO,1
Smoke Anderson,1839,70,Richard Northstar,275,802,K,268,T1,0,0,0,0,-3.03%,3.03%,0,0,0,48,7,4,OSU,GEO,K,K,FO,1
Perry Platypus,2332,998,Richard Northstar,275,666,K,332,T1,1,0,0,0,-2.74%,2.74%,0,0,0,48,7,4,OSU,GEO,K,K,K,1
Egor Kucherov,2342,464,Richard Northstar,275,597,BB,133,T1,2,0,0,0,2.50%,-2.50%,0,0,0,48,7,4,OSU,GEO,BB,BB,1B,1
Edge Rocks,2281,343,Richard Northstar,275,478,BB,135,T1,2,1,0,0,3.11%,-3.11%,0,0,0,48,7,4,OSU,GEO,BB,BB,1B,1
Betardo Carrero,2394,966,Richard Northstar,275,374,K,408,T1,2,4,0,0,-7.92%,7.92%,0,0,0,48,7,4,OSU,GEO,K,K,RGO,1
Noah Clemens,2341,869,Mecha Godzilla,265,123,K,254,B1,0,0,0,0,-3.07%,3.07%,0,0,0,49,7,4,GEO,OSU,K,K,FO,1
Robben Banks,2380,365,Mecha Godzilla,265,223,BB,142,B1,1,0,0,0,2.70%,-2.70%,0,0,0,49,7,4,GEO,OSU,BB,BB,BB,1
Waffles O'Laughlin,2347,323,Mecha Godzilla,265,563,FO,240,B1,1,1,0,0,-3.10%,3.10%,0,0,0,49,7,4,GEO,OSU,FO,FO,FO,1
Robben Banks,2380,780,Mecha Godzilla,265,156,CS,376,B1,2,1,0,0,-4.64%,4.64%,0,0,0,49,7,4,GEO,OSU,CS 2B,CS 2B,CS,4
Briek Vermeesch,2366,566,Richard Northstar,275,120,RGO,446,T2,0,0,0,0,-3.58%,3.58%,0,0,0,50,7,4,OSU,GEO,RGO,RGO,RGO,1
MELTZ Slander,2335,923,Richard Northstar,275,363,RGO,440,T2,1,0,0,0,-3.19%,3.19%,0,0,0,50,7,4,OSU,GEO,RGO,RGO,RGO,1
Stan Francisco,2378,,Richard Northstar,275,,Auto K,,T2,2,0,0,0,-2.75%,2.75%,0,0,0,50,7,4,OSU,GEO,Auto K,Auto K,Auto K,9
Tremendous Masters,2359,482,Mecha Godzilla,265,363,BB,119,B2,0,0,0,0,3.11%,-3.11%,0,0,0,51,7,4,GEO,OSU,BB,BB,1B,1
God Carew,1827,771,Mecha Godzilla,265,23,FO,252,B2,0,1,0,0,-3.88%,3.88%,0,0,0,51,7,4,GEO,OSU,FO,FO,FO,1
Nate Park,2376,435,Mecha Godzilla,265,35,DP,400,B2,1,1,0,0,-8.70%,8.70%,0,0,0,51,7,4,GEO,OSU,RGO,RGO,DP,1
Patrick Stump,2173,,Richard Northstar,275,,Auto K,,T3,0,0,0,0,-4.31%,4.31%,0,0,0,52,7,4,OSU,GEO,Auto K,Auto K,Auto K,9
Smoke Anderson,1839,799,Obama But White,2372,218,RGO,419,T3,1,0,0,0,-3.90%,3.90%,0,0,0,52,7,4,OSU,GEO,RGO,RGO,RGO,1
Perry Platypus,2332,772,Obama But White,2372,275,LGO,497,T3,2,0,0,0,-3.51%,3.51%,0,0,0,52,7,4,OSU,GEO,LGO,LGO,LGO,1
Buck Maverick,2334,825,Mecha Godzilla,265,933,1B,108,B3,0,0,0,0,3.33%,-3.33%,0,0,0,53,7,4,GEO,OSU,1B,1B,1B,1
Buck Maverick,2334,100,Mecha Godzilla,265,569,CS,469,B3,0,1,0,0,-7.45%,7.45%,0,0,0,53,7,4,GEO,OSU,CS 2B,CS 2B,CS,4
Randy Scrub,2385,873,Mecha Godzilla,265,267,RGO,394,B3,1,0,0,0,-3.89%,3.89%,0,0,0,53,7,4,GEO,OSU,RGO,RGO,PO,1
Theodore Charmsek,2368,633,Mecha Godzilla,265,777,BB,144,B3,2,0,0,0,3.18%,-3.18%,0,1,1,53,7,4,GEO,OSU,BB,BB,BB,1
Noah Clemens,2341,420,Mecha Godzilla,265,388,2B,32,B3,2,1,0,0,28.26%,-28.26%,1,0,0,53,7,4,GEO,OSU,2B,2B,2B,1
Guthlac son of Romund,2340,580,Herb Sessions,2245,23,RGO,443,B3,2,2,1,0,-3.02%,3.02%,0,0,0,53,7,4,GEO,OSU,RGO,RGO,RGO,1
Egor Kucherov,2342,821,Obama But White,2372,9,FO,188,T4,0,0,1,0,-6.73%,6.73%,0,0,0,54,7,4,OSU,GEO,FO,FO,FO,1
Edge Rocks,2281,343,Obama But White,2372,509,FO,166,T4,1,0,1,0,-6.00%,6.00%,0,0,0,54,7,4,OSU,GEO,FO,FO,BB,1
Betardo Carrero,2394,327,Obama But White,2372,115,FO,212,T4,2,0,1,0,-5.13%,5.13%,0,0,0,54,7,4,OSU,GEO,FO,FO,FO,1
Kilometers Man,2363,916,Herb Sessions,2245,619,K,297,B4,0,0,1,0,0.00%,0.00%,0,0,0,55,7,4,GEO,OSU,K,K,K,1
Roidy Magoo,2354,369,Herb Sessions,2245,602,FO,233,B4,1,0,1,0,0.00%,0.00%,0,0,0,55,7,4,GEO,OSU,FO,FO,FO,1
Hugh Jass,2357,808,Herb Sessions,2245,22,FO,214,B4,2,0,1,0,-49.96%,49.96%,0,0,0,55,7,4,GEO,OSU,FO,FO,FO,1
Briek Vermeesch,2366,950,Obama But White,2372,140,K,190,T5,0,0,1,0,-5.44%,5.44%,0,0,0,56,7,4,OSU,GEO,K,K,FO,1
MELTZ Slander,2335,326,Obama But White,2372,902,RGO,424,T5,1,0,1,0,-5.08%,5.08%,0,0,0,56,7,4,OSU,GEO,RGO,RGO,RGO,1
Large Attractive,2452,261,Obama But White,2372,246,HR,15,T5,2,0,1,0,0.00%,0.00%,1,1,1,56,7,4,OSU,GEO,HR,HR,HR,1
Patrick Stump,2173,222,Obama But White,2372,587,PO,365,T5,2,0,1,1,-4.91%,4.91%,0,0,0,56,7,4,OSU,GEO,PO,PO,K,1
Nate Park,2376,728,Herb Sessions,2245,185,LGO,457,B5,0,0,1,1,-5.27%,5.27%,0,0,0,57,7,4,GEO,OSU,LGO,LGO,LGO,1
Owen Doar,2351,509,Herb Sessions,2245,844,K,335,B5,1,0,1,1,-5.09%,5.09%,0,0,0,57,7,4,GEO,OSU,K,K,K,1
Randy Scrub,2385,473,Herb Sessions,2245,522,2B,49,B5,2,0,1,1,7.75%,-7.75%,0,0,0,57,7,4,GEO,OSU,2B,2B,2B,1
Theodore Charmsek,2368,900,Herb Sessions,2245,49,BB,149,B5,2,2,1,1,0.20%,-0.20%,0,0,0,57,7,4,GEO,OSU,BB,BB,BB,1
Noah Clemens,2341,373,Herb Sessions,2245,2,K,371,B5,2,4,1,1,-13.02%,13.02%,0,0,0,57,7,4,GEO,OSU,K,K,K,1
Smoke Anderson,1839,666,Dirk Digglet,2206,623,2B,43,T6,0,0,1,1,13.43%,-13.43%,0,0,0,58,7,4,OSU,GEO,2B,2B,2B,1
Perry Platypus,2332,518,Dirk Digglet,2206,123,PO,395,T6,0,2,1,1,-9.04%,9.04%,0,0,0,58,7,4,OSU,GEO,PO,PO,PO,1
Egor Kucherov,2342,431,Dirk Digglet,2206,819,PO,388,T6,1,2,1,1,-7.31%,7.31%,0,0,0,58,7,4,OSU,GEO,PO,PO,PO,1
Edge Rocks,2281,781,Dirk Digglet,2206,231,RGO,450,T6,2,2,1,1,-12.51%,12.51%,0,0,0,58,7,4,OSU,GEO,RGO,RGO,RGO,1
Guthlac son of Romund,2340,555,Herb Sessions,2245,632,1B,77,B6,0,0,1,1,3.24%,-3.24%,0,0,0,59,7,4,GEO,OSU,1B,1B,1B,1
Kilometers Man,2363,213,Herb Sessions,2245,555,K,342,B6,0,1,1,1,-5.58%,5.58%,0,0,0,59,7,4,GEO,OSU,K,K,K,1
Roidy Magoo,2354,969,Herb Sessions,2245,760,FO,209,B6,1,1,1,1,-4.29%,4.29%,0,0,0,59,7,4,GEO,OSU,FO,FO,FO,1
Hugh Jass,2357,123,Herb Sessions,2245,759,K,364,B6,2,1,1,1,-22.23%,22.23%,0,0,0,59,7,4,GEO,OSU,K,K,K,1
Betardo Carrero,2394,285,Dirk Digglet,2206,595,PO,310,T7,0,2,1,1,-9.04%,9.04%,0,0,0,60,7,4,OSU,GEO,PO,PO,K,1
Briek Vermeesch,2366,720,Dirk Digglet,2206,688,3B,32,T7,1,2,1,1,31.97%,-31.97%,1,0,0,60,7,4,OSU,GEO,3B,3B,2B,1
MELTZ Slander,2335,348,Dirk Digglet,2206,705,PO,357,T7,1,3,1,2,-5.45%,5.45%,0,0,0,60,7,4,OSU,GEO,PO,PO,K,1
Large Attractive,2452,869,Dirk Digglet,2206,2,FO,133,T7,2,3,1,2,-24.88%,24.88%,0,0,0,60,7,4,OSU,GEO,FO,FO,1B,1
Nate Park,2376,555,Herb Sessions,2245,758,FO,203,B7,0,2,1,2,-13.47%,13.47%,0,0,0,61,7,4,GEO,OSU,FO,FO,FO,1
Owen Doar,2351,735,Herb Sessions,2245,199,LGO,464,B7,1,2,1,2,-12.64%,12.64%,0,0,0,61,7,4,GEO,OSU,LGO,LGO,LGO,1
Wazz Up,2328,907,Herb Sessions,2245,512,PO,395,B7,2,2,1,2,-17.90%,17.90%,0,0,0,61,7,4,GEO,OSU,PO,PO,PO,1
Kyl Saltzer,2384,732,Mark Spoon,2377,33,K,301,T1,0,0,0,0,-3.03%,3.03%,0,0,0,62,8,4,GT,NEB,K,K,K,1
Hornet Hives,1946,550,Mark Spoon,2377,15,LGO,465,T1,1,0,0,0,-2.74%,2.74%,0,0,0,62,8,4,GT,NEB,LGO,LGO,LGO,1
Lou Bronco,2381,794,Mark Spoon,2377,743,3B,51,T1,2,0,0,0,3.56%,-3.56%,0,0,0,62,8,4,GT,NEB,3B,3B,2B,1
Theo Rodder,2353,804,Mark Spoon,2377,346,LGO,458,T1,2,3,0,0,-5.87%,5.87%,0,0,0,62,8,4,GT,NEB,LGO,LGO,LGO,1
Chromosomatic Turbine,2391,277,Bryant Gronkiewicz,2395,326,1B,49,B1,0,0,0,0,3.09%,-3.09%,0,0,0,63,8,4,NEB,GT,1B,1B,2B,1
Adam  Page,2386,655,Bryant Gronkiewicz,2395,550,BB,105,B1,0,1,0,0,6.11%,-6.11%,0,0,0,63,8,4,NEB,GT,BB,BB,1B,1
Cybeast Falzar,2344,87,Bryant Gronkiewicz,2395,437,PO,350,B1,0,4,0,0,-5.01%,5.01%,0,0,0,63,8,4,NEB,GT,PO,PO,K,1
Richard Avery,2291,641,Bryant Gronkiewicz,2395,72,DP,431,B1,1,4,0,0,-12.30%,12.30%,0,0,0,63,8,4,NEB,GT,RGO,RGO,DP,1
Anthony Billanti,2379,590,Mark Spoon,2377,500,1B,90,T2,0,0,0,0,3.68%,-3.68%,0,0,0,64,8,4,GT,NEB,1B,1B,1B,1
Anthony Billanti,2379,250,Mark Spoon,2377,944,CS,306,T2,0,1,0,0,-7.26%,7.26%,0,0,0,64,8,4,GT,NEB,CS 2B,CS 2B,CS,4
Tencer Sporkelson,2329,111,Mark Spoon,2377,222,BB,111,T2,1,0,0,0,3.19%,-3.19%,0,0,0,64,8,4,GT,NEB,BB,BB,1B,1
Pope Coswi,2327,341,Mark Spoon,2377,46,FO,295,T2,1,1,0,0,-3.50%,3.50%,0,0,0,64,8,4,GT,NEB,FO,FO,K,1
Dick Sledge,2367,869,Mark Spoon,2377,673,FO,196,T2,2,1,0,0,-5.63%,5.63%,0,0,0,64,8,4,GT,NEB,FO,FO,FO,1
Bosephis Alexander,2355,255,Bryant Gronkiewicz,2395,639,PO,384,B2,0,0,0,0,-3.43%,3.43%,0,0,0,65,8,4,NEB,GT,PO,PO,PO,1
Speven McDinkims,2364,754,Bryant Gronkiewicz,2395,513,K,241,B2,1,0,0,0,-3.17%,3.17%,0,0,0,65,8,4,NEB,GT,K,K,FO,1
Josh Peterson,2285,100,Bryant Gronkiewicz,2395,887,FO,213,B2,2,0,0,0,-2.87%,2.87%,0,0,0,65,8,4,NEB,GT,FO,FO,FO,1
Gerald McCoy,2389,243,Mark Spoon,2377,801,RGO,442,T3,0,0,0,0,-4.31%,4.31%,0,0,0,66,8,4,GT,NEB,RGO,RGO,RGO,1
Kyl Saltzer,2384,214,Mark Spoon,2377,801,RGO,413,T3,1,0,0,0,-3.90%,3.90%,0,0,0,66,8,4,GT,NEB,RGO,RGO,RGO,1
Hornet Hives,1946,773,Mark Spoon,2377,15,FO,242,T3,2,0,0,0,-3.51%,3.51%,0,0,0,66,8,4,GT,NEB,FO,FO,FO,1
Don Foster,2360,,Bryant Gronkiewicz,2395,,Auto K,,B3,0,0,0,0,-4.12%,4.12%,0,0,0,67,8,4,NEB,GT,Auto K,Auto K,Auto K,9
tanguy chan,2393,1,Bames Nond,2339,708,K,293,B3,1,0,0,0,-3.89%,3.89%,0,0,0,67,8,4,NEB,GT,K,K,K,1
Chromosomatic Turbine,2391,775,Bames Nond,2339,111,K,336,B3,2,0,0,0,-3.68%,3.68%,0,0,0,67,8,4,NEB,GT,K,K,K,1
Lou Bronco,2381,90,Mark Spoon,2377,417,PO,327,T4,0,0,0,0,-5.44%,5.44%,0,0,0,68,8,4,GT,NEB,PO,PO,K,1
Theo Rodder,2353,927,Mark Spoon,2377,365,RGO,438,T4,1,0,0,0,-5.08%,5.08%,0,0,0,68,8,4,GT,NEB,RGO,RGO,RGO,1
Anthony Billanti,2379,124,Mark Spoon,2377,33,1B,91,T4,2,0,0,0,4.02%,-4.02%,0,1,1,68,8,4,GT,NEB,1B,1B,1B,1
Tencer Sporkelson,2329,533,Mark Spoon,2377,497,HR,36,T4,2,1,0,0,46.60%,-46.60%,2,1,1,68,8,4,GT,NEB,HR,HR,2B,1
Pope Coswi,2327,927,Kuuma Kivi,2397,712,FO,215,T4,2,0,0,2,-0.69%,0.69%,0,0,0,68,8,4,GT,NEB,FO,FO,FO,1
Adam  Page,2386,579,Bames Nond,2339,172,PO,407,B4,0,0,0,2,-4.76%,4.76%,0,0,0,69,8,4,NEB,GT,PO,PO,RGO,1
Cybeast Falzar,2344,512,Bames Nond,2339,579,1B,67,B4,1,0,0,2,6.92%,-6.92%,0,1,1,69,8,4,NEB,GT,1B,1B,1B,1
Richard Avery,2291,511,Bames Nond,2339,817,K,306,B4,1,1,0,2,-6.10%,6.10%,0,0,0,69,8,4,NEB,GT,K,K,K,1
Bosephis Alexander,2355,400,Bames Nond,2339,354,2B,46,B4,2,1,0,2,11.21%,-11.21%,1,1,1,69,8,4,NEB,GT,2B,2B,2B,1
Speven McDinkims,2364,683,Bames Nond,2339,621,2B,62,B4,2,2,1,2,44.96%,-44.96%,1,0,0,69,8,4,NEB,GT,2B,2B,2B,1
Josh Peterson,2285,528,Bames Nond,2339,239,FO,289,B4,2,2,2,2,-12.82%,12.82%,0,0,0,69,8,4,NEB,GT,FO,FO,K,1
Dick Sledge,2367,242,Kuuma Kivi,2397,109,BB,133,T5,0,0,2,2,4.38%,-4.38%,0,0,0,70,8,4,GT,NEB,BB,BB,1B,1
Gerald McCoy,2389,378,Kuuma Kivi,2397,814,DP,436,T5,0,1,2,2,-14.90%,14.90%,0,0,0,70,8,4,GT,NEB,RGO,RGO,DP,1
Kyl Saltzer,2384,174,Kuuma Kivi,2397,420,K,246,T5,2,0,2,2,-4.91%,4.91%,0,0,0,70,8,4,GT,NEB,K,K,FO,1
Corn Barn,2337,277,Reimer Gonzalez,13,631,RGO,354,B5,0,0,2,2,-5.27%,5.27%,0,0,0,71,8,4,NEB,GT,RGO,RGO,K,1
tanguy chan,2393,500,Reimer Gonzalez,13,779,K,279,B5,1,0,2,2,-5.09%,5.09%,0,0,0,71,8,4,NEB,GT,K,K,FO,1
Chromosomatic Turbine,2391,69,Reimer Gonzalez,13,193,1B,124,B5,2,0,2,2,3.73%,-3.73%,0,1,1,71,8,4,NEB,GT,1B,1B,1B,1
Adam  Page,2386,746,Reimer Gonzalez,13,777,2B,31,B5,2,1,2,2,41.16%,-41.16%,1,1,1,71,8,4,NEB,GT,2B,2B,2B,1
Cybeast Falzar,2344,437,Arm N. Hammer,326,459,2B,22,B5,2,2,3,2,0.00%,0.00%,1,0,0,71,8,4,NEB,GT,2B,2B,HR,1
Richard Avery,2291,616,Arm N. Hammer,326,316,K,300,B5,2,2,4,2,-49.96%,49.96%,0,0,0,71,8,4,NEB,GT,K,K,K,1
Hornet Hives,1946,884,LaCarpetron Dukemarriot,775,436,RGO,448,T6,0,0,4,2,-5.44%,5.44%,0,0,0,72,8,4,GT,NEB,RGO,RGO,RGO,1
Lou Bronco,2381,237,LaCarpetron Dukemarriot,775,324,1B,87,T6,1,0,4,2,3.75%,-3.75%,0,1,1,72,8,4,GT,NEB,1B,1B,1B,1
Theo Rodder,2353,290,LaCarpetron Dukemarriot,775,318,HR,28,T6,1,1,4,2,-3.75%,3.75%,2,1,1,72,8,4,GT,NEB,HR,HR,3B,1
Anthony Billanti,2379,604,LaCarpetron Dukemarriot,775,537,1B,67,T6,1,0,4,4,3.75%,-3.75%,0,0,0,72,8,4,GT,NEB,1B,1B,1B,1
Tencer Sporkelson,2329,,Hunter Scott CCCXXVII,786,,Auto BB,,T6,1,1,4,4,6.68%,-6.68%,0,0,0,72,8,4,GT,NEB,Auto BB,Auto BB,Auto BB,10
Pope Coswi,2327,65,Hunter Scott CCCXXVII,786,345,FO,280,T6,1,4,4,4,-6.53%,6.53%,0,0,0,72,8,4,GT,NEB,FO,FO,FO,1
Dick Sledge,2367,69,Hunter Scott CCCXXVII,786,420,K,351,T6,2,4,4,4,-13.89%,13.89%,0,0,0,72,8,4,GT,NEB,K,K,K,1
Bosephis Alexander,2355,650,Arm N. Hammer,326,256,RGO,394,B6,0,0,4,4,-5.27%,5.27%,0,0,0,73,8,4,NEB,GT,RGO,RGO,PO,1
Speven McDinkims,2364,732,Arm N. Hammer,326,808,1B,76,B6,1,0,4,4,2.93%,-2.93%,0,0,0,73,8,4,NEB,GT,1B,1B,1B,1
Josh Peterson,2285,859,Arm N. Hammer,326,899,2B,40,B6,1,1,4,4,19.64%,-19.64%,0,0,0,73,8,4,NEB,GT,2B,2B,2B,1
Corn Barn,2337,857,Arm N. Hammer,326,643,K,214,B6,1,6,4,4,-19.70%,19.70%,0,0,0,73,8,4,NEB,GT,K,K,Sac,1
tanguy chan,2393,730,Arm N. Hammer,326,462,K,268,B6,2,6,4,4,-13.07%,13.07%,0,0,0,73,8,4,NEB,GT,K,K,FO,1
