Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
CIN,MIL,7211,7,S7,15,3,0,1,4,1,0,6,7,0,4,0,1,0,1,0,8,18,27,6,6,2.3045547246770908,0.3418883721252297,0.2657,Home
CIN,MIL,8098,8,S8,7,0,0,1,2,1,0,1,4,0,3,4,4,2,0,0,3,4,20,0,0,-3.89414488918293,-0.3127707980247488,-0.5831,Away
CIN,MIL,8238,8,S8,16,0,0,1,4,1,0,6,3,0,3,2,0,0,0,1,5,6,20,3,3,-0.2451207409857758,0.0559638013396439,0.3287,Home
CIN,MIL,9154,9,S9,11,3,0,1,1,2,0,3,0,0,2,4,8,1,0,0,5,15,24,4,4,0.1109685695958945,0.0965979126624499,0.0815,Away
CIN,MIL,9213,9,S9,15,0,0,1,3,2,0,6,4,0,4,1,1,0,0,2,4,5,22,0,0,-3.889031430404106,-0.3034020873375501,-0.2068,Home
CIN,MIL,10079,10,S10,6,1,0,2,1,5,0,2,2,0,2,6,3,3,1,0,4,9,24,3,3,-0.6092544987146528,0.0317412670985852,-0.1948999999999999,Home
CIN,MIL,10201,10,S10,14,1,0,1,1,2,0,9,5,0,0,2,1,1,0,0,3,7,22,3,3,-0.6092544987146526,0.0206212610621791,0.1098999999999999,Away
CIN,MIL,11064,11,S11,5,0,0,1,4,2,0,2,4,0,2,4,1,2,0,0,5,6,20,2,2,-0.9970617042115572,-0.0272589449450209,0.0216,Home
CIN,MIL,11174,11,S11,12,0,1,1,2,0,0,5,3,0,3,5,2,0,0,0,4,7,22,1,1,-2.596474045053869,-0.1799554564816386,-0.2484999999999999,Away
CIN,MIN (S1-2),2100,2,S2,10,3,0,1,2,1,0,6,8,0,0,1,3,0,0,0,6,16,25,5,5,1.3729987018606664,0.2341168858640036,-0.0144,Home
CIN,MTL,4206,4,S4,14,0,0,2,4,3,0,7,3,0,1,2,1,1,0,0,6,8,23,3,3,0.2186221009549793,0.1069977381239839,0.07,Home
CIN,MTL,8012,8,S8,1,2,0,1,2,4,0,2,11,0,2,0,2,1,0,0,5,12,26,2,2,-1.894144889182931,-0.0897776907566854,-0.2347,Home
CIN,MTL,9227,9,S9,16,3,0,0,2,8,0,4,7,0,2,3,2,0,0,0,5,14,31,5,5,1.1109685695958946,0.2215357205757842,-0.0214999999999999,Home
CIN,MTL,10142,10,S10,10,0,0,0,0,0,0,7,4,0,1,1,5,0,0,0,0,0,18,0,0,-3.6092544987146526,-0.2942054136530289,-0.3986999999999999,Away
CIN,MTL,11038,11,S11,3,3,1,5,7,4,0,6,4,0,3,1,3,0,2,1,16,32,37,12,12,8.403525954946131,0.9852470464468824,0.6163,Away
CIN,NYM,4043,4,S4,3,0,0,2,0,1,0,3,8,1,4,2,1,0,0,0,2,4,21,0,0,-3.3376534788540244,-0.2560329092506979,-0.3128999999999999,Home
CIN,NYM,5130,5,S5,9,1,1,1,5,1,0,1,3,1,2,5,7,0,0,0,8,14,27,5,5,1.1373994638069704,0.21834857332265,-0.0110999999999999,Home
CIN,NYM,6088,6,S6,6,1,1,2,2,3,0,1,5,0,1,6,2,1,0,0,6,13,24,3,3,0.2666313559322033,0.1189520739706671,0.4639,Home
CIN,NYM,7059,7,S7,4,1,0,0,4,2,0,4,3,0,3,1,5,2,0,0,5,8,23,2,2,-1.6954452753229097,-0.0780103599564703,-0.1055999999999999,Away
CIN,NYM,8192,8,S8,13,1,0,1,3,5,0,3,13,0,5,1,1,1,0,0,5,9,33,5,5,-2.0996364003965127,-0.0835015500653031,-0.2906,Away
CIN,NYM,9064,9,S9,5,0,1,4,1,1,0,8,2,0,3,0,5,0,0,0,6,12,25,3,3,-0.8890314304041054,0.000160456650069,-0.1460999999999999,Away
CIN,NYM,11005,11,S11,1,2,0,2,2,8,0,2,6,0,2,1,3,1,0,0,6,14,28,7,7,4.002938295788443,0.501719945245433,0.2947,Home
CIN,NYY,3013,3,S3,2,0,0,2,4,1,0,3,3,1,1,4,5,1,0,1,6,8,23,1,1,-3.010547150935812,-0.2076601095202493,-0.3302,Home
CIN,NYY,8115,8,S8,8,0,1,1,4,1,0,4,3,0,3,4,2,2,0,0,6,9,23,3,3,-0.8941448891829309,-0.0012742443907171,-0.1321,Away
CIN,NYY,11115,11,S11,8,0,0,1,7,3,0,1,4,0,4,2,4,2,0,1,8,9,26,6,6,2.403525954946131,0.338156349887395,0.3987,Away
CIN,OAK,2021,2,S2,2,1,0,2,2,1,0,4,2,0,0,5,2,2,0,0,5,10,19,2,2,-1.022501081782778,-0.0286691762630457,0.0755,Home
CIN,OAK,3103,3,S3,9,0,1,1,3,0,0,0,3,2,0,2,1,0,0,2,5,8,11,1,1,-0.4212056600116302,0.0084681786843917,-0.2472,Home
CIN,PHI,2034,2,S2,4,1,1,4,4,5,1,3,6,0,1,3,1,1,0,0,10,19,29,10,9,5.977498918217222,0.710057630008129,0.3709,Home
CIN,PHI,5102,5,S5,7,2,1,1,5,4,0,8,4,1,5,1,5,1,0,0,9,18,36,9,9,1.7991488841315888,0.3193930576690962,0.2774,Away
CIN,PHI,6223,6,S6,15,0,0,0,3,2,0,6,4,0,3,2,2,1,0,0,3,3,22,0,0,-3.4271186440677965,-0.2581136708941201,-0.2233,Home
CIN,PHI,10048,10,S10,4,2,0,3,4,5,1,3,6,0,2,6,3,1,1,0,9,18,34,4,4,-0.2107969151670947,0.1086537122413611,-0.0561999999999999,Home
CIN,PIT,3037,3,S3,4,0,1,1,1,2,0,6,4,0,2,0,4,1,1,1,3,6,21,2,2,-1.155844155844156,-0.0260812519099725,-0.4252,Home
CIN,PIT,4089,4,S4,6,1,0,2,4,1,0,2,9,1,5,1,1,0,0,0,7,12,26,3,3,-0.3376534788540246,0.0624748142337556,0.0746999999999999,Home
CIN,PIT,4148,4,S4,10,2,0,2,5,2,1,5,4,0,4,1,4,0,1,0,9,17,29,5,5,1.6623465211459751,0.2772809930213184,0.2508999999999999,Away
CIN,PIT,5029,5,S5,2,2,1,3,1,5,2,4,3,0,7,3,3,1,1,0,7,18,32,5,5,-0.094790509807805,0.1183759375038287,0.1185999999999998,Home
CIN,PIT,5178,5,S5,12,0,0,2,1,4,0,3,5,1,4,2,3,1,0,0,3,5,24,0,0,-3.86260053619303,-0.2932746074486781,-0.4084000000000001,Away
CIN,PIT,6047,6,S6,4,0,1,3,6,3,0,7,5,0,2,3,1,0,0,0,10,15,31,4,4,0.5728813559322034,0.1764946809974223,-0.1749,Home
