ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
104,3003,3.0,S3,2,LAN,LAN,CIN,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,2,4,3,0,1.5185185185185186,0.16058748403575993,0.0,Away
104,7001,7.0,S7,1,BAC,BAC,STK,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,-0.32148813504795926,-0.0212308453480218,0.0,Away
105,3002,3.0,S3,1,LAN,LAN,FTP,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,3,2,3,1.5064814814814813,0.15719987228607918,0.0,Home
105,3003,3.0,S3,2,LAN,LAN,CIN,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,-1.9314814814814816,-0.18441251596424008,0.0,Away
106,6006,6.0,S6,2,BAC,BAC,SAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,2,1,1.462406015037594,0.15206821243780536,0.2341,Home
106,7001,7.0,S7,1,BAC,BAC,STK,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,-0.04909929589628442,0.0023687158482209765,0.0,Away
108,6002,6.0,S6,1,SGP,SGP,SAS,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,-0.9062271062271061,-0.08188129422164166,-0.1896,Away
108,7004,7.0,S7,1,KNX,KNX,PBA,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,-0.7302945239968046,-0.062111484242906335,0.0,Away
109,7007,7.0,S7,2,KNX,KNX,SSJ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,-0.08073009026770775,-0.0007943635889213572,0.005500000000000001,Away
112,6002,6.0,S6,1,SGP,SGP,SAS,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.9825122507761942,0.10699264147868837,0.05610000000000001,Away
113,5002,5.0,S5,1,KRB,KRB,ISO,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.6975757575757575,-0.06167620979121953,-0.0206,Home
113,7007,7.0,S7,2,KNX,KNX,SSJ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,-0.7214127336078556,-0.06486262792293615,-0.1016,Away
114,8002,8.1,S8A,1,BIS,BIS,LAC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,-0.6388888888888888,-0.05587064676616916,-0.0747,Home
114,8003,8.1,S8A,2,BIS,BIS,BAG,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,1,0.4444444444444444,0.05246268656716418,0.0393,Home
