Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
BAG,NXS,8006,8.1,S8A,1,3,0,0,3,0,0,0,2,7,0,3,3,0,0,0,6,21,5.0,5,1.6166666666666667,-0.07235663397578806,-0.2613,10,6,Away
BAY,BER,3001,3.0,S3,1,1,0,0,3,3,0,0,1,4,1,1,1,1,0,0,4,15,3.0,3,0.23902439024390312,0.05404780884852463,0.0,3,1,Home
BAY,BER,3032,3.0,S3,8,3,0,0,2,3,0,0,6,3,2,1,5,1,0,0,5,25,6.0,5,-0.5219512195121943,0.18211220173941095,0.0,9,5,Away
BAY,CCF,3016,3.0,S3,4,0,1,2,2,1,0,0,2,1,4,2,1,2,0,0,5,16,4.0,2,-1.6813008130081293,0.25127701236525557,0.0,8,4,Away
BAY,CCF,3041,3.0,S3,11,4,0,2,1,4,0,0,5,10,0,1,2,0,0,0,7,29,6.0,5,-0.5219512195121943,0.2028989345055216,0.0,12,4,Home
BAY,CIN,3011,3.0,S3,3,1,0,5,3,1,0,1,6,2,2,3,4,1,0,0,9,27,6.0,4,-1.5219512195121943,0.2925055681224663,0.0,9,6,Home
BAY,CIN,3038,3.0,S3,10,2,2,2,6,6,0,1,1,7,0,4,2,1,0,0,12,32,5.0,10,6.915616862626552,-0.52526782413377,0.0,14,5,Away
BAY,FTP,3027,3.0,S3,7,1,0,3,4,3,0,0,3,2,5,0,6,2,0,0,8,27,6.0,6,0.4780487804878055,0.09250556812246637,0.0,9,6,Home
BAY,FTP,3056,3.0,S3,14,2,1,2,5,2,0,0,4,5,1,2,3,0,0,0,10,27,5.0,5,0.5926009896106794,0.08105034721017892,0.0,9,5,Away
BAY,LAN,3021,3.0,S3,6,1,0,2,4,6,0,1,7,5,0,1,5,0,0,0,7,31,6.0,5,-0.14915278506992408,0.17601245744434993,0.0,9,5,Away
BAY,LAN,3051,3.0,S3,13,2,1,2,10,2,0,0,6,5,1,0,4,2,0,0,15,33,6.0,8,2.070221577750423,-0.035531612454629484,0.0,11,5,Home
BAY,SCB,3019,3.0,S3,5,1,0,3,2,3,0,0,2,2,0,7,5,2,0,0,6,25,6.0,3,-2.5219512195121943,0.38211220173941096,0.0,12,8,Home
BAY,SCB,3048,3.0,S3,12,1,0,1,2,3,0,0,0,3,2,3,1,0,0,0,4,16,3.0,3,0.23902439024390265,0.05924449204005239,0.0,8,4,Away
BAY,TZS,3005,3.0,S3,2,2,3,4,2,2,1,0,4,4,7,0,0,0,0,0,11,28,5.0,8,3.3983739837398383,-0.19433026901120923,0.0,7,2,Away
BAY,TZS,3036,3.0,S3,9,1,0,3,3,1,0,0,6,3,3,2,3,0,1,1,7,25,6.0,4,-1.9297784222495766,0.32809160520467684,0.0,14,9,Home
BBB,AAL,6104,6.0,S6,8,0,0,0,4,1,0,0,4,6,1,2,2,1,0,2,4,20,6.0,0,-3.39527027027027,0.4306899283320303,0.4479000000000001,11,4,Home
BBB,BAC,7087,7.0,S7,11,0,1,1,1,3,0,0,5,5,3,2,2,1,1,0,3,23,6.0,0,-3.291157440690151,0.4296286740736434,0.23309999999999997,9,4,Away
BBB,BBC,7074,7.0,S7,10,2,0,0,3,2,0,0,6,7,0,2,3,0,0,0,5,25,6.0,3,-0.29115744069015087,0.13381671282383625,0.08849999999999994,11,4,Home
