Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
HEL,PBA,6165,6.0,S6,12,4,1,1,1,0,0,9,5,1,3,1,1,0,0,0,7,22,27,6,6,1.710293310381951,0.2845730430729638,0.4723,Home
HEL,PHB,6180,6.0,S6,13,1,1,2,2,0,0,6,4,1,3,3,1,1,0,0,6,13,23,3,3,-0.3952702702702703,0.0571953943359241,-0.0757999999999999,Away
HEL,POR,6123,6.0,S6,9,2,1,0,4,5,0,3,3,0,1,3,4,3,2,1,7,15,26,2,2,-1.3952702702702702,-0.0175726696563495,-0.5119,Home
HEL,SGP,6101,6.0,S6,8,1,1,0,2,3,0,2,5,0,2,0,4,0,0,2,4,9,20,1,1,-1.829391891891892,-0.0904220904941924,-0.2751,Away
HEL,SLT,6054,6.0,S6,4,0,0,3,3,4,0,3,3,0,3,3,3,0,1,0,6,9,25,3,3,0.1706081081081082,0.1263992001776251,0.1061999999999999,Home
HEL,SUP,6040,6.0,S6,3,0,2,3,2,1,0,5,4,1,2,5,1,1,0,0,7,14,25,4,4,0.6047297297297296,0.1656060396718328,0.1409,Away
HEL,TAK,6023,6.0,S6,2,1,1,0,1,0,0,5,2,0,1,3,4,0,0,0,3,8,18,1,1,-1.829391891891892,-0.10724338116601,-0.1287,Home
HEL,TTT,6194,6.0,S6,14,4,0,2,2,2,0,5,4,1,2,1,3,0,2,0,8,22,25,7,7,4.170608108108108,0.5306045228455795,0.3218999999999999,Home
HON,CEL,4027,4.0,S4,4,0,1,1,5,5,0,5,6,3,0,1,2,1,0,0,7,10,26,3,3,-1.67814371257485,-0.0705213517832368,-0.0282,Home
HON,CEL,4083,4.0,S4,11,3,2,1,8,7,0,4,6,0,3,1,2,1,0,0,14,28,38,13,13,7.386227544910181,0.8808202444918423,0.4186,Away
HON,DBV,4050,4.0,S4,7,0,0,5,2,7,1,2,5,5,1,3,1,2,0,0,7,12,26,5,5,1.1718562874251504,0.2144786482167631,-0.0955,Home
HON,DBV,4106,4.0,S4,14,0,0,3,5,3,0,1,5,3,0,5,4,3,0,0,8,11,26,3,3,-2.61377245508982,-0.1640842260347338,0.0989,Away
HON,DDD,4009,4.0,S4,2,2,0,1,3,3,0,4,3,0,4,2,3,2,0,0,6,13,25,4,4,-1.6137724550898198,-0.0678262652452818,-0.0111999999999999,Home
HON,DDD,4065,4.0,S4,9,0,0,1,2,2,0,2,5,1,7,1,2,1,0,0,3,4,22,0,0,-5.61377245508982,-0.4790523828769258,-0.1389,Away
HON,N69,4017,4.0,S4,3,2,0,1,5,3,0,4,6,1,0,1,1,0,0,0,8,15,23,7,7,3.25748502994012,0.4118154048366161,0.3902,Away
HON,N69,4073,4.0,S4,10,2,0,2,4,0,0,3,6,1,0,2,1,0,0,0,8,16,20,5,5,1.25748502994012,0.200589287204972,0.1372,Home
HON,PDB,4044,4.0,S4,6,0,1,3,5,2,0,8,5,1,1,1,2,1,0,0,9,14,28,4,4,-1.6137724550898194,-0.0566001476136378,-0.0801,Home
HON,PDB,4100,4.0,S4,13,1,0,1,1,1,0,1,7,2,2,2,5,1,0,0,3,7,21,1,1,-4.61377245508982,-0.3827944220874739,-0.4853,Away
HON,PGA,4004,4.0,S4,1,3,0,1,4,2,0,1,1,0,0,5,3,2,0,0,8,18,20,7,7,3.25748502994012,0.4005892872049721,0.2954,Away
HON,PGA,4059,4.0,S4,8,2,1,1,6,2,0,3,3,2,2,2,4,1,0,0,10,19,26,7,7,2.3218562874251503,0.3294786482167631,0.612852,Home
HON,PGS,4034,4.0,S4,5,0,0,0,3,1,0,2,5,3,2,2,1,0,0,0,3,3,16,0,0,-3.74251497005988,-0.3143788696372199,-0.185,Away
HON,PGS,4090,4.0,S4,12,2,0,1,4,3,0,4,3,0,2,1,2,3,0,0,7,14,22,2,2,-2.67814371257485,-0.1854895086254288,-0.0187,Home
HOT,ARA,11030,11.0,S11,5,0,2,0,1,1,0,5,5,0,1,1,2,1,0,0,3,7,18,1,1,-2.0007855459544386,-0.1324706754245507,-0.1318,Home
HOT,ARA,11082,11.0,S11,14,0,0,1,1,2,0,7,3,0,1,2,4,0,0,1,2,3,21,0,0,-3.6009426551453263,-0.2774624131945521,-0.4878,Away
HOT,DOG,11047,11.0,S11,8,0,2,1,2,2,0,4,6,0,3,4,3,1,0,0,5,10,27,1,1,-3.201099764336214,-0.2186981576772817,-0.5633,Away
HOT,DOG,11076,11.0,S11,13,4,0,0,3,3,0,2,4,0,0,4,4,1,0,0,7,19,24,6,6,2.9992144540455614,0.3900652842990803,0.2898,Home
HOT,IDR,11013,11.0,S11,3,0,1,1,0,0,0,4,4,0,4,4,1,0,0,1,2,5,19,0,0,-3.6009426551453263,-0.2849743997690958,-0.2899,Away
HOT,LAX,11062,11.0,S11,11,1,0,2,2,0,0,2,3,0,9,2,1,0,0,1,5,10,22,3,3,-0.6009426551453262,0.0262935800927196,0.1010999999999999,Away
