ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
413,7005,7.0,S7,2,SCG,SCG,STK,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0.3333333333333333,2,2.0182421227197347,-0.18456492466442717,-0.2351,1,1,Home
477,4004,4.0,S4,1,CCS,CCS,VFQ,0,0,4,1,1,0,0,1,1,0,1,1,0,0,0,5,10,1.3333333333333333,4,4.064705882352941,-0.3545940783190067,-0.2953,2,1,Away
487,4003,4.0,S4,1,EEE,EEE,LMN,2,0,1,0,1,0,0,1,2,1,2,0,0,0,0,3,10,2.0,4,2.5647058823529414,-0.20459407831900667,-0.22119999999999995,5,2,Home
487,6008,6.0,S6,2,FRG,FRG,TTT,2,0,1,4,2,0,0,2,3,6,1,2,0,0,1,7,23,5.0,5,0.6218905472636815,0.06503808401043532,-0.05999999999999997,9,4,Home
488,4003,4.0,S4,1,EEE,EEE,LMN,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,1.0,0,-2.1666666666666665,0.2322296196415529,0.1143,2,2,Home
492,5005,5.0,S5,2,MVM,MVM,LMN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.6666666666666666,0,-0.4242424242424242,0.051126502188880346,0.018500000000000003,2,2,Home
500,6004,6.0,S6,1,CIM,CIM,POR,1,0,1,2,1,0,0,4,5,0,1,1,0,0,0,4,16,3.6666666666666665,5,3.123995407577497,-0.22758144826654741,-0.3867,5,2,Away
502,6006,6.0,S6,2,BAC,BAC,SAS,2,0,2,1,1,0,0,5,6,1,1,0,1,0,0,5,19,4.666666666666667,3,0.6165327210103327,0.039068212732269486,-0.16889999999999994,4,3,Home
516,6008,6.0,S6,2,FRG,FRG,TTT,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,4,1.0,1,2.333333333333333,-0.21212881021053276,-0.06540000000000001,1,1,Home
516,7010,7.0,S7,3,SSJ,SSJ,FAP,0,0,1,6,1,0,0,3,1,7,1,6,0,0,0,7,26,6.0,1,-2.2238805970149254,0.33457342915054356,0.0,11,6,Home
516,7011,7.0,S7,4,SSJ,SSJ,SSC,0,0,1,2,1,0,0,0,0,3,1,1,0,0,1,3,9,2.0,2,0.9253731343283583,-0.04938909441397006,0.0,6,2,Home
516,8501,8.2,S8B,1,MOB,MOB,SCU,1,1,4,3,0,0,0,1,0,0,2,0,0,0,1,9,12,1.3333333333333333,8,6.671971706454465,-0.5667247198850376,0.0,3,1,Away
516,9003,9.0,S9,2,BIR,BIR,POS,1,0,2,6,1,0,0,2,3,4,1,2,2,0,2,9,22,5.333333333333333,2,-2.2714285714285714,0.28346153846153843,0.0,9,7,Home
518,4004,4.0,S4,1,CCS,CCS,VFQ,1,0,1,1,1,0,0,2,4,0,4,0,1,0,0,3,14,3.6666666666666665,2,-1.652941176470588,0.2379212315298612,0.03949999999999999,7,3,Away
518,5002,5.0,S5,1,KRB,KRB,ISO,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,4,1.0,0,-0.5308641975308641,0.07049093928236227,0.09439999999999998,3,1,Home
518,5006,5.0,S5,2,KRB,KRB,WWC,0,2,1,0,1,0,0,2,0,0,1,0,0,0,0,3,7,1.0,1,1.4691358024691357,-0.11645567107068085,-0.0128,1,0,Away
529,7003,7.0,S7,1,BBB,BBB,FAP,1,0,1,0,1,1,0,1,3,1,0,0,0,0,0,2,8,1.6666666666666667,2,1.0724426647251546,-0.07272569125742284,0.0,2,0,Away
547,4006,4.0,S4,2,VFQ,VFQ,LMN,2,0,0,3,0,0,0,1,0,0,1,0,0,0,0,5,7,0.6666666666666666,5,4.442352941176471,-0.40792173717624586,-0.3721,1,1,Home
583,11002,11.0,S11,1,DOG,DOG,SHH,1,1,0,2,2,0,0,3,5,2,1,2,0,0,0,4,19,4.333333333333333,2,-0.7948717948717949,0.16369758672699847,0.0,8,4,Away
583,11003,11.0,S11,2,DOG,DOG,WRM,0,1,1,3,1,0,0,0,2,1,0,1,0,0,0,5,10,1.3333333333333333,3,1.4487179487179487,-0.10055052790346904,0.0,3,1,Away
600,5001,5.0,S5,1,WWC,WWC,WSH,0,0,1,3,2,0,0,2,4,0,3,2,0,1,0,4,17,3.6666666666666665,2,0.3209876543209875,0.04622157244964262,0.015300000000000022,9,5,Home
600,5007,5.0,S5,3,WWC,WWC,LMN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0.37575757575757585,-0.03322462769343862,-0.0321,0,0,Home
610,5007,5.0,S5,3,WWC,WWC,LMN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.6666666666666666,0,-0.4242424242424242,0.051126502188880346,0.0014000000000000002,1,0,Home
622,5003,5.0,S5,1,MVM,MVM,SAR,0,1,0,2,2,0,0,4,2,6,3,2,0,1,1,3,22,6.0,0,-3.185185185185185,0.42294563569417365,0.6176,12,7,Home
651,4004,4.0,S4,1,VFQ,VFQ,CCS,0,0,1,4,2,0,0,1,5,0,5,5,1,0,1,5,23,6.0,1,-3.3058823529411767,0.4550918590932075,0.2435,14,5,Home
651,4006,4.0,S4,2,VFQ,VFQ,LMN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,-0.16,0.021187650991628743,-0.003,1,0,Home
651,12001,12.0,S12,1,SEF,SEF,SCR,2,0,1,2,0,0,0,3,6,5,2,2,0,0,0,5,23,6.0,2,-1.142857142857143,0.22882936507936508,0.2176,8,6,Away
651,12003,12.0,S12,2,SEF,SEF,PQD,0,0,3,2,3,0,0,5,2,6,0,1,0,0,0,5,22,4.666666666666667,3,0.7142857142857142,0.03813492063492062,0.022899999999999893,8,2,Away
665,6009,6.0,S6,3,CBC,CBC,SAS,1,0,1,3,3,0,0,5,5,0,1,2,0,1,0,5,21,4.333333333333333,3,0.8574234092694422,0.030882536248458964,0.0,6,3,Home
675,4006,4.0,S4,2,VFQ,VFQ,LMN,1,0,0,2,1,0,0,4,5,1,2,2,1,1,0,3,18,5.0,2,-1.5882352941176472,0.25738889825271083,0.06289999999999997,8,2,Home
702,6003,6.0,S6,1,TTT,TTT,HEL,1,0,0,0,3,0,0,0,8,0,1,0,0,0,0,1,13,3.0,2,0.47761194029850745,0.021153506119251132,0.16699999999999998,7,1,Home
702,6010,6.0,S6,3,TTT,TTT,PHB,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,7,1.6666666666666667,1,0.09409718325664906,0.02769819713923613,0.0,0,0,Away
703,9001,9.0,S9,1,KGB,KGB,POS,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4,1.3333333333333333,0,-1.3208791208791208,0.14147435897435898,0.0,2,1,Away
716,5004,5.0,S5,1,LMN,LMN,TAC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,0,-0.3642424242424242,0.040775372306561385,0.0213,1,0,Away
723,6011,6.0,S6,4,TTT,TTT,CBC,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,1.0,0,-0.2857142857142858,0.044474820913529,0.0,2,1,Away
723,7003,7.0,S7,1,BBB,BBB,FAP,1,0,1,0,3,0,0,0,1,0,0,2,0,0,0,2,8,1.0,3,2.462686567164179,-0.21175008150132532,0.0,3,2,Away
745,5004,5.0,S5,1,LMN,LMN,TAC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,-0.10662177328844002,0.015013307211162969,0.030899999999999997,1,0,Away
770,8501,8.2,S8B,1,SCU,SCU,MOB,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1.0,0,-0.9743589743589745,0.12062184761137643,0.0,1,0,Home
775,5004,5.0,S5,1,TAC,TAC,LMN,1,0,1,1,3,0,0,2,4,5,2,1,1,1,0,3,20,5.0,4,0.8148148148148147,0.00989224604721678,-0.07050000000000002,11,4,Home
775,7004,7.0,S7,1,PBA,PBA,KNX,1,0,0,1,1,0,0,0,9,1,3,3,2,0,0,2,19,6.0,1,-2.2238805970149254,0.30436967583733754,0.0,6,3,Home
776,7005,7.0,S7,2,STK,STK,SCG,1,1,1,3,0,0,0,1,2,1,2,2,0,0,0,6,14,2.6666666666666665,3,1.6023454157782515,-0.09982703495141305,-0.2541,6,4,Away
786,4003,4.0,S4,1,LMN,LMN,EEE,0,1,1,1,3,0,1,2,4,1,1,2,1,0,0,3,16,3.6666666666666665,2,-0.9654411764705884,0.17954653351311872,0.09689999999999996,7,4,Away
786,4006,4.0,S4,2,LMN,LMN,VFQ,0,0,1,1,1,0,0,2,3,0,1,2,1,0,0,2,11,3.0,0,-2.152941176470588,0.272358278554975,0.29839999999999994,6,4,Away
786,4007,4.0,S4,3,LMN,LMN,DDD,0,1,0,0,2,0,0,1,12,1,0,3,1,0,0,1,20,6.0,1,-3.3058823529411763,0.4343412551266925,0.5355000000000001,13,4,Away
786,10001,10.0,S10,1,CRN,CRN,KIR,0,0,0,5,1,0,0,5,3,6,2,1,0,0,1,5,23,6.0,2,-1.285714285714286,0.23591836734693877,0.19119999999999993,11,4,Away
787,4003,4.0,S4,1,LMN,LMN,EEE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,3,3.449019607843137,-0.3293390078094275,-0.23779999999999998,0,0,Away
802,8003,8.1,S8A,2,BAG,BAG,BIS,1,0,2,0,1,0,0,1,3,1,5,2,1,0,0,3,16,4.333333333333333,1,-1.1111111111111112,0.1938308457711443,0.0369,9,4,Away
815,4006,4.0,S4,2,LMN,LMN,VFQ,1,1,2,3,0,0,0,1,3,3,1,1,0,0,0,7,16,3.0,4,1.8470588235294119,-0.1017034664868813,-0.10989999999999997,6,3,Away
815,5001,5.0,S5,1,WSH,WSH,WWC,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,5,1.3333333333333333,0,-0.6374859708193042,0.08550424649352524,0.09539999999999998,3,0,Away
815,6003,6.0,S6,1,TTT,TTT,HEL,0,0,1,0,1,0,0,2,0,5,1,1,0,0,0,1,11,3.0,0,-1.5223880597014925,0.21055124455785088,0.21640000000000004,7,2,Home
1695,5006,5.0,S5,2,KRB,KRB,WWC,1,0,3,1,0,0,0,5,1,2,1,1,0,0,0,5,15,3.3333333333333335,4,1.4219977553310883,-0.07693282729832435,-0.17359999999999995,4,4,Away
1703,8502,8.2,S8B,1,NUT,NUT,CC,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,5,1.0,0,-0.9743589743589745,0.1438077977868554,0.0,0,0,Away
1706,5006,5.0,S5,2,WWC,WWC,KRB,0,1,0,2,1,0,0,0,2,0,2,1,1,0,0,3,9,2.0,0,-0.9925925925925927,0.13841942820012995,0.0948,4,2,Home
1706,5007,5.0,S5,3,WWC,WWC,LMN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,-0.10662177328844002,0.015013307211162969,0.0252,1,1,Home
1709,11001,11.0,S11,1,WRM,WRM,IDR,0,0,0,3,2,0,0,4,1,1,1,0,0,2,0,3,12,2.3333333333333335,1,-0.5769230769230769,0.1197420814479638,0.0,3,2,Home
1718,6006,6.0,S6,2,BAC,BAC,SAS,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1.0,0,-0.5074626865671642,0.06664966099881686,0.0231,3,0,Home
1719,5006,5.0,S5,2,KRB,KRB,WWC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0.6666666666666666,0,-0.5454545454545454,0.06324771431009246,0.0066,1,1,Away
1719,11002,11.0,S11,1,DOG,DOG,SHH,0,0,1,2,1,0,0,1,1,2,0,0,0,0,0,3,8,1.3333333333333333,1,-0.3589743589743589,0.07135444947209654,0.0,2,0,Away
1724,9002,9.0,S9,1,BIR,BIR,NNL,1,0,1,2,0,0,0,3,5,2,3,4,1,0,0,4,21,6.0,1,-2.7714285714285714,0.32642170329670334,0.0,8,6,Home
1724,9003,9.0,S9,2,BIR,BIR,POS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.6666666666666666,0,-0.5,0.05234661172161172,0.0,1,1,Home
1725,7005,7.0,S7,2,SCG,SCG,STK,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,6,1.6666666666666667,0,-1.0928689883913765,0.13517583025045712,0.352,1,1,Home
