Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Teams
3028,3.0,S3,7,5,3,7,8,6,1,0,8,11,2,3,4,0,0,0,23,57,9.333333333333334,19,12.375319396051106,-0.9413209976880337,0.0,22,10,LAN @ TZS
3029,3.0,S3,8,7,4,5,9,9,0,1,17,13,1,2,2,1,1,0,25,69,12.0,20,8.95609756097561,-0.5318419326906246,0.0,17,6,LAN @ CIN
3030,3.0,S3,8,6,0,3,4,4,0,0,10,16,5,2,2,1,0,0,13,52,12.0,10,-0.8653310104529599,0.3567606270047344,0.0,21,7,SCB @ CCF
3031,3.0,S3,8,2,1,4,10,5,0,0,9,13,2,2,7,2,0,0,17,55,11.666666666666666,10,1.148161053039104,0.17100147023011103,0.0,19,11,FTP @ TZS
3032,3.0,S3,8,4,0,0,6,6,0,0,12,10,3,4,6,1,0,0,10,51,12.0,10,-0.8653310104529601,0.35156394381320677,0.0,18,10,BAY @ BER
3033,3.0,S3,9,2,2,7,6,8,0,0,11,8,1,8,5,2,0,1,17,58,12.0,14,3.439213455735342,-0.03731703727340206,0.0,22,13,CCF @ LAN
3034,3.0,S3,9,0,0,1,7,8,0,1,7,11,5,5,4,1,1,0,8,48,11.0,7,-3.3371774326388968,0.5883552196487452,0.0,22,11,BER @ SCB
3035,3.0,S3,9,3,1,4,8,7,0,1,5,6,2,10,6,1,1,0,16,52,10.0,11,3.348117830493375,-0.05938757389837142,0.0,21,11,CIN @ FTP
3036,3.0,S3,9,3,1,5,5,2,0,0,11,6,3,3,10,1,1,2,14,49,12.0,8,-3.451729641761771,0.6102038069440878,0.0,24,16,TZS @ BAY
3037,3.0,S3,10,1,1,1,0,3,0,0,3,7,0,4,2,2,0,0,3,22,6.0,2,-3.5219512195121943,0.46652215216482795,0.0,8,4,LAN @ SCB
3038,3.0,S3,10,5,4,7,9,9,0,1,7,10,1,7,7,1,0,0,25,66,11.0,18,9.19139291584163,-0.5761582009433374,0.0,26,11,BAY @ CIN
3039,3.0,S3,10,4,0,3,8,5,0,0,6,11,1,9,2,2,0,2,15,49,11.0,7,-2.9791327913279115,0.562944121900702,0.0,22,11,TZS @ BER
3040,3.0,S3,10,4,0,1,7,1,0,0,9,6,2,3,2,1,0,1,12,35,8.0,5,-2.362601626016259,0.4233407574966217,0.0,11,2,FTP @ CCF
3041,3.0,S3,11,7,3,4,5,6,0,0,8,13,1,7,2,2,0,0,19,56,11.0,13,3.742778495493555,-0.08326359082380645,0.0,20,7,CCF @ BAY
3042,3.0,S3,11,2,0,4,5,6,0,1,8,11,2,5,9,1,0,0,11,52,12.0,5,-6.451729641761771,0.9154004901356155,0.0,22,14,CIN @ TZS
3043,3.0,S3,11,1,0,3,4,8,0,0,8,8,3,5,5,0,0,0,8,45,9.666666666666666,4,-4.326050466962593,0.6664557903150041,0.0,17,11,BER @ LAN
3044,3.0,S3,11,2,1,1,6,4,1,1,4,9,0,2,2,1,0,0,10,31,6.0,6,0.47804878048780586,0.11329230088857703,0.0,10,5,SCB @ FTP
3045,3.0,S3,12,1,1,4,3,9,0,0,7,19,0,4,4,2,0,0,9,52,12.0,8,-1.8024127882581908,0.4504688047852575,0.0,26,13,FTP @ LAN
3046,3.0,S3,12,7,3,5,2,7,0,0,6,9,1,4,5,2,0,0,17,49,9.0,16,7.717073170731709,-0.5170698406883154,0.0,17,8,CIN @ BER
3047,3.0,S3,12,7,4,6,11,9,0,0,12,9,2,6,6,1,0,0,28,72,12.0,28,16.886941808553516,-1.3145329910653596,0.0,21,13,TZS @ CCF
3048,3.0,S3,12,1,0,1,5,7,0,1,5,9,2,4,1,0,1,0,7,35,7.0,4,-2.442276422764227,0.4313082371714186,0.0,14,5,BAY @ SCB
3049,3.0,S3,13,2,1,1,8,7,0,0,6,13,0,2,3,0,0,0,12,43,8.0,7,-0.36260162601625867,0.2597175398373154,0.0,12,6,BER @ FTP
3050,3.0,S3,13,0,1,3,2,3,0,1,6,8,0,6,1,0,0,0,6,30,7.0,4,-2.850103625501609,0.44091085829599075,0.0,11,6,CCF @ CIN
3051,3.0,S3,13,2,3,4,12,4,0,0,12,14,1,2,5,2,0,0,21,59,12.0,12,0.2848875999452912,0.278115548305603,0.0,23,8,LAN @ BAY
3052,3.0,S3,13,5,2,5,4,4,1,0,4,8,1,3,3,2,0,0,16,39,7.0,13,6.557723577235773,-0.4531017132539984,0.0,12,8,SCB @ TZS
3053,3.0,S3,14,4,5,3,6,7,1,0,4,9,1,8,2,0,1,0,18,49,8.0,17,9.831625379854582,-0.723328378409075,0.0,19,10,CIN @ SCB
3054,3.0,S3,14,3,2,3,4,4,0,1,7,6,5,2,7,1,0,0,12,43,9.333333333333334,9,1.8567321591077033,0.03778416132491916,0.0,20,10,CCF @ BER
3055,3.0,S3,14,7,5,3,12,5,0,0,9,3,7,5,5,4,0,0,27,61,11.0,19,8.876422764227645,-0.570644601739577,0.0,18,12,TZS @ LAN
3056,3.0,S3,14,4,1,5,6,5,0,0,8,11,1,3,8,2,0,0,16,52,11.0,9,-0.7849057854570702,0.34871810450514545,0.0,23,13,BAY @ FTP
4001,4.0,S4,1,1,1,2,9,2,0,0,8,12,6,1,2,0,1,0,13,44,9.666666666666666,8,-1.1178853632940298,0.3005964261330486,-0.4311999999999999,22,6,DBV @ CEL
4002,4.0,S4,1,2,1,11,11,11,0,1,17,5,3,4,4,3,0,0,25,69,12.0,17,5.772455089820361,-0.28774007794977935,-0.03730000000000005,26,11,PGS @ N69
4003,4.0,S4,1,4,5,2,4,3,0,1,5,11,3,6,4,1,0,0,15,47,10.0,12,2.6437125748503005,-0.06717190591233353,-0.08909999999999994,16,7,PDB @ DDD
4004,4.0,S4,1,7,0,4,7,6,0,1,2,3,0,6,6,4,0,0,18,41,7.0,16,10.552007096917277,-0.883175743426184,-1.0329000000000002,16,12,HON @ PGA
4005,4.0,S4,1,1,0,2,4,5,0,0,10,9,1,6,6,1,0,0,7,44,11.0,5,-5.291916167664669,0.7138037756855872,0.33150000000000013,18,11,VFQ @ EEE
4006,4.0,S4,1,5,1,6,4,3,0,0,8,9,1,1,3,1,0,0,16,41,7.666666666666667,11,3.753372121735911,-0.20331224590804725,-0.6481000000000001,14,5,LDN @ CCS
4007,4.0,S4,1,4,0,9,6,2,0,0,2,16,2,6,8,1,0,1,19,55,12.0,11,-0.22754491017963957,0.25771542055138963,-0.22370000000000018,25,10,LMN @ FWG
4008,4.0,S4,1,1,0,1,5,6,0,0,7,4,3,3,4,2,0,0,7,34,7.666666666666667,5,-1.6814585115483314,0.31080070122869874,-0.03110000000000004,15,8,MBX @ DCL
4009,4.0,S4,2,3,1,2,7,8,0,0,8,9,4,5,8,2,0,0,13,55,12.0,8,-3.2275449101796396,0.5535196896668642,0.02389999999999992,25,11,DDD @ HON
4010,4.0,S4,2,5,1,8,14,8,0,1,5,7,2,10,8,2,3,2,28,68,12.0,19,7.772455089820361,-0.47515288529620303,-1.2872999999999997,24,8,PGA @ DBV
4011,4.0,S4,2,5,1,2,3,2,0,0,5,11,2,4,6,1,0,1,11,41,10.0,8,-1.3562874251496997,0.3118494396650392,-0.3086000000000001,13,8,N69 @ PDB
4012,4.0,S4,2,2,2,4,7,2,0,0,8,9,4,5,5,2,0,0,15,48,11.0,12,1.7080838323353307,0.03058669922368889,-0.08050000000000003,19,11,CEL @ PGS
4013,4.0,S4,2,1,0,2,5,5,0,0,9,11,2,1,8,2,0,0,8,44,11.0,3,-7.291916167664669,0.9138037756855871,0.5886999999999998,21,11,FWG @ MBX
4014,4.0,S4,2,5,2,6,6,11,0,0,13,12,1,3,2,2,1,0,19,61,11.0,16,5.708083832335331,-0.31067306839295455,-1.2131000000000003,18,6,DCL @ VFQ
4015,4.0,S4,2,4,1,3,5,5,0,0,8,7,2,5,6,2,2,3,13,46,11.0,7,-3.2919161676646693,0.5431738918772654,-0.37599999999999983,19,10,CCS @ LMN
4016,4.0,S4,2,4,2,3,4,4,0,1,6,12,1,3,1,0,0,0,13,40,7.666666666666667,8,1.1340176789278593,0.0544274674882325,-0.48719999999999986,12,6,EEE @ LDN
4017,4.0,S4,3,2,0,2,5,6,0,1,8,8,0,5,2,1,0,0,9,38,8.0,8,0.51497005988024,0.10794076762394345,-0.2942000000000001,11,8,HON @ N69
4018,4.0,S4,3,3,1,1,4,4,0,0,6,13,6,5,3,3,0,0,9,46,12.0,4,-7.227544910179639,0.9157581117061351,0.4903000000000001,21,8,PDB @ CEL
4019,4.0,S4,3,2,4,6,10,3,0,0,13,11,1,1,4,0,1,0,22,55,10.0,12,2.6437125748503,-0.029410327951604323,-0.8736999999999999,17,6,DBV @ PGS
4020,4.0,S4,3,1,2,6,6,4,0,0,10,14,0,4,7,1,0,0,15,54,12.0,6,-5.227544910179639,0.7493239587823388,-0.4081,21,11,PGA @ DDD
4021,4.0,S4,3,8,2,4,9,7,0,0,8,17,2,2,4,0,0,1,23,63,11.333333333333334,18,7.303877361044175,-0.4618609594947881,-1.2627000000000002,27,11,MBX @ CCS
4022,4.0,S4,3,2,2,3,8,4,0,0,12,11,1,5,3,0,2,1,15,51,11.0,8,-2.2919161676646698,0.45576108453084174,-0.3863999999999999,20,5,LMN @ EEE
4023,4.0,S4,3,4,2,3,6,9,2,2,5,10,1,6,5,2,1,1,15,51,10.0,14,4.6437125748503005,-0.24619325148970617,-0.30730000000000013,20,10,VFQ @ LDN
4024,4.0,S4,3,1,0,2,3,3,0,0,7,9,3,10,5,2,0,0,6,43,12.0,2,-9.22754491017964,1.1031709190525587,0.6458999999999999,22,11,DCL @ FWG
4025,4.0,S4,4,2,1,8,9,4,1,0,13,9,1,6,5,2,0,0,20,58,12.0,11,-0.2275449101796394,0.2661068823204406,-0.6992999999999996,19,11,PGS @ PDB
4026,4.0,S4,4,5,2,4,6,4,0,0,8,9,1,5,7,2,1,1,17,51,11.0,12,1.7080838323353305,0.051565353646316266,-0.1401,25,10,N69 @ PGA
4027,4.0,S4,4,2,1,3,10,9,0,0,9,9,0,5,5,2,0,0,16,53,10.0,10,0.6437125748503003,0.15800247939481935,-0.41030000000000005,19,9,CEL @ HON
4028,4.0,S4,4,0,2,4,8,11,0,1,4,13,7,3,6,3,0,0,14,58,12.0,9,-2.22754491017964,0.4661068823204408,0.05549999999999998,25,11,DDD @ DBV
4029,4.0,S4,4,4,0,1,4,9,0,0,7,11,3,7,5,1,0,1,9,51,11.666666666666666,5,-5.9891428483239695,0.8170922908277208,0.07110000000000005,20,13,LDN @ LMN
4030,4.0,S4,4,5,0,10,9,4,0,0,5,13,1,6,9,2,0,0,24,62,12.0,18,6.772455089820361,-0.4171101941414575,-0.7607000000000002,24,9,CCS @ DCL
4031,4.0,S4,4,4,1,4,4,4,0,0,3,15,4,7,5,2,0,0,13,51,12.0,7,-4.22754491017964,0.6367367661287624,-0.2217000000000002,26,11,EEE @ MBX
4032,4.0,S4,4,0,1,6,4,3,0,0,5,7,0,11,8,1,0,1,11,45,11.0,5,-5.291916167664669,0.7221952374546381,0.13230000000000003,23,12,FWG @ VFQ
4033,4.0,S4,5,2,2,0,7,3,0,0,6,14,5,4,3,1,0,0,11,46,11.0,6,-4.291916167664669,0.622195237454638,-0.05150000000000003,17,8,DDD @ N69
4034,4.0,S4,5,2,1,2,6,5,0,0,4,12,3,2,3,0,1,0,11,40,8.0,6,-1.48502994011976,0.32052796027751984,-0.11599999999999996,12,7,HON @ PGS
4035,4.0,S4,5,1,2,7,10,3,0,0,6,8,1,8,6,3,0,1,20,52,11.0,12,1.7080838323353307,0.051565353646316266,-0.17229999999999995,21,12,PGA @ CEL
4036,4.0,S4,5,1,2,6,4,6,0,1,6,6,2,10,3,2,3,1,13,46,10.0,9,-0.2927953616576361,0.23487034950751112,-0.1769,17,8,DBV @ PDB
4037,4.0,S4,5,2,2,1,7,10,0,0,8,4,2,8,10,4,0,0,12,54,12.0,6,-5.227544910179639,0.7493239587823388,-0.2035999999999999,24,14,FWG @ CCS
4038,4.0,S4,5,0,3,4,6,5,0,2,7,14,2,6,2,1,0,1,13,49,11.0,4,-6.291916167664669,0.8389781609927399,0.3141,24,12,MBX @ LDN
4039,4.0,S4,5,5,0,5,6,6,0,0,4,11,3,9,3,2,0,1,16,52,11.0,11,0.7080838323353305,0.1515653536463163,-0.22710000000000008,22,9,DCL @ EEE
4040,4.0,S4,5,4,1,3,5,6,0,0,6,12,5,1,4,2,0,3,13,47,11.0,8,-2.2919161676646698,0.43897816099273995,-0.09850000000000003,19,6,VFQ @ LMN
4041,4.0,S4,6,4,0,5,7,4,0,0,10,12,3,4,5,1,0,1,16,54,12.0,10,-1.2275449101796396,0.3535196896668642,0.055100000000000024,18,6,PGS @ PGA
4042,4.0,S4,6,1,3,4,6,2,0,0,5,10,3,2,3,1,1,0,14,39,8.0,9,1.5149700598802405,0.016332229392994335,-0.5738,16,8,CEL @ DDD
4043,4.0,S4,6,3,1,3,5,8,0,0,11,8,3,4,6,1,0,0,12,52,11.0,10,-0.29191616766466977,0.24736962276179086,-0.5535000000000003,15,8,N69 @ DBV
4044,4.0,S4,6,3,2,3,8,6,0,0,13,8,3,2,7,3,0,0,16,55,12.0,10,-1.2275449101796396,0.3535196896668642,-0.3404999999999999,21,10,PDB @ HON
4045,4.0,S4,6,3,1,5,7,7,0,0,6,6,3,6,2,1,0,0,16,46,8.0,12,4.51497005988024,-0.2584933852998529,-0.4592000000000001,16,8,LDN @ DCL
4046,4.0,S4,6,5,2,7,8,7,1,0,9,15,0,4,5,1,0,2,22,62,12.0,18,6.772455089820361,-0.4087187323724067,-0.5895999999999997,20,13,EEE @ FWG
4047,4.0,S4,6,1,1,2,8,2,0,0,8,5,1,8,8,3,0,0,12,44,11.0,3,-7.291916167664669,0.9138037756855871,0.5531000000000001,19,11,CCS @ VFQ
4048,4.0,S4,6,6,3,7,5,7,2,0,9,15,1,4,5,0,1,2,21,62,12.0,19,7.77245508982036,-0.5045230014878812,-1.1819000000000004,27,13,LMN @ MBX
