Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Brit Kennedy,2607,420.0,Chicano Bradley,2509,586.0,FO,166.0,B4,0,0,1,0,-1.87%,1.87%,0,0,97,13,5,RU,MICH,FO,FO,BB,,,,,1
Cameron gall,2547,31.0,CJ Ayer,2611,236.0,FO,205.0,B4,1,0,1,0,-1.74%,1.74%,0,0,97,13,5,RU,MICH,FO,FO,FO,,,,,1
Leashy Hittem,2545,567.0,CJ Ayer,2611,777.0,K,210.0,B4,2,0,1,0,-1.49%,1.49%,0,0,97,13,5,RU,MICH,K,K,FO,,,,,1
Sam Hicks,2516,522.0,Mark Schihne,2544,150.0,RGO,372.0,T5,0,0,1,0,-4.98%,4.98%,0,0,98,13,5,MICH,RU,RGO,RGO,K,,,,,1
Hunter West,2594,420.0,Mark Schihne,2544,880.0,LGO,460.0,T5,1,0,1,0,-4.32%,4.32%,0,0,98,13,5,MICH,RU,LGO,LGO,LGO,,,,,1
Sammy Scully,2518,222.0,Mark Schihne,2544,681.0,LGO,459.0,T5,2,0,1,0,-3.61%,3.61%,0,0,98,13,5,MICH,RU,LGO,LGO,LGO,,,,,1
Juice McRoids,2550,393.0,CJ Ayer,2611,762.0,PO,369.0,B5,0,0,1,0,-1.37%,1.37%,0,0,99,13,5,RU,MICH,PO,PO,K,,,,,1
Jimmy Kalkowski,2546,400.0,CJ Ayer,2611,126.0,K,274.0,B5,1,0,1,0,-1.30%,1.30%,0,0,99,13,5,RU,MICH,K,K,FO,,,,,1
Levi Walker,2578,723.0,CJ Ayer,2611,999.0,K,276.0,B5,2,0,1,0,-1.14%,1.14%,0,0,99,13,5,RU,MICH,K,K,FO,,,,,1
George Pinetar,2510,458.0,Mark Schihne,2544,372.0,1B,86.0,T6,0,0,1,0,7.48%,-7.48%,0,0,100,13,5,MICH,RU,1B,1B,1B,,,,,1
