Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Chico Pappas,2996,321.0,Jimbo Wellington III,2954,859.0,LGO,462.0,B5,2,0,2,4,-2.42%,2.42%,0,0,10,1,1,TOL,FOK,LGO,LGO,LGO,,,,,1
Raymond Philippe,3041,790.0,Finnegan Craigellachie,2990,334.0,LGO,456.0,T6,0,0,2,4,-0.82%,0.82%,0,0,11,1,1,FOK,TOL,LGO,LGO,LGO,,,,,1
Acuña Matata,3025,900.0,Finnegan Craigellachie,2990,800.0,1B,100.0,T6,1,0,2,4,0.68%,-0.68%,0,0,11,1,1,FOK,TOL,1B,1B,1B,,,,,1
Joan Wilkes Booth,3008,101.0,Finnegan Craigellachie,2990,201.0,1B,100.0,T6,1,1,2,4,1.09%,-1.09%,0,0,11,1,1,FOK,TOL,1B,1B,1B,,,,,1
Carmelo Anthony,3007,358.0,Finnegan Craigellachie,2990,499.0,BB,141.0,T6,1,4,2,4,2.18%,-2.18%,0,0,11,1,1,FOK,TOL,BB,FO,BB,,,,,1
Corva Johnson,2978,980.0,Finnegan Craigellachie,2990,499.0,DP,481.0,T6,1,7,2,4,-5.44%,5.44%,0,0,11,1,1,FOK,TOL,LGO,LGO,DP,,,,,1
Serengeti Fingers,2989,800.0,Jimbo Wellington III,2954,107.0,K,307.0,B6,0,0,2,4,-4.76%,4.76%,0,0,12,1,1,TOL,FOK,K,K,K,,,,,1
Stealing Seconds,3038,666.0,Jimbo Wellington III,2954,314.0,PO,352.0,B6,1,0,2,4,-3.71%,3.71%,0,0,12,1,1,TOL,FOK,PO,PO,K,,,,,1
Mack MacMack,2651,269.0,Jimbo Wellington III,2954,159.0,1B,110.0,B6,2,0,2,4,4.53%,-4.53%,0,0,12,1,1,TOL,FOK,1B,1B,1B,,,,,1
Cared Jarrabis,3030,501.0,Jimbo Wellington III,2954,265.0,K,236.0,B6,2,1,2,4,-6.69%,6.69%,0,0,12,1,1,TOL,FOK,K,K,FO,,,,,1
Sid Hugo IV,3032,583.0,Tanzig Nordic,2991,612.0,HR,29.0,T1,0,0,0,0,11.33%,-11.33%,1,1,13,2,1,TXS,NWU,HR,HR,3B,,,,2991.0,1
Keith Bourgignon,3045,635.0,Tanzig Nordic,2991,389.0,K,246.0,T1,0,0,0,1,-2.09%,2.09%,0,0,13,2,1,TXS,NWU,K,K,FO,,,,,1
Chungus McApplebees Horchata Torx,3001,434.0,Tanzig Nordic,2991,999.0,LGO,435.0,T1,1,0,0,1,-1.84%,1.84%,0,0,13,2,1,TXS,NWU,LGO,LGO,RGO,,,,,1
Butch Sterling,2992,420.0,Tanzig Nordic,2991,258.0,FO,162.0,T1,2,0,0,1,-1.47%,1.47%,0,0,13,2,1,TXS,NWU,FO,FO,BB,,,,,1
Erling De La Cruz,3012,357.0,Dan Van Damme,3029,125.0,FO,232.0,B1,0,0,0,1,-2.79%,2.79%,0,0,14,2,1,NWU,TXS,FO,FO,FO,,,,,1
Steve Holt!,3031,415.0,Dan Van Damme,3029,273.0,BB,142.0,B1,1,0,0,1,2.76%,-2.76%,0,0,14,2,1,NWU,TXS,BB,FO,BB,,,,,1
Norm Niner,3046,449.0,Dan Van Damme,3029,717.0,K,268.0,B1,1,1,0,1,-2.90%,2.90%,0,0,14,2,1,NWU,TXS,K,K,FO,,,,,1
Marlboro Jesus,3011,500.0,Dan Van Damme,3029,45.0,RGO,455.0,B1,2,1,0,1,-4.10%,4.10%,0,0,14,2,1,NWU,TXS,RGO,RGO,LGO,,,,,1
Maverick Madera,2981,738.0,Tanzig Nordic,2991,104.0,PO,366.0,T2,0,0,0,1,-2.27%,2.27%,0,0,15,2,1,TXS,NWU,PO,PO,K,,,,,1
Cat ToeBeans,3044,364.0,Tanzig Nordic,2991,32.0,K,332.0,T2,1,0,0,1,-2.02%,2.02%,0,0,15,2,1,TXS,NWU,K,K,K,,,,,1
Jason Sensation,3021,525.0,Tanzig Nordic,2991,873.0,K,348.0,T2,2,0,0,1,-1.69%,1.69%,0,0,15,2,1,TXS,NWU,K,K,K,,,,,1
AJ Kushner,2988,867.0,Dan Van Damme,3029,612.0,K,255.0,B2,0,0,0,1,-3.11%,3.11%,0,0,16,2,1,NWU,TXS,K,K,FO,,,,,1
Buzz Schwinghammer,367,515.0,Dan Van Damme,3029,995.0,LGO,480.0,B2,1,0,0,1,-2.69%,2.69%,0,0,16,2,1,NWU,TXS,LGO,LGO,LGO,,,,,1
Rex McStrange,2999,232.0,Dan Van Damme,3029,887.0,K,345.0,B2,2,0,0,1,-2.13%,2.13%,0,0,16,2,1,NWU,TXS,K,K,K,,,,,1
Jed I. Knight,3051,492.0,Tanzig Nordic,2991,134.0,PO,358.0,T3,0,0,0,1,-2.37%,2.37%,0,0,17,2,1,TXS,NWU,PO,PO,K,,,,,1
CJ Colt,3009,467.0,Tanzig Nordic,2991,777.0,K,310.0,T3,1,0,0,1,-2.03%,2.03%,0,0,17,2,1,TXS,NWU,K,K,K,,,,,1
Sid Hugo IV,3032,493.0,Tanzig Nordic,2991,4.0,LGO,489.0,T3,2,0,0,1,-1.82%,1.82%,0,0,17,2,1,TXS,NWU,LGO,LGO,LGO,,,,,1
Pope Coswi,2327,341.0,Dan Van Damme,3029,899.0,RGO,442.0,B3,0,0,0,1,-3.58%,3.58%,0,0,18,2,1,NWU,TXS,RGO,RGO,RGO,,,,,1
Randall Peppers,2965,669.0,Dan Van Damme,3029,439.0,K,230.0,B3,1,0,0,1,-3.10%,3.10%,0,0,18,2,1,NWU,TXS,K,K,FO,,,,,1
Erling De La Cruz,3012,705.0,Dan Van Damme,3029,277.0,RGO,428.0,B3,2,0,0,1,-2.59%,2.59%,0,0,18,2,1,NWU,TXS,RGO,RGO,RGO,,,,,1
Keith Bourgignon,3045,380.0,Mars Bars,2498,142.0,K,238.0,T4,0,0,0,1,-2.44%,2.44%,0,0,19,2,1,TXS,NWU,K,K,FO,,,,,1
Chungus McApplebees Horchata Torx,3001,639.0,Mars Bars,2498,142.0,LGO,497.0,T4,1,0,0,1,-2.13%,2.13%,0,0,19,2,1,TXS,NWU,LGO,LGO,LGO,,,,,1
Butch Sterling,2992,870.0,Mars Bars,2498,639.0,K,231.0,T4,2,0,0,1,-1.93%,1.93%,0,0,19,2,1,TXS,NWU,K,K,FO,,,,,1
Steve Holt!,3031,101.0,Dan Van Damme,3029,574.0,LGO,473.0,B4,0,0,0,1,-4.38%,4.38%,0,0,20,2,1,NWU,TXS,LGO,LGO,LGO,,,,,1
Norm Niner,3046,149.0,Dan Van Damme,3029,367.0,K,218.0,B4,1,0,0,1,-3.91%,3.91%,0,0,20,2,1,NWU,TXS,K,K,FO,,,,,1
Marlboro Jesus,3011,751.0,Dan Van Damme,3029,252.0,LGO,499.0,B4,2,0,0,1,-3.24%,3.24%,0,0,20,2,1,NWU,TXS,LGO,LGO,LGO,,,,,1
Maverick Madera,2981,820.0,Mars Bars,2498,69.0,K,249.0,T5,0,0,0,1,-2.29%,2.29%,0,0,21,2,1,TXS,NWU,K,K,FO,,,,,1
Cat ToeBeans,3044,594.0,Mars Bars,2498,749.0,BB,155.0,T5,1,0,0,1,1.81%,-1.81%,0,0,21,2,1,TXS,NWU,BB,FO,BB,,,,,1
Cat ToeBeans,3044,513.0,Mars Bars,2498,883.0,CS,370.0,T5,1,1,0,1,-3.89%,3.89%,0,0,21,2,1,TXS,NWU,CS 2B,CS 2B,CS,,,,,4
Jason Sensation,3021,480.0,Mars Bars,2498,513.0,3B,33.0,T5,2,0,0,1,2.94%,-2.94%,0,1,21,2,1,TXS,NWU,3B,3B,2B,,,,,1
Jed I. Knight,3051,322.0,Mars Bars,2498,360.0,3B,38.0,T5,2,3,0,1,12.79%,-12.79%,1,0,21,2,1,TXS,NWU,3B,3B,2B,2498.0,,,,1
CJ Colt,3009,222.0,Mars Bars,2498,888.0,PO,334.0,T5,2,3,0,2,-2.81%,2.81%,0,0,21,2,1,TXS,NWU,PO,PO,K,,,,,1
AJ Kushner,2988,999.0,Dan Candoit,3028,317.0,PO,318.0,B5,0,0,0,2,-4.27%,4.27%,0,0,22,2,1,NWU,TXS,PO,PO,K,,,,,1
Buzz Schwinghammer,367,795.0,Dan Candoit,3028,508.0,K,287.0,B5,1,0,0,2,-3.45%,3.45%,0,0,22,2,1,NWU,TXS,K,K,K,,,,,1
Rex McStrange,2999,888.0,Dan Candoit,3028,356.0,LGO,468.0,B5,2,0,0,2,-2.42%,2.42%,0,0,22,2,1,NWU,TXS,LGO,LGO,LGO,,,,,1
Sid Hugo IV,3032,207.0,Sigma,3024,241.0,3B,34.0,T6,0,0,0,2,3.58%,-3.58%,0,1,23,2,1,TXS,NWU,3B,3B,2B,,,,,1
Keith Bourgignon,3045,673.0,Sigma,3024,13.0,K,340.0,T6,0,3,0,2,-1.44%,1.44%,0,0,23,2,1,TXS,NWU,K,K,K,,,,,2
Chungus McApplebees Horchata Torx,3001,777.0,Sigma,3024,684.0,1B,93.0,T6,1,3,0,2,2.32%,-2.32%,1,0,23,2,1,TXS,NWU,1B,1B,1B,3024.0,,,,2
Butch Sterling,2992,242.0,Sigma,3024,777.0,DP,465.0,T6,1,1,0,3,-0.98%,0.98%,0,0,23,2,1,TXS,NWU,LGO,LGO,DP,,,,,1
Pope Coswi,2327,341.0,Dan Candoit,3028,17.0,PO,324.0,B6,0,0,0,3,-2.48%,2.48%,0,0,24,2,1,NWU,TXS,PO,PO,K,,,,,1
TheGreatBambi,3056,671.0,Dan Candoit,3028,634.0,2B,37.0,B6,1,0,0,3,4.23%,-4.23%,0,1,24,2,1,NWU,TXS,2B,2B,2B,,,,,1
Erling De La Cruz,3012,339.0,Dan Candoit,3028,336.0,HR,3.0,B6,1,2,0,3,7.82%,-7.82%,2,1,24,2,1,NWU,TXS,HR,HR,HR,,3028.0,,3028.0,1
Steve Holt!,3031,101.0,Dan Candoit,3028,703.0,PO,398.0,B6,1,0,2,3,-7.59%,7.59%,0,0,24,2,1,NWU,TXS,PO,PO,PO,,,,,1
Norm Niner,3046,947.0,Dan Candoit,3028,426.0,LGO,479.0,B6,2,0,2,3,-6.82%,6.82%,0,0,24,2,1,NWU,TXS,LGO,LGO,LGO,,,,,1
Junior Antonius,2976,350.0,Keita Matsukawa,2998,293.0,2B,57.0,T1,0,0,0,0,6.33%,-6.33%,0,0,25,3,1,BSU,UNA,2B,2B,2B,,,,,1
Liru Wolf,2983,785.0,Keita Matsukawa,2998,293.0,LGO,492.0,T1,0,2,0,0,-4.19%,4.19%,0,0,25,3,1,BSU,UNA,LGO,LGO,LGO,,,,,1
Tacitus Kilgore,3003,420.0,Keita Matsukawa,2998,738.0,PO,318.0,T1,1,2,0,0,-3.78%,3.78%,0,0,25,3,1,BSU,UNA,PO,PO,K,,,,,1
Cornbread House,3000,600.0,Keita Matsukawa,2998,222.0,RGO,378.0,T1,2,2,0,0,-4.81%,4.81%,0,0,25,3,1,BSU,UNA,RGO,RGO,PO,,,,,1
"Fin ""Shark"" Maddox",3018,454.0,Gavrilo Principle,2994,343.0,BB,111.0,B1,0,0,0,0,2.76%,-2.76%,0,1,26,3,1,UNA,BSU,BB,FO,1B,,,,,1
Total Dial,3013,725.0,Gavrilo Principle,2994,111.0,PO,386.0,B1,0,1,0,0,-2.96%,2.96%,0,0,26,3,1,UNA,BSU,PO,PO,PO,,,,,1
Beans Returns,3034,225.0,Gavrilo Principle,2994,13.0,FO,212.0,B1,1,1,0,0,-2.55%,2.55%,0,0,26,3,1,UNA,BSU,FO,FO,FO,,,,,1
Shag McBenny,3002,525.0,Gavrilo Principle,2994,573.0,2B,48.0,B1,2,1,0,0,13.34%,-13.34%,1,1,26,3,1,UNA,BSU,2B,2B,2B,,,2994.0,,1
Matt Pudds,3037,334.0,Gavrilo Principle,2994,213.0,1B,121.0,B1,2,2,1,0,9.16%,-9.16%,1,0,26,3,1,UNA,BSU,1B,1B,1B,,2994.0,,,1
Cliff Griffin,3048,213.0,Gavrilo Principle,2994,802.0,PO,411.0,B1,2,1,2,0,-2.36%,2.36%,0,0,26,3,1,UNA,BSU,PO,PO,RGO,,,,,1
Murphy Brisslefields,3005,841.0,Keita Matsukawa,2998,837.0,HR,4.0,T2,0,0,2,0,10.81%,-10.81%,1,1,27,3,1,BSU,UNA,HR,HR,HR,,,,2998.0,1
Andre Pope,3035,417.0,Keita Matsukawa,2998,730.0,PO,313.0,T2,0,0,2,1,-2.95%,2.95%,0,0,27,3,1,BSU,UNA,PO,PO,K,,,,,1
Cole Slaw,3040,256.0,Keita Matsukawa,2998,999.0,K,257.0,T2,1,0,2,1,-2.51%,2.51%,0,0,27,3,1,BSU,UNA,K,K,FO,,,,,1
Not Gaca,3006,642.0,Keita Matsukawa,2998,289.0,PO,353.0,T2,2,0,2,1,-1.96%,1.96%,0,0,27,3,1,BSU,UNA,PO,PO,K,,,,,1
Duke Houston,3023,377.0,Gavrilo Principle,2994,911.0,LGO,466.0,B2,0,0,2,1,-2.00%,2.00%,0,0,28,3,1,UNA,BSU,LGO,LGO,LGO,,,,,1
Chase SakOfDonuts,2993,572.0,Gavrilo Principle,2994,197.0,PO,375.0,B2,1,0,2,1,-1.83%,1.83%,0,0,28,3,1,UNA,BSU,PO,PO,K,,,,,1
Broon Lurkst,2982,765.0,Gavrilo Principle,2994,704.0,2B,61.0,B2,2,0,2,1,2.57%,-2.57%,0,0,28,3,1,UNA,BSU,2B,2B,2B,,,,,1
"Fin ""Shark"" Maddox",3018,447.0,Gavrilo Principle,2994,69.0,K,378.0,B2,2,2,2,1,-4.13%,4.13%,0,0,28,3,1,UNA,BSU,K,K,PO,,,,,1
Clayton Bigsby,3022,504.0,Keita Matsukawa,2998,412.0,1B,92.0,T3,0,0,2,1,3.96%,-3.96%,0,0,29,3,1,BSU,UNA,1B,1B,1B,,,,,1
Junior Antonius,2976,675.0,Keita Matsukawa,2998,757.0,1B,82.0,T3,0,1,2,1,7.34%,-7.34%,0,0,29,3,1,BSU,UNA,1B,1B,1B,,,,,1
Liru Wolf,2983,155.0,Keita Matsukawa,2998,716.0,DP,439.0,T3,0,4,2,1,-13.20%,13.20%,0,0,29,3,1,BSU,UNA,RGO,RGO,DP,,,,,1
Tacitus Kilgore,3003,97.0,Keita Matsukawa,2998,703.0,PO,394.0,T3,2,3,2,1,-6.53%,6.53%,0,0,29,3,1,BSU,UNA,PO,PO,PO,,,,,1
Total Dial,3013,663.0,Gavrilo Principle,2994,622.0,2B,41.0,B3,0,0,2,1,5.21%,-5.21%,0,1,30,3,1,UNA,BSU,2B,2B,2B,,,,,1
Beans Returns,3034,125.0,Gavrilo Principle,2994,477.0,PO,352.0,B3,0,2,2,1,-3.47%,3.47%,0,0,30,3,1,UNA,BSU,PO,PO,K,,,,,1
Shag McBenny,3002,913.0,Gavrilo Principle,2994,932.0,HR,19.0,B3,1,2,2,1,14.42%,-14.42%,2,1,30,3,1,UNA,BSU,HR,HR,HR,,2994.0,,2994.0,1
Matt Pudds,3037,845.0,Gavrilo Principle,2994,222.0,PO,377.0,B3,1,0,4,1,-0.68%,0.68%,0,0,30,3,1,UNA,BSU,PO,PO,K,,,,,1
Cliff Griffin,3048,547.0,Gavrilo Principle,2994,127.0,RGO,420.0,B3,2,0,4,1,-0.65%,0.65%,0,0,30,3,1,UNA,BSU,RGO,RGO,RGO,,,,,1
Cornbread House,3000,520.0,Keita Matsukawa,2998,571.0,2B,51.0,T4,0,0,4,1,6.00%,-6.00%,0,1,31,3,1,BSU,UNA,2B,2B,2B,,,,,1
Murphy Brisslefields,3005,117.0,Keita Matsukawa,2998,416.0,K,299.0,T4,0,2,4,1,-4.15%,4.15%,0,0,31,3,1,BSU,UNA,K,K,K,,,,,1
Andre Pope,3035,417.0,Keita Matsukawa,2998,892.0,LGO,475.0,T4,1,2,4,1,-3.89%,3.89%,0,0,31,3,1,BSU,UNA,LGO,LGO,LGO,,,,,1
Cole Slaw,3040,841.0,Keita Matsukawa,2998,892.0,2B,51.0,T4,2,2,4,1,7.79%,-7.79%,1,0,31,3,1,BSU,UNA,2B,2B,2B,,2998.0,,,1
Not Gaca,3006,333.0,Keita Matsukawa,2998,33.0,PO,300.0,T4,2,2,4,2,-5.47%,5.47%,0,0,31,3,1,BSU,UNA,PO,PO,K,,,,,1
Duke Houston,3023,606.0,Charles Magnus,220,226.0,K,380.0,B4,0,0,4,2,-1.07%,1.07%,0,0,32,3,1,UNA,BSU,K,K,PO,,,,,1
Chase SakOfDonuts,2993,234.0,Charles Magnus,220,373.0,BB,139.0,B4,1,0,4,2,0.81%,-0.81%,0,0,32,3,1,UNA,BSU,BB,FO,BB,,,,,1
Broon Lurkst,2982,184.0,Charles Magnus,220,533.0,K,349.0,B4,1,1,4,2,-0.98%,0.98%,0,0,32,3,1,UNA,BSU,K,K,K,,,,,1
"Fin ""Shark"" Maddox",3018,705.0,Charles Magnus,220,78.0,K,373.0,B4,2,1,4,2,-1.66%,1.66%,0,0,32,3,1,UNA,BSU,K,K,K,,,,,1
Clayton Bigsby,3022,206.0,Keita Matsukawa,2998,472.0,PO,266.0,T5,0,0,4,2,-3.57%,3.57%,0,0,33,3,1,BSU,UNA,PO,PO,FO,,,,,1
Junior Antonius,2976,779.0,Keita Matsukawa,2998,222.0,PO,443.0,T5,1,0,4,2,-2.82%,2.82%,0,0,33,3,1,BSU,UNA,PO,PO,RGO,,,,,1
Liru Wolf,2983,756.0,Keita Matsukawa,2998,92.0,PO,336.0,T5,2,0,4,2,-1.93%,1.93%,0,0,33,3,1,BSU,UNA,PO,PO,K,,,,,1
Total Dial,3013,769.0,Charles Magnus,220,950.0,FO,181.0,B5,0,0,4,2,-0.67%,0.67%,0,0,34,3,1,UNA,BSU,FO,FO,FO,,,,,1
Beans Returns,3034,799.0,Charles Magnus,220,152.0,PO,353.0,B5,1,0,4,2,-0.64%,0.64%,0,0,34,3,1,UNA,BSU,PO,PO,K,,,,,1
Shag McBenny,3002,453.0,Charles Magnus,220,550.0,1B,97.0,B5,2,0,4,2,0.61%,-0.61%,0,1,34,3,1,UNA,BSU,1B,1B,1B,,,,,1
Matt Pudds,3037,695.0,Charles Magnus,220,737.0,2B,42.0,B5,2,1,4,2,4.15%,-4.15%,1,1,34,3,1,UNA,BSU,2B,2B,2B,,,220.0,,1
Cliff Griffin,3048,439.0,Charles Magnus,220,500.0,1B,61.0,B5,2,2,5,2,1.68%,-1.68%,1,0,34,3,1,UNA,BSU,1B,1B,2B,,220.0,,,1
Duke Houston,3023,386.0,Charles Magnus,220,501.0,BB,115.0,B5,2,1,6,2,0.15%,-0.15%,0,0,34,3,1,UNA,BSU,BB,FO,1B,,,,,1
Arxy Winkler,3052,502.0,Charles Magnus,220,811.0,K,309.0,B5,2,4,6,2,-0.38%,0.38%,0,0,34,3,1,UNA,BSU,K,K,K,,,,,1
Tacitus Kilgore,3003,838.0,Baberaham Lincoln,3004,867.0,3B,29.0,T6,0,0,6,2,2.70%,-2.70%,0,1,35,3,1,BSU,UNA,3B,3B,3B,,,,,1
Cornbread House,3000,420.0,Baberaham Lincoln,3004,530.0,1B,110.0,T6,0,3,6,2,2.90%,-2.90%,1,0,35,3,1,BSU,UNA,1B,1B,1B,3004.0,,,,1
Murphy Brisslefields,3005,676.0,Baberaham Lincoln,3004,9.0,K,333.0,T6,0,1,6,3,-3.02%,3.02%,0,0,35,3,1,BSU,UNA,K,K,K,,,,,1
Andre Pope,3035,,Baberaham Lincoln,3004,,AUTO K,,T6,1,1,6,3,-2.58%,2.58%,0,0,35,3,1,BSU,UNA,AUTO K,AUTO K,AUTO K,,,,,9
Cole Slaw,3040,911.0,Baberaham Lincoln,3004,215.0,K,304.0,T6,2,1,6,3,-1.64%,1.64%,0,0,35,3,1,BSU,UNA,K,K,K,,,,,1
Cole Slaw,3040,555.0,Jimbo Wellington III,2954,314.0,FO,241.0,T1,0,0,0,0,-2.51%,2.51%,0,0,36,4,2,BSU,FOK,FO,FO,FO,,,,,1
