Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Jimothy Jhompson,2887,333,Hank Murphy,76,765,RGO,432,T1,2,4,0,0,-6.55%,6.55%,0,0,9,6,1,CLE,COL,RGO,RGO,RGO,,,,,1
Keith Bourgignon,3045,295,Tencer Sporkelson,2329,789,LGO,494,B1,0,0,0,0,-2.48%,2.48%,0,0,10,6,1,COL,CLE,LGO,LGO,LGO,,,,,1
Maximus Os,1814,387,Tencer Sporkelson,2329,569,FO,182,B1,1,0,0,0,-2.17%,2.17%,0,0,10,6,1,COL,CLE,FO,FO,FO,,,,,1
Flame-Test Fleming,3144,471,Tencer Sporkelson,2329,182,K,289,B1,2,0,0,0,-1.79%,1.79%,0,0,10,6,1,COL,CLE,K,K,K,,,,,1
Bubson Dugnutt,3097,696,Daniel Harrison,3119,194,LGO,498,T1,0,0,0,0,-2.51%,2.51%,0,0,11,7,1,TEX,STL,LGO,LGO,LGO,,,,,1
Steven Scola,3222,147,Daniel Harrison,3119,98,2B,49,T1,1,0,0,0,4.65%,-4.65%,0,1,11,7,1,TEX,STL,2B,2B,2B,,,,,1
Henry McCade,3213,750,Daniel Harrison,3119,332,LGO,418,T1,1,2,0,0,-3.78%,3.78%,0,0,11,7,1,TEX,STL,LGO,LGO,RGO,,,,,1
Sablo Panchez,638,697,Daniel Harrison,3119,746,2B,49,T1,2,2,0,0,11.79%,-11.79%,1,0,11,7,1,TEX,STL,2B,2B,2B,,3119.0,,,1
Axkoa Griffin,2848,140,Daniel Harrison,3119,550,RGO,410,T1,2,2,0,1,-4.22%,4.22%,0,0,11,7,1,TEX,STL,RGO,RGO,RGO,,,,,1
Sam Stayman,3155,683,Rocco Rudnikov,114,50,PO,367,B1,0,0,0,1,-2.79%,2.79%,0,0,12,7,1,STL,TEX,PO,PO,K,,,,,1
