Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Eli Sasak,607,827.0,Xerxes Dalin,474,337.0,LGO,490.0,T3,1,0,0,1,,,0,0,5,1,1,MIC,UWO,LGO,LGO,,1
Kanye East,506,111.0,Xerxes Dalin,474,785.0,K,326.0,T3,2,0,0,1,,,0,0,5,1,1,MIC,UWO,K,K,,1
Dale Gale,537,340.0,Callie Braden,604,908.0,RGO,432.0,B3,0,0,0,1,,,0,0,6,1,1,UWO,MIC,RGO,RGO,,1
Eddie Swingstyle,476,169.0,Callie Braden,604,732.0,RGO,437.0,B3,1,0,0,1,,,0,0,6,1,1,UWO,MIC,RGO,RGO,,1
Finn Elvis,543,512.0,Callie Braden,604,909.0,K,397.0,B3,2,0,0,1,,,0,0,6,1,1,UWO,MIC,K,K,,1
Richard Donkus IV,582,71.0,Xerxes Dalin,474,478.0,RGO,407.0,T4,0,0,0,1,,,0,0,7,1,1,MIC,UWO,RGO,RGO,,1
Homer Nocker,606,750.0,Xerxes Dalin,474,413.0,PO,337.0,T4,1,0,0,1,,,0,0,7,1,1,MIC,UWO,PO,PO,,1
Deku Matsui,570,356.0,Xerxes Dalin,474,53.0,K,303.0,T4,2,0,0,1,,,0,0,7,1,1,MIC,UWO,K,K,,1
Stubby Footman,539,672.0,Callie Braden,604,866.0,FO,194.0,B4,0,0,0,1,,,0,0,8,1,1,UWO,MIC,FO,FO,,1
Rhys Wilson,644,600.0,Callie Braden,604,945.0,PO,345.0,B4,1,0,0,1,,,0,0,8,1,1,UWO,MIC,PO,PO,,1
Max Hammersmith,643,942.0,Callie Braden,604,999.0,2B,57.0,B4,2,0,0,1,,,0,0,8,1,1,UWO,MIC,2B,2B,,1
Mike Hunt,496,732.0,Callie Braden,604,45.0,K,313.0,B4,2,2,0,1,,,0,0,8,1,1,UWO,MIC,K,K,,1
Bingo Hammersmith,639,333.0,Lawless Gomez,524,500.0,BB,167.0,T1,0,0,0,0,,,0,1,9,2,1,VT,WWU,BB,BB,,1
Cockus Mclong,540,13.0,Lawless Gomez,524,804.0,FO,209.0,T1,0,1,0,0,,,0,0,9,2,1,VT,WWU,FO,FO,,1
Sablo Panchez,638,130.0,Lawless Gomez,524,100.0,3B,30.0,T1,1,1,0,0,,,1,0,9,2,1,VT,WWU,3B,3B,,1
Reuben Sand-Witch,538,690.0,Lawless Gomez,524,248.0,RGO,442.0,T1,1,3,0,1,,,0,0,9,2,1,VT,WWU,RGO,RGO,,2
Wheeler Walker Jr.,529,608.0,Lawless Gomez,524,798.0,FO,190.0,T1,2,3,0,1,,,0,0,9,2,1,VT,WWU,FO,FO,,1
Randy Poovey,545,367.0,Yolo Hernandez,636,880.0,LGO,487.0,B1,0,0,0,1,,,0,0,10,2,1,WWU,VT,LGO,LGO,,1
Luke Admadik,523,540.0,Yolo Hernandez,636,817.0,K,277.0,B1,1,0,0,1,,,0,0,10,2,1,WWU,VT,K,K,,1
Anthony Stark,573,815.0,Yolo Hernandez,636,935.0,BB,120.0,B1,2,0,0,1,,,0,0,10,2,1,WWU,VT,BB,BB,,1
Roland Kholin,583,1.0,Yolo Hernandez,636,250.0,K,249.0,B1,2,1,0,1,,,0,0,10,2,1,WWU,VT,K,K,,1
Mutton Happleburth,493,212.0,Lawless Gomez,524,629.0,RGO,417.0,T2,0,0,0,1,,,0,0,11,2,1,VT,WWU,RGO,RGO,,1
Zelk Antilles,490,181.0,Lawless Gomez,524,399.0,FO,218.0,T2,1,0,0,1,,,0,0,11,2,1,VT,WWU,FO,FO,,1
Phoenix Wright,574,92.0,Lawless Gomez,524,404.0,K,312.0,T2,2,0,0,1,,,0,0,11,2,1,VT,WWU,K,K,,1
Blue Duck,470,650.0,Yolo Hernandez,636,725.0,BB,75.0,B2,0,0,0,1,,,0,0,12,2,1,WWU,VT,BB,BB,,1
Johnnie Twofingers,502,435.0,Yolo Hernandez,636,198.0,K,237.0,B2,0,1,0,1,,,0,0,12,2,1,WWU,VT,K,K,,1
Caleb Craven,640,249.0,Yolo Hernandez,636,964.0,K,285.0,B2,1,1,0,1,,,0,0,12,2,1,WWU,VT,K,K,,1
Farch Assterfield,589,,Yolo Hernandez,636,,Auto K,,B2,2,1,0,1,,,0,0,12,2,1,WWU,VT,Auto K,Auto K,,9
Cam'ron West,525,100.0,Lawless Gomez,524,900.0,FO,200.0,T3,0,0,0,1,,,0,0,13,2,1,VT,WWU,FO,FO,,1
Bingo Hammersmith,639,777.0,Lawless Gomez,524,5.0,FO,228.0,T3,1,0,0,1,,,0,0,13,2,1,VT,WWU,FO,FO,,1
Cockus Mclong,540,482.0,Lawless Gomez,524,345.0,BB,137.0,T3,2,0,0,1,,,0,0,13,2,1,VT,WWU,BB,BB,,1
Sablo Panchez,638,742.0,Lawless Gomez,524,210.0,LGO,468.0,T3,2,1,0,1,,,0,0,13,2,1,VT,WWU,LGO,LGO,,1
Millistingo Ansherwaras,556,2.0,Yolo Hernandez,636,438.0,PO,436.0,B3,0,0,0,1,,,0,0,14,2,1,WWU,VT,PO,PO,,1
Randy Poovey,545,860.0,Yolo Hernandez,636,880.0,HR,20.0,B3,1,0,0,1,,,1,1,14,2,1,WWU,VT,HR,HR,,1
Luke Admadik,523,222.0,Yolo Hernandez,636,400.0,BB,178.0,B3,1,0,1,1,,,0,0,14,2,1,WWU,VT,BB,BB,,1
Anthony Stark,573,775.0,Yolo Hernandez,636,320.0,DP,455.0,B3,1,1,1,1,,,0,0,14,2,1,WWU,VT,RGO,DP,,1
Reuben Sand-Witch,538,538.0,Lawless Gomez,524,101.0,RGO,437.0,T4,0,0,1,1,,,0,0,15,2,1,VT,WWU,RGO,RGO,,1
Wheeler Walker Jr.,529,876.0,Lawless Gomez,524,525.0,K,342.0,T4,1,0,1,1,,,0,0,15,2,1,VT,WWU,K,K,,1
Mutton Happleburth,493,714.0,Lawless Gomez,524,808.0,1B,94.0,T4,2,0,1,1,,,0,0,15,2,1,VT,WWU,1B,1B,,1
Zelk Antilles,490,467.0,Lawless Gomez,524,777.0,K,310.0,T4,2,1,1,1,,,0,0,15,2,1,VT,WWU,K,K,,1
Roland Kholin,583,927.0,Yolo Hernandez,636,4.0,1B,77.0,B4,0,0,1,1,,,0,1,16,2,1,WWU,VT,1B,1B,,1
Blue Duck,470,315.0,Yolo Hernandez,636,140.0,FO,175.0,B4,0,1,1,1,,,0,0,16,2,1,WWU,VT,FO,FO,,1
Johnnie Twofingers,502,860.0,Yolo Hernandez,636,923.0,2B,63.0,B4,1,1,1,1,,,0,0,16,2,1,WWU,VT,2B,2B,,1
Caleb Craven,640,333.0,Yolo Hernandez,636,149.0,Sac,184.0,B4,1,6,1,1,,,1,0,16,2,1,WWU,VT,FO,Sac,,1
Duke Silver,602,613.0,Ryan Tyburn,517,365.0,FO,248.0,T1,0,0,0,0,,,0,0,17,3,1,GT,CLM,FO,FO,,1
Cal Otter,546,300.0,Ryan Tyburn,517,485.0,BB,185.0,T1,1,0,0,0,,,0,0,17,3,1,GT,CLM,BB,BB,,1
Buttington Plugsworth,590,808.0,Ryan Tyburn,517,625.0,FO,183.0,T1,1,1,0,0,,,0,0,17,3,1,GT,CLM,FO,FO,,1
Cal Otter,546,650.0,Ryan Tyburn,517,341.0,CS,309.0,T1,2,1,0,0,,,0,0,17,3,1,GT,CLM,CS 2B,CS 2B,,4
Arthur Vandelay,518,777.0,Matt Himynamis,361,808.0,2B,31.0,B1,0,0,0,0,,,0,1,18,3,1,CLM,GT,2B,2B,,1
MikeTrout ShoheiOhtani,489,25.0,Matt Himynamis,361,42.0,3B,17.0,B1,0,2,0,0,,,1,0,18,3,1,CLM,GT,3B,3B,,1
Blackbean Burrito,516,666.0,Matt Himynamis,361,166.0,LGO,500.0,B1,0,3,1,0,,,0,0,18,3,1,CLM,GT,LGO,LGO,,2
Charpasm Chim,597,270.0,Matt Himynamis,361,920.0,PO,350.0,B1,1,3,1,0,,,0,0,18,3,1,CLM,GT,PO,PO,,1
Deej Gambino,594,500.0,Matt Himynamis,361,890.0,RGO,390.0,B1,2,3,1,0,,,0,0,18,3,1,CLM,GT,RGO,RGO,,1
Nate Kondylis,564,733.0,Ryan Tyburn,517,183.0,LGO,450.0,T2,0,0,1,0,,,0,0,19,3,1,GT,CLM,LGO,LGO,,1
Revan Skywalker,479,821.0,Ryan Tyburn,517,431.0,RGO,390.0,T2,1,0,1,0,,,0,0,19,3,1,GT,CLM,RGO,RGO,,1
Red Arrow,547,985.0,Ryan Tyburn,517,694.0,K,291.0,T2,2,0,1,0,,,0,0,19,3,1,GT,CLM,K,K,,1
Poop McGee,596,378.0,Matt Himynamis,361,107.0,K,271.0,B2,0,0,1,0,,,0,0,20,3,1,CLM,GT,K,K,,1
Francois Onime,485,688.0,Matt Himynamis,361,810.0,BB,122.0,B2,1,0,1,0,,,0,0,20,3,1,CLM,GT,BB,BB,,1
P'quilla Porgsby,599,414.0,Matt Himynamis,361,806.0,DP,392.0,B2,1,1,1,0,,,0,0,20,3,1,CLM,GT,RGO,DP,,1
Magnus Dongfest,579,109.0,Ryan Tyburn,517,136.0,3B,27.0,T3,0,0,1,0,,,0,1,21,3,1,GT,CLM,3B,3B,,1
Tony Ragebringer,571,409.0,Ryan Tyburn,517,372.0,2B,37.0,T3,0,3,1,0,,,1,0,21,3,1,GT,CLM,2B,2B,,1
TJ McConnell,498,750.0,Ryan Tyburn,517,617.0,FO,133.0,T3,0,2,1,1,,,0,0,21,3,1,GT,CLM,FO,FO,,1
Duke Silver,602,603.0,Ryan Tyburn,517,507.0,1B,96.0,T3,1,2,1,1,,,0,0,21,3,1,GT,CLM,1B,1B,,1
Cal Otter,546,472.0,Ryan Tyburn,517,911.0,DP,439.0,T3,1,5,1,1,,,0,0,21,3,1,GT,CLM,LGO,DP,,1
Gonzo Alonzo,486,549.0,Johnny Hendrix,600,602.0,2B,53.0,B3,0,0,1,1,,,0,1,22,3,1,CLM,GT,2B,2B,,1
Arthur Vandelay,518,30.0,Johnny Hendrix,600,828.0,FO,202.0,B3,0,2,1,1,,,0,0,22,3,1,CLM,GT,FO,FO,,1
MikeTrout ShoheiOhtani,489,415.0,Johnny Hendrix,600,113.0,K,302.0,B3,1,2,1,1,,,0,0,22,3,1,CLM,GT,K,K,,1
Blackbean Burrito,516,750.0,Johnny Hendrix,600,643.0,1B,107.0,B3,2,2,1,1,,,1,0,22,3,1,CLM,GT,1B,1B,,1
Charpasm Chim,597,338.0,Johnny Hendrix,600,619.0,K,281.0,B3,2,1,2,1,,,0,0,22,3,1,CLM,GT,K,K,,1
Buttington Plugsworth,590,250.0,Ryan Tyburn,517,203.0,2B,47.0,T4,0,0,2,1,,,0,1,23,3,1,GT,CLM,2B,2B,,1
Nate Kondylis,564,833.0,Ryan Tyburn,517,747.0,1B,86.0,T4,0,2,2,1,,,0,1,23,3,1,GT,CLM,1B,1B,,1
Revan Skywalker,479,612.0,Ryan Tyburn,517,919.0,K,307.0,T4,0,5,2,1,,,0,0,23,3,1,GT,CLM,K,K,,1
Red Arrow,547,343.0,Ryan Tyburn,517,391.0,2B,48.0,T4,1,5,2,1,,,1,1,23,3,1,GT,CLM,2B,2B,,1
Magnus Dongfest,579,,Ryan Tyburn,517,,IBB,,T4,1,6,2,2,,,0,1,23,3,1,GT,CLM,IBB,IBB,,8
Tony Ragebringer,571,296.0,Ryan Tyburn,517,306.0,3B,10.0,T4,1,7,2,2,,,3,1,23,3,1,GT,CLM,3B,3B,,1
TJ McConnell,498,737.0,Ryan Tyburn,517,643.0,1B,94.0,T4,1,3,2,5,,,1,0,23,3,1,GT,CLM,1B,1B,,1
Duke Silver,602,178.0,Ryan Tyburn,517,900.0,K,278.0,T4,1,1,2,6,,,0,0,23,3,1,GT,CLM,K,K,,1
Cal Otter,546,700.0,Ryan Tyburn,517,236.0,LGO,464.0,T4,2,1,2,6,,,0,0,23,3,1,GT,CLM,LGO,LGO,,1
Deej Gambino,594,80.0,Johnny Hendrix,600,870.0,FO,210.0,B4,0,0,2,6,,,0,0,24,3,1,CLM,GT,FO,FO,,1
Poop McGee,596,473.0,Johnny Hendrix,600,166.0,K,307.0,B4,1,0,2,6,,,0,0,24,3,1,CLM,GT,K,K,,1
Francois Onime,485,621.0,Johnny Hendrix,600,388.0,FO,233.0,B4,2,0,2,6,,,0,0,24,3,1,CLM,GT,FO,FO,,1
Trevor Mouseman,559,115.0,Jordan Lamas,481,872.0,FO,243.0,T1,0,0,0,0,,,0,0,25,4,1,SBU,WSU,FO,FO,,1
J.J. Romero,629,315.0,Jordan Lamas,481,711.0,PO,396.0,T1,1,0,0,0,,,0,0,25,4,1,SBU,WSU,PO,PO,,1
Roger Over,534,654.0,Jordan Lamas,481,980.0,K,326.0,T1,2,0,0,0,,,0,0,25,4,1,SBU,WSU,K,K,,1
Taco Sanchez,565,680.0,Rotticus Scott,562,347.0,K,333.0,B1,0,0,0,0,,,0,0,26,4,1,WSU,SBU,K,K,,1
Slacker JonnyHustle,513,961.0,Rotticus Scott,562,113.0,FO,152.0,B1,1,0,0,0,,,0,0,26,4,1,WSU,SBU,FO,FO,,1
Red Lobsterologist,514,555.0,Rotticus Scott,562,549.0,HR,6.0,B1,2,0,0,0,,,1,1,26,4,1,WSU,SBU,HR,HR,,1
Miles Huh,511,873.0,Rotticus Scott,562,968.0,1B,95.0,B1,2,0,1,0,,,0,0,26,4,1,WSU,SBU,1B,1B,,1
Randy Townsend,648,543.0,Rotticus Scott,562,146.0,LGO,397.0,B1,2,1,1,0,,,0,0,26,4,1,WSU,SBU,LGO,LGO,,1
Joshua Jones,553,238.0,Jordan Lamas,481,113.0,1B,125.0,T2,0,0,1,0,,,0,1,27,4,1,SBU,WSU,1B,1B,,1
Joshua Jones,553,500.0,Jordan Lamas,481,240.0,SB,260.0,T2,0,1,1,0,,,0,0,27,4,1,SBU,WSU,Steal 2B,Steal 2B,,4
Major Catfish,488,350.0,Jordan Lamas,481,200.0,FO,150.0,T2,0,2,1,0,,,0,0,27,4,1,SBU,WSU,FO,FO,,1
Johnny Johnson,572,150.0,Jordan Lamas,481,780.0,PO,370.0,T2,1,2,1,0,,,0,0,27,4,1,SBU,WSU,PO,PO,,1
Dingleberry McHotsauce,536,438.0,Jordan Lamas,481,540.0,1B,102.0,T2,2,2,1,0,,,1,0,27,4,1,SBU,WSU,1B,1B,,1
Dingleberry McHotsauce,536,438.0,Jordan Lamas,481,1.0,CS,437.0,T2,2,1,1,1,,,0,0,27,4,1,SBU,WSU,CS 2B,CS 2B,,4
Tucker Doubt,567,427.0,Rotticus Scott,562,212.0,FO,215.0,B2,0,0,1,1,,,0,0,28,4,1,WSU,SBU,FO,FO,,1
Chody McCarty,650,488.0,Rotticus Scott,562,27.0,LGO,461.0,B2,1,0,1,1,,,0,0,28,4,1,WSU,SBU,LGO,LGO,,1
Clapper Cheeks,550,449.0,Rotticus Scott,562,346.0,1B,103.0,B2,2,0,1,1,,,0,0,28,4,1,WSU,SBU,1B,1B,,1
Rusty Nails,651,,Rotticus Scott,562,,Auto K,,B2,2,1,1,1,,,0,0,28,4,1,WSU,SBU,Auto K,Auto K,,9
Prince Fuzzdong,630,117.0,Jordan Lamas,481,450.0,K,333.0,T3,0,0,1,1,,,0,0,29,4,1,SBU,WSU,K,K,,1
Jon Jay's Booty,521,809.0,Jordan Lamas,481,117.0,K,308.0,T3,1,0,1,1,,,0,0,29,4,1,SBU,WSU,K,K,,1
Trevor Mouseman,559,370.0,Jordan Lamas,481,999.0,PO,371.0,T3,2,0,1,1,,,0,0,29,4,1,SBU,WSU,PO,PO,,1
Taco Sanchez,565,690.0,Rotticus Scott,562,783.0,1B,93.0,B3,0,0,1,1,,,0,1,30,4,1,WSU,SBU,1B,1B,,1
Slacker JonnyHustle,513,9.0,Rotticus Scott,562,936.0,1B,73.0,B3,0,1,1,1,,,0,1,30,4,1,WSU,SBU,1B,1B,,1
Red Lobsterologist,514,133.0,Rotticus Scott,562,113.0,HR,20.0,B3,0,4,1,1,,,3,1,30,4,1,WSU,SBU,HR,HR,,1
Miles Huh,511,897.0,Rotticus Scott,562,456.0,LGO,441.0,B3,0,0,4,1,,,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
Randy Townsend,648,237.0,Rotticus Scott,562,712.0,LGO,475.0,B3,1,0,4,1,,,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
Tucker Doubt,567,923.0,Rotticus Scott,562,468.0,LGO,455.0,B3,2,0,4,1,,,0,0,30,4,1,WSU,SBU,LGO,LGO,,1
J.J. Romero,629,270.0,Jordan Lamas,481,610.0,K,340.0,T4,0,0,4,1,,,0,0,31,4,1,SBU,WSU,K,K,,1
Roger Over,534,842.0,Jordan Lamas,481,445.0,PO,397.0,T4,1,0,4,1,,,0,0,31,4,1,SBU,WSU,PO,PO,,1
Joshua Jones,553,500.0,Jordan Lamas,481,1.0,LGO,499.0,T4,2,0,4,1,,,0,0,31,4,1,SBU,WSU,LGO,LGO,,1
Good Doggo,522,345.0,Francis Swagger,610,2.0,K,343.0,T1,0,0,0,0,,,0,0,32,5,1,ULA,NU,K,K,,1
Wallace Grommet,492,450.0,Francis Swagger,610,756.0,K,306.0,T1,1,0,0,0,,,0,0,32,5,1,ULA,NU,K,K,,1
Sniffer Pownes,586,77.0,Francis Swagger,610,25.0,2B,52.0,T1,2,2,0,0,,,0,1,32,5,1,ULA,NU,2B,2B,,1
Napoleon Shortsleeve,560,379.0,Francis Swagger,610,337.0,2B,42.0,T1,2,2,0,0,,,1,0,32,5,1,ULA,NU,2B,2B,,1
Poopio Cartez,505,614.0,Francis Swagger,610,199.0,RGO,415.0,T1,2,2,0,1,,,0,0,32,5,1,ULA,NU,RGO,RGO,,1
Dookie Stane,541,777.0,Thatisno Pinettar,585,998.0,FO,221.0,B1,0,0,0,1,,,0,0,33,5,1,NU,ULA,FO,FO,,1
Dingus Dongus,619,357.0,Thatisno Pinettar,585,246.0,1B,111.0,B1,1,0,0,1,,,0,0,33,5,1,NU,ULA,1B,1B,,1
Ichabod Crane Weiner IV,587,499.0,Thatisno Pinettar,585,246.0,K,253.0,B1,1,1,0,1,,,0,0,33,5,1,NU,ULA,K,K,,1
Edward Duncan,620,663.0,Thatisno Pinettar,585,246.0,PO,417.0,B1,2,1,0,1,,,0,0,33,5,1,NU,ULA,PO,PO,,1
Dick Richards,487,369.0,Francis Swagger,610,376.0,HR,7.0,T2,0,0,0,1,,,1,1,34,5,1,ULA,NU,HR,HR,,1
Ping Pong,530,287.0,Francis Swagger,610,128.0,FO,159.0,T2,0,0,0,2,,,0,0,34,5,1,ULA,NU,FO,FO,,1
Dr. Tuna Altuna,533,756.0,Francis Swagger,610,542.0,FO,214.0,T2,1,0,0,2,,,0,0,34,5,1,ULA,NU,FO,FO,,1
D'Pez Poopsie,592,33.0,Francis Swagger,610,891.0,BB,142.0,T2,2,0,0,2,,,0,0,34,5,1,ULA,NU,BB,BB,,1
Good Doggo,522,958.0,Francis Swagger,610,323.0,K,365.0,T2,2,1,0,2,,,0,0,34,5,1,ULA,NU,K,K,,1
Delta Airlines,622,812.0,Thatisno Pinettar,585,818.0,HR,6.0,B2,0,0,0,2,,,1,1,35,5,1,NU,ULA,HR,HR,,1
Hefe Rojo,472,469.0,Thatisno Pinettar,585,666.0,FO,197.0,B2,0,0,1,2,,,0,0,35,5,1,NU,ULA,FO,FO,,1
Thelonius Junk,623,501.0,Thatisno Pinettar,585,352.0,BB,149.0,B2,1,0,1,2,,,0,0,35,5,1,NU,ULA,BB,BB,,1
D'Lo Brown,617,15.0,Thatisno Pinettar,585,187.0,FO,172.0,B2,1,1,1,2,,,0,0,35,5,1,NU,ULA,FO,FO,,1
Joe Nastasi,614,575.0,Thatisno Pinettar,585,500.0,1B,75.0,B2,2,1,1,2,,,0,0,35,5,1,NU,ULA,1B,1B,,1
Dookie Stane,541,420.0,Thatisno Pinettar,585,666.0,K,246.0,B2,2,5,1,2,,,0,0,35,5,1,NU,ULA,K,K,,1
Wallace Grommet,492,225.0,Francis Swagger,610,150.0,1B,75.0,T3,0,0,1,2,,,0,0,36,5,1,ULA,NU,1B,1B,,1
Wallace Grommet,492,400.0,Francis Swagger,610,741.0,CS,341.0,T3,0,1,1,2,,,0,0,36,5,1,ULA,NU,CS 2B,CS 2B,,4
Sniffer Pownes,586,513.0,Francis Swagger,610,675.0,BB,162.0,T3,1,0,1,2,,,0,0,36,5,1,ULA,NU,BB,BB,,1
Napoleon Shortsleeve,560,312.0,Francis Swagger,610,462.0,FO,150.0,T3,1,1,1,2,,,0,0,36,5,1,ULA,NU,FO,FO,,1
Poopio Cartez,505,726.0,Francis Swagger,610,252.0,LGO,474.0,T3,2,1,1,2,,,0,0,36,5,1,ULA,NU,LGO,LGO,,1
Dingus Dongus,619,257.0,Thatisno Pinettar,585,907.0,PO,350.0,B3,0,0,1,2,,,0,0,37,5,1,NU,ULA,PO,PO,,1
Ichabod Crane Weiner IV,587,257.0,Thatisno Pinettar,585,999.0,K,258.0,B3,1,0,1,2,,,0,0,37,5,1,NU,ULA,K,K,,1
Edward Duncan,620,16.0,Thatisno Pinettar,585,604.0,PO,412.0,B3,2,0,1,2,,,0,0,37,5,1,NU,ULA,PO,PO,,1
Dick Richards,487,42.0,Francis Swagger,610,302.0,FO,255.0,T4,0,0,1,2,,,0,0,38,5,1,ULA,NU,FO,FO,,1
Ping Pong,530,100.0,Francis Swagger,610,830.0,PO,270.0,T4,1,0,1,2,,,0,0,38,5,1,ULA,NU,PO,PO,,1
Dr. Tuna Altuna,533,789.0,Francis Swagger,610,303.0,LGO,485.0,T4,2,0,1,2,,,0,0,38,5,1,ULA,NU,LGO,LGO,,1
Delta Airlines,622,969.0,Thatisno Pinettar,585,101.0,BB,132.0,B4,0,0,1,2,,,0,0,39,5,1,NU,ULA,BB,BB,,1
Delta Airlines,622,401.0,Thatisno Pinettar,585,886.0,CS,485.0,B4,0,1,1,2,,,0,0,39,5,1,NU,ULA,CS 2B,CS 2B,,4
Hefe Rojo,472,650.0,Thatisno Pinettar,585,483.0,BB,167.0,B4,1,0,1,2,,,0,0,39,5,1,NU,ULA,BB,BB,,1
Hefe Rojo,472,300.0,Thatisno Pinettar,585,76.0,SB,224.0,B4,1,1,1,2,,,0,0,39,5,1,NU,ULA,Steal 2B,Steal 2B,,4
Thelonius Junk,623,231.0,Thatisno Pinettar,585,767.0,LGO,464.0,B4,1,2,1,2,,,0,0,39,5,1,NU,ULA,LGO,LGO,,1
D'Lo Brown,617,217.0,Thatisno Pinettar,585,567.0,PO,350.0,B4,2,2,1,2,,,0,0,39,5,1,NU,ULA,PO,PO,,1
Bench Warmer,665,605.0,Mitch Kramer,669,999.0,PO,394.0,T1,0,0,0,0,,,0,0,40,6,1,UNC,VAN,PO,PO,,1
Nico Bico,663,632.0,Mitch Kramer,669,758.0,BB,126.0,T1,1,0,0,0,,,0,0,40,6,1,UNC,VAN,BB,BB,,1
Nico Bico,663,351.0,Mitch Kramer,669,208.0,SB,143.0,T1,1,1,0,0,,,0,0,40,6,1,UNC,VAN,Steal 2B,Steal 2B,,4
Sammy SoSheesh,668,405.0,Mitch Kramer,669,13.0,PO,392.0,T1,1,2,0,0,,,0,0,40,6,1,UNC,VAN,PO,PO,,1
Phuc N Twat,657,274.0,Mitch Kramer,669,28.0,K,246.0,T1,2,2,0,0,,,0,0,40,6,1,UNC,VAN,K,K,,1
Randy McRandom,678,766.0,Richard Northstar,275,71.0,K,305.0,B1,0,0,0,0,,,0,0,41,6,1,VAN,UNC,K,K,,1
Dooper McPooperscooper,680,640.0,Richard Northstar,275,658.0,HR,18.0,B1,1,0,0,0,,,1,1,41,6,1,VAN,UNC,HR,HR,,1
Scherbie Fully-Loaded,679,456.0,Richard Northstar,275,729.0,K,273.0,B1,1,0,1,0,,,0,0,41,6,1,VAN,UNC,K,K,,1
Joe King,676,397.0,Richard Northstar,275,331.0,1B,66.0,B1,2,0,1,0,,,0,0,41,6,1,VAN,UNC,1B,1B,,1
Tank Tucker,670,181.0,Richard Northstar,275,806.0,K,375.0,B1,2,1,1,0,,,0,0,41,6,1,VAN,UNC,K,K,,1
Joey Wheeler,662,911.0,Mitch Kramer,669,137.0,FO,226.0,T2,0,0,1,0,,,0,0,42,6,1,UNC,VAN,FO,FO,,1
Qwerty Jenkins,658,357.0,Mitch Kramer,669,78.0,FO,279.0,T2,1,0,1,0,,,0,0,42,6,1,UNC,VAN,FO,FO,,1
Lincoln Lincoln,661,787.0,Mitch Kramer,669,682.0,BB,105.0,T2,2,0,1,0,,,0,1,42,6,1,UNC,VAN,BB,BB,,1
Orville Pigdicker,664,444.0,Mitch Kramer,669,302.0,BB,142.0,T2,2,1,1,0,,,0,0,42,6,1,UNC,VAN,BB,BB,,1
