Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
C. T. Bailiff,2877,990.0,Tater Tots,3127,411.0,RGO,421.0,B3,0,0,0,4,-1.89%,1.89%,0,0,6,1,1,DDD,WWC,RGO,RGO,RGO,,,,,1
Captain Trash,2696,955.0,Tater Tots,3127,911.0,2B,44.0,B3,1,0,0,4,3.39%,-3.39%,0,0,6,1,1,DDD,WWC,2B,2B,2B,,,,,1
Alex Blockman,3202,666.0,Tater Tots,3127,330.0,K,336.0,B3,1,2,0,4,-3.00%,3.00%,0,0,6,1,1,DDD,WWC,K,K,K,,,,,1
Stu PunDous,2487,1000.0,Tater Tots,3127,169.0,BB,169.0,B3,2,2,0,4,2.06%,-2.06%,0,0,6,1,1,DDD,WWC,BB,FO,BB,,,,,1
Noah Diamond,2673,201.0,Tater Tots,3127,649.0,RGO,448.0,B3,2,4,0,4,-5.02%,5.02%,0,0,6,1,1,DDD,WWC,RGO,RGO,RGO,,,,,1
Napoleon Swingsalot,3214,333.0,Goaty McGoatFace,2878,819.0,LGO,486.0,T4,0,0,0,4,-0.53%,0.53%,0,0,7,1,1,WWC,DDD,LGO,LGO,LGO,,,,,1
Smokey Zygowski,2945,527.0,Goaty McGoatFace,2878,541.0,HR,14.0,T4,1,0,0,4,3.15%,-3.15%,1,1,7,1,1,WWC,DDD,HR,HR,HR,,,,2878.0,1
Salsa Steve,2835,600.0,Goaty McGoatFace,2878,541.0,1B,59.0,T4,1,0,0,5,0.32%,-0.32%,0,1,7,1,1,WWC,DDD,1B,2B,2B,,,,,1
Sid Hugo V,3032,575.0,Goaty McGoatFace,2878,291.0,K,284.0,T4,1,1,0,5,-0.37%,0.37%,0,0,7,1,1,WWC,DDD,K,K,FO,,,,,1
Toky Oto,2773,873.0,Goaty McGoatFace,2878,819.0,2B,54.0,T4,2,1,0,5,1.96%,-1.96%,1,0,7,1,1,WWC,DDD,2B,2B,2B,,,2878.0,,1
Saul Pewald,2708,955.0,Goaty McGoatFace,2878,107.0,BB,152.0,T4,2,2,0,6,0.24%,-0.24%,0,0,7,1,1,WWC,DDD,BB,BB,BB,,,,,1
Philip Berkenshire,3137,519.0,Goaty McGoatFace,2878,767.0,K,248.0,T4,2,4,0,6,-0.55%,0.55%,0,0,7,1,1,WWC,DDD,K,K,FO,,,,,1
Mo Soso,3223,949.0,Tater Tots,3127,551.0,RGO,398.0,B4,0,0,0,6,-0.69%,0.69%,0,0,8,1,1,DDD,WWC,RGO,RGO,PO,,,,,1
Blaise Bailey Finnegan III,127,101.0,Tater Tots,3127,111.0,HR,10.0,B4,1,0,0,6,1.56%,-1.56%,1,1,8,1,1,DDD,WWC,HR,HR,HR,,,,3127.0,1
Joan Andreu Rosà,3234,446.0,Tater Tots,3127,794.0,PO,348.0,B4,1,0,1,6,-0.82%,0.82%,0,0,8,1,1,DDD,WWC,PO,PO,K,,,,,1
Hakuna Moncada,2501,52.0,Tater Tots,3127,348.0,K,296.0,B4,2,0,1,6,-0.47%,0.47%,0,0,8,1,1,DDD,WWC,K,K,K,,,,,1
Katelyn 'River' Hoshino,3110,666.0,Goaty McGoatFace,2878,19.0,K,353.0,T5,0,0,1,6,-0.18%,0.18%,0,0,9,1,1,WWC,DDD,K,K,K,,,,,1
Harry Peritestes,117,200.0,Goaty McGoatFace,2878,99.0,1B,101.0,T5,1,0,1,6,0.11%,-0.11%,0,0,9,1,1,WWC,DDD,1B,1B,1B,,,,,1
Napoleon Swingsalot,3214,123.0,Goaty McGoatFace,2878,825.0,K,298.0,T5,1,1,1,6,-0.13%,0.13%,0,0,9,1,1,WWC,DDD,K,K,K,,,,,1
Smokey Zygowski,2945,711.0,Goaty McGoatFace,2878,906.0,FO,195.0,T5,2,1,1,6,-0.30%,0.30%,0,0,9,1,1,WWC,DDD,FO,FO,FO,,,,,1
C. T. Bailiff,2877,300.0,Tater Tots,3127,940.0,PO,360.0,B5,0,0,1,6,-0.91%,0.91%,0,0,10,1,1,DDD,WWC,PO,PO,K,,,,,1
Captain Trash,2696,151.0,Tater Tots,3127,711.0,LGO,440.0,B5,1,0,1,6,-0.62%,0.62%,0,0,10,1,1,DDD,WWC,LGO,LGO,RGO,,,,,1
Alex Blockman,3202,666.0,Tater Tots,3127,151.0,LGO,485.0,B5,2,0,1,6,-0.28%,0.28%,0,0,10,1,1,DDD,WWC,LGO,LGO,LGO,,,,,1
Salsa Steve,2835,241.0,Goaty McGoatFace,2878,337.0,1B,96.0,T6,0,0,1,6,0.05%,-0.05%,0,0,11,1,1,WWC,DDD,1B,1B,1B,,,,,1
Sid Hugo V,3032,212.0,Goaty McGoatFace,2878,459.0,K,247.0,T6,0,1,1,6,-0.07%,0.07%,0,0,11,1,1,WWC,DDD,K,K,FO,,,,,1
Toky Oto,2773,667.0,Goaty McGoatFace,2878,223.0,DP,444.0,T6,1,1,1,6,-0.19%,0.19%,0,0,11,1,1,WWC,DDD,RGO,RGO,DP,,,,,1
Stu PunDous,2487,665.0,Tater Tots,3127,400.0,K,265.0,B6,0,0,1,6,-0.56%,0.56%,0,0,12,1,1,DDD,WWC,K,K,FO,,,,,1
Noah Diamond,2673,830.0,Tater Tots,3127,965.0,BB,135.0,B6,1,0,1,6,0.58%,-0.58%,0,0,12,1,1,DDD,WWC,BB,BB,1B,,,,,1
Mo Soso,3223,465.0,Tater Tots,3127,711.0,K,246.0,B6,1,1,1,6,-0.67%,0.67%,0,0,12,1,1,DDD,WWC,K,K,FO,,,,,1
Blaise Bailey Finnegan III,127,116.0,Tater Tots,3127,1.0,1B,115.0,B6,2,1,1,6,0.51%,-0.51%,0,0,12,1,1,DDD,WWC,1B,1B,1B,,,,,1
Joan Andreu Rosà,3234,521.0,Tater Tots,3127,116.0,PO,405.0,B6,2,5,1,6,-0.78%,0.78%,0,0,12,1,1,DDD,WWC,PO,PO,RGO,,,,,1
Strawberry Jones,2916,327.0,Harry McPotterson,1703,200.0,BB,127.0,T1,0,0,0,0,2.91%,-2.91%,0,0,13,2,1,SDV,KEG,BB,BB,1B,,,,,1
Strawberry Jones,2916,800.0,Harry McPotterson,1703,200.0,CS,400.0,T1,0,1,0,0,-5.42%,5.42%,0,0,13,2,1,SDV,KEG,CS 2B,CS 2B,CS,,,,,4
Joel Justice,2738,179.0,Harry McPotterson,1703,900.0,K,279.0,T1,1,0,0,0,-2.18%,2.18%,0,0,13,2,1,SDV,KEG,K,K,FO,,,,,1
Snape Tooth,3174,678.0,Harry McPotterson,1703,550.0,1B,128.0,T1,2,0,0,0,1.98%,-1.98%,0,0,13,2,1,SDV,KEG,1B,1B,1B,,,,,1
OilCanFloydTheBarber,3270,200.0,Harry McPotterson,1703,800.0,RGO,400.0,T1,2,1,0,0,-3.74%,3.74%,0,0,13,2,1,SDV,KEG,RGO,RGO,RGO,,,,,1
Doc Otis,2256,550.0,Domino Calzone,3118,467.0,1B,83.0,B1,0,0,0,0,2.76%,-2.76%,0,0,14,2,1,KEG,SDV,1B,1B,1B,,,,,1
Doc Otis,2256,500.0,Domino Calzone,3118,550.0,SB,50.0,B1,0,1,0,0,3.57%,-3.57%,0,0,14,2,1,KEG,SDV,STEAL 2B,STEAL 2B,SB,,,,,4
Joe Pidgeon,301,669.0,Domino Calzone,3118,735.0,1B,66.0,B1,0,2,0,0,5.79%,-5.79%,0,0,14,2,1,KEG,SDV,1B,1B,1B,,,,,1
Joe Pidgeon,301,110.0,Domino Calzone,3118,842.0,SB,268.0,B1,0,5,0,0,2.87%,-2.87%,0,0,14,2,1,KEG,SDV,STEAL 2B,STEAL 2B,SB,,,,,5
Laars Nootbaar jr,2730,615.0,Domino Calzone,3118,19.0,RGO,404.0,B1,0,6,0,0,-5.48%,5.48%,0,0,14,2,1,KEG,SDV,RGO,RGO,RGO,,,,,2
Mama Luigi,2947,229.0,Domino Calzone,3118,615.0,PO,386.0,B1,1,6,0,0,-8.33%,8.33%,0,0,14,2,1,KEG,SDV,PO,PO,PO,,,,,2
Justin Time,2886,579.0,Domino Calzone,3118,999.0,RGO,420.0,B1,2,6,0,0,-7.62%,7.62%,0,0,14,2,1,KEG,SDV,RGO,RGO,RGO,,,,,1
Daniel Harrison,3119,450.0,Harry McPotterson,1703,666.0,FO,216.0,T2,0,0,0,0,-2.72%,2.72%,0,0,15,2,1,SDV,KEG,FO,FO,FO,,,,,1
Matt Himynamis,361,380.0,Harry McPotterson,1703,450.0,1B,70.0,T2,1,0,0,0,2.57%,-2.57%,0,0,15,2,1,SDV,KEG,1B,1B,1B,,,,,1
Matt Himynamis,361,420.0,Harry McPotterson,1703,1000.0,CS,420.0,T2,1,1,0,0,-4.97%,4.97%,0,0,15,2,1,SDV,KEG,CS 2B,CS 2B,CS,,,,,4
Cormac Karona,3108,911.0,Harry McPotterson,1703,500.0,PO,411.0,T2,2,0,0,0,-1.99%,1.99%,0,0,15,2,1,SDV,KEG,PO,RGO,RGO,,,,,1
Arthur Bullpendragon,3246,213.0,Domino Calzone,3118,761.0,RGO,452.0,B2,0,0,0,0,-2.72%,2.72%,0,0,16,2,1,KEG,SDV,RGO,RGO,LGO,,,,,1
TWs Frozen Head,2868,892.0,Domino Calzone,3118,58.0,BB,166.0,B2,1,0,0,0,2.47%,-2.47%,0,0,16,2,1,KEG,SDV,BB,BB,BB,,,,,1
TWs Frozen Head,2868,600.0,Domino Calzone,3118,508.0,SB,92.0,B2,1,1,0,0,2.59%,-2.59%,0,0,16,2,1,KEG,SDV,STEAL 2B,STEAL 2B,SB,,,,,4
Sablo Panchez,638,92.0,Domino Calzone,3118,492.0,PO,400.0,B2,1,2,0,0,-4.04%,4.04%,0,0,16,2,1,KEG,SDV,PO,PO,RGO,,,,,1
Kendrick Lamar,3208,679.0,Domino Calzone,3118,396.0,K,283.0,B2,2,2,0,0,-5.43%,5.43%,0,0,16,2,1,KEG,SDV,K,K,FO,,,,,1
Tencer Sporkelson,2329,734.0,Harry McPotterson,1703,400.0,K,334.0,T3,0,0,0,0,-3.03%,3.03%,0,0,17,2,1,SDV,KEG,K,K,K,,,,,1
Jihmih Tyranus,2873,217.0,Harry McPotterson,1703,777.0,RGO,440.0,T3,1,0,0,0,-2.74%,2.74%,0,0,17,2,1,SDV,KEG,RGO,RGO,RGO,,,,,1
Strawberry Jones,2916,69.0,Harry McPotterson,1703,400.0,K,331.0,T3,2,0,0,0,-2.31%,2.31%,0,0,17,2,1,SDV,KEG,K,K,K,,,,,1
Doc Otis,2256,1.0,Domino Calzone,3118,344.0,K,343.0,B3,0,0,0,0,-3.07%,3.07%,0,0,18,2,1,KEG,SDV,K,K,K,,,,,1
Joe Pidgeon,301,168.0,Domino Calzone,3118,911.0,FO,257.0,B3,1,0,0,0,-2.77%,2.77%,0,0,18,2,1,KEG,SDV,FO,FO,FO,,,,,1
Laars Nootbaar jr,2730,606.0,Domino Calzone,3118,110.0,LGO,496.0,B3,2,0,0,0,-2.27%,2.27%,0,0,18,2,1,KEG,SDV,LGO,LGO,LGO,,,,,1
Joel Justice,2738,666.0,Harry McPotterson,1703,400.0,FO,266.0,T4,0,0,0,0,-3.58%,3.58%,0,0,19,2,1,SDV,KEG,FO,FO,FO,,,,,1
Snape Tooth,3174,100.0,Harry McPotterson,1703,123.0,2B,23.0,T4,1,0,0,0,6.46%,-6.46%,0,0,19,2,1,SDV,KEG,2B,2B,HR,,,,,1
Ethan Stooks,3168,827.0,Harry McPotterson,1703,247.0,RGO,420.0,T4,1,2,0,0,-5.13%,5.13%,0,0,19,2,1,SDV,KEG,RGO,RGO,RGO,,,,,1
Daniel Harrison,3119,499.0,Harry McPotterson,1703,123.0,RGO,376.0,T4,2,3,0,0,-7.27%,7.27%,0,0,19,2,1,SDV,KEG,RGO,RGO,K,,,,,1
Mama Luigi,2947,2.0,Domino Calzone,3118,808.0,FO,194.0,B4,0,0,0,0,-3.43%,3.43%,0,0,20,2,1,KEG,SDV,FO,FO,FO,,,,,1
Justin Time,2886,622.0,Domino Calzone,3118,69.0,LGO,447.0,B4,1,0,0,0,-3.17%,3.17%,0,0,20,2,1,KEG,SDV,LGO,LGO,RGO,,,,,1
Arthur Bullpendragon,3246,675.0,Domino Calzone,3118,222.0,RGO,453.0,B4,2,0,0,0,-2.87%,2.87%,0,0,20,2,1,KEG,SDV,RGO,RGO,LGO,,,,,1
Matt Himynamis,361,689.0,Chilidog Clayton,3261,418.0,FO,271.0,T5,0,0,0,0,-4.31%,4.31%,0,0,21,2,1,SDV,KEG,FO,FO,FO,,,,,1
Cormac Karona,3108,369.0,Chilidog Clayton,3261,194.0,FO,175.0,T5,1,0,0,0,-3.90%,3.90%,0,0,21,2,1,SDV,KEG,FO,FO,BB,,,,,1
Tencer Sporkelson,2329,944.0,Chilidog Clayton,3261,254.0,K,310.0,T5,2,0,0,0,-3.51%,3.51%,0,0,21,2,1,SDV,KEG,K,K,K,,,,,1
TWs Frozen Head,2868,350.0,Domino Calzone,3118,5.0,K,345.0,B5,0,0,0,0,-4.12%,4.12%,0,0,22,2,1,KEG,SDV,K,K,K,,,,,1
Sablo Panchez,638,545.0,Domino Calzone,3118,492.0,2B,53.0,B5,1,0,0,0,7.62%,-7.62%,0,0,22,2,1,KEG,SDV,2B,1B,2B,,,,,1
Kendrick Lamar,3208,67.0,Domino Calzone,3118,755.0,K,312.0,B5,1,2,0,0,-5.71%,5.71%,0,0,22,2,1,KEG,SDV,K,K,K,,,,,1
Doc Otis,2256,555.0,Domino Calzone,3118,375.0,BB,180.0,B5,2,2,0,0,1.07%,-1.07%,0,0,22,2,1,KEG,SDV,BB,BB,FO,,,,,1
Joe Pidgeon,301,488.0,Domino Calzone,3118,200.0,K,288.0,B5,2,4,0,0,-10.55%,10.55%,0,0,22,2,1,KEG,SDV,K,K,K,,,,,1
Jihmih Tyranus,2873,999.0,Chilidog Clayton,3261,181.0,FO,182.0,T6,0,0,0,0,-5.44%,5.44%,0,0,23,2,1,SDV,KEG,FO,FO,FO,,,,,1
Strawberry Jones,2916,790.0,Chilidog Clayton,3261,946.0,BB,156.0,T6,1,0,0,0,3.75%,-3.75%,0,1,23,2,1,SDV,KEG,BB,BB,BB,,,,,1
Joel Justice,2738,66.0,Chilidog Clayton,3261,201.0,BB,135.0,T6,1,1,0,0,6.68%,-6.68%,0,1,23,2,1,SDV,KEG,BB,BB,1B,,,,,1
Snape Tooth,3174,722.0,Mr Peggable,259,732.0,HR,10.0,T6,1,4,0,0,40.91%,-40.91%,3,1,23,2,1,SDV,KEG,HR,HR,HR,,3261.0,3261.0,259.0,1
Ethan Stooks,3168,156.0,Mr Peggable,259,909.0,FO,247.0,T6,1,0,0,3,-0.37%,0.37%,0,0,23,2,1,SDV,KEG,FO,FO,FO,,,,,1
Daniel Harrison,3119,321.0,Mr Peggable,259,541.0,FO,220.0,T6,2,0,0,3,-0.33%,0.33%,0,0,23,2,1,SDV,KEG,FO,FO,FO,,,,,1
Laars Nootbaar jr,2730,925.0,Matt Himynamis,361,9.0,2B,84.0,B6,0,0,0,3,6.45%,-6.45%,0,1,24,2,1,KEG,SDV,2B,2B,1B,,,,,1
Mama Luigi,2947,958.0,Matt Himynamis,361,10.0,2B,52.0,B6,0,2,0,3,12.11%,-12.11%,1,0,24,2,1,KEG,SDV,2B,2B,2B,,361.0,,,1
Justin Time,2886,37.0,Matt Himynamis,361,788.0,FO,249.0,B6,0,2,1,3,-8.10%,8.10%,0,0,24,2,1,KEG,SDV,FO,FO,FO,,,,,1
Arthur Bullpendragon,3246,614.0,Matt Himynamis,361,177.0,RGO,437.0,B6,1,2,1,3,-8.49%,8.49%,0,0,24,2,1,KEG,SDV,RGO,RGO,RGO,,,,,1
TWs Frozen Head,2868,999.0,Matt Himynamis,361,205.0,FO,206.0,B6,2,3,1,3,-6.81%,6.81%,0,0,24,2,1,KEG,SDV,FO,FO,FO,,,,,1
Jerome S. Monroe,2792,666.0,Tomoharu Kanazaki,3302,666.0,HR,0.0,T1,0,0,0,0,11.33%,-11.33%,1,1,25,3,1,PQD,MMN,HR,HR,HR,,,,3302.0,1
Skip Bellew,3225,388.0,Tomoharu Kanazaki,3302,2.0,PO,386.0,T1,0,0,0,1,-2.09%,2.09%,0,0,25,3,1,PQD,MMN,PO,PO,PO,,,,,1
Dude Duderson,3231,483.0,Tomoharu Kanazaki,3302,500.0,HR,17.0,T1,1,0,0,1,10.74%,-10.74%,1,1,25,3,1,PQD,MMN,HR,HR,HR,,,,3302.0,1
Copernicus Hel,3016,420.0,Tomoharu Kanazaki,3302,340.0,1B,80.0,T1,1,0,0,2,1.57%,-1.57%,0,0,25,3,1,PQD,MMN,1B,1B,1B,,,,,1
Copernicus Hel,3016,666.0,Tomoharu Kanazaki,3302,890.0,SB,224.0,T1,1,1,0,2,1.61%,-1.61%,0,0,25,3,1,PQD,MMN,STEAL 2B,STEAL 2B,SB,,,,,4
Arxy Winkler,3052,150.0,Tomoharu Kanazaki,3302,322.0,FO,172.0,T1,1,2,0,2,-2.42%,2.42%,0,0,25,3,1,PQD,MMN,FO,FO,BB,,,,,1
Cat with a Bat,3204,624.0,Tomoharu Kanazaki,3302,1000.0,PO,376.0,T1,2,2,0,2,-3.46%,3.46%,0,0,25,3,1,PQD,MMN,PO,PO,K,,,,,1
Dusk Jackson,3242,643.0,Hiram Birnbaum,3206,627.0,3B,16.0,B1,0,0,0,2,9.81%,-9.81%,0,0,26,3,1,MMN,PQD,3B,3B,HR,,,,,1
Peter Hoomanawanui,2504,619.0,Hiram Birnbaum,3206,211.0,PO,408.0,B1,0,3,0,2,-4.69%,4.69%,0,0,26,3,1,MMN,PQD,PO,PO,RGO,,,,,1
Henry McCade,3213,420.0,Hiram Birnbaum,3206,197.0,K,223.0,B1,1,3,0,2,-6.96%,6.96%,0,0,26,3,1,MMN,PQD,K,K,Sac,,,,,2
Cared Jarrabis,3030,769.0,Hiram Birnbaum,3206,49.0,K,280.0,B1,2,3,0,2,-4.82%,4.82%,0,0,26,3,1,MMN,PQD,K,K,FO,,,,,1
Elijah Walker,3107,500.0,Tomoharu Kanazaki,3302,230.0,FO,270.0,T2,0,0,0,2,-1.70%,1.70%,0,0,27,3,1,PQD,MMN,FO,FO,FO,,,,,1
Mario Goretti,3215,743.0,Tomoharu Kanazaki,3302,575.0,FO,168.0,T2,1,0,0,2,-1.52%,1.52%,0,0,27,3,1,PQD,MMN,FO,FO,BB,,,,,1
Robert Sitkowski,3265,67.0,Tomoharu Kanazaki,3302,743.0,PO,324.0,T2,2,0,0,2,-1.37%,1.37%,0,0,27,3,1,PQD,MMN,PO,PO,K,,,,,1
Freddie Eggman Huff,1813,67.0,Hiram Birnbaum,3206,721.0,PO,346.0,B2,0,0,0,2,-2.94%,2.94%,0,0,28,3,1,MMN,PQD,PO,PO,K,,,,,1
Brody Page,3135,837.0,Hiram Birnbaum,3206,329.0,LGO,492.0,B2,1,0,0,2,-2.53%,2.53%,0,0,28,3,1,MMN,PQD,LGO,LGO,LGO,,,,,1
Ezra Wind,3226,175.0,Hiram Birnbaum,3206,977.0,FO,198.0,B2,2,0,0,2,-1.92%,1.92%,0,0,28,3,1,MMN,PQD,FO,FO,FO,,,,,1
Jerome S. Monroe,2792,911.0,Tomoharu Kanazaki,3302,222.0,K,311.0,T3,0,0,0,2,-1.72%,1.72%,0,0,29,3,1,PQD,MMN,K,K,K,,,,,1
Skip Bellew,3225,911.0,Tomoharu Kanazaki,3302,440.0,LGO,471.0,T3,1,0,0,2,-1.56%,1.56%,0,0,29,3,1,PQD,MMN,LGO,LGO,LGO,,,,,1
Dude Duderson,3231,765.0,Tomoharu Kanazaki,3302,123.0,K,358.0,T3,2,0,0,2,-1.30%,1.30%,0,0,29,3,1,PQD,MMN,K,K,K,,,,,1
Sam Stayman,3155,421.0,Hiram Birnbaum,3206,612.0,FO,191.0,B3,0,0,0,2,-3.28%,3.28%,0,0,30,3,1,MMN,PQD,FO,FO,FO,,,,,1
Charlie Buntman,2869,327.0,Hiram Birnbaum,3206,690.0,PO,363.0,B3,1,0,0,2,-2.78%,2.78%,0,0,30,3,1,MMN,PQD,PO,PO,K,,,,,1
Dusk Jackson,3242,222.0,Hiram Birnbaum,3206,490.0,K,268.0,B3,2,0,0,2,-2.07%,2.07%,0,0,30,3,1,MMN,PQD,K,K,FO,,,,,1
Copernicus Hel,3016,456.0,Tomoharu Kanazaki,3302,845.0,PO,389.0,T4,0,0,0,2,-1.53%,1.53%,0,0,31,3,1,PQD,MMN,PO,PO,PO,,,,,1
Arxy Winkler,3052,689.0,Tomoharu Kanazaki,3302,347.0,K,342.0,T4,1,0,0,2,-1.44%,1.44%,0,0,31,3,1,PQD,MMN,K,K,K,,,,,1
Cat with a Bat,3204,700.0,Tomoharu Kanazaki,3302,1.0,K,301.0,T4,2,0,0,2,-1.26%,1.26%,0,0,31,3,1,PQD,MMN,K,K,K,,,,,1
Peter Hoomanawanui,2504,420.0,Hiram Birnbaum,3206,112.0,PO,308.0,B4,0,0,0,2,-3.76%,3.76%,0,0,32,3,1,MMN,PQD,PO,PO,K,,,,,1
Henry McCade,3213,69.0,Hiram Birnbaum,3206,511.0,RGO,442.0,B4,1,0,0,2,-3.09%,3.09%,0,0,32,3,1,MMN,PQD,RGO,RGO,RGO,,,,,1
Cared Jarrabis,3030,534.0,Hiram Birnbaum,3206,710.0,BB,176.0,B4,2,0,0,2,3.10%,-3.10%,0,1,32,3,1,MMN,PQD,BB,BB,BB,,,,,1
Cared Jarrabis,3030,534.0,Hiram Birnbaum,3206,520.0,SB,14.0,B4,2,1,0,2,1.05%,-1.05%,0,0,32,3,1,MMN,PQD,STEAL 2B,STEAL 2B,SB,,,,,4
Freddie Eggman Huff,1813,666.0,Hiram Birnbaum,3206,770.0,BB,104.0,B4,2,2,0,2,3.65%,-3.65%,0,1,32,3,1,MMN,PQD,BB,BB,1B,,,,,1
Brody Page,3135,534.0,Jingle Bohnson,3181,435.0,1B,99.0,B4,2,4,0,2,13.95%,-13.95%,1,1,32,3,1,MMN,PQD,1B,1B,1B,,3206.0,,,1
Ezra Wind,3226,166.0,Jingle Bohnson,3181,278.0,1B,112.0,B4,2,5,1,2,20.26%,-20.26%,1,1,32,3,1,MMN,PQD,1B,1B,1B,3206.0,,,,1
Sam Stayman,3155,305.0,Jingle Bohnson,3181,266.0,2B,39.0,B4,2,5,2,2,28.40%,-28.40%,2,0,32,3,1,MMN,PQD,2B,2B,2B,3181.0,,3181.0,,1
Charlie Buntman,2869,555.0,DV DOOM,3029,777.0,FO,222.0,B4,2,2,4,2,-2.36%,2.36%,0,0,32,3,1,MMN,PQD,FO,FO,FO,,,,,1
