Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,Pitcher Responsible for Runner on 3rd Who Scored,Pitcher Responsible for Runner on 2nd Who Scored,Pitcher Responsible for Runner on 1st Who Scored,Pitcher Responsible for Batter Who Scored,PA Type
Butts Carlton,2845,299.0,Booby Cancun,3233,135.0,BB,164.0,B3,0,0,0,0,3.09%,-3.09%,0,0,17,2,1,UOM,SYR,BB,FO,BB,,,,,1
Ant man,3229,378.0,Booby Cancun,3233,287.0,1B,91.0,B3,0,1,0,0,6.11%,-6.11%,0,0,17,2,1,UOM,SYR,1B,1B,1B,,,,,1
Minto McGuire,3219,850.0,Booby Cancun,3233,375.0,DP,475.0,B3,0,4,0,0,-10.84%,10.84%,0,0,17,2,1,UOM,SYR,LGO,LGO,DP,,,,,1
Alph Overdale,3255,970.0,Booby Cancun,3233,133.0,FO,163.0,B3,2,3,0,0,-6.47%,6.47%,0,0,17,2,1,UOM,SYR,FO,FO,BB,,,,,1
Alex Blockman,3202,232.0,Ant man,3229,108.0,BB,124.0,T4,0,0,0,0,3.68%,-3.68%,0,0,18,2,1,SYR,UOM,BB,FO,1B,,,,,1
Jack Hoffman,3250,550.0,Ant man,3229,160.0,DP,390.0,T4,0,1,0,0,-10.45%,10.45%,0,0,18,2,1,SYR,UOM,RGO,RGO,PO,,,,,1
Camden Yardsy,3227,610.0,Ant man,3229,630.0,3B,20.0,T4,2,0,0,0,4.52%,-4.52%,0,1,18,2,1,SYR,UOM,3B,3B,HR,,,,,1
Jackie Jormp-Jomp,3236,222.0,Ant man,3229,88.0,1B,134.0,T4,2,3,0,0,17.45%,-17.45%,1,0,18,2,1,SYR,UOM,1B,1B,1B,3229.0,,,,1
Jimmy Sticks,3221,175.0,Ant man,3229,439.0,FO,264.0,T4,2,1,0,1,-3.78%,3.78%,0,0,18,2,1,SYR,UOM,FO,FO,FO,,,,,1
Greggy Gabagool,3237,717.0,Booby Cancun,3233,808.0,1B,91.0,B4,0,0,0,1,4.73%,-4.73%,0,1,19,2,1,UOM,SYR,1B,1B,1B,,,,,1
Cat with a Bat,3204,246.0,Booby Cancun,3233,421.0,FO,175.0,B4,0,1,0,1,-5.04%,5.04%,0,0,19,2,1,UOM,SYR,FO,FO,BB,,,,,1
Greggy Gabagool,3237,200.0,Booby Cancun,3233,117.0,SB,83.0,B4,1,1,0,1,4.35%,-4.35%,0,0,19,2,1,UOM,SYR,STEAL 2B,STEAL 2B,SB,,,,,4
jorjor wel,3217,482.0,Booby Cancun,3233,286.0,FO,196.0,B4,1,2,0,1,-6.64%,6.64%,0,0,19,2,1,UOM,SYR,FO,FO,FO,,,,,1
Okie,3238,406.0,Booby Cancun,3233,477.0,1B,71.0,B4,2,2,0,1,19.59%,-19.59%,1,0,19,2,1,UOM,SYR,1B,1B,1B,,3233.0,,,1
Erik Hamilton,3251,485.0,Booby Cancun,3233,22.0,LGO,463.0,B4,2,1,1,1,-5.52%,5.52%,0,0,19,2,1,UOM,SYR,LGO,LGO,LGO,,,,,1
Mario Goretti,3215,810.0,Alph Overdale,3255,852.0,2B,42.0,T5,0,0,1,1,10.68%,-10.68%,0,1,20,2,1,SYR,UOM,2B,2B,2B,,,,,1
James Longoria,3210,927.0,Alph Overdale,3255,711.0,FO,216.0,T5,0,2,1,1,-7.02%,7.02%,0,0,20,2,1,SYR,UOM,FO,FO,FO,,,,,1
Booby Cancun,3233,914.0,Alph Overdale,3255,60.0,BB,146.0,T5,1,2,1,1,1.58%,-1.58%,0,1,20,2,1,SYR,UOM,BB,FO,BB,,,,,1
LeeLoo Dallas Multi-Guess,3244,300.0,Alph Overdale,3255,900.0,PO,400.0,T5,1,4,1,1,-5.78%,5.78%,0,0,20,2,1,SYR,UOM,PO,PO,DP,,,,,1
Alex Blockman,3202,420.0,Alph Overdale,3255,592.0,BB,172.0,T5,2,4,1,1,4.39%,-4.39%,0,1,20,2,1,SYR,UOM,BB,FO,BB,,,,,1
Jack Hoffman,3250,222.0,Alph Overdale,3255,200.0,2B,22.0,T5,2,7,1,1,37.81%,-37.81%,3,0,20,2,1,SYR,UOM,2B,2B,HR,3255.0,3255.0,3255.0,,1
Camden Yardsy,3227,342.0,Alph Overdale,3255,999.0,K,343.0,T5,2,2,1,4,-1.51%,1.51%,0,0,20,2,1,SYR,UOM,K,K,K,,,,,1
Butts Carlton,2845,5.0,Booby Cancun,3233,290.0,K,285.0,B5,0,0,1,4,-2.75%,2.75%,0,0,21,2,1,UOM,SYR,K,K,K,,,,,1
Ant man,3229,650.0,Booby Cancun,3233,138.0,LGO,488.0,B5,1,0,1,4,-2.12%,2.12%,0,0,21,2,1,UOM,SYR,LGO,LGO,LGO,,,,,1
Minto McGuire,3219,360.0,Booby Cancun,3233,123.0,FO,237.0,B5,2,0,1,4,-1.22%,1.22%,0,0,21,2,1,UOM,SYR,FO,FO,FO,,,,,1
Jackie Jormp-Jomp,3236,658.0,Alph Overdale,3255,621.0,2B,37.0,T6,0,0,1,4,0.95%,-0.95%,0,0,22,2,1,SYR,UOM,2B,2B,2B,,,,,1
Jimmy Sticks,3221,336.0,Alph Overdale,3255,150.0,BB,186.0,T6,0,2,1,4,0.02%,-0.02%,0,0,22,2,1,SYR,UOM,BB,FO,FO,,,,,1
Mario Goretti,3215,333.0,Alph Overdale,3255,621.0,PO,288.0,T6,0,4,1,4,-0.55%,0.55%,0,0,22,2,1,SYR,UOM,PO,PO,K,,,,,1
James Longoria,3210,979.0,Alph Overdale,3255,610.0,PO,369.0,T6,1,4,1,4,-0.53%,0.53%,0,0,22,2,1,SYR,UOM,PO,PO,K,,,,,1
Booby Cancun,3233,365.0,Alph Overdale,3255,666.0,K,301.0,T6,2,4,1,4,-0.96%,0.96%,0,0,22,2,1,SYR,UOM,K,K,K,,,,,1
Alph Overdale,3255,666.0,Booby Cancun,3233,345.0,K,321.0,B6,0,0,1,4,-2.48%,2.48%,0,0,23,2,1,UOM,SYR,K,K,K,,,,,1
Greggy Gabagool,3237,508.0,Booby Cancun,3233,622.0,1B,114.0,B6,1,0,1,4,3.13%,-3.13%,0,0,23,2,1,UOM,SYR,1B,1B,1B,,,,,1
Cat with a Bat,3204,432.0,Booby Cancun,3233,231.0,FO,201.0,B6,1,1,1,4,-3.27%,3.27%,0,0,23,2,1,UOM,SYR,FO,FO,FO,,,,,1
jorjor wel,3217,862.0,Booby Cancun,3233,543.0,K,319.0,B6,2,1,1,4,-2.22%,2.22%,0,0,23,2,1,UOM,SYR,K,K,K,,,,,1
Ricky 'The Rat' Venucci,3252,414.0,Dusk Jackson,3242,847.0,PO,433.0,T1,0,0,0,0,-2.51%,2.51%,0,0,24,3,1,OWL,WKU,PO,PO,RGO,,,,,1
Jodie Baller,3247,678.0,Dusk Jackson,3242,4.0,PO,326.0,T1,1,0,0,0,-2.18%,2.18%,0,0,24,3,1,OWL,WKU,PO,PO,K,,,,,1
Paul Crews,3248,50.0,Dusk Jackson,3242,621.0,RGO,429.0,T1,2,0,0,0,-1.76%,1.76%,0,0,24,3,1,OWL,WKU,RGO,RGO,RGO,,,,,1
Justin Carlson,3239,487.0,Jay Kwellon,3228,513.0,2B,26.0,B1,0,0,0,0,6.33%,-6.33%,0,0,25,3,1,WKU,OWL,2B,2B,3B,,,,,1
Henry McCade,3213,300.0,Jay Kwellon,3228,995.0,K,305.0,B1,0,2,0,0,-4.08%,4.08%,0,0,25,3,1,WKU,OWL,K,K,K,,,,,1
Ezra Wind,3226,500.0,Jay Kwellon,3228,423.0,1B,77.0,B1,1,2,0,0,5.13%,-5.13%,0,0,25,3,1,WKU,OWL,1B,1B,1B,,,,,1
Steven Scola,3222,127.0,Jay Kwellon,3228,402.0,K,275.0,B1,1,5,0,0,-7.31%,7.31%,0,0,25,3,1,WKU,OWL,K,K,Sac,,,,,1
Arthur Bullpendragon,3246,117.0,Jay Kwellon,3228,914.0,FO,203.0,B1,2,5,0,0,-6.51%,6.51%,0,0,25,3,1,WKU,OWL,FO,FO,FO,,,,,1
Ferris Wheeler,2816,563.0,Dusk Jackson,3242,976.0,RGO,413.0,T2,0,0,0,0,-2.72%,2.72%,0,0,26,3,1,OWL,WKU,RGO,RGO,RGO,,,,,1
Kendrick Lamar,3208,333.0,Dusk Jackson,3242,314.0,3B,19.0,T2,1,0,0,0,8.70%,-8.70%,0,0,26,3,1,OWL,WKU,3B,3B,HR,,,,,1
Joan Andreu Rosà,3234,874.0,Dusk Jackson,3242,160.0,PO,286.0,T2,1,3,0,0,-7.54%,7.54%,0,0,26,3,1,OWL,WKU,PO,PO,K,,,,,1
Franklin Louis Henderson,3240,400.0,Dusk Jackson,3242,210.0,FO,190.0,T2,2,3,0,0,-5.55%,5.55%,0,0,26,3,1,OWL,WKU,FO,FO,FO,,,,,1
faron hylia,3205,240.0,Jay Kwellon,3228,5.0,FO,235.0,B2,0,0,0,0,-2.72%,2.72%,0,0,27,3,1,WKU,OWL,FO,FO,FO,,,,,1
Dusk Jackson,3242,314.0,Jay Kwellon,3228,857.0,LGO,457.0,B2,1,0,0,0,-2.38%,2.38%,0,0,27,3,1,WKU,OWL,LGO,LGO,LGO,,,,,1
Dude Duderson,3231,287.0,Jay Kwellon,3228,8.0,K,279.0,B2,2,0,0,0,-2.03%,2.03%,0,0,27,3,1,WKU,OWL,K,K,FO,,,,,1
Mo Soso,3223,747.0,Dusk Jackson,3242,177.0,RGO,430.0,T3,0,0,0,0,-3.03%,3.03%,0,0,28,3,1,OWL,WKU,RGO,RGO,RGO,,,,,1
Jay Kwellon,3228,246.0,Dusk Jackson,3242,101.0,BB,145.0,T3,1,0,0,0,2.77%,-2.77%,0,0,28,3,1,OWL,WKU,BB,FO,BB,,,,,1
Ricky 'The Rat' Venucci,3252,777.0,Dusk Jackson,3242,972.0,FO,195.0,T3,1,1,0,0,-3.01%,3.01%,0,0,28,3,1,OWL,WKU,FO,FO,FO,,,,,1
Jodie Baller,3247,29.0,Dusk Jackson,3242,401.0,PO,372.0,T3,2,1,0,0,-4.81%,4.81%,0,0,28,3,1,OWL,WKU,PO,PO,K,,,,,1
Hiram Birnbaum,3206,224.0,Jay Kwellon,3228,941.0,K,283.0,B3,0,0,0,0,-3.07%,3.07%,0,0,29,3,1,WKU,OWL,K,K,FO,,,,,1
Justin Carlson,3239,269.0,Jay Kwellon,3228,986.0,K,283.0,B3,1,0,0,0,-2.77%,2.77%,0,0,29,3,1,WKU,OWL,K,K,FO,,,,,1
Henry McCade,3213,1000.0,Jay Kwellon,3228,374.0,PO,374.0,B3,2,0,0,0,-2.27%,2.27%,0,0,29,3,1,WKU,OWL,PO,PO,K,,,,,1
Paul Crews,3248,50.0,Steven Scola,3222,125.0,1B,75.0,T4,0,0,0,0,3.68%,-3.68%,0,1,30,3,1,OWL,WKU,1B,1B,1B,,,,,1
Ferris Wheeler,2816,711.0,Steven Scola,3222,570.0,BB,141.0,T4,0,1,0,0,6.99%,-6.99%,0,1,30,3,1,OWL,WKU,BB,FO,BB,,,,,1
Kendrick Lamar,3208,405.0,Steven Scola,3222,783.0,PO,378.0,T4,0,4,0,0,-5.81%,5.81%,0,0,30,3,1,OWL,WKU,PO,PO,PO,,,,,1
Joan Andreu Rosà,3234,612.0,Steven Scola,3222,954.0,PO,342.0,T4,1,4,0,0,-5.09%,5.09%,0,0,30,3,1,OWL,WKU,PO,PO,K,,,,,1
Franklin Louis Henderson,3240,125.0,Steven Scola,3222,150.0,3B,25.0,T4,2,4,0,0,29.77%,-29.77%,2,0,30,3,1,OWL,WKU,3B,3B,3B,,3222.0,3222.0,,1
Mo Soso,3223,695.0,Steven Scola,3222,378.0,PO,317.0,T4,2,3,0,2,-3.52%,3.52%,0,0,30,3,1,OWL,WKU,PO,PO,K,,,,,1
Ezra Wind,3226,800.0,Jay Kwellon,3228,423.0,PO,377.0,B4,0,0,0,2,-3.76%,3.76%,0,0,31,3,1,WKU,OWL,PO,PO,K,,,,,1
Steven Scola,3222,768.0,Jay Kwellon,3228,248.0,LGO,480.0,B4,1,0,0,2,-3.09%,3.09%,0,0,31,3,1,WKU,OWL,LGO,LGO,LGO,,,,,1
Arthur Bullpendragon,3246,741.0,Jay Kwellon,3228,977.0,FO,236.0,B4,2,0,0,2,-2.26%,2.26%,0,0,31,3,1,WKU,OWL,FO,FO,FO,,,,,1
Jay Kwellon,3228,228.0,Steven Scola,3222,35.0,FO,193.0,T5,0,0,0,2,-1.31%,1.31%,0,0,32,3,1,OWL,WKU,FO,FO,FO,,,,,1
Ricky 'The Rat' Venucci,3252,589.0,Steven Scola,3222,906.0,FO,317.0,T5,1,0,0,2,-1.19%,1.19%,0,0,32,3,1,OWL,WKU,FO,FO,K,,,,,1
Jodie Baller,3247,123.0,Steven Scola,3222,162.0,2B,39.0,T5,2,0,0,2,1.65%,-1.65%,0,0,32,3,1,OWL,WKU,2B,2B,2B,,,,,1
Paul Crews,3248,80.0,Steven Scola,3222,563.0,LGO,483.0,T5,2,2,0,2,-2.78%,2.78%,0,0,32,3,1,OWL,WKU,LGO,LGO,LGO,,,,,1
faron hylia,3205,130.0,Jay Kwellon,3228,642.0,LGO,488.0,B5,0,0,0,2,-4.27%,4.27%,0,0,33,3,1,WKU,OWL,LGO,LGO,LGO,,,,,1
Dusk Jackson,3242,743.0,Jay Kwellon,3228,201.0,LGO,458.0,B5,1,0,0,2,-3.45%,3.45%,0,0,33,3,1,WKU,OWL,LGO,LGO,LGO,,,,,1
Dude Duderson,3231,333.0,Jay Kwellon,3228,6.0,K,327.0,B5,2,0,0,2,-2.42%,2.42%,0,0,33,3,1,WKU,OWL,K,K,K,,,,,1
Ferris Wheeler,2816,377.0,Steven Scola,3222,181.0,FO,196.0,T6,0,0,0,2,-0.82%,0.82%,0,0,34,3,1,OWL,WKU,FO,FO,FO,,,,,1
Kendrick Lamar,3208,666.0,Steven Scola,3222,982.0,K,316.0,T6,1,0,0,2,-0.80%,0.80%,0,0,34,3,1,OWL,WKU,K,K,K,,,,,1
Joan Andreu Rosà,3234,73.0,Steven Scola,3222,575.0,LGO,498.0,T6,2,0,0,2,-0.69%,0.69%,0,0,34,3,1,OWL,WKU,LGO,LGO,LGO,,,,,1
Hiram Birnbaum,3206,702.0,Jay Kwellon,3228,495.0,FO,207.0,B6,0,0,0,2,-4.76%,4.76%,0,0,35,3,1,WKU,OWL,FO,FO,FO,,,,,1
Justin Carlson,3239,721.0,Jay Kwellon,3228,196.0,LGO,475.0,B6,1,0,0,2,-3.71%,3.71%,0,0,35,3,1,WKU,OWL,LGO,LGO,LGO,,,,,1
Henry McCade,3213,750.0,Jay Kwellon,3228,921.0,FO,171.0,B6,2,0,0,2,-2.16%,2.16%,0,0,35,3,1,WKU,OWL,FO,FO,BB,,,,,1
Alex Blockman,3202,500.0,Paul Crews,3248,610.0,BB,110.0,T1,0,0,0,0,2.91%,-2.91%,0,1,36,4,2,SYR,OWL,BB,FO,1B,,,,,1
Jack Hoffman,3250,132.0,Paul Crews,3248,10.0,1B,122.0,T1,0,1,0,0,5.56%,-5.56%,0,0,36,4,2,SYR,OWL,1B,1B,1B,,,,,1
Camden Yardsy,3227,717.0,Paul Crews,3248,800.0,1B,83.0,T1,0,4,0,0,9.34%,-9.34%,0,0,36,4,2,SYR,OWL,1B,1B,1B,,,,,1
