G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
12,34,28,7,4.0,2,1,1,3,19,5.0,6,0,10,1,0,0,0,0,1,5,3,2,1,0,0.25,0.38235294117647056,0.6785714285714286,1.0609243697478992,0.4285714285714286,0.26666666666666666,,0.08823529411764706,0.29411764705882354,0.17647058823529413,0.75,0.25,3.0,259.42424242424244,0.38235294117647056,0.6071428571428571,2.385573826986218,0.36550000000000005,9,3,TT,34.0,28.0,7.0,17,6.0,0.0,0.0,S9,20.0,False,ARR,ARR,14,0.37163614164850245
9,24,22,5,3.0,2,1,0,2,12,3.0,2,0,8,0,1,1,0,0,0,3,2,3,1,0,0.22727272727272727,0.2916666666666667,0.5454545454545454,0.8371212121212122,0.3181818181818181,0.25,0.5,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5555555555555556,0.4444444444444444,1.25,260.61538461538464,0.2916666666666667,0.45454545454545453,-1.8210219675041177,-0.19469999999999998,5,4,TT,24.0,22.0,5.0,10,2.0,0.0,0.0,S9,32.0,False,2TM,AND,14,-0.08816424925637838
1,2,2,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,0.0,,389.5,0.0,0.0,-0.3191489361702128,-0.0495,1,0,TT,2.0,2.0,0.0,0,0.0,0.0,0.0,S9,32.0,True,KGB,KGB,3,-0.02408673132585183
8,22,20,5,3.0,2,1,0,2,12,3.0,2,0,7,0,1,1,0,0,0,3,1,3,1,0,0.25,0.3181818181818182,0.6,0.9181818181818182,0.35,0.2727272727272727,0.5,0.09090909090909091,0.3181818181818182,0.09090909090909091,0.5,0.5,1.0,249.875,0.3181818181818182,0.5,-1.5018730313339046,-0.1452,4,4,TT,22.0,20.0,5.0,10,2.0,0.0,0.0,S9,32.0,True,AND,AND,14,-0.06407751793052652
7,19,18,5,0.0,3,2,0,0,7,2.0,1,0,3,0,0,1,0,0,0,3,1,4,2,0,0.2777777777777778,0.3157894736842105,0.3888888888888889,0.7046783625730995,0.1111111111111111,0.3333333333333333,0.0,0.0,0.15789473684210525,0.05263157894736842,0.4,0.6,0.6666666666666666,256.25,0.3157894736842105,0.3333333333333333,-0.47451637317348716,-0.29510000000000003,4,6,WC,19.0,18.0,5.0,6,1.0,0.0,0.0,S9,34.0,False,KGB,KGB,11,0.026915904448761054
5,13,13,1,1.0,0,0,0,1,4,1.0,0,0,1,0,0,0,0,0,1,3,3,4,1,0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.0,,0.07692307692307693,0.07692307692307693,0.0,0.5833333333333334,0.4166666666666667,1.4,333.3076923076923,0.07692307692307693,0.3076923076923077,-1.8019671545867366,-0.3416,7,5,WC,13.0,13.0,1.0,4,0.0,0.0,0.0,S9,63.0,False,GOP,GOP,14,-0.12931366056607224
5,14,14,6,2.0,3,0,2,1,13,3.0,0,0,0,0,0,2,0,0,1,3,2,2,1,0,0.42857142857142855,0.42857142857142855,0.9285714285714286,1.3571428571428572,0.5,0.38461538461538464,0.0,0.07142857142857142,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,259.1875,0.42857142857142855,0.9285714285714286,1.3039513639466835,0.3723000000000001,6,3,BC,14.0,14.0,6.0,13,0.0,0.0,0.0,S9,78.0,False,FLB,FLB,14,0.1851922724328545
7,18,15,2,1.0,1,1,0,0,3,1.0,3,0,6,0,2,0,0,0,0,2,1,3,1,0,0.13333333333333333,0.2777777777777778,0.2,0.4777777777777778,0.06666666666666668,0.2222222222222222,1.0,0.0,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.75,238.1,0.2777777777777778,0.2,0.5575997223968046,-0.17470000000000002,3,4,BP,18.0,15.0,2.0,3,3.0,0.0,0.0,S9,79.0,False,FLB,FLB,11,0.1262134328602055
7,23,22,12,5.0,6,2,3,1,23,4.0,1,0,1,0,2,1,0,0,1,3,3,2,1,0,0.5454545454545454,0.5652173913043478,1.0454545454545454,1.610671936758893,0.5,0.55,0.6666666666666666,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.7,0.3,2.3333333333333335,188.46153846153845,0.5652173913043478,1.0454545454545454,2.5754747246115106,0.6103999999999998,7,3,EN,23.0,22.0,12.0,23,1.0,0.0,0.0,S9,89.0,False,AND,AND,14,0.34757133880959973
6,19,17,5,2.0,3,2,0,0,7,4.0,2,0,0,0,0,0,0,0,1,6,1,4,1,0,0.29411764705882354,0.3684210526315789,0.4117647058823529,0.7801857585139318,0.11764705882352938,0.29411764705882354,,0.0,0.0,0.10526315789473684,0.6153846153846154,0.38461538461538464,1.6,251.8421052631579,0.3684210526315789,0.35294117647058826,0.501692485563441,-0.07529999999999996,8,5,1B,19.0,17.0,5.0,6,2.0,0.0,0.0,S9,117.0,False,NNL,NNL,13,0.12453679032245386
7,13,13,6,3.0,3,2,0,1,11,2.0,0,0,2,0,5,2,0,0,0,0,0,2,3,0,0.46153846153846156,0.46153846153846156,0.8461538461538461,1.3076923076923077,0.3846153846153846,0.5,0.7142857142857143,0.07692307692307693,0.15384615384615385,0.0,0.0,1.0,0.0,193.45,0.46153846153846156,0.8461538461538461,1.1907448887290768,0.14540000000000006,0,5,S,13.0,13.0,6.0,11,0.0,0.0,0.0,S9,127.0,False,AND,AND,14,0.16995754376550912
1,1,1,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,,0.0,0.0,-0.30688876341050253,-0.035699999999999996,0,0,1B,1.0,1.0,0.0,0,0.0,0.0,0.0,S9,131.0,False,ARR,ARR,2,-0.02677479519546553
8,21,19,6,4.0,1,3,0,2,15,6.0,2,0,1,0,1,1,0,0,2,7,3,1,1,0,0.3157894736842105,0.38095238095238093,0.7894736842105263,1.1704260651629073,0.4736842105263158,0.25,0.5,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.8571428571428571,0.14285714285714285,6.0,238.95652173913044,0.38095238095238093,0.7894736842105263,5.016639079330171,0.1823,12,2,MH,21.0,19.0,6.0,15,2.0,0.0,0.0,S9,134.0,False,KGB,KGB,14,0.5838596119902963
6,16,11,6,5.0,3,0,1,2,14,4.0,5,0,2,0,3,2,0,0,0,0,1,0,2,0,0.5454545454545454,0.6875,1.2727272727272727,1.9602272727272727,0.7272727272727273,0.5714285714285714,0.6,0.125,0.125,0.3125,0.3333333333333333,0.6666666666666666,0.5,222.0,0.4375,0.8666666666666667,2.6860015084707154,0.40459999999999996,1,2,WC,16.0,15.0,6.0,13,1.0,0.0,0.0,S9,149.0,False,ARR,ARR,14,0.33122544917642716
3,8,8,2,0.0,2,0,0,0,2,1.0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0.25,0.25,0.25,0.5,0.0,0.2857142857142857,,0.0,0.125,0.0,0.4,0.6,0.6666666666666666,271.75,0.25,0.25,0.026882922426531564,-0.026500000000000003,2,3,1B,8.0,8.0,2.0,2,0.0,0.0,0.0,S9,163.0,False,POS,POS,12,0.034000941407330953
1,3,2,1,2.0,1,0,0,0,1,0.0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.5,0.6666666666666666,0.5,1.1666666666666665,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,,208.4,0.6666666666666666,0.5,-0.13682768752600674,0.053399999999999996,1,0,WC,3.0,2.0,1.0,1,1.0,0.0,0.0,S9,165.0,False,BIR,BIR,1,-0.0019405253158465002
8,23,18,6,7.0,2,3,1,0,11,3.0,3,0,1,0,3,0,0,2,1,2,2,4,5,0,0.3333333333333333,0.391304347826087,0.6111111111111112,1.002415458937198,0.27777777777777785,0.3157894736842105,1.0,0.0,0.043478260869565216,0.13043478260869565,0.3125,0.6875,0.45454545454545453,246.8846153846154,0.391304347826087,0.55,-3.633535508110764,0.18060000000000004,5,11,BC,23.0,20.0,6.0,11,3.0,0.0,0.0,S9,180.0,False,BIR,BIR,14,-0.27332968446262773
5,15,15,4,3.0,2,0,0,2,10,2.0,0,0,1,0,1,0,0,0,0,1,1,5,3,0,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.9333333333333333,0.39999999999999997,0.16666666666666666,1.0,0.13333333333333333,0.06666666666666667,0.0,0.2,0.8,0.25,245.0,0.26666666666666666,0.6666666666666666,0.23506471471428678,-0.04769999999999998,2,8,S,15.0,15.0,4.0,10,0.0,0.0,0.0,S9,198.0,False,AND,AND,13,0.08221768865519954
8,19,17,1,1.0,0,0,0,1,4,1.0,2,0,5,0,0,0,0,0,0,3,1,6,1,0,0.058823529411764705,0.15789473684210525,0.23529411764705882,0.3931888544891641,0.1764705882352941,0.0,,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.36363636363636365,0.6363636363636364,0.5714285714285714,270.1578947368421,0.21052631578947367,0.29411764705882354,-3.043529102543327,-0.23349999999999999,4,7,BP,19.0,17.0,2.0,5,2.0,0.0,0.0,S9,233.0,False,NNL,NNL,14,-0.22998536848822293
11,27,23,6,6.0,2,1,1,2,15,5.0,4,0,0,0,3,2,0,0,1,4,2,10,1,0,0.2608695652173913,0.37037037037037035,0.6521739130434783,1.0225442834138487,0.391304347826087,0.19047619047619047,0.6,0.07407407407407407,0.0,0.14814814814814814,0.3888888888888889,0.6111111111111112,0.6363636363636364,243.1875,0.4074074074074074,0.6818181818181818,0.47176060326575664,0.4130000000000001,7,11,SM,27.0,22.0,6.0,15,5.0,0.0,0.0,S9,262.0,False,FLB,FLB,14,0.15285625125736324
9,27,26,9,2.0,8,0,0,1,12,4.0,1,0,0,0,3,2,0,0,0,4,5,4,4,0,0.34615384615384615,0.37037037037037035,0.46153846153846156,0.8319088319088319,0.11538461538461542,0.32,0.6,0.037037037037037035,0.0,0.037037037037037035,0.5294117647058824,0.47058823529411764,1.125,276.84375,0.37037037037037035,0.48,-0.02563371573303974,-0.11970000000000006,9,8,BC,27.0,25.0,8.0,12,2.0,0.0,0.0,S9,265.0,False,FLB,FLB,14,0.1031168193574836
4,10,9,2,2.0,1,0,0,1,5,1.0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0.2222222222222222,0.3,0.5555555555555556,0.8555555555555556,0.33333333333333337,0.3333333333333333,,0.1,0.5,0.1,0.5,0.5,1.0,231.4,0.3,0.6,-0.48215293821738664,-0.13880000000000003,1,1,HK,10.0,10.0,3.0,6,0.0,0.0,0.0,S9,270.0,False,POS,POS,9,-0.009074482365891418
9,24,21,6,3.0,1,3,1,1,14,2.0,3,0,3,0,0,1,0,0,0,3,3,5,1,0,0.2857142857142857,0.375,0.6666666666666666,1.0416666666666665,0.38095238095238093,0.29411764705882354,0.0,0.041666666666666664,0.125,0.125,0.5,0.5,1.0,244.8,0.375,0.6666666666666666,0.5143790993873448,0.2511,6,6,WC,24.0,21.0,6.0,14,3.0,0.0,0.0,S9,301.0,False,GOP,GOP,14,0.14537585743276787
6,12,10,1,1.0,0,0,1,0,3,1.0,1,0,1,0,0,0,0,1,1,1,1,5,2,0,0.1,0.16666666666666666,0.3,0.4666666666666667,0.19999999999999998,0.1,,0.0,0.08333333333333333,0.08333333333333333,0.2727272727272727,0.7272727272727273,0.375,270.1666666666667,0.25,0.4,-1.3101053736579533,-0.4608,3,8,SM,12.0,10.0,1.0,4,2.0,0.0,0.0,S9,331.0,False,BIR,BIR,14,-0.08404156361877864
7,21,20,5,4.0,2,2,1,0,9,1.0,1,0,5,0,0,0,0,0,0,0,1,6,3,0,0.25,0.2857142857142857,0.45,0.7357142857142858,0.2,0.3333333333333333,,0.0,0.23809523809523808,0.047619047619047616,0.1,0.9,0.1111111111111111,232.1904761904762,0.2857142857142857,0.45,-1.9904414144246063,-0.1885,1,9,S,21.0,20.0,5.0,9,1.0,0.0,0.0,S9,413.0,False,NNL,NNL,14,-0.11684843738518143
10,20,18,4,3.0,3,0,1,0,6,1.0,2,0,3,0,0,2,0,0,0,1,4,5,1,0,0.2222222222222222,0.3,0.3333333333333333,0.6333333333333333,0.1111111111111111,0.26666666666666666,0.0,0.0,0.15,0.1,0.45454545454545453,0.5454545454545454,0.8333333333333334,283.22727272727275,0.35,0.3888888888888889,-1.984796906393866,-0.12769999999999995,5,6,BC,20.0,18.0,5.0,7,2.0,0.0,0.0,S9,487.0,False,KGB,KGB,13,-0.1201980677276921
4,11,10,2,1.0,1,1,0,0,3,0.0,1,0,0,0,0,1,0,0,0,6,1,1,0,0,0.2,0.2727272727272727,0.3,0.5727272727272728,0.09999999999999998,0.2,0.0,0.0,0.0,0.09090909090909091,0.875,0.125,7.0,290.5833333333333,0.2727272727272727,0.2,-1.7568913442724519,-0.050900000000000015,7,1,MH,11.0,10.0,2.0,2,1.0,0.0,0.0,S9,516.0,False,BIR,BIR,13,-0.1326342418258132
9,23,21,3,1.0,2,0,0,1,6,4.0,0,0,7,0,0,1,0,2,0,4,1,7,1,0,0.14285714285714285,0.13043478260869565,0.2857142857142857,0.4161490683229814,0.14285714285714285,0.13333333333333333,0.0,0.043478260869565216,0.30434782608695654,0.0,0.3333333333333333,0.6666666666666666,0.5,291.7916666666667,0.17391304347826086,0.2727272727272727,-1.4651102618855363,-0.19950000000000004,5,10,BC,23.0,22.0,3.0,6,1.0,0.0,0.0,S9,529.0,False,2TM,AND,14,-0.05648715984010496
2,4,3,0,0.0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,0.75,0.3333333333333333,271.75,0.25,0.0,-0.21980671012564434,-0.09519999999999999,1,3,BC,4.0,3.0,0.0,0,1.0,0.0,0.0,S9,529.0,True,KGB,KGB,3,-0.0063243464302255355
7,19,18,3,1.0,2,0,0,1,6,3.0,0,0,6,0,0,1,0,1,0,3,1,5,1,0,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.49122807017543857,0.16666666666666666,0.16666666666666666,0.0,0.05263157894736842,0.3157894736842105,0.0,0.36363636363636365,0.6363636363636364,0.5714285714285714,295.8,0.15789473684210525,0.3157894736842105,-1.245303551759892,-0.10430000000000002,4,7,BC,19.0,19.0,3.0,6,0.0,0.0,0.0,S9,529.0,True,AND,AND,14,-0.050162813409879436
10,22,20,3,1.0,1,2,0,0,5,1.0,2,0,3,0,1,1,0,0,0,0,6,6,2,0,0.15,0.22727272727272727,0.25,0.4772727272727273,0.1,0.17647058823529413,0.5,0.0,0.13636363636363635,0.09090909090909091,0.42857142857142855,0.5714285714285714,0.75,281.2083333333333,0.2727272727272727,0.3,-2.313872822150139,-0.2375,6,8,XB,22.0,20.0,4.0,6,2.0,0.0,0.0,S9,564.0,False,AND,AND,14,-0.14527749701214995
10,29,26,7,4.0,6,0,0,1,10,3.0,3,0,4,0,0,0,0,0,1,1,2,6,5,1,0.2692307692307692,0.3448275862068966,0.38461538461538464,0.7294429708222812,0.11538461538461542,0.2857142857142857,,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.25,0.75,0.3333333333333333,244.57142857142858,0.3448275862068966,0.38461538461538464,-2.476559626033654,-0.4493,4,12,SF,29.0,26.0,7.0,10,3.0,0.0,0.0,S9,567.0,False,POS,POS,14,-0.1341476093814084
9,25,24,6,5.0,4,1,0,1,10,2.0,1,0,4,0,0,1,0,0,0,4,1,3,6,0,0.25,0.28,0.4166666666666667,0.6966666666666668,0.16666666666666669,0.2631578947368421,0.0,0.04,0.16,0.04,0.35714285714285715,0.6428571428571429,0.5555555555555556,269.7692307692308,0.32,0.391304347826087,-0.7823620105494377,-0.1251000000000001,5,9,SF,25.0,23.0,6.0,9,2.0,0.0,0.0,S9,606.0,False,KGB,KGB,14,0.01961582758467435
1,1,1,1,0.0,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,,0.0,0.0,0.0,,,,125.0,1.0,1.0,0.7052947052947053,0.20010000000000003,0,0,SM,1.0,0.0,0.0,,1.0,0.0,0.0,S9,638.0,False,KGB,KGB,8,0.07444355167505526
7,18,16,1,1.0,0,0,1,0,3,2.0,1,0,4,0,0,0,0,1,2,2,1,6,3,0,0.0625,0.1111111111111111,0.1875,0.2986111111111111,0.125,0.07692307692307693,,0.0,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.5,296.6111111111111,0.1111111111111111,0.2222222222222222,-6.796635377418348,-0.024700000000000055,5,10,SM,18.0,18.0,2.0,4,0.0,0.0,0.0,S9,647.0,False,FLB,FLB,13,-0.6092100771213098
7,19,18,2,1.0,0,2,0,0,4,0.0,1,0,4,0,0,0,0,0,3,5,3,3,1,0,0.1111111111111111,0.15789473684210525,0.2222222222222222,0.38011695906432746,0.1111111111111111,0.14285714285714285,,0.0,0.21052631578947367,0.05263157894736842,0.7333333333333333,0.26666666666666666,2.75,310.2105263157895,0.10526315789473684,0.21052631578947367,-8.577605178699683,-0.4987,11,4,BP,19.0,19.0,2.0,4,0.0,0.0,0.0,S9,703.0,False,KGB,KGB,14,-0.7833929761038585
9,28,26,11,5.0,5,2,2,2,23,5.0,2,0,5,0,2,0,0,0,0,1,2,6,1,0,0.4230769230769231,0.4642857142857143,0.8846153846153846,1.348901098901099,0.4615384615384615,0.47368421052631576,1.0,0.07142857142857142,0.17857142857142858,0.07142857142857142,0.3,0.7,0.42857142857142855,194.86666666666667,0.5,0.92,-1.111138696186205,0.8616,3,7,S,28.0,25.0,11.0,23,3.0,0.0,0.0,S9,775.0,False,BIR,BIR,13,-0.001519597542248219
6,17,15,3,3.0,1,0,0,2,9,5.0,1,0,8,0,0,0,0,1,0,3,1,1,0,0,0.2,0.23529411764705882,0.6,0.8352941176470587,0.39999999999999997,0.16666666666666666,,0.11764705882352941,0.47058823529411764,0.058823529411764705,0.6666666666666666,0.3333333333333333,2.0,266.52941176470586,0.17647058823529413,0.5294117647058824,1.4205949866439467,-0.09819999999999998,4,2,HK,17.0,17.0,3.0,9,0.0,0.0,0.0,S9,776.0,False,BIR,BIR,12,0.208598878139335
9,22,21,6,2.0,4,1,0,1,10,2.0,1,0,4,0,0,0,0,0,1,3,2,5,1,0,0.2857142857142857,0.3181818181818182,0.47619047619047616,0.7943722943722944,0.19047619047619047,0.3125,,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.5,0.5,1.0,254.0909090909091,0.2727272727272727,0.45454545454545453,-2.5263273345795922,-0.181,6,6,1B,22.0,22.0,6.0,10,0.0,0.0,0.0,S9,778.0,False,ARR,ARR,13,-0.16652294825509528
8,26,22,8,4.0,3,3,0,2,17,6.0,4,1,2,0,1,0,0,0,1,1,3,4,4,0,0.36363636363636365,0.46153846153846156,0.7727272727272727,1.2342657342657342,0.40909090909090906,0.3333333333333333,1.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.625,235.42307692307693,0.46153846153846156,0.7727272727272727,5.454172221004652,0.22999999999999993,5,8,BN,26.0,22.0,8.0,17,4.0,0.0,0.0,S9,783.0,False,BIR,BIR,14,0.647183331885668
2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,1.0,,,,,,,155.0,,,0.04544285105346485,0.06420000000000001,0,0,,,,,,,,,S9,786.0,False,KGB,KGB,6,0.004544285105346485
11,31,22,5,6.0,2,2,0,1,10,8.0,8,0,4,0,2,1,0,1,1,4,1,7,2,0,0.22727272727272727,0.41935483870967744,0.45454545454545453,0.873900293255132,0.22727272727272727,0.2222222222222222,0.6666666666666666,0.03225806451612903,0.12903225806451613,0.25806451612903225,0.375,0.625,0.6,228.58823529411765,0.41935483870967744,0.43478260869565216,6.64340627885603,-0.0032999999999999696,6,10,WC,31.0,23.0,5.0,10,8.0,0.0,0.0,S9,1709.0,False,POS,POS,14,0.7856771433987295
4,12,11,3,0.0,0,2,1,0,7,1.0,1,0,4,0,0,0,0,0,1,1,1,2,0,0,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.9696969696969697,0.36363636363636365,0.42857142857142855,,0.0,0.3333333333333333,0.08333333333333333,0.6,0.4,1.5,251.1818181818182,0.3333333333333333,0.5454545454545454,1.13198490879946,0.22010000000000002,3,2,BN,12.0,11.0,3.0,6,1.0,0.0,0.0,S9,1724.0,False,BIR,BIR,13,0.16016746462696269
