IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,W,L,SV,HLD,GS,GF,CG,SHO,RE24,WPA,WAR,AB_A,SF_A,SH_A,1B,2B_A,3B_A,RGO,LGO,FO,PO,LO,GB_outs_A,FB_outs_A,SB_A,CS_A,G,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,SB%_A,Avg Diff,FIP,ERA-,W-L%,Season,Team
25.0,99.0,21.0,7.0,7.0,5.0,0.0,2.0,18.0,1.0,3.0,2.0,0.0,0.0,6.0,6.0,3.0,1.0,-7.6226415094339615,1.1794000000000002,1.3512363395770115,94.0,0.0,0.0,10.0,9.0,1.0,10.0,11.0,19.0,15.0,0.0,23.0,34.0,0.0,0.0,6.0,1.68,1.04,5.04,0.24,1.2000000000000002,4.32,3.6,0.22340425531914893,0.26262626262626265,0.3723404255319149,0.6349666881581775,0.26666666666666666,0.010101010101010102,0.18181818181818182,0.050505050505050504,0.40350877192982454,0.5964912280701754,0.6764705882352942,0.0,258.1695212999561,1.470893760539629,40.0,0.6,S5,CCU
25.0,96.0,19.0,7.0,7.0,5.0,1.0,0.0,15.0,3.0,4.0,2.0,0.0,0.0,6.0,6.0,5.0,3.0,-7.622641509433961,0.6183000000000001,1.3333886974972051,91.0,0.0,0.0,7.0,8.0,1.0,13.0,12.0,24.0,8.0,0.0,28.0,32.0,1.0,0.0,6.0,1.68,0.96,4.5600000000000005,0.72,1.2000000000000002,3.5999999999999996,3.0,0.2087912087912088,0.25,0.4175824175824176,0.6675824175824177,0.2191780821917808,0.03125,0.15625,0.052083333333333336,0.4666666666666667,0.5333333333333333,0.875,1.0,261.0857297883885,2.750893760539629,63.0,0.6666666666666666,S5,GT
27.0,112.0,20.0,19.0,19.0,12.0,0.0,0.0,32.0,8.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,1.0,2.7924528301886795,-0.21929999999999983,0.387066687960576,99.0,1.0,0.0,7.0,5.0,0.0,15.0,15.0,10.0,8.0,0.0,31.0,18.0,0.0,0.0,6.0,4.222222222222222,1.1851851851851851,4.444444444444445,1.7777777777777777,2.6666666666666665,7.111111111111111,2.6666666666666665,0.20202020202020202,0.2857142857142857,0.494949494949495,0.7806637806637806,0.2,0.07142857142857142,0.2857142857142857,0.10714285714285714,0.6326530612244898,0.3673469387755102,1.7222222222222223,0.0,273.0236607142857,4.605708575354444,139.0,0.4,S5,LOU
24.0,111.0,32.0,22.0,22.0,9.0,0.0,0.0,29.0,11.0,2.0,4.0,0.0,0.0,6.0,6.0,4.0,1.0,7.3773584905660385,-0.4312000000000001,-0.07737309210376223,100.0,2.0,0.0,13.0,6.0,2.0,9.0,7.0,19.0,6.0,0.0,17.0,25.0,1.0,1.0,6.0,5.5,1.7083333333333333,8.0,2.75,2.25,7.25,3.2222222222222223,0.32,0.36936936936936937,0.75,1.1193693693693694,0.3387096774193548,0.0990990990990991,0.26126126126126126,0.08108108108108109,0.40476190476190477,0.5952380952380952,0.68,0.5,234.73451327433628,6.457560427206296,181.0,0.3333333333333333,S5,NCS
24.0,102.0,27.0,15.0,15.0,12.0,0.0,1.0,17.0,6.0,1.0,4.0,0.0,0.0,6.0,6.0,1.0,0.0,1.5471698113207566,-0.2694000000000001,0.4521028495813464,88.0,2.0,0.0,14.0,5.0,2.0,10.0,12.0,18.0,6.0,0.0,30.0,24.0,3.0,0.0,6.0,3.75,1.625,6.75,1.5,3.0,4.25,1.4166666666666667,0.3068181818181818,0.38235294117647056,0.6136363636363636,0.9959893048128342,0.31343283582089554,0.058823529411764705,0.16666666666666666,0.11764705882352941,0.5555555555555556,0.4444444444444444,1.25,1.0,239.45238095238096,5.124227093872962,99.0,0.2,S5,NEB
24.666666666666668,96.0,22.0,11.0,11.0,4.0,1.0,1.0,21.0,1.0,4.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,-3.6226415094339623,0.6685000000000001,0.9333886974972051,91.0,1.0,0.0,11.0,8.0,2.0,16.0,8.0,14.0,11.0,0.0,28.0,25.0,5.0,0.0,6.0,2.6756756756756754,1.054054054054054,5.351351351351351,0.2432432432432432,0.9729729729729728,5.108108108108108,5.25,0.24175824175824176,0.2708333333333333,0.4065934065934066,0.67742673992674,0.3,0.010416666666666666,0.21875,0.041666666666666664,0.5283018867924528,0.4716981132075472,1.12,1.0,267.84814056118256,1.10170457135044,88.0,0.8,S5,SLC
23.0,102.0,26.0,13.0,13.0,8.0,1.0,0.0,25.0,3.0,3.0,3.0,0.0,0.0,6.0,6.0,4.0,0.0,-0.4528301886792441,0.19979999999999998,0.6521028495813463,93.0,1.0,0.0,16.0,4.0,3.0,6.0,10.0,12.0,15.0,0.0,17.0,27.0,2.0,0.0,6.0,3.391304347826087,1.4782608695652173,6.782608695652174,0.7826086956521738,2.0869565217391304,6.521739130434782,3.125,0.27956989247311825,0.3333333333333333,0.4838709677419355,0.8172043010752688,0.3484848484848485,0.029411764705882353,0.24509803921568626,0.0784313725490196,0.38636363636363635,0.6136363636363636,0.6296296296296297,1.0,253.6614985192113,2.356111151843977,103.0,0.5,S5,UNC
25.0,109.0,20.0,14.0,14.0,14.0,0.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,2.0,-0.6226415094339612,0.24489999999999992,0.7107284798430333,94.0,1.0,0.0,11.0,7.0,0.0,12.0,6.0,19.0,11.0,0.0,18.0,30.0,1.0,0.0,6.0,3.36,1.36,4.800000000000001,0.48,3.3600000000000003,6.48,1.9285714285714286,0.2127659574468085,0.3119266055045872,0.35106382978723405,0.6629904352918212,0.2727272727272727,0.01834862385321101,0.24770642201834864,0.12844036697247707,0.375,0.625,0.6,1.0,249.9510695187166,2.350893760539629,87.0,0.5,S5,WSU
