G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
4.0,7.333333333333333,28.0,5.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,4.0,6.0,4.0,4.0,0.0,1.6363636363636365,0.9545454545454546,4.090909090909092,0.8181818181818183,1.6363636363636367,2.4545454545454546,1.5,0.19230769230769232,0.25,0.34615384615384615,0.5961538461538461,0.18181818181818182,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.5789473684210527,0.42105263157894735,1.375,293.25,-1.7145135566188197,0.0,26.0,0.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,,TD-S,S9,249,False,TEN,TEN,6,2.938856304985338,7.666666666666667,61,2.06637519872814,0.0,4.0,0.0,0.0,0,0,0,0,0.0,0.29760520181572814
4.0,8.0,29.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,12.0,2.0,0.0,0.0,0.875,3.0,0.0,2.25,3.75,1.6666666666666667,0.15384615384615385,0.2413793103448276,0.23076923076923078,0.47214854111405835,0.19047619047619047,0.0,0.1724137931034483,0.10344827586206896,0.125,0.875,0.14285714285714285,243.3548387096774,-3.4832535885167464,0.0,26.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,2.0,0.0,TD-H,S9,2390,False,WSU,WSU,6,1.0411290322580649,6.666666666666667,5,0.14564966035554272,1.0,3.0,0.0,0.0,0,0,1,0,0.0,0.4789846995110153
2.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,7.5,,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.25,0.0,0.38461538461538464,0.0,0.42857142857142855,0.5714285714285714,0.75,277.7692307692308,-1.741626794258373,0.0,13.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,BS-S,S9,2828,False,HVD,HVD,2,-1.3338709677419351,4.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.23273410799726588
4.0,9.0,36.0,7.0,3.0,3.0,2.0,0.0,0.0,9.0,1.0,3.0,2.0,6.0,9.0,1.0,0.0,2.0,1.0,4.666666666666667,0.6666666666666666,1.3333333333333333,6.0,4.5,0.21212121212121213,0.25,0.3939393939393939,0.6439393939393939,0.25,0.027777777777777776,0.25,0.05555555555555555,0.4444444444444444,0.5555555555555556,0.8,259.05263157894734,-0.9186602870813397,0.0,33.0,1.0,0.0,3.0,0.0,8.0,10.0,2.0,0.0,1.0,TT-B,S9,2829,False,UCC,UCC,6,1.277240143369176,8.666666666666666,53,2.012899262899263,1.0,2.0,0.0,0.0,0,0,1,1,0.0,0.25406383090593615
2.0,8.0,30.0,4.0,1.0,1.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,2.0,6.0,5.0,0.0,0.75,0.75,3.0,0.0,1.5,6.75,4.5,0.14285714285714285,0.2,0.21428571428571427,0.41428571428571426,0.21052631578947367,0.0,0.3,0.06666666666666667,0.26666666666666666,0.7333333333333333,0.36363636363636365,283.4,-2.4832535885167464,0.0,28.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,,BS-S,S9,2830,False,WSU,WSU,4,-0.33387096774193514,8.0,0,0.0,2.0,0.0,0.0,0.0,1,1,0,0,0.5,0.3834901940165098
5.0,9.333333333333334,36.0,10.0,6.0,6.0,1.0,0.0,0.0,9.0,0.0,7.0,5.0,4.0,6.0,1.0,0.0,3.8571428571428568,1.1785714285714286,6.428571428571429,0.0,0.6428571428571428,5.785714285714285,9.0,0.2857142857142857,0.3055555555555556,0.4,0.7055555555555556,0.38461538461538464,0.0,0.25,0.027777777777777776,0.6111111111111112,0.3888888888888889,1.5714285714285714,238.65853658536585,2.3125996810207337,0.0,35.0,0.0,0.0,2.0,1.0,11.0,7.0,4.0,1.0,0.8,BF-H,S9,2839,False,TEN,TEN,6,-0.4410138248847921,9.333333333333334,134,5.484939759036145,2.0,1.0,0.0,0.0,1,1,1,0,0.5,-0.06906216590427117
2.0,6.0,28.0,8.0,7.0,7.0,3.0,0.0,0.0,4.0,4.0,1.0,6.0,1.0,5.0,1.0,0.0,7.0,1.8333333333333333,8.0,4.0,3.0,4.0,1.3333333333333333,0.32,0.39285714285714285,0.92,1.312857142857143,0.23529411764705882,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.5714285714285714,0.42857142857142855,1.3333333333333333,227.27586206896552,4.38755980861244,0.0,25.0,0.0,0.0,3.0,0.0,8.0,6.0,1.0,0.0,1.0,NT-H,S9,2855,False,TOL,TOL,4,9.999462365591398,6.0,266,7.0,1.0,1.0,0.0,0.0,1,1,0,0,0.5,-0.31260213470739784
5.0,8.333333333333334,38.0,13.0,6.0,6.0,2.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,6.0,9.0,0.0,4.319999999999999,1.7999999999999998,9.36,0.72,1.44,2.88,2.0,0.3611111111111111,0.39473684210526316,0.6111111111111112,1.0058479532163744,0.3870967741935484,0.02631578947368421,0.10526315789473684,0.05263157894736842,0.25,0.75,0.3333333333333333,220.34146341463415,2.346399953882515,0.0,36.0,0.0,0.0,6.0,0.0,5.0,15.0,2.0,1.0,0.6666666666666666,WC-S,S9,2863,False,UGA,UGA,6,2.4861290322580647,7.333333333333333,158,5.081172355268741,1.0,1.0,0.0,0.0,0,1,1,1,0.0,-0.06343120417946031
3.0,10.0,42.0,7.0,6.0,6.0,7.0,0.0,0.0,17.0,4.0,1.0,5.0,2.0,3.0,1.0,0.0,3.6,1.4,4.199999999999999,2.4000000000000004,4.199999999999999,10.2,2.4285714285714284,0.20588235294117646,0.3333333333333333,0.6176470588235294,0.9509803921568627,0.21428571428571427,0.09523809523809523,0.40476190476190477,0.16666666666666666,0.6666666666666666,0.3333333333333333,2.0,246.86666666666667,1.6459330143540676,0.0,34.0,1.0,0.0,2.0,0.0,8.0,4.0,2.0,1.0,0.6666666666666666,TD-B,S9,2867,False,HVD,HVD,6,5.066129032258065,10.0,114,5.0,1.0,3.0,1.0,0.0,0,2,1,0,0.0,0.024637467795362467
4.0,9.0,37.0,10.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,5.0,5.0,6.0,6.0,3.0,0.0,2.6666666666666665,1.5555555555555556,6.666666666666667,1.3333333333333333,2.6666666666666665,2.0,0.75,0.30303030303030304,0.3783783783783784,0.6060606060606061,0.9844389844389845,0.2857142857142857,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.5714285714285714,0.42857142857142855,1.3333333333333333,246.1219512195122,0.08133971291866021,0.0,33.0,0.0,0.0,2.0,1.0,12.0,9.0,1.0,3.0,0.25,POS,S9,2871,False,TEN,TEN,6,4.72168458781362,7.333333333333333,268,8.614214220663548,3.0,1.0,0.0,0.0,0,0,0,0,0.0,0.1585693254114307
