G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA+,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
1.0,2.6666666666666665,13.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,4.5,2.25,6.75,0.0,6.75,2.25,0.3333333333333333,0.3,0.46153846153846156,0.6,1.0615384615384615,0.3333333333333333,0.0,0.07692307692307693,0.23076923076923078,0.5714285714285714,0.42857142857142855,1.3333333333333333,246.5,-0.003316873473229731,-0.0305,10.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,,S7,258,SEA,True,SEA,3.7982761700607357,3.0,93.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05109751013213311
10.0,36.666666666666664,152.0,41.0,20.0,20.0,8.0,0.0,0.0,14.0,6.0,10.0,27.0,34.0,14.0,14.0,0.0,3.272727272727273,1.3363636363636364,6.709090909090909,0.9818181818181818,1.309090909090909,2.290909090909091,1.75,0.2867132867132867,0.3223684210526316,0.6153846153846154,0.9377530364372471,0.28225806451612906,0.039473684210526314,0.09210526315789473,0.05263157894736842,0.7083333333333334,0.2916666666666667,2.4285714285714284,267.1381578947368,-7.744238500693437,0.5209000000000001,143.0,1.0,0.0,21.0,4.0,68.0,28.0,0.0,0.0,,S7,265,MIN,False,MIN,3.1914579882425542,38.333333333333336,100.0,23.729820709842663,6.0,7.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,1.3679934703225083
8.0,13.333333333333334,62.0,20.0,11.0,11.0,2.0,0.0,0.0,17.0,4.0,7.0,3.0,6.0,13.0,1.0,0.0,4.95,1.65,9.0,1.7999999999999998,0.8999999999999999,7.6499999999999995,8.5,0.3333333333333333,0.3548387096774194,0.7,1.0548387096774192,0.41025641025641024,0.06451612903225806,0.27419354838709675,0.03225806451612903,0.391304347826087,0.6086956521739131,0.6428571428571429,230.67741935483872,0.29500125408507044,-0.10119999999999989,60.0,0.0,0.0,8.0,1.0,9.0,14.0,0.0,0.0,,S7,270,TBR,False,TBR,2.9732761700607355,13.666666666666666,75.0,11.19648737650933,3.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.6666666666666666,0.21261379864212587
6.0,7.666666666666667,31.0,6.0,4.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,7.0,4.0,2.0,0.0,3.1304347826086953,1.1739130434782608,4.695652173913043,0.7826086956521738,2.3478260869565215,1.5652173913043477,0.6666666666666666,0.21428571428571427,0.2903225806451613,0.5,0.7903225806451613,0.2,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.7142857142857143,0.2857142857142857,2.5,293.64516129032256,-1.9545070438237961,0.4953000000000001,28.0,0.0,0.0,3.0,1.0,15.0,6.0,0.0,0.0,,S7,275,CWS,False,CWS,3.521102257017257,8.666666666666666,98.0,5.466666666666667,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.5,0.31650766640769606
4.0,10.333333333333334,42.0,11.0,5.0,5.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,9.0,14.0,0.0,2.9032258064516125,1.161290322580645,6.387096774193548,1.161290322580645,0.5806451612903225,1.161290322580645,2.0,0.275,0.2857142857142857,0.525,0.8107142857142857,0.24324324324324326,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.20689655172413793,0.7931034482758621,0.2608695652173913,246.8095238095238,-1.1971813747316848,0.12009999999999998,40.0,1.0,0.0,4.0,0.0,6.0,23.0,0.0,0.0,,S7,282,PHI,False,PHI,3.592631008770413,11.0,90.0,7.534722222222222,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.2837307957010166
8.0,18.666666666666668,90.0,20.0,16.0,16.0,17.0,0.0,0.0,24.0,7.0,6.0,4.0,5.0,10.0,10.0,0.0,5.142857142857142,1.982142857142857,6.428571428571429,2.25,5.464285714285714,7.7142857142857135,1.411764705882353,0.2777777777777778,0.4111111111111111,0.7083333333333334,1.1194444444444445,0.30952380952380953,0.07777777777777778,0.26666666666666666,0.18888888888888888,0.3548387096774194,0.6451612903225806,0.55,226.44086021505376,4.208065172255035,-1.2618999999999998,72.0,1.0,0.0,4.0,3.0,11.0,20.0,2.0,1.0,0.6666666666666666,S7,284,CWS,False,CWS,6.208990455775021,18.666666666666668,57.0,20.092958266809124,6.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.06935082102297181
8.0,29.0,119.0,30.0,11.0,11.0,9.0,0.0,0.0,20.0,6.0,20.0,5.0,23.0,21.0,11.0,0.0,2.2758620689655173,1.3448275862068966,6.206896551724139,1.2413793103448276,1.8620689655172415,4.137931034482759,2.2222222222222223,0.2727272727272727,0.3277310924369748,0.4818181818181818,0.8095492742551567,0.2857142857142857,0.05042016806722689,0.16806722689075632,0.07563025210084033,0.5151515151515151,0.48484848484848486,1.0625,263.61475409836066,-7.915411370086691,-0.12110000000000001,110.0,0.0,0.0,3.0,1.0,34.0,32.0,3.0,1.0,0.75,S7,296,NYM,False,NYM,3.414655480405563,30.0,142.0,13.081562479256053,5.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.6666666666666666,1.2562436686542386
6.0,21.666666666666668,98.0,28.0,13.0,13.0,8.0,1.0,0.0,37.0,10.0,11.0,4.0,7.0,8.0,5.0,0.0,3.5999999999999996,1.6615384615384614,7.753846153846153,2.769230769230769,2.215384615384615,10.246153846153845,4.625,0.3111111111111111,0.3673469387755102,0.7333333333333333,1.1006802721088436,0.4186046511627907,0.10204081632653061,0.37755102040816324,0.08163265306122448,0.5,0.5,1.0,238.6122448979592,-1.6897128263545655,-0.5976000000000002,90.0,0.0,0.0,6.0,1.0,13.0,13.0,1.0,1.0,0.5,S7,310,TBR,False,TBR,4.865583862368428,21.333333333333332,80.0,16.461659200431882,4.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.4,0.5516674851671022
6.0,31.666666666666668,134.0,34.0,17.0,17.0,9.0,0.0,1.0,34.0,6.0,24.0,12.0,12.0,25.0,8.0,0.0,3.221052631578947,1.3578947368421053,6.442105263157895,1.1368421052631579,1.7052631578947368,6.442105263157895,3.7777777777777777,0.2764227642276423,0.3208955223880597,0.4715447154471545,0.7924402378352142,0.32941176470588235,0.04477611940298507,0.2537313432835821,0.06716417910447761,0.45901639344262296,0.5409836065573771,0.8484848484848485,250.25,-4.308115694707613,0.44179999999999986,123.0,2.0,0.0,2.0,2.0,28.0,33.0,3.0,0.0,1.0,S7,321,CIN,False,CIN,2.3416972226923143,32.0,124.0,16.0,5.0,6.0,5.0,1.0,3.0,2.0,0.0,0.0,0.6,0.9540900504834194
7.0,27.0,117.0,30.0,13.0,13.0,10.0,1.0,1.0,18.0,4.0,12.0,9.0,7.0,17.0,25.0,0.0,2.888888888888889,1.4814814814814814,6.666666666666667,0.8888888888888888,2.2222222222222223,4.0,1.8,0.2830188679245283,0.3418803418803419,0.5377358490566038,0.8796161909369457,0.3058823529411765,0.03418803418803419,0.15384615384615385,0.08547008547008547,0.3114754098360656,0.6885245901639344,0.4523809523809524,238.81415929203538,-3.7885354620219176,-0.06369999999999988,106.0,1.0,0.0,13.0,1.0,19.0,42.0,1.0,1.0,0.5,S7,326,SDP,False,SDP,2.8769798737644394,26.666666666666668,185.0,8.915748808153872,6.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.8357459512654829
1.0,1.6666666666666667,10.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,7.199999999999999,3.0,14.399999999999999,0.0,3.5999999999999996,3.5999999999999996,1.0,0.4444444444444444,0.5,0.6666666666666666,1.1666666666666665,0.5,0.0,0.1,0.1,0.25,0.75,0.3333333333333333,224.77777777777777,1.5899403079418466,-0.3421,9.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,,S7,331,SDP,False,SDP,1.7732761700607358,2.3333333333333335,42.0,3.401315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.11994339788279225
9.0,36.666666666666664,157.0,40.0,28.0,28.0,14.0,0.0,1.0,15.0,14.0,14.0,19.0,11.0,46.0,12.0,0.0,4.581818181818182,1.4727272727272729,6.545454545454547,2.290909090909091,2.290909090909091,2.4545454545454546,1.0714285714285714,0.28368794326241137,0.34394904458598724,0.6666666666666666,1.010615711252654,0.22807017543859648,0.08917197452229299,0.09554140127388536,0.08917197452229299,0.3894736842105263,0.6105263157894737,0.6379310344827587,231.03164556962025,4.552707634836999,-0.7872000000000002,141.0,2.0,0.0,12.0,0.0,37.0,58.0,2.0,0.0,1.0,S7,336,SEA,False,SEA,6.464185260969827,37.666666666666664,105.0,22.19648737650933,8.0,4.0,4.0,0.0,3.0,4.0,0.0,1.0,0.42857142857142855,0.1578241732251609
9.0,33.333333333333336,146.0,42.0,21.0,21.0,8.0,1.0,1.0,43.0,10.0,24.0,13.0,16.0,20.0,3.0,0.0,3.78,1.5,7.5600000000000005,1.7999999999999998,1.44,7.739999999999998,5.375,0.3088235294117647,0.3424657534246575,0.5882352941176471,0.9307010475423045,0.3764705882352941,0.0684931506849315,0.2945205479452055,0.0547945205479452,0.5892857142857143,0.4107142857142857,1.434782608695652,248.64583333333334,-3.3372040367356726,-0.37930000000000014,136.0,2.0,0.0,8.0,0.0,33.0,23.0,1.0,0.0,1.0,S7,337,SEA,False,SEA,3.2132761700607357,33.0,80.0,25.52568931616351,7.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.14285714285714285,0.9038596441798964
2.0,7.0,28.0,5.0,3.0,3.0,5.0,0.0,0.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,0.0,2.5714285714285716,1.4285714285714286,4.285714285714286,1.7142857142857142,4.285714285714286,4.285714285714286,1.0,0.21739130434782608,0.35714285714285715,0.5217391304347826,0.8788819875776397,0.1875,0.07142857142857142,0.17857142857142858,0.17857142857142858,0.6,0.4,1.5,261.62068965517244,-1.4731475186947658,0.2197,23.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,1.0,0.0,S7,355,STL,False,STL,5.6018475986321645,6.333333333333333,96.0,4.060310620342939,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2566565240213753
7.0,27.333333333333332,110.0,24.0,16.0,16.0,7.0,0.0,0.0,13.0,7.0,10.0,14.0,13.0,28.0,11.0,0.0,3.5121951219512195,1.1341463414634148,5.2682926829268295,1.5365853658536586,1.5365853658536586,2.853658536585366,1.8571428571428572,0.23529411764705882,0.2818181818181818,0.5294117647058824,0.8112299465240642,0.20481927710843373,0.06363636363636363,0.11818181818181818,0.06363636363636363,0.4264705882352941,0.5735294117647058,0.7435897435897436,255.5438596491228,-2.934632644578643,0.41990000000000005,102.0,1.0,0.0,5.0,2.0,29.0,39.0,3.0,1.0,0.75,S7,361,ARI,False,ARI,4.31961763347537,27.0,87.0,19.1657181457401,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.7230202264831809
8.0,38.0,159.0,41.0,16.0,16.0,13.0,1.0,0.0,31.0,7.0,19.0,13.0,19.0,28.0,14.0,0.0,2.526315789473684,1.4210526315789473,6.473684210526316,1.1052631578947367,2.0526315789473686,4.894736842105263,2.3846153846153846,0.2827586206896552,0.33962264150943394,0.5517241379310345,0.8913467794404684,0.3148148148148148,0.0440251572327044,0.1949685534591195,0.08176100628930817,0.46835443037974683,0.5316455696202531,0.8809523809523809,245.82634730538922,-7.03230514710067,0.44859999999999983,145.0,1.0,0.0,12.0,3.0,37.0,42.0,6.0,4.0,0.6,S7,373,BOS,False,BOS,2.9627498542712623,36.666666666666664,101.0,22.402063305204443,8.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.75,1.3241355780012065
2.0,7.0,31.0,10.0,7.0,7.0,2.0,0.0,0.0,4.0,2.0,5.0,1.0,2.0,7.0,5.0,0.0,6.0,1.7142857142857142,8.571428571428571,1.7142857142857142,1.7142857142857142,3.4285714285714284,2.0,0.3448275862068966,0.3870967741935484,0.6896551724137931,1.0767519466073416,0.34782608695652173,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.25,0.75,0.3333333333333333,234.41935483870967,2.5268524813052347,-0.1921,29.0,0.0,0.0,2.0,1.0,4.0,12.0,0.0,1.0,0.0,S7,375,LAA,False,LAA,4.601847598632164,7.0,72.0,6.00224669844923,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.131628286105207
8.0,27.333333333333332,120.0,38.0,20.0,20.0,5.0,0.0,0.0,16.0,6.0,18.0,11.0,17.0,27.0,6.0,0.0,4.390243902439025,1.5731707317073171,8.341463414634147,1.3170731707317074,1.0975609756097562,3.51219512195122,3.2,0.3392857142857143,0.35833333333333334,0.6785714285714286,1.036904761904762,0.34408602150537637,0.05,0.13333333333333333,0.041666666666666664,0.484375,0.515625,0.9393939393939394,242.6991869918699,2.7822849078269005,-0.9279999999999999,112.0,3.0,0.0,8.0,6.0,31.0,33.0,2.0,2.0,0.5,S7,390,MTL,False,MTL,3.4049834871339066,28.333333333333332,74.0,23.576334055728736,4.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,0.4,0.19037910415401882
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,1.0,,,,0.0,0.0,1.0,,,,,0.25060001321541003,-0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S7,391,MTL,False,MTL,inf,0.0,inf,0.8896210873146623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021154938030401763
7.0,16.333333333333332,76.0,25.0,12.0,12.0,6.0,1.0,0.0,9.0,2.0,14.0,9.0,12.0,10.0,5.0,0.0,4.408163265306123,1.8979591836734695,9.183673469387756,0.7346938775510204,2.2040816326530615,3.3061224489795924,1.5,0.36231884057971014,0.40789473684210525,0.5942028985507246,1.00209763539283,0.3898305084745763,0.02631578947368421,0.11842105263157894,0.07894736842105263,0.625,0.375,1.6666666666666667,234.64473684210526,-0.4900625959145538,-1.1658,69.0,1.0,0.0,8.0,1.0,25.0,15.0,2.0,0.0,1.0,S7,392,MTL,False,MTL,2.7651129047546137,18.333333333333332,77.0,14.766113432814988,3.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0.25,0.34579106971803764
8.0,32.0,118.0,17.0,9.0,9.0,12.0,0.0,2.0,16.0,2.0,7.0,25.0,18.0,15.0,15.0,0.0,1.6875,0.90625,3.1875,0.375,2.25,3.0,1.3333333333333333,0.16037735849056603,0.2457627118644068,0.3018867924528302,0.5476495043172369,0.17045454545454544,0.01694915254237288,0.13559322033898305,0.1016949152542373,0.6052631578947368,0.39473684210526316,1.5333333333333334,272.5403225806452,-11.153047386090954,0.8526999999999999,106.0,0.0,0.0,7.0,1.0,46.0,30.0,4.0,4.0,0.5,S7,394,TOR,False,TOR,2.1107761700607357,32.333333333333336,172.0,11.635700804036162,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.5761022069635258
8.0,32.0,134.0,34.0,19.0,19.0,8.0,0.0,0.0,22.0,5.0,16.0,12.0,8.0,18.0,31.0,0.0,3.5625,1.3125,6.375,0.9375,1.5,4.125,2.75,0.27419354838709675,0.31343283582089554,0.5,0.8134328358208955,0.29292929292929293,0.03731343283582089,0.16417910447761194,0.05970149253731343,0.3194444444444444,0.6805555555555556,0.46938775510204084,245.44776119402985,-1.8184007413710725,-0.24619999999999975,124.0,2.0,0.0,13.0,0.0,23.0,49.0,0.0,1.0,0.0,S7,395,TOR,False,TOR,2.5795261700607357,32.0,100.0,19.879907886126183,6.0,5.0,4.0,0.0,3.0,2.0,0.0,0.0,0.6,0.7051185551497655
4.0,10.0,40.0,11.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,6.0,7.0,8.0,0.0,1.8,1.2,6.6000000000000005,0.6000000000000001,0.6000000000000001,1.7999999999999998,3.0,0.2894736842105263,0.3,0.5789473684210527,0.8789473684210527,0.2857142857142857,0.025,0.075,0.025,0.4444444444444444,0.5555555555555556,0.8,262.55,-8.163814258029191,-0.4684999999999999,38.0,1.0,0.0,4.0,2.0,12.0,15.0,0.0,0.0,,S7,413,CLE,False,CLE,2.1732761700607357,11.333333333333334,83.0,8.401178603807796,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9725839574484887
15.0,13.0,63.0,16.0,14.0,14.0,11.0,0.0,0.0,6.0,3.0,6.0,12.0,8.0,4.0,6.0,0.0,6.461538461538462,2.076923076923077,7.384615384615385,1.3846153846153846,5.076923076923077,2.769230769230769,0.5454545454545454,0.3076923076923077,0.42857142857142855,0.6346153846153846,1.0631868131868132,0.3023255813953488,0.047619047619047616,0.09523809523809523,0.1746031746031746,0.696969696969697,0.30303030303030304,2.3,252.61904761904762,6.776164920714589,-0.6322999999999999,52.0,0.0,0.0,6.0,1.0,23.0,10.0,0.0,0.0,,S7,471,ATL,False,ATL,5.788660785445351,14.333333333333334,47.0,18.696992872944538,11.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.43159750472968667
6.0,16.333333333333332,66.0,14.0,12.0,12.0,3.0,0.0,0.0,9.0,2.0,6.0,4.0,5.0,10.0,21.0,0.0,4.408163265306123,1.0408163265306123,5.142857142857143,0.7346938775510204,1.1020408163265307,3.3061224489795924,3.0,0.2222222222222222,0.25757575757575757,0.42857142857142855,0.6861471861471862,0.23076923076923078,0.030303030303030304,0.13636363636363635,0.045454545454545456,0.225,0.775,0.2903225806451613,265.703125,-1.1313461456179437,-0.28759999999999997,63.0,0.0,0.0,5.0,1.0,9.0,31.0,0.0,0.0,,S7,478,LAD,False,LAD,2.214092496591348,17.333333333333332,110.0,9.76457842810069,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,0.3708687917769843
10.0,44.333333333333336,184.0,39.0,19.0,19.0,19.0,1.0,0.0,38.0,1.0,18.0,21.0,21.0,30.0,15.0,0.0,2.571428571428571,1.3082706766917294,5.2781954887218046,0.13533834586466165,2.571428571428571,5.142857142857142,2.0,0.23780487804878048,0.31521739130434784,0.40853658536585363,0.7237539766702015,0.30158730158730157,0.005434782608695652,0.20652173913043478,0.10326086956521739,0.5108695652173914,0.4891304347826087,1.0444444444444445,259.3101604278075,-12.812796723730816,0.15449999999999986,164.0,1.0,0.0,15.0,5.0,47.0,45.0,2.0,2.0,0.5,S7,481,2TM,False,OAK,1.037937824196074,44.333333333333336,121.0,22.6362360931765,8.0,7.0,5.0,0.0,4.0,4.0,0.0,0.0,0.5,1.999811317942702
6.0,29.333333333333332,118.0,20.0,8.0,8.0,16.0,1.0,0.0,23.0,1.0,9.0,12.0,13.0,20.0,13.0,0.0,1.6363636363636365,1.2272727272727273,4.090909090909092,0.20454545454545459,3.2727272727272734,4.704545454545455,1.4375,0.19801980198019803,0.3050847457627119,0.3564356435643564,0.6615203893270682,0.24358974358974358,0.00847457627118644,0.19491525423728814,0.13559322033898305,0.46774193548387094,0.532258064516129,0.8787878787878788,265.61344537815125,-13.422696848051983,0.9336999999999999,101.0,1.0,0.0,7.0,3.0,29.0,33.0,0.0,2.0,0.0,S7,481,TEX,True,TEX,1.684639806424372,28.666666666666668,184.0,9.606694703602791,5.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,0.5,1.8030671531596287
4.0,15.0,66.0,19.0,11.0,11.0,3.0,0.0,0.0,15.0,0.0,9.0,9.0,8.0,10.0,2.0,0.0,4.4,1.4666666666666666,7.6,0.0,1.2000000000000002,6.0,5.0,0.30158730158730157,0.3333333333333333,0.49206349206349204,0.8253968253968254,0.3958333333333333,0.0,0.22727272727272727,0.045454545454545456,0.6,0.4,1.5,248.27941176470588,0.6099001243211675,-0.7792,63.0,0.0,0.0,8.0,2.0,18.0,12.0,2.0,0.0,1.0,S7,481,OAK,True,OAK,-0.2267238299392642,15.666666666666666,74.0,13.029541389573708,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.19674416478307316
5.0,13.666666666666666,68.0,22.0,14.0,14.0,7.0,2.0,0.0,8.0,4.0,11.0,9.0,5.0,11.0,6.0,0.0,6.146341463414634,2.1219512195121952,9.658536585365855,1.75609756097561,3.073170731707317,3.51219512195122,1.1428571428571428,0.36065573770491804,0.4264705882352941,0.7049180327868853,1.1313886210221793,0.3673469387755102,0.058823529411764705,0.11764705882352941,0.10294117647058823,0.46875,0.53125,0.8823529411764706,229.70149253731344,7.869762276691274,-0.97,61.0,0.0,0.0,5.0,2.0,15.0,17.0,0.0,1.0,0.0,S7,525,SDP,False,SDP,5.344007877377809,13.666666666666666,48.0,17.687356643694386,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.521431923871659
10.0,31.666666666666668,136.0,36.0,24.0,24.0,7.0,0.0,0.0,14.0,10.0,13.0,11.0,5.0,13.0,50.0,0.0,4.5473684210526315,1.3578947368421053,6.821052631578947,1.894736842105263,1.3263157894736841,2.6526315789473682,2.0,0.27906976744186046,0.3161764705882353,0.627906976744186,0.9440834473324213,0.24761904761904763,0.07352941176470588,0.10294117647058823,0.051470588235294115,0.2125,0.7875,0.2698412698412698,243.05673758865248,0.8639879934164183,-0.21619999999999995,129.0,0.0,0.0,11.0,2.0,17.0,63.0,4.0,1.0,0.8,S7,605,OAK,False,OAK,5.057486696376525,32.0,66.0,29.77078797436877,7.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.44468980825329496
12.0,20.666666666666668,95.0,31.0,14.0,14.0,2.0,0.0,0.0,26.0,6.0,16.0,5.0,6.0,13.0,12.0,0.0,4.064516129032258,1.596774193548387,9.0,1.7419354838709675,0.5806451612903225,7.548387096774194,13.0,0.3333333333333333,0.3473684210526316,0.6451612903225806,0.9925297113752123,0.4098360655737705,0.06315789473684211,0.2736842105263158,0.021052631578947368,0.3055555555555556,0.6944444444444444,0.44,242.80645161290323,2.8246155659667256,0.3271999999999999,93.0,0.0,0.0,7.0,2.0,11.0,25.0,0.0,0.0,,S7,610,2TM,False,CLE,2.721663266834929,22.333333333333332,82.0,16.75318102949682,1.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.08851945606155534
4.0,6.0,29.0,11.0,8.0,8.0,0.0,0.0,0.0,7.0,5.0,1.0,3.0,3.0,3.0,2.0,0.0,8.0,1.8333333333333333,11.0,5.0,0.0,7.0,,0.3793103448275862,0.3793103448275862,1.103448275862069,1.4827586206896552,0.35294117647058826,0.1724137931034483,0.2413793103448276,0.0,0.5454545454545454,0.45454545454545453,1.2,219.93103448275863,5.3509486027721636,-0.0006000000000000215,29.0,0.0,0.0,4.0,1.0,6.0,5.0,0.0,0.0,,S7,610,TEX,True,TEX,9.673276170060735,6.333333333333333,42.0,9.225274725274726,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4218480248341784
8.0,14.666666666666666,66.0,20.0,6.0,6.0,2.0,0.0,0.0,19.0,1.0,15.0,2.0,3.0,10.0,10.0,0.0,2.4545454545454546,1.5,8.181818181818183,0.40909090909090917,0.8181818181818183,7.7727272727272725,9.5,0.3125,0.3333333333333333,0.4375,0.7708333333333333,0.4318181818181818,0.015151515151515152,0.2878787878787879,0.030303030303030304,0.2,0.8,0.25,253.171875,-2.5263330368054375,0.3277999999999998,64.0,0.0,0.0,3.0,1.0,5.0,20.0,0.0,0.0,,S7,610,CLE,True,CLE,-0.12217837539380971,16.0,131.0,7.5279063042220935,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5103674808957337
7.0,25.666666666666668,104.0,23.0,18.0,18.0,9.0,0.0,0.0,28.0,7.0,13.0,11.0,11.0,19.0,3.0,0.0,4.207792207792208,1.2467532467532467,5.376623376623376,1.6363636363636362,2.103896103896104,6.545454545454545,3.111111111111111,0.24731182795698925,0.3076923076923077,0.5161290322580645,0.8238213399503722,0.26666666666666666,0.0673076923076923,0.2692307692307692,0.08653846153846154,0.5510204081632653,0.4489795918367347,1.2272727272727273,247.51923076923077,1.0757550445759705,0.1711999999999999,93.0,2.0,0.0,2.0,1.0,27.0,22.0,0.0,0.0,,S7,646,STL,False,STL,3.588860585645151,25.666666666666668,80.0,19.835508450608582,7.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.6,0.298551077820884
4.0,18.333333333333332,80.0,16.0,8.0,8.0,13.0,0.0,2.0,17.0,2.0,8.0,8.0,5.0,16.0,5.0,0.0,2.618181818181818,1.581818181818182,5.236363636363636,0.6545454545454545,4.254545454545455,5.563636363636364,1.3076923076923077,0.23880597014925373,0.3625,0.417910447761194,0.780410447761194,0.2916666666666667,0.025,0.2125,0.1625,0.43243243243243246,0.5675675675675675,0.7619047619047619,239.075,-3.4729529553879304,0.6399,67.0,0.0,0.0,6.0,0.0,16.0,21.0,1.0,1.0,0.5,S7,669,PHI,False,PHI,2.8641852609698266,18.333333333333332,138.0,8.236781609195402,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.6597003588299323
10.0,12.0,63.0,19.0,13.0,13.0,8.0,0.0,1.0,7.0,4.0,8.0,9.0,6.0,8.0,6.0,0.0,6.5,2.25,9.5,2.0,4.0,3.5,0.875,0.34545454545454546,0.42857142857142855,0.7090909090909091,1.1376623376623376,0.3409090909090909,0.06349206349206349,0.1111111111111111,0.12698412698412698,0.5172413793103449,0.4827586206896552,1.0714285714285714,234.53225806451613,3.5533226070359527,-0.8723,55.0,0.0,0.0,6.0,1.0,15.0,14.0,0.0,0.0,,S7,675,SEA,False,SEA,6.339942836727403,15.333333333333334,54.0,17.436005170574514,1.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.10931327336182309
10.0,39.666666666666664,154.0,28.0,12.0,12.0,13.0,0.0,0.0,31.0,6.0,15.0,13.0,23.0,37.0,9.0,0.0,1.8151260504201683,1.0336134453781514,4.235294117647059,0.9075630252100841,1.9663865546218489,4.689075630252101,2.3846153846153846,0.2,0.2662337662337662,0.38571428571428573,0.6519480519480519,0.21153846153846154,0.03896103896103896,0.2012987012987013,0.08441558441558442,0.46511627906976744,0.5348837209302325,0.8695652173913043,269.28205128205127,-15.166899482026466,1.4524,140.0,1.0,0.0,6.0,1.0,40.0,46.0,2.0,2.0,0.5,S7,696,STL,False,STL,2.5598307919094756,40.0,169.0,14.593643953676272,4.0,9.0,3.0,0.0,5.0,2.0,1.0,0.0,0.7142857142857143,2.11806969503809
