Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Teams
5014,5,S5,4,0,0,1,0,1,0,0,9,2,5,5,5,0,0,0,1,2,26,0,0,-4.60377358490566,-0.28991252102993387,-0.8948999999999999,LOU @ WSU
5015,5,S5,4,0,0,1,0,3,0,1,6,2,2,4,4,1,0,0,1,2,21,0,0,-3.452830188679245,-0.2075998809189524,-0.5863,SLC @ NEB
5016,5,S5,4,1,0,0,4,2,0,5,8,0,2,3,3,0,0,0,5,8,28,3,3,-1.0283018867924527,0.08074732858605095,-0.02609999999999999,UNC @ NCS
5017,5,S5,5,0,0,0,7,1,0,8,7,0,2,4,3,0,0,0,7,7,32,2,2,-2.6037735849056602,-0.050574481615941816,-0.5335,WSU @ CCU
5018,5,S5,5,3,0,4,2,3,0,8,11,0,1,4,0,0,0,0,9,22,36,6,6,1.3962264150943398,0.3756508779933862,0.34530000000000016,NCS @ LOU
5019,5,S5,5,0,0,1,4,2,0,9,4,0,1,3,3,1,0,0,5,6,27,1,1,-3.0283018867924527,-0.12580901131628106,-0.47909999999999997,NEB @ UNC
5020,5,S5,5,1,1,5,1,2,0,6,6,0,3,2,3,1,1,0,8,18,30,4,4,-0.028301886792452713,0.20041634829304694,0.2333,GT @ SLC
5021,5,S5,6,1,0,4,3,3,2,10,10,0,4,7,4,1,3,0,8,15,46,3,3,-3.9056603773584904,-0.06930538252158071,-1.0297,SLC @ GT
5022,5,S5,6,1,1,9,5,12,0,9,14,1,8,4,1,0,0,0,16,30,64,12,12,5.09433962264151,0.9290397160133994,0.41049999999999986,CCU @ WSU
5023,5,S5,6,6,0,3,7,5,0,6,14,0,9,3,4,0,1,0,16,37,57,12,12,5.09433962264151,0.8897016765994074,0.2184999999999999,UNC @ NCS
5024,5,S5,6,4,2,0,6,2,0,5,22,0,4,4,5,2,0,0,12,28,54,9,9,-0.1665299425758816,0.3373893604683402,0.06530000000000004,LOU @ NEB
6001,6,S6,1,0,0,2,2,4,0,5,4,0,1,5,6,1,0,0,4,6,29,1,1,-0.3972602739726021,0.11080022740522674,-0.3948999999999999,OSU @ NEB
6002,6,S6,1,1,1,0,2,2,1,7,6,0,3,0,5,1,1,0,4,9,27,3,3,0.04889357218124357,0.15022505151018073,-0.3949000000000001,GT @ GEO
6003,6,S6,2,2,1,1,0,2,0,2,7,0,2,5,5,0,0,0,4,13,27,3,3,0.027397260273973045,0.1428848598090231,-0.1503,NEB @ GT
6004,6,S6,2,2,1,3,3,3,0,7,6,0,3,2,6,0,1,0,9,20,36,7,7,3.6027397260273974,0.5523247114886713,0.2747,GEO @ OSU
6005,6,S6,3,0,0,1,0,4,0,4,9,0,6,2,3,0,2,0,1,2,29,1,1,-2.3972602739726026,-0.07881865157391209,-0.6785,GEO @ NEB
6006,6,S6,3,3,0,2,2,0,0,3,7,1,5,5,4,0,0,0,7,18,31,5,5,1.6027397260273977,0.32118134842608786,0.39029999999999987,OSU @ GT
6007,6,S6,4,1,1,3,2,6,0,10,12,2,6,8,3,1,0,2,7,15,52,3,3,-4.095890410958903,-0.1292987735326388,-2.2087,OSU @ GEO
6008,6,S6,4,2,1,5,8,4,0,7,12,1,4,8,2,2,0,1,16,29,53,8,8,2.9041095890410964,0.5707012264673612,-0.4153,GT @ NEB
7001,7,S7,1,1,3,3,4,2,0,4,7,1,4,2,3,1,0,0,11,23,33,7,7,3.6567164179104483,0.5344835020609842,0.8278999999999999,UVA @ USF
7002,7,S7,1,2,2,1,1,2,0,4,8,1,4,2,4,0,0,0,6,17,30,4,4,0.7089996446339735,0.22436529198152402,0.05390000000000006,UCLA @ MICH
7003,7,S7,1,0,1,1,4,0,0,7,2,1,1,3,8,0,0,0,6,9,27,1,1,-2.3432835820895517,-0.09620956344264117,-0.4435,RU @ LBS
7004,7,S7,2,2,2,3,3,2,0,2,5,0,5,5,4,2,0,0,10,23,33,6,6,4.799573560767592,0.6487692163466985,0.38770000000000004,UVA @ MICH
7005,7,S7,2,0,1,1,4,2,0,5,4,0,2,2,7,1,0,0,6,9,28,2,2,-1.3432835820895517,0.008905947474629746,-0.2772999999999999,USF @ RU
7006,7,S7,2,4,0,0,3,3,0,2,10,0,5,2,5,0,0,0,7,19,34,5,5,1.2913953399028033,0.3030669051774906,0.2649000000000001,LBS @ UCLA
7007,7,S7,3,0,1,3,5,2,0,7,5,0,3,4,4,1,0,0,9,14,34,4,4,0.17910447761194087,0.19183781894840432,-0.07070000000000018,RU @ MICH
7008,7,S7,3,0,0,2,2,6,0,5,8,2,2,3,2,1,2,0,4,6,30,3,3,-0.3432835820895518,0.12936799114371328,-0.22530000000000006,UCLA @ USF
7009,7,S7,3,1,0,3,5,4,0,6,11,3,3,4,0,0,0,0,9,15,37,7,7,3.3413068585643217,0.523404589795455,-0.16230000000000006,UVA @ LBS
7010,7,S7,4,2,0,1,0,2,0,4,6,2,1,7,3,0,0,0,3,10,26,2,2,-1.3432835820895517,-0.0013250743599120401,-0.2890999999999999,LBS @ RU
7011,7,S7,4,1,1,0,2,2,0,2,6,1,2,5,4,1,1,1,4,9,25,1,1,-2.343283582089552,-0.09620956344264114,-0.4434999999999999,UVA @ UCLA
7012,7,S7,4,3,0,3,5,4,0,5,7,0,2,3,6,1,1,0,11,23,38,6,6,2.179104477611941,0.4174153735347587,0.21810000000000007,MICH @ USF
7013,7,S7,5,1,1,0,5,3,0,7,8,0,3,7,5,3,1,0,7,12,40,1,1,-4.253731343283581,-0.21563718672025167,-2.3933,MICH @ RU
7014,7,S7,5,5,0,2,5,6,0,3,16,1,3,5,6,2,1,1,12,29,51,8,8,2.2686567164179117,0.4979877502571483,0.15949999999999998,LBS @ USF
7015,7,S7,5,2,0,5,5,5,0,11,11,1,5,3,4,2,1,0,12,23,51,3,3,-2.6122956645344697,0.004777001244639192,-0.8232999999999999,UCLA @ UVA
8001,8,S8,1,1,1,4,6,3,0,6,8,1,6,7,6,1,0,0,12,21,48,9,9,2.8095238095238106,0.46505635384571076,0.7746,ORD @ UCL
8002,8,S8,1,2,2,1,3,7,0,3,9,0,7,7,6,3,0,1,8,19,47,8,8,0.2539682539682546,0.20950079829015528,0.1338,PUR @ HRW
8003,8,S8,1,3,2,4,6,9,0,6,8,0,5,6,6,3,1,0,15,32,55,9,9,1.2539682539682544,0.3401847937723768,0.21380000000000013,PAN @ MSU
8004,8,S8,1,2,1,3,5,7,0,7,6,0,10,4,8,1,2,0,11,22,53,8,8,0.25396825396825407,0.23634929433709914,0.165,TEN @ MCH
8005,8,S8,2,3,1,5,1,6,0,14,10,1,5,2,2,0,1,0,10,26,49,9,9,1.8994708994709,0.3817220617109752,0.07799999999999999,UCL @ HRW
8006,8,S8,2,2,1,5,9,3,0,9,7,0,4,6,4,2,0,1,17,30,50,10,10,2.8994708994708995,0.4855575611462529,0.6652000000000001,ORD @ PUR
8007,8,S8,2,2,0,4,6,3,0,3,13,1,4,5,7,1,3,0,12,22,47,10,10,2.8994708994709,0.4817220617109752,0.3324000000000001,MSU @ TEN
8008,8,S8,2,1,0,0,5,8,0,6,11,0,4,6,5,3,3,1,6,9,46,2,2,-5.746031746031745,-0.38282820283928937,-0.7706,MCH @ PAN
8009,8,S8,3,1,1,2,3,4,0,11,12,0,5,2,3,1,0,2,7,14,44,2,2,-5.746031746031745,-0.39817020058040015,-0.847,PUR @ UCL
8010,8,S8,3,2,3,5,2,6,0,9,5,0,8,5,5,3,1,0,12,29,50,9,9,1.4936376754558573,0.3449742387447486,0.6320000000000001,HRW @ ORD
8011,8,S8,3,2,0,3,2,7,0,10,9,0,1,5,7,1,0,0,7,16,46,4,4,-3.1005291005291,-0.1336199360301356,-0.4330000000000001,MSU @ MCH
8012,8,S8,3,3,1,4,9,2,0,5,12,0,4,7,5,1,3,2,17,32,52,5,5,-3.0288600288600285,-0.08426253507517374,-0.3161999999999999,PAN @ TEN
8013,8,S8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,-0.4058332240150422,-0.032912323530948806,-0.0469,PAN @ PUR
8013,8,S8,4,5,1,7,7,5,0,9,11,0,4,3,4,1,2,2,20,44,56,12,12,4.659801477983296,0.6961101139149919,0.4338999999999999,PAN @ PUR
8014,8,S8,4,1,1,3,2,2,0,9,5,0,15,3,3,1,0,0,7,15,44,3,3,-4.746031746031745,-0.30584119945095556,-0.7505999999999999,ORD @ TEN
8015,8,S8,4,1,1,3,7,7,0,9,6,1,5,4,6,3,0,0,12,20,49,9,9,1.7994708994709003,0.36788656227569755,0.05259999999999997,HRW @ MCH
8016,8,S8,4,4,0,2,11,8,0,9,11,0,3,8,1,1,0,0,17,31,57,11,10,3.8994708994709,0.6085705577579191,0.7422000000000002,MSU @ UCL
9001,9,S9,1,1,1,2,1,5,0,8,7,0,4,7,9,0,2,1,5,12,45,2,2,-3.167464114832536,-0.10424890103878849,-0.4266000000000001,HVD @ TEN
9002,9,S9,1,2,0,4,7,2,0,7,12,0,5,5,3,1,1,0,13,23,47,8,8,3.2631578947368416,0.5388132999181493,0.1776,UCC @ TOL
9003,9,S9,1,0,0,5,3,3,0,10,11,0,9,1,2,0,0,0,8,13,44,2,2,-2.7368421052631584,-0.07889482595222276,-0.4286,UGA @ WSU
9004,9,S9,2,0,0,2,7,4,0,4,7,1,4,3,5,0,5,0,9,11,36,5,5,1.2053065590217291,0.30203894607348686,0.11490000000000009,TEN @ UCC
9005,9,S9,2,1,0,0,4,7,0,8,6,0,2,4,9,3,0,1,5,8,41,3,3,-1.7368421052631584,0.01225111111259114,-0.6661999999999999,WSU @ TOL
9006,9,S9,2,2,0,2,4,5,0,9,9,0,7,2,7,1,3,1,8,16,47,5,5,-0.16746411483253623,0.2090321933639906,-0.14699999999999994,UGA @ HVD
9007,9,S9,3,4,1,1,5,2,0,10,12,0,5,3,3,0,1,2,11,26,47,6,6,0.8325358851674639,0.3046051618963975,-0.060799999999999896,UCC @ WSU
9008,9,S9,3,2,0,3,11,3,0,10,9,0,4,6,2,2,2,3,16,25,50,8,8,2.832535885167464,0.5267403192343626,0.02120000000000008,TEN @ UGA
9009,9,S9,3,2,0,1,3,6,0,5,12,0,6,6,4,1,3,2,6,13,45,5,5,-0.16746411483253612,0.20460516189639755,0.1518,TOL @ HVD
9010,9,S9,4,0,0,1,2,5,0,8,14,0,5,6,1,1,0,1,3,4,42,1,1,-4.167464114832536,-0.2263840583767536,-0.9266000000000001,HVD @ WSU
9011,9,S9,4,2,0,2,6,4,0,13,5,0,3,2,5,1,2,1,10,18,42,5,5,0.6937799043062199,0.26859440647230803,-0.1325,UGA @ UCC
9012,9,S9,4,4,1,0,4,4,0,8,8,0,6,5,4,2,1,0,9,23,44,7,7,2.2631578947368416,0.4255322055153702,0.12880000000000005,TOL @ TEN
9013,9,S9,5,1,0,3,2,4,0,7,13,0,2,5,7,1,5,1,6,12,44,3,3,-2.167464114832536,0.0001781304288045564,-0.7301999999999998,UCC @ HVD
9014,9,S9,5,2,0,2,3,3,0,10,7,0,19,3,5,1,1,2,7,15,54,5,5,-4.910321257689679,-0.23869133211616558,-1.7208,TOL @ UGA
9015,9,S9,5,3,2,1,7,4,0,8,5,0,5,5,2,1,1,1,13,27,42,8,8,4.124401913875598,0.6072295759616528,0.18430000000000005,WSU @ TEN
9016,9,S9,6,4,1,5,6,3,0,8,11,0,3,4,6,2,1,2,16,35,51,9,9,3.832535885167464,0.6223132877667696,0.5488,TOL @ TEN
9017,9,S9,6,1,0,6,5,2,0,15,10,0,5,6,2,1,1,1,12,21,52,5,5,-1.6158768132452348,0.07747201792549979,-0.8384,UGA @ UCC
9018,9,S9,6,1,0,4,4,5,0,10,13,0,3,2,4,0,1,1,9,16,46,5,5,0.26315789473684204,0.2388132999181493,-0.0863999999999999,WSU @ HVD
10001,10,S10,1,2,0,1,8,1,0,5,9,0,4,8,8,2,0,0,11,18,46,6,6,-0.061855670103092564,0.15969742687117588,-0.1644,FOK @ TOL
10002,10,S10,1,2,3,1,1,2,0,2,14,0,6,3,9,1,0,1,7,20,43,5,5,-1.0618556701030923,0.05248512278937218,-0.5148000000000001,TXS @ NWU
10003,10,S10,1,2,1,7,6,3,0,2,10,1,14,3,3,1,0,0,16,31,51,9,9,3.443298969072165,0.5282436509932109,0.07660000000000002,BSU @ UNA
10004,10,S10,2,7,0,4,6,3,0,10,12,0,3,6,3,2,2,0,17,42,54,10,10,3.9381443298969074,0.5957589472801944,0.058000000000000024,BSU @ FOK
10005,10,S10,2,5,1,3,6,4,0,8,9,0,5,6,5,2,0,1,15,35,52,8,8,1.9381443298969077,0.3849404911574888,0.29739999999999994,TOL @ NWU
10006,10,S10,2,3,0,1,3,0,0,10,3,0,12,5,4,1,1,0,7,17,41,3,3,-2.8992540440868324,-0.13846701869080555,0.022399999999999975,UNA @ TXS
10007,10,S10,3,2,0,2,6,2,0,13,10,0,8,1,4,2,3,1,10,18,48,3,3,-3.5670103092783503,-0.16918112480093883,-0.28619999999999995,TXS @ BSU
10008,10,S10,3,3,0,1,8,4,0,8,15,0,3,3,5,2,0,0,12,22,50,4,4,-2.061855670103093,-0.025877964965216806,-0.15239999999999992,NWU @ FOK
10009,10,S10,3,3,0,1,10,9,0,7,7,0,9,3,6,4,2,0,14,24,55,8,7,1.9381443298969074,0.3993650993210962,0.061599999999999974,UNA @ TOL
10010,10,S10,4,0,1,4,3,5,0,7,10,0,7,5,3,2,0,0,8,14,46,2,2,-4.061855670103093,-0.24030257312882414,-0.5593999999999999,TOL @ BSU
10011,10,S10,4,1,2,2,4,3,0,12,3,0,9,3,6,0,3,0,9,18,45,4,4,-1.5567010309278346,0.017425194870505374,-0.0876,FOK @ TXS
10012,10,S10,4,3,0,2,4,5,0,11,10,0,4,5,4,2,0,0,9,20,48,6,6,-0.061855670103092786,0.1669097309529795,-0.2112,NWU @ UNA
10013,10,S10,5,2,0,11,6,4,0,11,7,0,13,2,3,0,0,0,19,36,59,14,14,7.938144329896907,1.0065774034029,0.34459999999999996,UNA @ TXS
10014,10,S10,5,1,1,4,2,3,0,10,13,0,3,6,2,1,0,1,8,17,45,4,4,-2.0618556701030926,-0.04030257312882413,-0.5296,BSU @ TOL
10015,10,S10,5,5,1,4,3,2,0,10,11,0,4,4,5,0,1,2,13,34,49,8,8,1.9381443298969074,0.3777281870756851,-0.010200000000000022,FOK @ NWU
11001,11,S11,1,2,4,6,9,5,0,6,9,0,14,3,2,1,0,1,21,41,60,15,15,8.459227467811159,1.0577555540799715,0.3716,BSU @ UWU
11002,11,S11,1,1,1,2,6,5,0,6,8,0,5,7,5,4,3,2,10,17,47,2,2,-5.085836909871245,-0.32800490443728025,-0.9747999999999999,CSU @ ZOO
11003,11,S11,1,1,0,6,6,5,0,4,7,0,10,4,7,1,2,0,13,22,50,7,7,1.004291845493562,0.28100797109920045,0.23299999999999998,BDE @ KSU
11004,11,S11,2,4,1,4,3,3,0,4,19,0,3,4,4,1,1,1,12,30,49,5,5,-1.5407725321888415,0.02302886435884765,-0.28800000000000003,ZOO @ BSU
11005,11,S11,2,0,0,3,8,4,0,6,10,0,11,4,3,2,1,0,11,14,49,2,2,-4.540772532188841,-0.2804438046132647,-0.5694000000000001,UWU @ KSU
11006,11,S11,2,6,1,3,0,2,0,5,11,0,5,6,5,0,0,0,10,33,45,7,7,1.1258941344778253,0.26885951719283996,0.2607999999999999,CSU @ BDE
11007,11,S11,3,2,0,5,4,2,0,7,8,0,9,6,3,0,1,0,11,22,46,8,8,2.0042918454935617,0.36364462623863847,0.19360000000000005,BSU @ KSU
11008,11,S11,3,2,1,5,5,7,0,7,8,0,5,10,4,1,2,1,13,26,54,6,6,-0.5407725321888417,0.14386487819152194,0.1878,ZOO @ BDE
11009,11,S11,3,1,0,0,4,2,0,12,9,1,1,6,7,0,1,1,5,8,42,1,1,-5.540772532188842,-0.4012798184459391,-0.8116,UWU @ CSU
11010,11,S11,4,5,0,3,3,7,0,8,12,0,1,4,6,1,0,1,11,29,49,10,10,4.004291845493562,0.5740626331549756,0.15419999999999998,BDE @ BSU
11011,11,S11,4,0,0,4,6,0,0,6,12,0,7,3,5,0,1,0,10,14,43,3,3,-2.995708154506438,-0.1467733806776987,-0.2974000000000001,KSU @ CSU
11012,11,S11,4,1,2,9,7,8,0,9,17,0,7,7,4,0,5,4,19,35,71,13,13,4.278969957081545,0.7057105134771454,-0.09380000000000001,ZOO @ UWU
11013,11,S11,5,3,0,1,7,4,0,8,9,0,6,2,9,2,0,0,11,21,49,6,6,-0.5407725321888414,0.11608352641462288,-0.051200000000000016,BSU @ CSU
11014,11,S11,5,2,2,6,6,6,0,10,11,0,5,3,5,0,3,2,16,32,56,8,8,1.4592274678111583,0.35775555407997156,-0.02199999999999997,BDE @ UWU
11015,11,S11,5,5,3,4,3,5,0,9,11,0,8,3,3,0,2,2,15,40,54,10,10,3.459227467811158,0.5473375471636343,0.36700000000000005,KSU @ ZOO
11016,11,S11,6,3,0,4,6,3,0,7,6,0,12,8,2,1,2,0,13,26,51,6,6,-0.5407725321888415,0.12997420230307244,0.05679999999999999,KSU @ ZOO
11017,11,S11,6,1,0,3,6,5,0,15,8,1,3,3,3,2,1,2,10,16,47,3,3,-3.5407725321888415,-0.1804438046132647,-0.6077999999999999,BDE @ BSU
11018,11,S11,6,5,1,3,5,4,0,7,9,0,4,4,8,2,1,0,14,34,50,9,9,2.8075420745527317,0.457860325033005,0.4148,CSU @ UWU
12001,12,S12,1,2,0,3,4,3,0,9,10,0,5,3,5,1,1,0,9,18,44,5,5,-1.7038626609442058,-0.004472555479798135,-0.14819999999999997,FUR @ LSU
12002,12,S12,1,0,1,4,7,6,0,13,9,0,4,2,4,3,1,1,12,18,50,5,5,-2.313304721030043,-0.03960796205944046,0.07720000000000002,SYR @ UOM
12003,12,S12,1,0,2,2,2,2,0,10,7,0,9,3,7,0,0,0,6,12,44,2,2,-5.313304721030043,-0.3691037328353734,-0.5311999999999999,OWL @ WKU
12004,12,S12,2,2,1,2,10,4,0,7,7,1,3,7,7,4,0,0,15,25,50,7,6,0.002484752654167588,0.18459704261499732,0.5301999999999999,SYR @ OWL
12005,12,S12,2,2,1,3,7,1,0,5,4,0,2,11,7,4,1,0,13,24,43,4,4,-2.7038626609442056,-0.10815952682678968,-0.3198000000000001,UOM @ FUR
12006,12,S12,2,3,2,13,10,7,0,10,17,0,12,4,7,3,1,1,28,54,87,18,18,6.869982327695027,1.015138682651756,0.15799999999999995,LSU @ WKU
12007,12,S12,3,4,2,3,6,7,0,7,12,0,2,8,2,1,0,1,15,34,53,12,12,5.296137339055794,0.7287101866431264,0.6749999999999999,SYR @ FUR
12008,12,S12,3,0,0,3,3,3,0,7,7,0,5,6,7,1,0,0,6,9,41,2,2,-4.703862660944206,-0.3192204408677645,-0.4568,OWL @ LSU
12009,12,S12,3,1,0,2,7,3,0,13,9,0,10,6,4,0,0,0,10,15,55,5,5,-3.532188841201717,-0.15043546003563305,-0.5207999999999998,WKU @ UOM
12010,12,S12,4,4,3,3,4,5,0,9,7,2,6,12,4,1,0,0,14,35,58,10,9,1.801144492131617,0.3939587873386751,0.4372,FUR @ OWL
12011,12,S12,4,2,1,2,6,5,0,6,6,2,13,3,6,2,0,0,11,21,50,5,5,-2.313304721030043,-0.04698190475342369,-0.11479999999999994,LSU @ UOM
12012,12,S12,4,3,0,2,8,1,0,10,8,0,2,2,9,1,0,1,13,24,45,7,6,0.2961373390557942,0.19921441586719354,0.4034000000000001,WKU @ SYR
12013,12,S12,5,0,1,4,4,7,0,4,9,0,8,8,4,2,3,1,9,15,49,3,3,-4.313304721030042,-0.2359209907124489,-0.6564,UOM @ OWL
12014,12,S12,5,0,1,2,6,4,0,9,5,1,9,5,5,0,0,0,9,13,46,5,5,-1.7038626609442058,-0.0007855841328064488,-0.029599999999999953,WKU @ FUR
12015,12,S12,5,3,4,3,5,5,0,8,5,0,7,8,6,2,0,0,15,35,54,12,11,4.686695278969958,0.6677659806345427,0.6046000000000002,LSU @ SYR
12016,12,S12,6,5,3,6,8,3,0,9,11,0,9,5,2,0,2,0,22,49,61,15,15,7.686695278969957,1.0009487227574672,0.2465999999999999,OWL @ LSU
12017,12,S12,6,3,2,4,8,4,0,9,7,0,7,5,6,2,0,0,17,34,55,12,12,4.686695278969958,0.6714529519815343,0.1798,SYR @ FUR
12018,12,S12,6,4,0,5,3,2,0,5,3,0,12,6,7,0,0,0,12,29,47,6,6,-0.7038626609442057,0.10290138721418512,0.024399999999999946,UOM @ WKU
13001,13,S13,1,5,1,1,0,5,0,7,12,0,6,6,1,2,0,0,7,25,44,9,9,3.0649038461538467,0.6002637603624446,0.3249999999999999,SLG @ DPU
13002,13,S13,1,1,1,3,2,7,0,8,16,0,3,3,5,1,0,0,7,15,49,5,5,-1.1538461538461533,0.2117720985155195,-0.15839999999999993,PSU @ KSU
13003,13,S13,1,1,0,1,3,4,0,4,12,0,4,5,5,3,1,0,5,9,39,1,1,-4.6410256410256405,-0.19703585887796415,-0.7386,CAL @ UMN
