ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,LO,SF,SH,GO,DP,TP,SB,CS,H,IP,BF,AB,TB,G_list,G,ER,Total Diff,Total Plays,RE24,WAR,WPA,0 Diffs,500 Diffs,300+ Pitches,400+ Pitches,Last Team,Last Session,W,L,SV,HLD,BS,GS,GF,CG,SHO,OPP,nER,nIP,FIP Constant,lgnER,lgnIP,lgnERA,ERA,WHIP,FIP,H6,HR6,BB6,SO6,SO/BB,BA,OBP,SLG,OPS,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,W-L%,SV%,nERA,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,Pitching Type (Main),ERA-
345,4,S4,VAN,VAN,2,0,0,0,0,0,0,11,2,2,2,1,0,0,0,3,0,0,0,0,2,6.0,20,20,8,"{4010, 4006}",2,2,4766.0,20,-1.6843537414965986,0.3087874006521771,0.5361000000000001,0,0,6,3,VAN,2,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,1.7279151943462896,52.05128205128205,94.33333333333331,3.3106822506115794,2.0,0.3333333333333333,5.394581861012956,2.0,2.0,0.0,2.0,inf,0.1,0.1,0.4,0.5,0.0,0.0,0.1,0.1,0.0,0.1875,0.6875,0.2727272727272727,1.0,0.0,2.0,238.3,Junior Longuys,1B,FP-H,Left,P,FP,60.410509031198686
352,3,S3,IND,IND,1,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,3.0,11,10,4,{3004},1,1,1729.0,8,-0.9830508474576272,0.2053309621564175,-0.0031,0,0,1,0,IND,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.7624999999999995,38.11708074534161,53.333333333333336,4.28817158385093,2.0,0.6666666666666666,3.7624999999999993,2.0,2.0,2.0,10.0,5.0,0.1,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.0,0.0,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.0,1.0,0.0,0.0,0.0,2.0,216.125,Filib Al'Anahar Jr.,BN,BS-B,Right,P,BS,46.63992475328912
361,4,S4,GT,GT,0,1,1,0,1,0,0,0,1,1,2,1,0,0,0,3,1,0,0,0,2,2.0,8,7,5,{4003},1,1,2073.0,8,-0.0204081632653061,0.0581816269275375,-0.0486,0,1,4,1,GT,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.7279151943462896,52.05128205128205,94.33333333333331,3.3106822506115794,3.0,1.5,2.2279151943462896,6.0,0.0,3.0,3.0,1.0,0.2857142857142857,0.375,0.625,1.0,0.3333333333333333,0.0,0.0,0.125,0.125,0.75,0.0,inf,0.0,0.0,3.0,259.125,Matt Himynamis,EN,TD-S,Right,P,TD,90.61576354679802
371,11,S11,KSU,KSU,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0.6666666666666666,5,4,6,{11016},1,1,796.0,5,0.6066210155760235,-0.0393867029626669,-0.1388,1,0,1,1,KSU,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6666666666666666,1.3493044822256568,127.49981977437407,215.66666666666663,3.547135635144874,9.0,4.5,25.34930448222565,18.0,9.0,9.0,0.0,0.0,0.5,0.6,1.2,1.7999999999999998,0.3333333333333333,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.0,13.5,159.2,Robin Reynolds,1B,TT-H,Right,P,TT,380.5887732694108
372,3,S3,UOM,UOM,0,0,0,0,3,0,0,1,4,0,1,2,0,0,0,3,1,0,0,0,0,3.0,11,8,0,{3004},1,0,2825.0,10,-1.9830508474576272,0.3053309621564175,0.4965,0,0,4,3,UOM,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.7624999999999995,38.11708074534161,53.333333333333336,4.28817158385093,0.0,1.0,2.0958333333333328,0.0,0.0,6.0,8.0,1.3333333333333333,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0,0.3636363636363636,0.2727272727272727,0.75,0.25,3.0,1.0,0.0,0.0,282.5,Daoud Mata,BN,BB-B,Right,P,BB,0.0
428,3,S3,HOF,HOF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1,1,0,{3001},1,0,390.0,1,-0.7,0.0797296252191504,0.0081,0,0,1,0,HOF,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.7624999999999995,38.11708074534161,53.333333333333336,4.28817158385093,0.0,0.0,1.7624999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,Bert Harris,BN,BB-B,Right,P,BB,0.0
451,3,S3,CSUF,CSUF,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,2,0,0,0,0,0,3.0,9,9,0,{3010},1,0,2208.0,6,-1.9830508474576272,0.2858717117181166,0.3909999999999999,0,0,5,2,CSUF,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.7624999999999995,38.11708074534161,53.333333333333336,4.28817158385093,0.0,0.0,-2.2375000000000007,0.0,0.0,0.0,12.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,368.0,T.J. Valencia,BN,BB-B,Right,P,BB,0.0
474,4,S4,UWO,UWO,1,0,1,2,0,0,0,1,3,1,1,2,0,0,0,3,0,0,0,0,4,2.6666666666666665,12,12,8,"{4001, 4009}",2,3,3063.0,12,1.9795918367346936,-0.113747967771959,-0.1508999999999999,0,0,7,3,UWO,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.6666666666666665,1.7279151943462896,52.05128205128205,94.33333333333331,3.3106822506115794,6.75,1.5,4.35291519434629,9.0,2.25,0.0,6.75,inf,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.375,0.0,0.0833333333333333,0.25,0.0,0.6,0.2,3.0,0.0,0.0,6.75,255.25,Xerxes Dalin,BC,BF-H,Right,P,BF,203.8854679802956
478,4,S4,WSU,WSU,1,1,1,0,0,0,0,3,2,6,0,1,0,0,0,1,0,0,0,0,3,4.0,15,15,9,{4011},1,1,3599.0,15,-1.0408163265306123,0.2093456525299491,0.0776999999999999,0,0,6,1,WSU,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.7279151943462896,52.05128205128205,94.33333333333331,3.3106822506115794,1.5,0.75,3.9779151943462896,4.5,1.5,0.0,3.0,inf,0.2,0.2,0.6,0.8,0.1666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0,0.1,0.3,0.3333333333333333,0.0,0.0,1.5,239.9333333333333,Bobo Bones,WC,WC-S,Left,P,WC,45.30788177339901
481,4,S4,WSU,WSU,0,0,0,2,0,0,0,2,4,4,0,1,0,0,0,1,0,0,1,1,2,4.0,13,13,2,{4004},1,1,4657.0,15,-1.0408163265306123,0.2093456525299491,0.1500999999999999,0,0,10,2,WSU,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.7279151943462896,52.05128205128205,94.33333333333331,3.3106822506115794,1.5,0.5,-0.2720848056537104,3.0,0.0,0.0,6.0,inf,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.2222222222222222,0.5,0.0,0.3076923076923077,0.0,0.1428571428571428,0.2857142857142857,0.5,1.0,0.0,1.5,310.46666666666664,Jordan Lamas,BC,NH-H,Right,P,NH,45.30788177339901
