ID,Game ID,Season,Display Season,Session,Team,Franchise,Opponent,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,DP,SB,CS,H,BF,IP,ER,RE24,WAR,WPA,300+ Pitches,400+ Pitches,Location
702,5009,5,S5,3,UNC,UNC,CCU,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,1,10,3.0,1,-0.7264150943396226,0.1240816775925684,-0.0105,4,2,Away
702,5019,5,S5,5,UNC,UNC,NEB,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,1.0,0,-0.5754716981132075,0.0729792202589026,0.0808,3,2,Home
702,5023,5,S5,6,UNC,UNC,NCS,0,0,0,1,0,0,0,2,5,0,0,2,0,1,0,1,10,3.0,0,-1.7264150943396226,0.2292256944084291,0.1409,6,2,Away
775,6003,6,S6,2,NEB,NEB,GT,2,0,0,0,1,0,0,0,6,1,1,1,0,0,0,2,12,3.0,2,0.7260273972602741,0.0003682661075684,-0.1749,7,2,Away
775,6008,6,S6,4,NEB,NEB,GT,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,4,0.3333333333333333,2,1.9753424657534244,-0.1732105779641438,0.0169,1,1,Home
786,5002,5,S5,1,LOU,LOU,SLC,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1.0,0,-0.5754716981132075,0.0729792202589026,0.0107,3,2,Home
786,5005,5,S5,2,LOU,LOU,CCU,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,6,2.0,0,-1.150943396226415,0.1459584405178052,0.208,3,2,Away
786,5014,5,S5,4,LOU,LOU,WSU,0,0,0,0,1,0,0,0,4,1,3,4,0,0,0,0,13,4.0,0,-2.30188679245283,0.2970608978514711,0.4474,11,6,Away
786,5018,5,S5,5,LOU,LOU,NCS,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1.0,0,-0.5754716981132075,0.0729792202589026,0.0808,1,1,Home
786,5024,5,S5,6,LOU,LOU,NEB,1,0,0,0,0,0,0,1,6,0,1,2,0,0,0,1,11,3.333333333333333,1,-1.3958819956290038,0.1961723845373672,0.6281,7,3,Away
786,6005,6,S6,3,NEB,NEB,GEO,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,4,1.0,0,-0.4246575342465752,0.0728703391886558,0.0482999999999999,1,1,Home
786,6008,6,S6,4,NEB,NEB,GT,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0.6666666666666666,0,-0.4,0.0582427514583989,0.1374,1,0,Home
1686,5001,5,S5,1,CCU,CCU,NCS,0,0,1,3,1,0,0,3,1,0,0,3,2,0,0,4,12,3.0,0,-1.7264150943396226,0.2343697112242897,0.2738,4,3,Away
1686,5013,5,S5,4,CCU,CCU,GT,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0.3333333333333333,0,0.1445283018867924,-0.0041647965569579,0.0036999999999999,1,1,Away
1686,5022,5,S5,6,CCU,CCU,WSU,0,0,2,0,2,0,1,2,3,0,2,0,0,0,0,2,11,2.333333333333333,1,-0.4202926453600308,0.0986134495104699,0.0342,3,1,Away
1687,5006,5,S5,2,GT,GT,NEB,0,0,2,0,0,0,0,5,3,0,2,2,0,0,0,2,14,4.0,0,-2.30188679245283,0.3022049146673317,0.2274,7,4,Away
1687,5013,5,S5,4,GT,GT,CCU,0,0,0,2,1,0,0,3,2,1,2,3,1,0,0,2,14,4.0,0,-2.30188679245283,0.3022049146673317,0.4718,6,4,Home
1687,5021,5,S5,6,GT,GT,SLC,1,0,0,0,1,0,0,3,1,1,0,1,0,0,0,1,8,2.0,2,0.8490566037735849,-0.0437535258504735,-0.2247,3,1,Home
1692,5002,5,S5,1,LOU,LOU,SLC,1,0,1,3,4,0,0,0,0,3,3,3,0,0,0,5,18,3.0,6,4.273584905660377,-0.3347661878805465,-0.6395,8,5,Home
1692,5010,5,S5,3,LOU,LOU,NEB,3,0,2,2,2,0,0,1,1,3,2,2,0,0,0,7,18,3.0,6,4.273584905660377,-0.3347661878805466,-0.4681,7,3,Home
1692,5018,5,S5,5,LOU,LOU,NCS,2,0,2,1,2,0,0,5,3,0,1,0,0,0,0,5,16,3.0,4,2.2735849056603774,-0.1450542215122678,-0.5034000000000001,4,2,Home
1692,5024,5,S5,6,LOU,LOU,NEB,1,0,0,1,2,0,0,1,9,1,0,0,0,0,0,2,15,3.6666666666666665,2,-0.1873829756589369,0.095898549803803,-0.4108,5,1,Away
1695,5001,5,S5,1,CCU,CCU,NCS,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4,1.0,0,-0.5754716981132075,0.0781232370747632,0.0211,2,0,Away
1695,5005,5,S5,2,CCU,CCU,LOU,0,0,1,1,0,0,0,2,1,5,0,4,0,0,0,2,14,4.0,1,-1.30188679245283,0.2022049146673317,0.0893,7,5,Home
1695,5013,5,S5,4,CCU,CCU,GT,1,0,0,1,0,0,0,2,2,4,0,0,0,0,0,2,10,2.6666666666666665,1,-0.870943396226415,0.1385345077812477,-0.0319999999999999,4,1,Away
1695,5022,5,S5,6,CCU,CCU,WSU,0,1,4,1,0,0,0,3,4,3,1,0,0,0,0,6,17,3.6666666666666665,3,0.9674624566807856,-0.0092979597984479,0.0105,3,2,Away
1703,5007,5,S5,2,NCS,NCS,SLC,1,1,1,1,0,0,0,3,3,0,1,1,0,0,1,4,12,3.0,2,0.2735849056603774,0.0395137280401503,-0.2829,5,3,Away
1703,5023,5,S5,6,NCS,NCS,UNC,3,0,0,2,1,0,0,0,3,1,1,2,0,0,0,5,13,2.333333333333333,5,3.5797073546399694,-0.2910985168578088,-0.3550999999999999,5,3,Home
1705,5004,5,S5,1,GT,GT,UNC,0,0,0,2,1,0,0,3,1,3,1,3,1,0,0,2,14,4.0,0,-2.30188679245283,0.3022049146673317,0.1184,7,4,Home
1705,5011,5,S5,3,GT,GT,NCS,1,1,1,2,0,0,0,3,3,2,2,2,0,0,0,5,17,4.0,2,-0.3018867924528301,0.1176369651149135,-0.0429,8,4,Home
1705,5021,5,S5,6,GT,GT,SLC,0,0,0,1,1,1,0,2,1,0,1,1,1,1,0,1,7,2.0,0,-1.150943396226415,0.1562464741495264,0.3077,2,1,Home
1718,5003,5,S5,1,NEB,NEB,WSU,1,0,2,3,2,0,0,1,0,0,1,2,1,2,0,6,12,2.333333333333333,4,2.993584905660377,-0.227342255143989,-0.1941,3,3,Away
1718,5006,5,S5,2,NEB,NEB,GT,1,0,1,2,1,0,0,3,1,0,1,1,0,1,0,4,11,2.0,3,1.8490566037735852,-0.123177458587031,-0.2759,3,2,Home
1718,5010,5,S5,3,NEB,NEB,LOU,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,4,1.0,0,-0.5754716981132075,0.0781232370747632,0.0092,1,0,Away
