G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
2,0.6666666666666666,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,1.5,9.0,0.0,0.0,9.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,196.33333333333334,-0.3600026236389873,0.0,3,0,0,0,0,0,1,0,0,,EG-S,S8,2721,False,PUR,PUR,3,-1.432432432432432,1.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.048377620854464766
3,5.666666666666667,28,6,4,4,6,0,1,6,1,3,1,2,6,1,0,4.235294117647059,2.1176470588235294,6.352941176470589,1.0588235294117645,6.352941176470589,6.352941176470589,1.0,0.2727272727272727,0.42857142857142855,0.5,0.9285714285714286,0.3333333333333333,0.03571428571428571,0.21428571428571427,0.21428571428571427,0.36363636363636365,0.6363636363636364,0.5714285714285714,207.32142857142858,0.3640873015873016,0.0,22,0,0,2,0,4,7,1,0,1.0,BS-B,S8,2723,False,MSU,MSU,4,4.920508744038155,4.666666666666667,239,7.683471074380165,0.0,3.0,0.0,0.0,0,0,0,0,0.0,0.07911328241988617
2,6.0,20,3,0,0,2,0,0,3,0,3,4,3,3,2,0,0.0,0.8333333333333334,3.0,0.0,2.0,3.0,1.5,0.16666666666666666,0.25,0.16666666666666666,0.41666666666666663,0.2,0.0,0.15,0.1,0.6666666666666666,0.3333333333333333,2.0,301.04761904761904,-3.904761904761905,0.0,18,0,0,0,0,10,5,1,0,1.0,BS-S,S8,2724,False,MCH,MCH,4,1.567567567567568,5.666666666666667,12,0.4793388429752066,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0.47299191374663074
2,7.0,26,5,3,3,2,0,1,1,1,2,3,4,2,9,0,2.5714285714285716,1.0,4.285714285714286,0.8571428571428571,1.7142857142857142,0.8571428571428571,0.5,0.20833333333333334,0.2692307692307692,0.4583333333333333,0.7275641025641025,0.18181818181818182,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.45,0.55,0.8181818181818182,291.44,-1.5555555555555551,0.0,24,0,0,1,1,9,11,0,0,,WC-H,S8,2731,False,HRW,HRW,3,3.9961389961389964,7.0,62,3.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.26282599580712784
3,7.666666666666667,27,4,1,1,2,0,0,7,0,2,2,3,7,2,0,0.7826086956521738,0.7826086956521738,3.1304347826086953,0.0,1.5652173913043477,5.478260869565217,3.5,0.16,0.2222222222222222,0.24,0.4622222222222222,0.2222222222222222,0.0,0.25925925925925924,0.07407407407407407,0.4,0.6,0.6666666666666666,274.48275862068965,-4.498097861734226,0.0,25,0,0,2,0,6,9,1,1,0.5,BS-B,S8,2735,False,TEN,TEN,4,0.5240893066980028,7.333333333333333,29,1.4793388429752066,1.0,2.0,0.0,0.0,1,0,0,0,1.0,0.5612060125885169
3,8.0,35,5,10,10,8,0,0,10,3,0,3,4,4,1,0,7.5,1.625,3.75,2.25,6.0,7.5,1.25,0.18518518518518517,0.37142857142857144,0.6296296296296297,1.0010582010582012,0.14285714285714285,0.08571428571428572,0.2857142857142857,0.22857142857142856,0.6428571428571429,0.35714285714285715,1.8,236.88235294117646,4.793650793650793,0.0,27,0,0,1,1,9,5,0,0,,EG-H,S8,2738,False,HRW,HRW,4,6.942567567567568,7.666666666666667,189,10.0,2.0,1.0,0.0,0.0,0,2,1,0,0.0,-0.3349625636418089
4,7.0,27,7,1,1,1,0,0,8,0,5,1,4,5,1,0,0.8571428571428571,1.1428571428571428,6.0,0.0,0.8571428571428571,6.857142857142857,8.0,0.2692307692307692,0.2962962962962963,0.34615384615384615,0.6424501424501424,0.3888888888888889,0.0,0.2962962962962963,0.037037037037037035,0.45454545454545453,0.5454545454545454,0.8333333333333334,255.17241379310346,-3.5555555555555562,0.0,26,0,0,2,0,5,6,0,2,0.0,BS-B,S8,2743,False,PAN,PAN,4,-0.2895752895752892,6.333333333333333,21,0.9041322314049586,0.0,4.0,0.0,0.0,0,0,2,0,0.0,0.4669517819706499
3,6.666666666666667,35,9,11,11,8,0,0,8,4,4,4,1,4,1,0,9.9,2.55,8.1,3.5999999999999996,7.199999999999999,7.199999999999999,1.0,0.3333333333333333,0.4857142857142857,0.8518518518518519,1.3375661375661376,0.3333333333333333,0.11428571428571428,0.22857142857142856,0.22857142857142856,0.5454545454545454,0.45454545454545453,1.2,216.83333333333334,6.692378328741965,0.0,27,0,0,0,1,6,5,2,0,1.0,TT-H,S8,2744,False,MSU,MSU,4,10.567567567567568,6.666666666666667,240,11.0,3.0,0.0,0.0,0.0,0,2,0,0,0.0,-0.5248353171509261
2,4.0,19,8,4,4,0,0,0,3,1,5,2,0,6,0,0,6.0,2.0,12.0,1.5,0.0,4.5,,0.4444444444444444,0.42105263157894735,0.7777777777777778,1.198830409356725,0.4666666666666667,0.05263157894736842,0.15789473684210525,0.0,0.25,0.75,0.3333333333333333,189.2,1.6888888888888889,0.0,18,1,0,1,1,2,6,0,1,0.0,BS-S,S8,2750,False,ORD,ORD,2,3.317567567567568,4.0,192,5.290338827838828,1.0,1.0,0.0,0.0,0,1,0,0,0.0,-0.09049895178197066
2,4.333333333333333,22,7,3,3,2,0,1,2,0,4,2,2,3,4,0,4.153846153846154,2.076923076923077,9.692307692307693,0.0,2.769230769230769,2.769230769230769,1.0,0.3888888888888889,0.4090909090909091,0.5555555555555556,0.9646464646464648,0.3888888888888889,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.5714285714285714,232.38095238095238,0.37868480725623516,0.0,18,2,0,3,0,4,7,0,0,,,S8,2751,False,MCH,MCH,3,2.0291060291060297,4.333333333333333,109,3.250708616780045,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.052898814871860746
3,9.333333333333334,45,13,10,10,5,0,0,7,4,5,6,8,1,5,0,6.428571428571428,1.9285714285714284,8.357142857142858,2.571428571428571,3.2142857142857144,4.5,1.4,0.325,0.4,0.75,1.15,0.3103448275862069,0.08888888888888889,0.15555555555555556,0.1111111111111111,0.7142857142857143,0.2857142857142857,2.5,263.3333333333333,3.894923258559622,0.0,40,0,0,3,1,15,6,3,0,1.0,FP-S,S8,2755,False,TEN,TEN,3,7.2461389961389955,10.0,102,7.0,2.0,1.0,0.0,0.0,0,1,1,0,0.0,-0.2038319484974717
2,6.0,23,5,2,2,2,0,0,7,1,2,2,3,4,0,0,2.0,1.1666666666666667,5.0,1.0,2.0,7.0,3.5,0.23809523809523808,0.30434782608695654,0.47619047619047616,0.7805383022774327,0.3076923076923077,0.043478260869565216,0.30434782608695654,0.08695652173913043,0.6363636363636364,0.36363636363636365,1.75,234.7391304347826,-2.1727010363373997,0.0,21,0,0,2,0,7,4,0,0,,,S8,2757,False,PUR,PUR,4,2.4009009009009015,6.666666666666667,44,2.0,0.0,1.0,0.0,0.0,1,1,0,0,0.5,0.31216318539474625
3,7.666666666666667,37,11,8,8,5,0,1,6,1,3,4,2,6,3,0,6.260869565217391,2.0869565217391304,8.608695652173912,0.7826086956521738,3.9130434782608696,4.695652173913043,1.2,0.3548387096774194,0.43243243243243246,0.7096774193548387,1.1421098517872712,0.4,0.02702702702702703,0.16216216216216217,0.13513513513513514,0.47058823529411764,0.5294117647058824,0.8888888888888888,222.77142857142857,2.826984126984126,0.0,31,1,0,6,1,8,9,0,0,,NH-S,S8,2772,False,HRW,HRW,4,3.6545240893066984,7.333333333333333,168,8.479338842975206,1.0,2.0,0.0,0.0,1,1,0,0,0.5,-0.13004432464809815
3,8.333333333333334,31,7,2,2,3,0,0,5,1,3,5,5,5,1,0,1.44,1.2,5.04,0.72,2.16,3.5999999999999996,1.6666666666666667,0.25,0.3225806451612903,0.5357142857142857,0.8582949308755761,0.2727272727272727,0.03225806451612903,0.16129032258064516,0.0967741935483871,0.6666666666666666,0.3333333333333333,2.0,265.05882352941177,-3.1904761904761907,0.0,28,0,0,1,2,12,6,1,2,0.3333333333333333,BS-H,S8,2782,False,PUR,PUR,4,3.007567567567568,7.666666666666667,63,3.3393677030040667,2.0,1.0,1.0,1.0,1,0,0,0,1.0,0.4469469901168014
3,10.666666666666666,45,12,2,2,3,0,0,7,1,7,10,3,4,6,0,1.125,1.40625,6.75,0.5625,1.6875,3.9375,2.3333333333333335,0.2857142857142857,0.3333333333333333,0.4523809523809524,0.7857142857142857,0.3235294117647059,0.022222222222222223,0.15555555555555556,0.06666666666666667,0.6,0.4,1.5,264.97777777777776,-5.829274891774892,0.0,42,0,0,4,0,15,10,0,0,,BS-H,S8,2786,False,PAN,PAN,4,2.317567567567568,10.666666666666666,34,2.479338842975207,2.0,0.0,0.0,0.0,3,0,0,0,1.0,0.7685878665359798
1,4.0,16,3,2,2,1,0,0,2,1,1,1,0,3,6,0,3.0,1.0,4.5,1.5,1.5,3.0,2.0,0.2,0.25,0.4666666666666667,0.7166666666666667,0.16666666666666666,0.0625,0.125,0.0625,0.1,0.9,0.1111111111111111,254.375,-0.06349206349206349,0.0,15,0,0,1,0,1,9,0,0,,WC-S,S8,2791,False,TEN,TEN,4,4.567567567567568,4.0,92,2.5396825396825395,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0.07236178496555853
4,10.0,46,13,8,8,4,0,1,11,2,9,5,3,7,3,0,4.8,1.7,7.800000000000001,1.2000000000000002,2.4000000000000004,6.6000000000000005,2.75,0.30952380952380953,0.3695652173913043,0.5,0.8695652173913043,0.3793103448275862,0.043478260869565216,0.2391304347826087,0.08695652173913043,0.4444444444444444,0.5555555555555556,0.8,234.95744680851064,1.4168650793650786,0.0,42,0,0,2,0,8,10,1,1,0.5,BS-S,S8,2792,False,UCL,UCL,4,3.167567567567568,9.666666666666666,108,7.204132231404959,2.0,2.0,0.0,0.0,0,0,0,0,0.0,0.048099655585504685
1,3.0,9,1,0,0,0,0,0,3,0,1,2,2,0,1,0,0.0,0.3333333333333333,2.0,0.0,0.0,6.0,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.0,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,5.0,316.0,-1.9523809523809526,0.0,9,0,0,0,0,5,1,0,0,,POS,S8,2799,False,TEN,TEN,1,-0.432432432432432,3.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.23237017070979338
1,2.0,11,5,5,5,1,0,0,1,1,1,1,1,1,1,0,15.0,3.0,15.0,3.0,3.0,3.0,1.0,0.5555555555555556,0.5454545454545454,1.3333333333333333,1.8787878787878787,0.5,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6,0.4,1.5,162.36363636363637,4.488888888888889,0.0,9,1,0,2,1,3,2,0,0,,TT-H,S8,2810,False,ORD,ORD,2,8.567567567567568,2.0,402,5.5396825396825395,0.0,0.0,0.0,0.0,0,1,0,0,0.0,-0.4035052410901468
