OBC,Outs,RunExpectancy
0,0,0.6567164179104478
0,1,0.4090909090909091
0,2,0.1776061776061776
1,0,0.8695652173913043
1,1,0.574468085106383
1,2,0.38271604938271603
2,0,1.2054794520547945
2,1,1.0
2,2,0.46153846153846156
3,0,1.75
3,1,0.9333333333333333
3,2,0.2857142857142857
4,0,1.0
4,1,1.0625
4,2,0.6
5,0,1.8
5,1,1.3333333333333333
5,2,0.5263157894736842
6,0,1.8571428571428572
6,1,1.3076923076923077
6,2,0.7272727272727273
7,0,2.0
7,1,1.5714285714285714
7,2,0.5
