G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Type,nPA,nAB,nH,nTB,nBB,nSF,nSH,Season,Hitter ID,is_sub_row,Team,Last Team,Last Session,WAR
2,6,5,2,1,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.4,0.5,0.6,1.1,0.19999999999999996,0.5,,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,208.83333333333334,0.3333333333333333,0.5,0.43319039719649866,0.08100000000000003,0,2,BN,6,6,2,3,0,0,0,S12,295.0,False,LAD,LAD,2,0.06821782514475108
2,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,0.2,0.0,0.2,0.0,0.0,,0.0,0.0,0.2,0.5,0.5,1.0,329.2,0.2,0.0,-0.5105900339136483,-0.046299999999999994,2,2,BC,5,4,0,0,1,0,0,S12,298.0,False,PHI,PHI,2,-0.03031001553711382
1,3,3,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.5,,0.0,0.3333333333333333,0.0,1.0,0.0,,280.0,0.3333333333333333,0.6666666666666666,-0.7727197681623312,0.063,1,0,BC,3,3,1,2,0,0,0,S12,305.0,False,PIT,PIT,2,-0.06482258410368251
2,6,6,1,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.2,,0.0,0.16666666666666666,0.0,0.25,0.75,0.3333333333333333,240.66666666666666,0.16666666666666666,0.3333333333333333,0.1938833713423878,-0.0832,1,3,BC,6,6,1,2,0,0,0,S12,308.0,False,PIT,PIT,2,0.04428712255933999
2,7,6,3,3,2,0,0,1,6,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.5,0.5714285714285714,1.0,1.5714285714285714,0.5,0.4,,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0,,246.42857142857142,0.5714285714285714,1.0,1.5282386827146524,0.1391,3,0,WC,7,5,2,5,2,0,0,S12,327.0,False,TBR,TBR,2,0.18187245126741663
2,6,6,1,1,0,0,0,1,4,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,0.5,0.0,,0.16666666666666666,0.5,0.0,1.0,0.0,,279.1666666666667,0.16666666666666666,0.6666666666666666,-1.5002023364768184,-0.2396,3,0,HK,6,6,1,4,0,0,0,S12,339.0,False,CIN,CIN,2,-0.12512144822258064
1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,327.0,0.0,0.0,-0.6129069498960981,-0.0818,1,1,1B,3,3,0,0,0,0,0,S12,344.0,False,TOR,TOR,1,-0.0488413022770592
2,6,5,2,1,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.4,0.5,0.4,0.9,0.0,0.5,1.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,,242.28571428571428,0.5,0.4,0.6014590281354136,0.0372,2,0,BC,6,5,2,2,1,0,0,S12,349.0,False,CIN,CIN,2,0.08504468823864257
1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,0.3333333333333333,1.0,0.0,,320.6666666666667,0.3333333333333333,0.0,-0.27096898329869934,-0.015000000000000003,2,0,MH,3,2,0,0,1,0,0,S12,354.0,False,TOR,TOR,1,-0.01464750561731933
1,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,0.0,0.5,,0.0,0.0,0.0,0.0,1.0,0.0,218.0,0.5,0.5,0.6136603919020391,0.0869,0,1,BP,2,2,1,1,0,0,0,S12,355.0,False,DET,DET,1,0.06966563433190431
2,4,3,1,1,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,0.5,1.3333333333333333,1.8333333333333333,1.0,0.0,,0.25,0.0,0.25,0.0,1.0,0.0,154.0,0.5,1.3333333333333333,0.8324355381362017,0.1046,0,2,1B,4,3,1,4,1,0,0,S12,357.0,False,STL,STL,2,0.09984274409702099
2,5,5,4,1,3,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.8,1.0,1.8,0.19999999999999996,0.8,,0.0,0.0,0.0,0.0,1.0,0.0,122.6,0.8,0.75,2.5689816967133163,0.22160000000000002,0,1,BC,5,4,3,3,1,0,0,S12,362.0,False,KCR,KCR,2,0.27764715752558267
2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,320.0,0.0,0.0,-0.9987012668774045,-0.0969,1,2,WC,4,4,0,0,0,0,0,S12,391.0,False,MTL,MTL,2,-0.08327093640433963
