G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,Last Session,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
3,8.0,35,10,5.0,5.0,2,0,0,4,4,2,2,4,12,1,0,3.75,1.5,7.5,3.0,1.5,3.0,2.0,0.3125,0.34285714285714286,0.90625,1.249107142857143,0.24,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.35,0.65,0.5384615384615384,220.4857142857143,1.9272274988692897,-0.18129999999999996,32,1,0,1,3,7,13,0,0,,FP-H,S8,32,False,SBD,SBD,16,7.064586994727592,8.333333333333334,115,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06023573315294166
1,1.0,4,1,1.0,1.0,0,0,0,0,1,0,2,0,1,0,0,6.0,1.0,6.0,6.0,0.0,0.0,,0.25,0.25,1.0,1.25,0.0,0.25,0.0,0.0,0.6666666666666666,0.3333333333333333,2.0,260.75,0.34328358208955223,-0.016599999999999997,4,0,0,0,0,2,1,0,0,,BS-H,S8,135,False,ESP,ESP,18,13.814586994727591,1.0,160,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191869848679281
1,2.0,7,1,0.0,0.0,0,0,0,0,0,0,1,1,1,3,0,0.0,0.5,3.0,0.0,0.0,0.0,,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,328.42857142857144,-1.3134328358208955,0.1762,7,0,0,1,0,2,4,0,0,,WC-S,S8,149,False,MOB,MOB,18,0.8145869947275921,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15784068692888703
5,23.666666666666668,97,19,11.0,11.0,11,0,0,17,8,9,10,6,29,5,0,2.788732394366197,1.2676056338028168,4.816901408450704,2.028169014084507,2.788732394366197,4.309859154929577,1.5454545454545454,0.2261904761904762,0.30927835051546393,0.5357142857142857,0.8449926362297496,0.18032786885245902,0.08247422680412371,0.17525773195876287,0.1134020618556701,0.34615384615384615,0.6538461538461539,0.5294117647058824,239.83,-4.433188183245823,-0.47029999999999994,84,2,0,2,0,18,34,2,2,0.5,FP-H,S8,163,False,QQ,QQ,18,5.16669967078393,23.0,82,11.78070679134509,4.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,0.25,0.8104971218444901
2,6.0,26,7,4.0,4.0,1,0,0,5,1,1,3,6,3,1,0,4.0,1.3333333333333333,7.0,1.0,1.0,5.0,5.0,0.28,0.3076923076923077,0.6,0.9076923076923077,0.3157894736842105,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.6923076923076923,0.3076923076923077,2.25,277.84615384615387,-0.39153547331834027,0.12780000000000002,25,0,0,5,0,9,4,0,0,,BS-S,S8,180,False,TXR,TXR,18,1.814586994727592,6.0,68,2.5487630341443466,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1375724740485103
2,5.0,24,6,5.0,5.0,3,0,0,4,1,1,1,5,1,4,0,6.0,1.8,7.199999999999999,1.2000000000000002,3.5999999999999996,4.800000000000001,1.3333333333333333,0.3,0.375,0.7,1.075,0.3125,0.041666666666666664,0.16666666666666666,0.125,0.5454545454545454,0.45454545454545453,1.2,241.72,2.260938458392966,-0.14950000000000002,20,1,0,3,1,6,5,1,0,1.0,EG-S,S8,233,False,TXR,TXR,18,3.614586994727592,5.0,18,0.5487630341443467,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13524560579313388
2,5.666666666666667,29,11,6.0,6.0,2,0,0,2,0,5,3,7,1,3,0,6.352941176470588,2.2941176470588234,11.647058823529411,0.0,2.117647058823529,2.117647058823529,1.0,0.4074074074074074,0.4482758620689655,0.6296296296296297,1.077905491698595,0.44,0.0,0.06896551724137931,0.06896551724137931,0.7333333333333333,0.26666666666666666,2.75,240.79310344827587,2.521239954075775,-0.5113,27,0,0,6,0,11,4,0,0,,EG-H,S8,265,False,TXR,TXR,12,1.1675281711981804,5.333333333333333,209,6.972060372060372,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14234903868513088
1,4.0,13,1,1.0,1.0,2,0,0,4,1,0,1,2,2,1,0,1.5,0.75,1.5,1.5,3.0,6.0,2.0,0.09090909090909091,0.23076923076923078,0.36363636363636365,0.5944055944055944,0.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.5,0.5,1.0,299.6666666666667,-1.626865671641791,0.12760000000000005,11,0,0,0,0,3,3,0,2,0.0,TT-H,S8,270,False,TXR,TXR,14,3.564586994727592,3.3333333333333335,68,1.4102197435530768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21189603052251726
2,2.6666666666666665,11,3,2.0,2.0,1,0,0,1,0,1,1,4,1,0,0,4.5,1.5,6.75,0.0,2.25,2.25,1.0,0.3,0.36363636363636365,0.5,0.8636363636363636,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.8571428571428571,0.14285714285714285,6.0,285.1818181818182,-0.13619623849297402,-0.21780000000000002,10,0,0,2,0,6,1,0,0,,TD-S,S8,293,False,NUT,NUT,17,1.189586994727592,2.6666666666666665,21,0.3487096118675066,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.055258400537121985
1,1.0,5,1,2.0,2.0,1,0,0,1,1,0,0,0,0,2,0,12.0,2.0,6.0,6.0,6.0,6.0,1.0,0.25,0.4,1.0,1.4,0.0,0.2,0.2,0.2,0.0,1.0,0.0,198.66666666666666,1.2499999999999998,-0.15689999999999998,4,0,0,0,0,0,2,1,0,1.0,WC-S,S8,301,False,TXR,TXR,13,14.814586994727591,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10607328332371609
